Region,,,,Experiment,Marker 1,,,Total,,
Primary somatosensory area/ nose,SSp-n,353,right,all,21004,158.879,606.116,21004,158.879,606.116
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,left,all,3663,171.209,596.956,3663,171.209,596.956
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,right,all,2699,150.476,525.099,2699,150.476,525.099
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,left,all,6954,140.674,689.588,6954,140.674,689.588
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,right,all,5216,139.977,576.189,5216,139.977,576.189
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,left,all,5719,192.979,832.184,5719,192.979,832.184
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,right,all,4208,156.066,643.814,4208,156.066,643.814
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,left,all,7515,206.324,831.721,7515,206.324,831.721
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,right,all,3862,223.79,696.073,3862,223.79,696.073
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,left,all,7653,132.38,724.515,7653,132.38,724.515
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,right,all,4798,135.741,579.866,4798,135.741,579.866
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,left,all,452,86.1233,725.569,452,86.1233,725.569
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,right,all,221,129.189,581.928,221,129.189,581.928
Primary somatosensory area/ barrel field,SSp-bfd,329,left,all,41938,149.878,615.197,41938,149.878,615.197
Primary somatosensory area/ barrel field,SSp-bfd,329,right,all,29821,140.151,505.528,29821,140.151,505.528
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,left,all,1591,146.592,527.728,1591,146.592,527.728
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,right,all,933,130.12,467.188,933,130.12,467.188
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,left,all,6414,128.625,554.017,6414,128.625,554.017
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,right,all,3323,125.734,492.726,3323,125.734,492.726
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,left,all,9742,149.047,620.18,9742,149.047,620.18
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,right,all,5677,124.799,500.127,5677,124.799,500.127
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,left,all,11940,172.678,660.975,11940,172.678,660.975
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,right,all,8262,157.017,521.875,8262,157.017,521.875
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,left,all,11251,140.412,613.287,11251,140.412,613.287
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,right,all,10343,141.215,505.351,10343,141.215,505.351
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,left,all,1000,133.767,573.115,1000,133.767,573.115
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,right,all,1283,135.53,486.615,1283,135.53,486.615
Primary somatosensory area/ lower limb,SSp-ll,337,left,all,8266,140.77,623.392,8266,140.77,623.392
Primary somatosensory area/ lower limb,SSp-ll,337,right,all,8642,153.819,555.93,8642,153.819,555.93
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,left,all,0,0,0,0,0,0
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,right,all,0,0,0,0,0,0
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,left,all,9,382.23,589.556,9,382.23,589.556
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,right,all,1,65.72,464,1,65.72,464
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,left,all,170,142.265,565.576,170,142.265,565.576
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,right,all,79,151.738,492.468,79,151.738,492.468
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,left,all,2722,118.885,570.184,2722,118.885,570.184
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,right,all,2380,129.849,513.909,2380,129.849,513.909
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,left,all,4879,150.204,651.091,4879,150.204,651.091
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,right,all,5591,163.168,572.876,5591,163.168,572.876
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,left,all,486,163.636,664.187,486,163.636,664.187
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,right,all,591,162.335,573.486,591,162.335,573.486
Primary somatosensory area/ mouth,SSp-m,345,left,all,72596,178.018,759.468,72596,178.018,759.468
Primary somatosensory area/ mouth,SSp-m,345,right,all,49473,154.147,610.467,49473,154.147,610.467
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,left,all,7041,192.325,595.145,7041,192.325,595.145
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,right,all,5391,142.149,505.475,5391,142.149,505.475
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,left,all,17434,143.088,688.418,17434,143.088,688.418
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,right,all,14130,136.895,578.876,14130,136.895,578.876
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,left,all,11459,205.227,827.016,11459,205.227,827.016
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,right,all,8688,191.041,672.595,8688,191.041,672.595
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,left,all,16900,220.473,837.609,16900,220.473,837.609
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,right,all,10630,183.398,667.012,10630,183.398,667.012
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,left,all,18646,153.947,772.553,18646,153.947,772.553
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,right,all,10008,125.885,596.702,10008,125.885,596.702
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,left,all,1116,113.309,810.633,1116,113.309,810.633
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,right,all,626,90.0269,625.361,626,90.0269,625.361
Primary somatosensory area/ upper limb,SSp-ul,369,left,all,27912,164.067,702.424,27912,164.067,702.424
Primary somatosensory area/ upper limb,SSp-ul,369,right,all,21743,167.233,603.697,21743,167.233,603.697
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,left,all,463,215.199,635.844,463,215.199,635.844
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,right,all,554,170.088,507.773,554,170.088,507.773
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,left,all,4524,154.142,627.734,4524,154.142,627.734
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,right,all,3387,152.716,556.36,3387,152.716,556.36
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,left,all,4999,156.843,685.251,4999,156.843,685.251
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,right,all,3854,156.952,585.956,3854,156.952,585.956
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,left,all,8301,194.087,747.909,8301,194.087,747.909
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,right,all,6757,188.238,638.395,6757,188.238,638.395
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,left,all,9079,145.734,712.797,9079,145.734,712.797
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,right,all,6783,161.706,613.078,6783,161.706,613.078
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,left,all,546,117.518,670.978,546,117.518,670.978
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,right,all,408,124.992,563.89,408,124.992,563.89
Primary somatosensory area/ trunk,SSp-tr,361,left,all,1498,124.397,462.659,1498,124.397,462.659
Primary somatosensory area/ trunk,SSp-tr,361,right,all,449,121.312,425.993,449,121.312,425.993
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,left,all,152,159.579,456.553,152,159.579,456.553
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,left,all,1127,123.094,461.777,1127,123.094,461.777
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,right,all,280,127.606,431.175,280,127.606,431.175
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,left,all,219,106.686,471.434,219,106.686,471.434
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,right,all,169,110.884,417.408,169,110.884,417.408
Primary somatosensory area/ unassigned,SSp-un,182305689,left,all,9606,168.951,705.045,9606,168.951,705.045
Primary somatosensory area/ unassigned,SSp-un,182305689,right,all,6934,157.872,581.497,6934,157.872,581.497
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,left,all,153,240.16,646.183,153,240.16,646.183
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,right,all,91,170.249,544.033,91,170.249,544.033
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,left,all,1660,150.109,635.069,1660,150.109,635.069
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,right,all,1183,144.52,551.04,1183,144.52,551.04
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,left,all,1663,170.004,727.347,1663,170.004,727.347
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,right,all,1314,141.214,577.498,1314,141.214,577.498
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,left,all,2936,206.617,758.776,2936,206.617,758.776
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,right,all,1893,194.503,623.403,1893,194.503,623.403
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,left,all,3028,140.832,685.744,3028,140.832,685.744
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,right,all,2272,144.064,568.173,2272,144.064,568.173
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,left,all,166,127.942,637.38,166,127.942,637.38
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,right,all,181,150.062,557.403,181,150.062,557.403
Supplemental somatosensory area,SSs,378,left,all,98778,156.033,663.331,98778,156.033,663.331
Supplemental somatosensory area,SSs,378,right,all,72370,145.621,554.656,72370,145.621,554.656
Supplemental somatosensory area/ layer 1,SSs1,873,left,all,10687,166.439,553.323,10687,166.439,553.323
Supplemental somatosensory area/ layer 1,SSs1,873,right,all,9831,137.333,469.92,9831,137.333,469.92
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,left,all,23411,132.559,617.958,23411,132.559,617.958
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,right,all,19000,129.719,538.106,19000,129.719,538.106
Supplemental somatosensory area/ layer 4,SSs4,1035,left,all,13849,181.752,710.777,13849,181.752,710.777
Supplemental somatosensory area/ layer 4,SSs4,1035,right,all,9834,168.004,599.312,9834,168.004,599.312
Supplemental somatosensory area/ layer 5,SSs5,1090,left,all,29353,170.259,691.693,29353,170.259,691.693
Supplemental somatosensory area/ layer 5,SSs5,1090,right,all,18344,170.071,602.885,18344,170.071,602.885
Supplemental somatosensory area/ layer 6a,SSs6a,862,left,all,19862,143.439,697.282,19862,143.439,697.282
Supplemental somatosensory area/ layer 6a,SSs6a,862,right,all,14274,128.679,543.513,14274,128.679,543.513
Supplemental somatosensory area/ layer 6b,SSs6b,893,left,all,1616,103.251,709.101,1616,103.251,709.101
Supplemental somatosensory area/ layer 6b,SSs6b,893,right,all,1087,105.92,538.711,1087,105.92,538.711
Gustatory areas,GU,1057,left,all,16811,172.396,643.135,16811,172.396,643.135
Gustatory areas,GU,1057,right,all,16462,140.96,555.06,16462,140.96,555.06
Gustatory areas/ layer 1,GU1,36,left,all,1531,193.659,565.049,1531,193.659,565.049
Gustatory areas/ layer 1,GU1,36,right,all,1249,140.824,457.223,1249,140.824,457.223
Gustatory areas/ layer 2/3,GU2/3,180,left,all,2932,144.695,572.203,2932,144.695,572.203
Gustatory areas/ layer 2/3,GU2/3,180,right,all,4115,123.294,535.777,4115,123.294,535.777
Gustatory areas/ layer 4,GU4,148,left,all,1552,166.024,606.537,1552,166.024,606.537
Gustatory areas/ layer 4,GU4,148,right,all,1621,156.801,595.973,1621,156.801,595.973
Gustatory areas/ layer 5,GU5,187,left,all,5584,193.776,651.346,5584,193.776,651.346
Gustatory areas/ layer 5,GU5,187,right,all,5452,153.202,569.212,5452,153.202,569.212
Gustatory areas/ layer 6a,GU6a,638,left,all,4869,162.637,706.284,4869,162.637,706.284
Gustatory areas/ layer 6a,GU6a,638,right,all,3812,138.04,566.483,3812,138.04,566.483
Gustatory areas/ layer 6b,GU6b,662,left,all,343,133.562,733.507,343,133.562,733.507
Gustatory areas/ layer 6b,GU6b,662,right,all,213,101.37,623.254,213,101.37,623.254
Visceral area,VISC,677,left,all,20240,142.441,566.359,20240,142.441,566.359
Visceral area,VISC,677,right,all,21126,135.874,516.197,21126,135.874,516.197
Visceral area/ layer 1,VISC1,897,left,all,2660,142.502,521.288,2660,142.502,521.288
Visceral area/ layer 1,VISC1,897,right,all,2231,121.854,434.952,2231,121.854,434.952
Visceral area/ layer 2/3,VISC2/3,1106,left,all,4655,134.827,554.247,4655,134.827,554.247
Visceral area/ layer 2/3,VISC2/3,1106,right,all,5774,121.021,500.661,5774,121.021,500.661
Visceral area/ layer 4,VISC4,1010,left,all,1650,151.4,578.033,1650,151.4,578.033
Visceral area/ layer 4,VISC4,1010,right,all,1972,162.964,568.642,1972,162.964,568.642
Visceral area/ layer 5,VISC5,1058,left,all,7118,154.568,577.818,7118,154.568,577.818
Visceral area/ layer 5,VISC5,1058,right,all,6647,147.891,531.296,6647,147.891,531.296
Visceral area/ layer 6a,VISC6a,857,left,all,3831,127.354,583.534,3831,127.354,583.534
Visceral area/ layer 6a,VISC6a,857,right,all,4313,134.003,530.908,4313,134.003,530.908
Visceral area/ layer 6b,VISC6b,849,left,all,326,117.826,595.948,326,117.826,595.948
Visceral area/ layer 6b,VISC6b,849,right,all,189,92.556,535.905,189,92.556,535.905
Auditory areas,AUD,247,left,all,60119,171.49,617.141,60119,171.49,617.141
Auditory areas,AUD,247,right,all,49206,148.179,511.151,49206,148.179,511.151
Dorsal auditory area,AUDd,1011,left,all,11491,168.171,605.625,11491,168.171,605.625
Dorsal auditory area,AUDd,1011,right,all,8314,142.396,494.867,8314,142.396,494.867
Dorsal auditory area/ layer 1,AUDd1,527,left,all,1533,134.903,508.665,1533,134.903,508.665
Dorsal auditory area/ layer 1,AUDd1,527,right,all,1234,116.599,426.639,1234,116.599,426.639
Dorsal auditory area/ layer 2/3,AUDd2/3,600,left,all,3528,140.467,578.005,3528,140.467,578.005
Dorsal auditory area/ layer 2/3,AUDd2/3,600,right,all,2451,127.688,478.499,2451,127.688,478.499
Dorsal auditory area/ layer 4,AUDd4,678,left,all,1377,218.904,653.228,1377,218.904,653.228
Dorsal auditory area/ layer 4,AUDd4,678,right,all,852,151.771,514.029,852,151.771,514.029
Dorsal auditory area/ layer 5,AUDd5,252,left,all,3553,196.424,650.491,3553,196.424,650.491
Dorsal auditory area/ layer 5,AUDd5,252,right,all,2324,178.223,547.792,2324,178.223,547.792
Dorsal auditory area/ layer 6a,AUDd6a,156,left,all,1363,157.836,622.902,1363,157.836,622.902
Dorsal auditory area/ layer 6a,AUDd6a,156,right,all,1304,125.82,481.472,1304,125.82,481.472
Dorsal auditory area/ layer 6b,AUDd6b,243,left,all,137,114.071,587.949,137,114.071,587.949
Dorsal auditory area/ layer 6b,AUDd6b,243,right,all,149,130.621,511.376,149,130.621,511.376
Primary auditory area,AUDp,1002,left,all,22611,175.864,639.99,22611,175.864,639.99
Primary auditory area,AUDp,1002,right,all,17789,150.016,512.278,17789,150.016,512.278
Primary auditory area/ layer 1,AUDp1,735,left,all,3608,151.242,541.213,3608,151.242,541.213
Primary auditory area/ layer 1,AUDp1,735,right,all,3386,119.041,446.104,3386,119.041,446.104
Primary auditory area/ layer 2/3,AUDp2/3,251,left,all,5506,142.184,605.648,5506,142.184,605.648
Primary auditory area/ layer 2/3,AUDp2/3,251,right,all,4397,128.094,488.932,4397,128.094,488.932
Primary auditory area/ layer 4,AUDp4,816,left,all,2838,215.392,705.161,2838,215.392,705.161
Primary auditory area/ layer 4,AUDp4,816,right,all,1948,191.273,548.355,1948,191.273,548.355
Primary auditory area/ layer 5,AUDp5,847,left,all,8051,200.751,677.28,8051,200.751,677.28
Primary auditory area/ layer 5,AUDp5,847,right,all,5631,173.602,548.481,5631,173.602,548.481
Primary auditory area/ layer 6a,AUDp6a,954,left,all,2310,165.929,668.367,2310,165.929,668.367
Primary auditory area/ layer 6a,AUDp6a,954,right,all,2333,144.827,532.432,2333,144.827,532.432
Primary auditory area/ layer 6b,AUDp6b,1005,left,all,298,124.48,622.386,298,124.48,622.386
Primary auditory area/ layer 6b,AUDp6b,1005,right,all,94,152.03,571.511,94,152.03,571.511
Posterior auditory area,AUDpo,1027,left,all,6416,174.324,638.717,6416,174.324,638.717
Posterior auditory area,AUDpo,1027,right,all,5103,159.003,557.924,5103,159.003,557.924
Posterior auditory area/ layer 1,AUDpo1,696,left,all,863,159.52,566.597,863,159.52,566.597
Posterior auditory area/ layer 1,AUDpo1,696,right,all,687,136.574,504.45,687,136.574,504.45
Posterior auditory area/ layer 2/3,AUDpo2/3,643,left,all,1527,128.124,576.217,1527,128.124,576.217
Posterior auditory area/ layer 2/3,AUDpo2/3,643,right,all,1413,136.278,532.932,1413,136.278,532.932
Posterior auditory area/ layer 4,AUDpo4,759,left,all,850,172.167,636.293,850,172.167,636.293
Posterior auditory area/ layer 4,AUDpo4,759,right,all,669,183.861,584.683,669,183.861,584.683
Posterior auditory area/ layer 5,AUDpo5,791,left,all,2026,210.937,677.109,2026,210.937,677.109
Posterior auditory area/ layer 5,AUDpo5,791,right,all,1387,194.939,600.1,1387,194.939,600.1
Posterior auditory area/ layer 6a,AUDpo6a,249,left,all,1065,187.479,708.735,1065,187.479,708.735
Posterior auditory area/ layer 6a,AUDpo6a,249,right,all,799,138.306,549.617,799,138.306,549.617
Posterior auditory area/ layer 6b,AUDpo6b,456,left,all,85,138.659,725.612,85,138.659,725.612
Posterior auditory area/ layer 6b,AUDpo6b,456,right,all,148,142.683,573.365,148,142.683,573.365
Ventral auditory area,AUDv,1018,left,all,19601,167.462,590.472,19601,167.462,590.472
Ventral auditory area,AUDv,1018,right,all,18000,145.966,504.298,18000,145.966,504.298
Ventral auditory area/ layer 1,AUDv1,959,left,all,2733,163.265,539.838,2733,163.265,539.838
Ventral auditory area/ layer 1,AUDv1,959,right,all,3259,116.942,409.236,3259,116.942,409.236
Ventral auditory area/ layer 2/3,AUDv2/3,755,left,all,5185,140.242,542.812,5185,140.242,542.812
Ventral auditory area/ layer 2/3,AUDv2/3,755,right,all,4480,124.657,482.346,4480,124.657,482.346
Ventral auditory area/ layer 4,AUDv4,990,left,all,2303,196.056,616.704,2303,196.056,616.704
Ventral auditory area/ layer 4,AUDv4,990,right,all,2101,170.199,543.837,2101,170.199,543.837
Ventral auditory area/ layer 5,AUDv5,1023,left,all,7001,185.956,628.108,7001,185.956,628.108
Ventral auditory area/ layer 5,AUDv5,1023,right,all,5401,173.913,550.833,5401,173.913,550.833
Ventral auditory area/ layer 6a,AUDv6a,520,left,all,2170,152.856,618.017,2170,152.856,618.017
Ventral auditory area/ layer 6a,AUDv6a,520,right,all,2531,141.469,526.898,2531,141.469,526.898
Ventral auditory area/ layer 6b,AUDv6b,598,left,all,209,114.726,599.234,209,114.726,599.234
Ventral auditory area/ layer 6b,AUDv6b,598,right,all,228,144.085,576.864,228,144.085,576.864
Visual areas,VIS,669,left,all,65941,142.738,599.04,65941,142.738,599.04
Visual areas,VIS,669,right,all,42782,139.996,541.188,42782,139.996,541.188
Anterolateral visual area,VISal,402,left,all,5675,163.678,606.295,5675,163.678,606.295
Anterolateral visual area,VISal,402,right,all,3602,147.698,558.681,3602,147.698,558.681
Anterolateral visual area/ layer 1,VISal1,1074,left,all,173,143.217,588.023,173,143.217,588.023
Anterolateral visual area/ layer 1,VISal1,1074,right,all,4,75.5375,429.25,4,75.5375,429.25
Anterolateral visual area/ layer 2/3,VISal2/3,905,left,all,1006,137.471,542.201,1006,137.471,542.201
Anterolateral visual area/ layer 2/3,VISal2/3,905,right,all,263,150.476,499.278,263,150.476,499.278
Anterolateral visual area/ layer 4,VISal4,1114,left,all,858,130.04,563.592,858,130.04,563.592
Anterolateral visual area/ layer 4,VISal4,1114,right,all,438,120.239,492.126,438,120.239,492.126
Anterolateral visual area/ layer 5,VISal5,233,left,all,2206,182.622,634.758,2206,182.622,634.758
Anterolateral visual area/ layer 5,VISal5,233,right,all,1676,137.977,553.141,1676,137.977,553.141
Anterolateral visual area/ layer 6a,VISal6a,601,left,all,1186,178.535,638.164,1186,178.535,638.164
Anterolateral visual area/ layer 6a,VISal6a,601,right,all,1012,169.434,602.514,1012,169.434,602.514
Anterolateral visual area/ layer 6b,VISal6b,649,left,all,246,161.051,621.305,246,161.051,621.305
Anterolateral visual area/ layer 6b,VISal6b,649,right,all,209,175.83,607.574,209,175.83,607.574
Anteromedial visual area,VISam,394,left,all,29,188.773,580.448,29,188.773,580.448
Anteromedial visual area,VISam,394,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 1,VISam1,281,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 1,VISam1,281,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 2/3,VISam2/3,1066,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 2/3,VISam2/3,1066,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 4,VISam4,401,left,all,0,0,0,0,0,0
