Region,,,,Experiment,Marker 1,,,Total,,
name,acronym,id,hemisphere,section,count,strength,channel Ex: 561nm Em: 620nm,count,strength,channel Ex: 561nm Em: 620nm
Anterolateral visual area/ layer 6a,VISal6a,601,left,all,1474,178.629,814.732,1474,178.629,814.732
Anterolateral visual area/ layer 6a,VISal6a,601,right,all,1399,201.025,713.513,1399,201.025,713.513
Anterolateral visual area/ layer 6b,VISal6b,649,left,all,325,197.347,861.003,325,197.347,861.003
Anterolateral visual area/ layer 6b,VISal6b,649,right,all,242,180.724,667.475,242,180.724,667.475
Anteromedial visual area,VISam,394,left,all,0,0,0,0,0,0
Anteromedial visual area,VISam,394,right,all,13,132.893,511.385,13,132.893,511.385
Anteromedial visual area/ layer 1,VISam1,281,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 1,VISam1,281,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 2/3,VISam2/3,1066,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 2/3,VISam2/3,1066,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 4,VISam4,401,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 4,VISam4,401,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 5,VISam5,433,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 5,VISam5,433,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 6a,VISam6a,1046,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 6a,VISam6a,1046,right,all,2,123.015,489.5,2,123.015,489.5
Anteromedial visual area/ layer 6b,VISam6b,441,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 6b,VISam6b,441,right,all,11,134.689,515.364,11,134.689,515.364
Lateral visual area,VISl,409,left,all,6665,223.388,1007.83,6665,223.388,1007.83
Lateral visual area,VISl,409,right,all,12760,219.899,813.387,12760,219.899,813.387
Lateral visual area/ layer 1,VISl1,421,left,all,0,0,0,0,0,0
Lateral visual area/ layer 1,VISl1,421,right,all,1082,182.892,692.124,1082,182.892,692.124
Lateral visual area/ layer 2/3,VISl2/3,973,left,all,8,235.675,812.125,8,235.675,812.125
Lateral visual area/ layer 2/3,VISl2/3,973,right,all,3276,188.021,761.653,3276,188.021,761.653
Lateral visual area/ layer 4,VISl4,573,left,all,171,256.54,895.538,171,256.54,895.538
Lateral visual area/ layer 4,VISl4,573,right,all,2183,209.39,828.555,2183,209.39,828.555
Lateral visual area/ layer 5,VISl5,613,left,all,2596,202.699,948.698,2596,202.699,948.698
Lateral visual area/ layer 5,VISl5,613,right,all,3194,270.632,908.525,3194,270.632,908.525
Lateral visual area/ layer 6a,VISl6a,74,left,all,3310,228.842,1041.84,3310,228.842,1041.84
Lateral visual area/ layer 6a,VISl6a,74,right,all,2589,221.557,805.662,2589,221.557,805.662
Lateral visual area/ layer 6b,VISl6b,121,left,all,580,274.92,1114.16,580,274.92,1114.16
Lateral visual area/ layer 6b,VISl6b,121,right,all,436,222.389,776.009,436,222.389,776.009
Primary visual area,VISp,385,left,all,7374,199.656,939.752,7374,199.656,939.752
Primary visual area,VISp,385,right,all,33573,192.523,780.498,33573,192.523,780.498
Primary visual area/ layer 1,VISp1,593,left,all,0,0,0,0,0,0
Primary visual area/ layer 1,VISp1,593,right,all,770,180.896,679.883,770,180.896,679.883
Primary visual area/ layer 2/3,VISp2/3,821,left,all,0,0,0,0,0,0
Primary visual area/ layer 2/3,VISp2/3,821,right,all,2840,167.918,748.136,2840,167.918,748.136
Primary visual area/ layer 4,VISp4,721,left,all,0,0,0,0,0,0
Primary visual area/ layer 4,VISp4,721,right,all,3482,173.81,770.925,3482,173.81,770.925
Primary visual area/ layer 5,VISp5,778,left,all,956,223.746,919.348,956,223.746,919.348
Primary visual area/ layer 5,VISp5,778,right,all,10488,194.359,786.864,10488,194.359,786.864
Primary visual area/ layer 6a,VISp6a,33,left,all,5218,194.57,943.777,5218,194.57,943.777
Primary visual area/ layer 6a,VISp6a,33,right,all,13347,201.637,793.876,13347,201.637,793.876
Primary visual area/ layer 6b,VISp6b,305,left,all,1200,202.58,938.506,1200,202.58,938.506
Primary visual area/ layer 6b,VISp6b,305,right,all,2646,193.698,764.389,2646,193.698,764.389
Posterolateral visual area,VISpl,425,left,all,9322,235.619,1038.06,9322,235.619,1038.06
Posterolateral visual area,VISpl,425,right,all,8461,198.693,820.855,8461,198.693,820.855
Posterolateral visual area/ layer 1,VISpl1,750,left,all,1045,206.223,808.698,1045,206.223,808.698
Posterolateral visual area/ layer 1,VISpl1,750,right,all,1674,154.669,710.395,1674,154.669,710.395
Posterolateral visual area/ layer 2/3,VISpl2/3,269,left,all,1916,201.679,920.688,1916,201.679,920.688
Posterolateral visual area/ layer 2/3,VISpl2/3,269,right,all,2480,169.773,796.955,2480,169.773,796.955
Posterolateral visual area/ layer 4,VISpl4,869,left,all,383,213.03,907.54,383,213.03,907.54
Posterolateral visual area/ layer 4,VISpl4,869,right,all,433,198.421,872.212,433,198.421,872.212
Posterolateral visual area/ layer 5,VISpl5,902,left,all,4098,220.921,1071.74,4098,220.921,1071.74
Posterolateral visual area/ layer 5,VISpl5,902,right,all,2503,248.409,901.394,2503,248.409,901.394
Posterolateral visual area/ layer 6a,VISpl6a,377,left,all,1762,317.634,1229.76,1762,317.634,1229.76
Posterolateral visual area/ layer 6a,VISpl6a,377,right,all,1284,214.094,836.663,1284,214.094,836.663
Posterolateral visual area/ layer 6b,VISpl6b,393,left,all,118,406.174,1366.77,118,406.174,1366.77
Posterolateral visual area/ layer 6b,VISpl6b,393,right,all,87,213.848,821.46,87,213.848,821.46
posteromedial visual area,VISpm,533,left,all,0,0,0,0,0,0
posteromedial visual area,VISpm,533,right,all,34,168.801,580.882,34,168.801,580.882
posteromedial visual area/ layer 1,VISpm1,805,left,all,0,0,0,0,0,0
posteromedial visual area/ layer 1,VISpm1,805,right,all,0,0,0,0,0,0
posteromedial visual area/ layer 2/3,VISpm2/3,41,left,all,0,0,0,0,0,0
posteromedial visual area/ layer 2/3,VISpm2/3,41,right,all,0,0,0,0,0,0
posteromedial visual area/ layer 4,VISpm4,501,left,all,0,0,0,0,0,0
posteromedial visual area/ layer 4,VISpm4,501,right,all,0,0,0,0,0,0
posteromedial visual area/ layer 5,VISpm5,565,left,all,0,0,0,0,0,0
posteromedial visual area/ layer 5,VISpm5,565,right,all,0,0,0,0,0,0
posteromedial visual area/ layer 6a,VISpm6a,257,left,all,0,0,0,0,0,0
posteromedial visual area/ layer 6a,VISpm6a,257,right,all,6,207.007,558.5,6,207.007,558.5
posteromedial visual area/ layer 6b,VISpm6b,469,left,all,0,0,0,0,0,0
posteromedial visual area/ layer 6b,VISpm6b,469,right,all,28,160.614,585.679,28,160.614,585.679
Laterointermediate area,VISli,312782574,left,all,3670,290.192,1083.87,3670,290.192,1083.87
Laterointermediate area,VISli,312782574,right,all,5392,230.402,803.21,5392,230.402,803.21
Laterointermediate area/ layer 1,VISli1,312782578,left,all,1,162.76,653,1,162.76,653
Laterointermediate area/ layer 1,VISli1,312782578,right,all,732,165.431,664.777,732,165.431,664.777
Laterointermediate area/ layer 2/3,VISli2/3,312782582,left,all,221,259.542,888.674,221,259.542,888.674
Laterointermediate area/ layer 2/3,VISli2/3,312782582,right,all,1501,186.204,759.914,1501,186.204,759.914
Laterointermediate area/ layer 4,VISli4,312782586,left,all,347,225.065,932.64,347,225.065,932.64
Laterointermediate area/ layer 4,VISli4,312782586,right,all,662,292.418,898.279,662,292.418,898.279
Laterointermediate area/ layer 5,VISli5,312782590,left,all,1915,261.95,1047.84,1915,261.95,1047.84
Laterointermediate area/ layer 5,VISli5,312782590,right,all,1344,290.898,891.871,1344,290.898,891.871
Laterointermediate area/ layer 6a,VISli6a,312782594,left,all,992,363.054,1220.48,992,363.054,1220.48
Laterointermediate area/ layer 6a,VISli6a,312782594,right,all,1003,220.1,787.774,1003,220.1,787.774
Laterointermediate area/ layer 6b,VISli6b,312782598,left,all,194,348.468,1235.99,194,348.468,1235.99
Laterointermediate area/ layer 6b,VISli6b,312782598,right,all,150,242.888,801.247,150,242.888,801.247
Postrhinal area,VISpor,312782628,left,all,15444,278.949,1048.72,15444,278.949,1048.72
Postrhinal area,VISpor,312782628,right,all,14498,212.264,794.766,14498,212.264,794.766
Postrhinal area/ layer 1,VISpor1,312782632,left,all,2015,207.659,793.016,2015,207.659,793.016
Postrhinal area/ layer 1,VISpor1,312782632,right,all,2090,154.196,658.395,2090,154.196,658.395
Postrhinal area/ layer 2/3,VISpor2/3,312782636,left,all,5083,226.086,981.014,5083,226.086,981.014
Postrhinal area/ layer 2/3,VISpor2/3,312782636,right,all,4899,168.751,740.645,4899,168.751,740.645
Postrhinal area/ layer 4,VISpor4,312782640,left,all,806,226.373,1021.42,806,226.373,1021.42
Postrhinal area/ layer 4,VISpor4,312782640,right,all,703,237.399,846.314,703,237.399,846.314
Postrhinal area/ layer 5,VISpor5,312782644,left,all,4762,351.682,1191.75,4762,351.682,1191.75
Postrhinal area/ layer 5,VISpor5,312782644,right,all,4175,266.439,879.06,4175,266.439,879.06
Postrhinal area/ layer 6a,VISpor6a,312782648,left,all,2264,322.008,1123.22,2264,322.008,1123.22
Postrhinal area/ layer 6a,VISpor6a,312782648,right,all,2388,247.729,859.809,2388,247.729,859.809
Postrhinal area/ layer 6b,VISpor6b,312782652,left,all,514,300.137,1110.26,514,300.137,1110.26
Postrhinal area/ layer 6b,VISpor6b,312782652,right,all,243,236.914,822.214,243,236.914,822.214
Anterior cingulate area,ACA,31,left,all,65547,172.58,823.448,65547,172.58,823.448
Anterior cingulate area,ACA,31,right,all,66517,174.437,824.109,66517,174.437,824.109
Anterior cingulate area/ dorsal part,ACAd,39,left,all,37038,185.551,810.861,37038,185.551,810.861
Anterior cingulate area/ dorsal part,ACAd,39,right,all,38106,188.356,811.482,38106,188.356,811.482
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,left,all,3417,178.15,671.947,3417,178.15,671.947
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,right,all,4917,153.978,710.167,4917,153.978,710.167
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,left,all,5366,159.641,740.189,5366,159.641,740.189
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,right,all,7505,166.727,797.929,7505,166.727,797.929
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,left,all,16754,198.474,837.475,16754,198.474,837.475
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,right,all,15902,216.46,856.371,15902,216.46,856.371
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,left,all,11098,180.95,845.619,11098,180.95,845.619
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,right,all,9557,176.809,799.385,9557,176.809,799.385
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,left,all,403,182.709,866.141,403,182.709,866.141
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,right,all,225,165.263,818.867,225,165.263,818.867
Anterior cingulate area/ ventral part,ACAv,48,left,all,28509,155.729,839.799,28509,155.729,839.799
Anterior cingulate area/ ventral part,ACAv,48,right,all,28411,155.768,841.046,28411,155.768,841.046
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,left,all,3947,168.629,743.505,3947,168.629,743.505
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,right,all,5385,146.424,818.52,5385,146.424,818.52
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,left,all,4237,129.765,742.058,4237,129.765,742.058
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,right,all,6780,144.969,848.144,6780,144.969,848.144
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,left,all,14518,152.775,869.883,14518,152.775,869.883
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,right,all,11909,170.638,868.123,11909,170.638,868.123
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,left,all,5038,173.056,898.417,5038,173.056,898.417
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,right,all,3967,144.069,783.627,3967,144.069,783.627
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,left,all,769,174.822,920.59,769,174.822,920.59
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,right,all,370,136.437,782.943,370,136.437,782.943
Prelimbic area,PL,972,left,all,27351,174.562,854.318,27351,174.562,854.318
Prelimbic area,PL,972,right,all,28162,168.124,819.253,28162,168.124,819.253
Prelimbic area/ layer 1,PL1,171,left,all,3562,169.514,704.209,3562,169.514,704.209
Prelimbic area/ layer 1,PL1,171,right,all,4078,146.033,708.534,4078,146.033,708.534
Prelimbic area/ layer 2/3,PL2/3,304,left,all,4326,147.951,785.606,4326,147.951,785.606
Prelimbic area/ layer 2/3,PL2/3,304,right,all,6329,143.5,789.934,6329,143.5,789.934
Prelimbic area/ layer 5,PL5,363,left,all,13164,192.095,904.515,13164,192.095,904.515
Prelimbic area/ layer 5,PL5,363,right,all,12474,193.705,873.55,12474,193.705,873.55
Prelimbic area/ layer 6a,PL6a,84,left,all,6189,159.488,883.141,6189,159.488,883.141
Prelimbic area/ layer 6a,PL6a,84,right,all,5258,154.467,812.422,5258,154.467,812.422
Prelimbic area/ layer 6b,PL6b,132,left,all,110,134.533,788.527,110,134.533,788.527
Prelimbic area/ layer 6b,PL6b,132,right,all,23,109.514,631,23,109.514,631
Infralimbic area,ILA,44,left,all,8431,141.361,868.695,8431,141.361,868.695
Infralimbic area,ILA,44,right,all,7767,131.371,812.638,7767,131.371,812.638
Infralimbic area/ layer 1,ILA1,707,left,all,939,187.07,811.846,939,187.07,811.846
Infralimbic area/ layer 1,ILA1,707,right,all,1036,151.695,762.232,1036,151.695,762.232
Infralimbic area/ layer 2/3,ILA2/3,556,left,all,975,113.149,790.07,975,113.149,790.07
Infralimbic area/ layer 2/3,ILA2/3,556,right,all,1242,111.993,759.934,1242,111.993,759.934
Infralimbic area/ layer 5,ILA5,827,left,all,4111,138.364,883.293,4111,138.364,883.293
Infralimbic area/ layer 5,ILA5,827,right,all,3679,125.714,826.612,3679,125.714,826.612
Infralimbic area/ layer 6a,ILA6a,1054,left,all,2388,140.231,898.991,2388,140.231,898.991
Infralimbic area/ layer 6a,ILA6a,1054,right,all,1803,144.724,850.042,1803,144.724,850.042
Infralimbic area/ layer 6b,ILA6b,1081,left,all,18,119.548,740,18,119.548,740
Infralimbic area/ layer 6b,ILA6b,1081,right,all,7,95.6486,644.857,7,95.6486,644.857
Orbital area,ORB,714,left,all,66584,210.998,1012.44,66584,210.998,1012.44
Orbital area,ORB,714,right,all,58273,172.941,867.546,58273,172.941,867.546
Orbital area/ lateral part,ORBl,723,left,all,31100,243.077,1100.58,31100,243.077,1100.58
Orbital area/ lateral part,ORBl,723,right,all,23947,177.363,905.045,23947,177.363,905.045
Orbital area/ lateral part/ layer 1,ORBl1,448,left,all,2708,540.481,1501.37,2708,540.481,1501.37
Orbital area/ lateral part/ layer 1,ORBl1,448,right,all,2242,164.545,837.95,2242,164.545,837.95
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,left,all,7480,201.859,1052.88,7480,201.859,1052.88
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,right,all,5630,171.062,883.626,5630,171.062,883.626
Orbital area/ lateral part/ layer 5,ORBl5,630,left,all,15164,235.386,1110.38,15164,235.386,1110.38
Orbital area/ lateral part/ layer 5,ORBl5,630,right,all,11644,190.8,944.042,11644,190.8,944.042
Orbital area/ lateral part/ layer 6a,ORBl6a,440,left,all,5443,180.242,953.82,5443,180.242,953.82
Orbital area/ lateral part/ layer 6a,ORBl6a,440,right,all,4213,159.892,867.983,4213,159.892,867.983
Orbital area/ lateral part/ layer 6b,ORBl6b,488,left,all,305,117.16,843.603,305,117.16,843.603
Orbital area/ lateral part/ layer 6b,ORBl6b,488,right,all,218,91.8403,781.578,218,91.8403,781.578
Orbital area/ medial part,ORBm,731,left,all,15347,176.378,891.374,15347,176.378,891.374
Orbital area/ medial part,ORBm,731,right,all,15537,155.883,805.61,15537,155.883,805.61
Orbital area/ medial part/ layer 1,ORBm1,484,left,all,3233,148.302,710.543,3233,148.302,710.543
Orbital area/ medial part/ layer 1,ORBm1,484,right,all,3844,139.854,704.78,3844,139.854,704.78
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,left,all,3831,176.63,891.028,3831,176.63,891.028
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,right,all,4126,145.556,799.37,4126,145.556,799.37
Orbital area/ medial part/ layer 5,ORBm5,620,left,all,6047,201.248,983.03,6047,201.248,983.03
Orbital area/ medial part/ layer 5,ORBm5,620,right,all,5508,174.461,870.216,5508,174.461,870.216
Orbital area/ medial part/ layer 6a,ORBm6a,910,left,all,2220,149.289,906.173,2220,149.289,906.173
Orbital area/ medial part/ layer 6a,ORBm6a,910,right,all,2054,156.931,833.886,2054,156.931,833.886
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,left,all,16,148.032,820.188,16,148.032,820.188
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,right,all,5,105.908,687.8,5,105.908,687.8
Orbital area/ ventrolateral part,ORBvl,746,left,all,20137,187.84,968.572,20137,187.84,968.572
Orbital area/ ventrolateral part,ORBvl,746,right,all,18789,181.411,870.969,18789,181.411,870.969
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,left,all,3518,159.727,856.006,3518,159.727,856.006
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,right,all,3293,150.852,773.925,3293,150.852,773.925
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,left,all,6281,190.146,973.463,6281,190.146,973.463
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,right,all,5708,192.876,876.533,5708,192.876,876.533
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,left,all,7762,206.838,1030.75,7762,206.838,1030.75
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,right,all,7561,195.355,923.181,7561,195.355,923.181
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,left,all,2536,163.823,924.644,2536,163.823,924.644
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,right,all,2195,150.227,824.457,2195,150.227,824.457
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,left,all,40,134.654,820,40,134.654,820
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,right,all,32,125.674,718.531,32,125.674,718.531
Agranular insular area,AI,95,left,all,97071,237.416,979.611,97071,237.416,979.611
Agranular insular area,AI,95,right,all,82340,228.045,839.447,82340,228.045,839.447
Agranular insular area/ dorsal part,AId,104,left,all,45710,237.187,967.885,45710,237.187,967.885
Agranular insular area/ dorsal part,AId,104,right,all,42255,222.165,818.535,42255,222.165,818.535
Agranular insular area/ dorsal part/ layer 1,AId1,996,left,all,4091,200.518,830.907,4091,200.518,830.907
Agranular insular area/ dorsal part/ layer 1,AId1,996,right,all,3363,159.445,653.52,3363,159.445,653.52
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,left,all,11864,212.681,923.689,11864,212.681,923.689
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,right,all,11810,219.155,796.007,11810,219.155,796.007
Agranular insular area/ dorsal part/ layer 5,AId5,1101,left,all,19700,275.889,1030.72,19700,275.889,1030.72
Agranular insular area/ dorsal part/ layer 5,AId5,1101,right,all,17218,253.895,871.447,17218,253.895,871.447
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,left,all,9573,209.733,954.698,9573,209.733,954.698
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,right,all,9292,196.849,811.968,9292,196.849,811.968
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,left,all,482,115.098,912.166,482,115.098,912.166
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,right,all,572,109.201,767.776,572,109.201,767.776
Agranular insular area/ posterior part,AIp,111,left,all,30589,246.006,1000.02,30589,246.006,1000.02
Agranular insular area/ posterior part,AIp,111,right,all,20196,250.099,910.677,20196,250.099,910.677
Agranular insular area/ posterior part/ layer 1,AIp1,120,left,all,3621,208.624,878.355,3621,208.624,878.355
Agranular insular area/ posterior part/ layer 1,AIp1,120,right,all,2876,163.196,749.295,2876,163.196,749.295
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,left,all,11583,238.103,973.094,11583,238.103,973.094
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,right,all,8297,331.191,1053.97,8297,331.191,1053.97
Agranular insular area/ posterior part/ layer 5,AIp5,344,left,all,9472,280.409,1058.41,9472,280.409,1058.41
Agranular insular area/ posterior part/ layer 5,AIp5,344,right,all,5301,214.228,836.332,5301,214.228,836.332
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,left,all,5729,231.955,1036.72,5729,231.955,1036.72
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,right,all,3555,189.91,824.858,3555,189.91,824.858
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,left,all,184,145.67,940.239,184,145.67,940.239
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,right,all,167,137.716,757.317,167,137.716,757.317
Agranular insular area/ ventral part,AIv,119,left,all,20772,225.267,975.367,20772,225.267,975.367
Agranular insular area/ ventral part,AIv,119,right,all,19889,218.144,811.546,19889,218.144,811.546
Agranular insular area/ ventral part/ layer 1,AIv1,704,left,all,2144,275.567,988.775,2144,275.567,988.775
Agranular insular area/ ventral part/ layer 1,AIv1,704,right,all,2314,189.969,811.1,2314,189.969,811.1
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,left,all,6791,204.297,923.399,6791,204.297,923.399
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,right,all,6770,241.816,849.722,6770,241.816,849.722
Agranular insular area/ ventral part/ layer 5,AIv5,800,left,all,9695,239.673,1019.58,9695,239.673,1019.58
Agranular insular area/ ventral part/ layer 5,AIv5,800,right,all,8979,217.45,795.759,8979,217.45,795.759
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,left,all,2106,177.357,926.983,2106,177.357,926.983
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,right,all,1796,169.963,747.289,1796,169.963,747.289
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,left,all,36,108.513,903.278,36,108.513,903.278
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,right,all,30,141.887,802.833,30,141.887,802.833
Retrosplenial area,RSP,254,left,all,28902,183.086,843.021,28902,183.086,843.021
Retrosplenial area,RSP,254,right,all,41304,195.633,838.311,41304,195.633,838.311
Retrosplenial area/ lateral agranular part,RSPagl,894,left,all,1072,219.211,969.707,1072,219.211,969.707
Retrosplenial area/ lateral agranular part,RSPagl,894,right,all,3488,195.497,797.519,3488,195.497,797.519
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,left,all,30,174.308,558.867,30,174.308,558.867
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,right,all,486,177.236,711.261,486,177.236,711.261
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,left,all,83,216.607,736.133,83,216.607,736.133
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,right,all,786,166.025,774.195,786,166.025,774.195
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,left,all,218,196.31,863.55,218,196.31,863.55
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,right,all,798,206.206,836.808,798,206.206,836.808
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,left,all,709,228.251,1053.63,709,228.251,1053.63
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,right,all,1299,214.364,825.645,1299,214.364,825.645
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,left,all,32,223.772,824.562,32,223.772,824.562
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,right,all,119,186.976,733.37,119,186.976,733.37
Retrosplenial area/ dorsal part,RSPd,879,left,all,3735,161.228,846.215,3735,161.228,846.215
Retrosplenial area/ dorsal part,RSPd,879,right,all,6926,185.166,809.171,6926,185.166,809.171
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,left,all,1095,151.625,810.671,1095,151.625,810.671
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,right,all,1455,148.397,723.3,1455,148.397,723.3
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,left,all,737,151.392,853.919,737,151.392,853.919
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,right,all,1240,161.658,787.139,1240,161.658,787.139
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,left,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,right,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,left,all,1201,158.872,851.72,1201,158.872,851.72
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,right,all,2277,199.475,846.574,2277,199.475,846.574
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,left,all,669,190.52,880.559,669,190.52,880.559
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,right,all,1858,210.731,845.169,1858,210.731,845.169
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,left,all,33,191.452,956.939,33,191.452,956.939
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,right,all,96,211.87,811.333,96,211.87,811.333
Retrosplenial area/ ventral part,RSPv,886,left,all,24095,184.867,836.889,24095,184.867,836.889
Retrosplenial area/ ventral part,RSPv,886,right,all,30890,197.995,849.451,30890,197.995,849.451
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,left,all,4947,174.059,808.391,4947,174.059,808.391
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,right,all,6419,180.553,850.739,6419,180.553,850.739
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,left,all,5223,181.368,804.878,5223,181.368,804.878
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,right,all,6693,204.243,887.247,6693,204.243,887.247
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,left,all,9927,190.406,863.474,9927,190.406,863.474
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,right,all,12233,206.611,856.58,12233,206.611,856.58
Retrosplenial area/ ventral part/ layer 6a,RSPv6a,590,left,all,3672,185.992,837.919,3672,185.992,837.919
Retrosplenial area/ ventral part/ layer 6a,RSPv6a,590,right,all,5119,189.068,779.81,5119,189.068,779.81
Retrosplenial area/ ventral part/ layer 6b,RSPv6b,622,left,all,326,223.567,961.092,326,223.567,961.092
Retrosplenial area/ ventral part/ layer 6b,RSPv6b,622,right,all,426,222.531,868.333,426,222.531,868.333
Posterior parietal association areas,PTLp,22,left,all,436,159.386,703.284,436,159.386,703.284
Posterior parietal association areas,PTLp,22,right,all,6790,188.52,698.536,6790,188.52,698.536
Anterior area,VISa,312782546,left,all,1,96.78,601,1,96.78,601
Anterior area,VISa,312782546,right,all,1255,191.275,657.767,1255,191.275,657.767
Anterior area/ layer 1,VISa1,312782550,left,all,0,0,0,0,0,0
Anterior area/ layer 1,VISa1,312782550,right,all,0,0,0,0,0,0
Anterior area/ layer 2/3,VISa2/3,312782554,left,all,0,0,0,0,0,0
Anterior area/ layer 2/3,VISa2/3,312782554,right,all,0,0,0,0,0,0
Anterior area/ layer 4,VISa4,312782558,left,all,0,0,0,0,0,0
Anterior area/ layer 4,VISa4,312782558,right,all,0,0,0,0,0,0
Anterior area/ layer 5,VISa5,312782562,left,all,0,0,0,0,0,0
Anterior area/ layer 5,VISa5,312782562,right,all,36,127.529,557.667,36,127.529,557.667
