Region,,,,Experiment,Marker 1,,,Total,,
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,right,all,4001,4383.85,730.067,4001,4383.85,730.067
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,left,all,9430,4566.49,895.448,9430,4566.49,895.448
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,right,all,8575,4519.99,849.286,8575,4519.99,849.286
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,left,all,7188,4577.68,970.799,7188,4577.68,970.799
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,right,all,6878,4720.16,925.004,6878,4720.16,925.004
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,left,all,5961,7774.64,1079.66,5961,7774.64,1079.66
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,right,all,5326,8380.9,1062.82,5326,8380.9,1062.82
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,left,all,10146,3805.45,824.743,10146,3805.45,824.743
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,right,all,9200,4878.26,831.881,9200,4878.26,831.881
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,left,all,594,3362.49,761.189,594,3362.49,761.189
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,right,all,523,5497.46,813.14,523,5497.46,813.14
Primary somatosensory area/ barrel field,SSp-bfd,329,left,all,61498,5067.08,882.576,61498,5067.08,882.576
Primary somatosensory area/ barrel field,SSp-bfd,329,right,all,52629,4700.39,822.299,52629,4700.39,822.299
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,left,all,1975,3859.48,671.094,1975,3859.48,671.094
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,right,all,897,3562.14,625.346,897,3562.14,625.346
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,left,all,8227,4201.82,788.813,8227,4201.82,788.813
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,right,all,4697,3850.41,717.045,4697,3850.41,717.045
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,left,all,13981,4302.91,854.138,13981,4302.91,854.138
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,right,all,11063,3842.69,762.169,11063,3842.69,762.169
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,left,all,16459,5960.71,948.781,16459,5960.71,948.781
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,right,all,15675,4778.98,841.109,15675,4778.98,841.109
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,left,all,18697,5347.52,908.283,18697,5347.52,908.283
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,right,all,18116,5371.67,875.119,18116,5371.67,875.119
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,left,all,2159,5176.12,890.143,2159,5176.12,890.143
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,right,all,2181,5208.98,861.063,2181,5208.98,861.063
Primary somatosensory area/ lower limb,SSp-ll,337,left,all,16713,4716.77,752.356,16713,4716.77,752.356
Primary somatosensory area/ lower limb,SSp-ll,337,right,all,15411,4134.88,742.292,15411,4134.88,742.292
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,left,all,0,0,0,0,0,0
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,right,all,0,0,0,0,0,0
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,left,all,0,0,0,0,0,0
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,right,all,0,0,0,0,0,0
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,left,all,158,3600.11,613.184,158,3600.11,613.184
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,right,all,100,3954.27,713.13,100,3954.27,713.13
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,left,all,5516,3658.67,668.541,5516,3658.67,668.541
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,right,all,4405,3300.29,683.079,4405,3300.29,683.079
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,left,all,10127,5255.19,793.762,10127,5255.19,793.762
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,right,all,10032,4442.52,763.418,10032,4442.52,763.418
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,left,all,912,5331.2,823.624,912,5331.2,823.624
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,right,all,874,4830.85,801.572,874,4830.85,801.572
Primary somatosensory area/ mouth,SSp-m,345,left,all,95919,5869.5,1058.36,95919,5869.5,1058.36
Primary somatosensory area/ mouth,SSp-m,345,right,all,75963,5993.17,1008.29,75963,5993.17,1008.29
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,left,all,9456,4771.12,808.23,9456,4771.12,808.23
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,right,all,9212,4746.26,781.314,9212,4746.26,781.314
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,left,all,26212,5312.54,1038.09,26212,5312.54,1038.09
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,right,all,21802,5422.22,1006.85,21802,5422.22,1006.85
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,left,all,15661,6986.3,1196.84,15661,6986.3,1196.84
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,right,all,11454,6907.88,1129.94,11454,6907.88,1129.94
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,left,all,19622,8354.76,1232.53,19622,8354.76,1232.53
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,right,all,13483,8574.31,1192.83,13483,8574.31,1192.83
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,left,all,23397,4329.56,951.538,23397,4329.56,951.538
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,right,all,18689,5104.43,927.95,18689,5104.43,927.95
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,left,all,1571,2533.45,936.98,1571,2533.45,936.98
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,right,all,1323,2414.4,813.318,1323,2414.4,813.318
Primary somatosensory area/ upper limb,SSp-ul,369,left,all,39561,5195.9,907.381,39561,5195.9,907.381
Primary somatosensory area/ upper limb,SSp-ul,369,right,all,35609,4886.76,875.09,35609,4886.76,875.09
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,left,all,714,4373.41,804.315,714,4373.41,804.315
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,right,all,390,4827.45,836.795,390,4827.45,836.795
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,left,all,5302,4641.93,875.442,5302,4641.93,875.442
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,right,all,4120,4438.39,862.244,4120,4438.39,862.244
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,left,all,6635,4983.62,918.755,6635,4983.62,918.755
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,right,all,5659,4161.18,860.459,5659,4161.18,860.459
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,left,all,12369,6356.28,977.318,12369,6356.28,977.318
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,right,all,11439,5428.79,907.294,11439,5428.79,907.294
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,left,all,13520,4648.44,866.842,13520,4648.44,866.842
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,right,all,12992,4955.49,866.685,12992,4955.49,866.685
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,left,all,1021,3219.3,760.964,1021,3219.3,760.964
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,right,all,1009,3779.86,767.524,1009,3779.86,767.524
Primary somatosensory area/ trunk,SSp-tr,361,left,all,3174,3628.99,617.917,3174,3628.99,617.917
Primary somatosensory area/ trunk,SSp-tr,361,right,all,2375,3232.23,655.943,2375,3232.23,655.943
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,left,all,229,6072.68,631.271,229,6072.68,631.271
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,right,all,4,4313.32,755.5,4,4313.32,755.5
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,left,all,2283,3293.68,598.587,2283,3293.68,598.587
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,right,all,1741,3213.32,648.357,1741,3213.32,648.357
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,left,all,662,3940.03,679.959,662,3940.03,679.959
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,right,all,630,3277.63,676.276,630,3277.63,676.276
Primary somatosensory area/ unassigned,SSp-un,182305689,left,all,12583,4578.19,841.552,12583,4578.19,841.552
Primary somatosensory area/ unassigned,SSp-un,182305689,right,all,11486,4599.94,810.255,11486,4599.94,810.255
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,left,all,182,3550.37,689.264,182,3550.37,689.264
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,right,all,43,5727.96,820.721,43,5727.96,820.721
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,left,all,2096,4265.31,803.33,2096,4265.31,803.33
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,right,all,1404,4365.69,788.521,1404,4365.69,788.521
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,left,all,2222,4243.81,842.241,2222,4243.81,842.241
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,right,all,2100,4115.01,795.218,2100,4115.01,795.218
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,left,all,3629,5350.56,877.958,3629,5350.56,877.958
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,right,all,3366,4667.09,808.393,3366,4667.09,808.393
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,left,all,4133,4314.82,837.453,4133,4314.82,837.453
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,right,all,4223,4853.66,827.987,4223,4853.66,827.987
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,left,all,321,4177.7,813.882,321,4177.7,813.882
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,right,all,350,4603.6,790.323,350,4603.6,790.323
Supplemental somatosensory area,SSs,378,left,all,128345,5191.03,923.07,128345,5191.03,923.07
Supplemental somatosensory area,SSs,378,right,all,111489,5357.65,876.457,111489,5357.65,876.457
Supplemental somatosensory area/ layer 1,SSs1,873,left,all,13588,4165.44,741.039,13588,4165.44,741.039
Supplemental somatosensory area/ layer 1,SSs1,873,right,all,13960,4279.86,710.326,13960,4279.86,710.326
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,left,all,34144,4417.56,882.273,34144,4417.56,882.273
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,right,all,31422,4724.41,858.182,31422,4724.41,858.182
Supplemental somatosensory area/ layer 4,SSs4,1035,left,all,17690,5469.45,997.298,17690,5469.45,997.298
Supplemental somatosensory area/ layer 4,SSs4,1035,right,all,14366,5845.84,959.837,14366,5845.84,959.837
Supplemental somatosensory area/ layer 5,SSs5,1090,left,all,29993,6856.26,1040.71,29993,6856.26,1040.71
Supplemental somatosensory area/ layer 5,SSs5,1090,right,all,23966,6894.47,986.336,23966,6894.47,986.336
Supplemental somatosensory area/ layer 6a,SSs6a,862,left,all,29826,4993.52,906.209,29826,4993.52,906.209
Supplemental somatosensory area/ layer 6a,SSs6a,862,right,all,25204,5231.6,853.542,25204,5231.6,853.542
Supplemental somatosensory area/ layer 6b,SSs6b,893,left,all,3104,2409.57,770.922,3104,2409.57,770.922
Supplemental somatosensory area/ layer 6b,SSs6b,893,right,all,2571,3131.15,736.352,2571,3131.15,736.352
Gustatory areas,GU,1057,left,all,26807,5225.13,957.286,26807,5225.13,957.286
Gustatory areas,GU,1057,right,all,23194,4899.89,895.898,23194,4899.89,895.898
Gustatory areas/ layer 1,GU1,36,left,all,2158,4930.44,795.178,2158,4930.44,795.178
Gustatory areas/ layer 1,GU1,36,right,all,2120,4560.09,765.989,2120,4560.09,765.989
Gustatory areas/ layer 2/3,GU2/3,180,left,all,5993,4025.61,872.474,5993,4025.61,872.474
Gustatory areas/ layer 2/3,GU2/3,180,right,all,5827,4320.54,871.447,5827,4320.54,871.447
Gustatory areas/ layer 4,GU4,148,left,all,2404,4446.9,912.869,2404,4446.9,912.869
Gustatory areas/ layer 4,GU4,148,right,all,1986,4886.33,931.784,1986,4886.33,931.784
Gustatory areas/ layer 5,GU5,187,left,all,8879,6253.76,1016.78,8879,6253.76,1016.78
Gustatory areas/ layer 5,GU5,187,right,all,7093,5721.63,947.404,7093,5721.63,947.404
Gustatory areas/ layer 6a,GU6a,638,left,all,6771,5480.37,1015.31,6771,5480.37,1015.31
Gustatory areas/ layer 6a,GU6a,638,right,all,5618,4831.45,893.415,5618,4831.45,893.415
Gustatory areas/ layer 6b,GU6b,662,left,all,602,3288.22,1030.02,602,3288.22,1030.02
Gustatory areas/ layer 6b,GU6b,662,right,all,550,2498.27,887.211,550,2498.27,887.211
Visceral area,VISC,677,left,all,29911,5446.46,864.262,29911,5446.46,864.262
Visceral area,VISC,677,right,all,29954,4683.01,770.017,29954,4683.01,770.017
Visceral area/ layer 1,VISC1,897,left,all,2515,3313.24,675.604,2515,3313.24,675.604
Visceral area/ layer 1,VISC1,897,right,all,3558,3716.84,661.83,3558,3716.84,661.83
Visceral area/ layer 2/3,VISC2/3,1106,left,all,8017,4875.58,810.62,8017,4875.58,810.62
Visceral area/ layer 2/3,VISC2/3,1106,right,all,8406,4035.23,729.833,8406,4035.23,729.833
Visceral area/ layer 4,VISC4,1010,left,all,2768,5142.4,837.736,2768,5142.4,837.736
Visceral area/ layer 4,VISC4,1010,right,all,2265,5955.35,872.461,2265,5955.35,872.461
Visceral area/ layer 5,VISC5,1058,left,all,8629,6735.71,946.002,8629,6735.71,946.002
Visceral area/ layer 5,VISC5,1058,right,all,8406,5397.36,819.793,8406,5397.36,819.793
Visceral area/ layer 6a,VISC6a,857,left,all,7357,5581.85,907.164,7357,5581.85,907.164
Visceral area/ layer 6a,VISC6a,857,right,all,6661,4934.51,790.942,6661,4934.51,790.942
Visceral area/ layer 6b,VISC6b,849,left,all,625,3306.31,795.432,625,3306.31,795.432
Visceral area/ layer 6b,VISC6b,849,right,all,658,2131.51,668.005,658,2131.51,668.005
Auditory areas,AUD,247,left,all,83561,5952.98,963.349,83561,5952.98,963.349
Auditory areas,AUD,247,right,all,70645,5953.58,917.271,70645,5953.58,917.271
Dorsal auditory area,AUDd,1011,left,all,16615,5411.68,931.399,16615,5411.68,931.399
Dorsal auditory area,AUDd,1011,right,all,13592,5604.48,895.458,13592,5604.48,895.458
Dorsal auditory area/ layer 1,AUDd1,527,left,all,2441,4369.34,770.202,2441,4369.34,770.202
Dorsal auditory area/ layer 1,AUDd1,527,right,all,1904,3935.13,702.19,1904,3935.13,702.19
Dorsal auditory area/ layer 2/3,AUDd2/3,600,left,all,4965,4507.89,883.556,4965,4507.89,883.556
Dorsal auditory area/ layer 2/3,AUDd2/3,600,right,all,4354,4517.14,842.912,4354,4517.14,842.912
Dorsal auditory area/ layer 4,AUDd4,678,left,all,1704,6833.45,1045.55,1704,6833.45,1045.55
Dorsal auditory area/ layer 4,AUDd4,678,right,all,1471,6499.44,976.992,1471,6499.44,976.992
Dorsal auditory area/ layer 5,AUDd5,252,left,all,4298,7148.98,1065.59,4298,7148.98,1065.59
Dorsal auditory area/ layer 5,AUDd5,252,right,all,3398,7579.37,1036.43,3398,7579.37,1036.43
Dorsal auditory area/ layer 6a,AUDd6a,156,left,all,2733,4925.86,913.886,2733,4925.86,913.886
Dorsal auditory area/ layer 6a,AUDd6a,156,right,all,2078,5936.59,919.65,2078,5936.59,919.65
Dorsal auditory area/ layer 6b,AUDd6b,243,left,all,474,2183.53,736.54,474,2183.53,736.54
Dorsal auditory area/ layer 6b,AUDd6b,243,right,all,387,3525.46,759.858,387,3525.46,759.858
Primary auditory area,AUDp,1002,left,all,32216,6104.44,994.865,32216,6104.44,994.865
Primary auditory area,AUDp,1002,right,all,25813,6081.77,941.663,25813,6081.77,941.663
Primary auditory area/ layer 1,AUDp1,735,left,all,4866,4654.64,796.313,4866,4654.64,796.313
Primary auditory area/ layer 1,AUDp1,735,right,all,5296,4039.67,740.318,5296,4039.67,740.318
Primary auditory area/ layer 2/3,AUDp2/3,251,left,all,7920,5234.52,955.977,7920,5234.52,955.977
Primary auditory area/ layer 2/3,AUDp2/3,251,right,all,6611,5267.91,935.466,6611,5267.91,935.466
Primary auditory area/ layer 4,AUDp4,816,left,all,3800,6920.09,1104.52,3800,6920.09,1104.52
Primary auditory area/ layer 4,AUDp4,816,right,all,2682,8184.83,1119.63,2682,8184.83,1119.63
Primary auditory area/ layer 5,AUDp5,847,left,all,10055,7754.63,1111.22,10055,7754.63,1111.22
Primary auditory area/ layer 5,AUDp5,847,right,all,6776,8063.53,1073.63,6776,8063.53,1073.63
Primary auditory area/ layer 6a,AUDp6a,954,left,all,4777,5642.06,972.579,4777,5642.06,972.579
Primary auditory area/ layer 6a,AUDp6a,954,right,all,3794,6116.15,923.269,3794,6116.15,923.269
Primary auditory area/ layer 6b,AUDp6b,1005,left,all,798,1669.7,736.69,798,1669.7,736.69
Primary auditory area/ layer 6b,AUDp6b,1005,right,all,654,1488.63,644.416,654,1488.63,644.416
Posterior auditory area,AUDpo,1027,left,all,7999,5683.81,913.334,7999,5683.81,913.334
Posterior auditory area,AUDpo,1027,right,all,6852,5765.58,892.166,6852,5765.58,892.166
Posterior auditory area/ layer 1,AUDpo1,696,left,all,1371,4010.51,724.519,1371,4010.51,724.519
Posterior auditory area/ layer 1,AUDpo1,696,right,all,992,3580.35,688.849,992,3580.35,688.849
Posterior auditory area/ layer 2/3,AUDpo2/3,643,left,all,2178,4813.29,872.646,2178,4813.29,872.646
Posterior auditory area/ layer 2/3,AUDpo2/3,643,right,all,1966,4318.94,807.693,1966,4318.94,807.693
Posterior auditory area/ layer 4,AUDpo4,759,left,all,990,7223.63,1007.17,990,7223.63,1007.17
Posterior auditory area/ layer 4,AUDpo4,759,right,all,870,6458.98,936.948,870,6458.98,936.948
Posterior auditory area/ layer 5,AUDpo5,791,left,all,2116,7115.57,1029.34,2116,7115.57,1029.34
Posterior auditory area/ layer 5,AUDpo5,791,right,all,1781,7985.93,1043.97,1781,7985.93,1043.97
Posterior auditory area/ layer 6a,AUDpo6a,249,left,all,1194,5624.93,936.114,1194,5624.93,936.114
Posterior auditory area/ layer 6a,AUDpo6a,249,right,all,1009,6368.45,951.55,1009,6368.45,951.55
Posterior auditory area/ layer 6b,AUDpo6b,456,left,all,150,3726.17,792.793,150,3726.17,792.793
Posterior auditory area/ layer 6b,AUDpo6b,456,right,all,234,5106.77,885.855,234,5106.77,885.855
Ventral auditory area,AUDv,1018,left,all,26731,6187.44,960.191,26731,6187.44,960.191
Ventral auditory area,AUDv,1018,right,all,24388,6065.27,910.664,24388,6065.27,910.664
Ventral auditory area/ layer 1,AUDv1,959,left,all,2339,4456,747.944,2339,4456,747.944
Ventral auditory area/ layer 1,AUDv1,959,right,all,4244,4535.69,742.379,4244,4535.69,742.379
Ventral auditory area/ layer 2/3,AUDv2/3,755,left,all,5635,5515.35,898.628,5635,5515.35,898.628
Ventral auditory area/ layer 2/3,AUDv2/3,755,right,all,6437,5533.89,902.167,6437,5533.89,902.167
Ventral auditory area/ layer 4,AUDv4,990,left,all,3678,5634.69,964.406,3678,5634.69,964.406
Ventral auditory area/ layer 4,AUDv4,990,right,all,2641,7989.28,1061.85,2641,7989.28,1061.85
Ventral auditory area/ layer 5,AUDv5,1023,left,all,9768,7196.65,1028.91,9768,7196.65,1028.91
Ventral auditory area/ layer 5,AUDv5,1023,right,all,6733,7385.57,1011.78,6733,7385.57,1011.78
Ventral auditory area/ layer 6a,AUDv6a,520,left,all,4569,6572.33,1014.58,4569,6572.33,1014.58
Ventral auditory area/ layer 6a,AUDv6a,520,right,all,3562,5901.33,884.022,3562,5901.33,884.022
Ventral auditory area/ layer 6b,AUDv6b,598,left,all,742,3833.68,836.323,742,3833.68,836.323
Ventral auditory area/ layer 6b,AUDv6b,598,right,all,771,1558.28,630.147,771,1558.28,630.147
Visual areas,VIS,669,left,all,86885,4193.32,778.608,86885,4193.32,778.608
Visual areas,VIS,669,right,all,71608,4405.44,761.405,71608,4405.44,761.405
Anterolateral visual area,VISal,402,left,all,7001,5931.18,968.279,7001,5931.18,968.279
Anterolateral visual area,VISal,402,right,all,5484,5862.83,943.966,5484,5862.83,943.966
Anterolateral visual area/ layer 1,VISal1,1074,left,all,42,7168.33,830.857,42,7168.33,830.857
Anterolateral visual area/ layer 1,VISal1,1074,right,all,0,0,0,0,0,0
Anterolateral visual area/ layer 2/3,VISal2/3,905,left,all,823,4472.51,828.262,823,4472.51,828.262
Anterolateral visual area/ layer 2/3,VISal2/3,905,right,all,304,4005.35,701.875,304,4005.35,701.875
Anterolateral visual area/ layer 4,VISal4,1114,left,all,1243,4549.6,849.917,1243,4549.6,849.917
Anterolateral visual area/ layer 4,VISal4,1114,right,all,632,4487.88,820.85,632,4487.88,820.85
