Region,,,,Experiment,Marker 1,,,Total,,
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,right,all,54,4270.92,322.741,54,4270.92,322.741
Primary somatosensory area/ mouth,SSp-m,345,left,all,55764,7897.93,548.203,55764,7897.93,548.203
Primary somatosensory area/ mouth,SSp-m,345,right,all,33877,8474.11,500.515,33877,8474.11,500.515
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,left,all,10745,14606.8,861.826,10745,14606.8,861.826
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,right,all,8749,17085,766.074,8749,17085,766.074
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,left,all,9883,5418.07,454.771,9883,5418.07,454.771
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,right,all,5630,5097.45,404.504,5630,5097.45,404.504
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,left,all,8507,6420.13,499.93,8507,6420.13,499.93
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,right,all,4964,5825.04,435.26,4964,5825.04,435.26
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,left,all,12886,7359.83,491.007,12886,7359.83,491.007
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,right,all,7825,5951.05,419.801,7825,5951.05,419.801
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,left,all,12996,5883.21,455.357,12996,5883.21,455.357
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,right,all,6018,4949.52,379.491,6018,4949.52,379.491
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,left,all,747,5368.24,424.819,747,5368.24,424.819
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,right,all,691,5258.76,357.247,691,5258.76,357.247
Primary somatosensory area/ upper limb,SSp-ul,369,left,all,30864,7160.94,551.471,30864,7160.94,551.471
Primary somatosensory area/ upper limb,SSp-ul,369,right,all,16336,8252.69,541.866,16336,8252.69,541.866
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,left,all,2679,12436.9,1057.13,2679,12436.9,1057.13
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,right,all,1808,18472.1,1050.39,1808,18472.1,1050.39
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,left,all,8054,6821.5,601.847,8054,6821.5,601.847
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,right,all,4695,10432.6,658.31,4695,10432.6,658.31
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,left,all,5061,6040.62,478.472,5061,6040.62,478.472
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,right,all,2297,5456.96,411.171,2297,5456.96,411.171
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,left,all,8464,7873.1,486.355,8464,7873.1,486.355
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,right,all,4660,5753.3,405.094,4660,5753.3,405.094
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,left,all,5996,5400.16,426.02,5996,5400.16,426.02
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,right,all,2624,4571.48,360.353,2624,4571.48,360.353
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,left,all,610,5192.54,407.879,610,5192.54,407.879
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,right,all,252,4353.38,334.484,252,4353.38,334.484
Primary somatosensory area/ trunk,SSp-tr,361,left,all,5254,8102.39,539.854,5254,8102.39,539.854
Primary somatosensory area/ trunk,SSp-tr,361,right,all,3933,10082,613.125,3933,10082,613.125
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,left,all,628,16821.9,1049.93,628,16821.9,1049.93
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,right,all,349,19729.5,1054.05,349,19729.5,1054.05
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,left,all,1140,10863.5,691.57,1140,10863.5,691.57
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,right,all,1111,15829.7,905.972,1111,15829.7,905.972
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,left,all,1670,5373.68,417.373,1670,5373.68,417.373
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,right,all,1086,7387.89,495.381,1086,7387.89,495.381
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,left,all,1591,5856.46,380.739,1591,5856.46,380.739
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,right,all,1229,5165.01,359.864,1229,5165.01,359.864
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,left,all,225,5910.01,381.693,225,5910.01,381.693
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,right,all,158,5120.06,359.253,158,5120.06,359.253
Primary somatosensory area/ unassigned,SSp-un,182305689,left,all,9350,6854.68,542.855,9350,6854.68,542.855
Primary somatosensory area/ unassigned,SSp-un,182305689,right,all,5053,8938.86,539.106,5053,8938.86,539.106
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,left,all,1120,11289.2,1031.11,1120,11289.2,1031.11
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,right,all,710,18721.9,1015.22,710,18721.9,1015.22
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,left,all,2097,7008.16,576.536,2097,7008.16,576.536
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,right,all,1355,11849.8,663.815,1355,11849.8,663.815
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,left,all,1565,5612.61,450.97,1565,5612.61,450.97
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,right,all,643,5590.93,382.731,643,5590.93,382.731
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,left,all,2668,6805.09,458.613,2668,6805.09,458.613
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,right,all,1428,5467.17,377.155,1428,5467.17,377.155
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,left,all,1777,5186.55,413.773,1777,5186.55,413.773
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,right,all,873,4861.41,349.402,873,4861.41,349.402
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,left,all,123,4838.16,384.073,123,4838.16,384.073
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,right,all,44,3930.03,321.114,44,3930.03,321.114
Supplemental somatosensory area,SSs,378,left,all,70297,7132.48,477.518,70297,7132.48,477.518
Supplemental somatosensory area,SSs,378,right,all,52164,7779.01,447.236,52164,7779.01,447.236
Supplemental somatosensory area/ layer 1,SSs1,873,left,all,12552,14916.3,724.684,12552,14916.3,724.684
Supplemental somatosensory area/ layer 1,SSs1,873,right,all,12495,15802.7,662.139,12495,15802.7,662.139
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,left,all,11739,4703.29,422.199,11739,4703.29,422.199
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,right,all,7761,5560.57,429.991,7761,5560.57,429.991
Supplemental somatosensory area/ layer 4,SSs4,1035,left,all,8565,5398.05,443.624,8565,5398.05,443.624
Supplemental somatosensory area/ layer 4,SSs4,1035,right,all,5618,5051.88,391.054,5618,5051.88,391.054
Supplemental somatosensory area/ layer 5,SSs5,1090,left,all,20565,6120.29,432.455,20565,6120.29,432.455
Supplemental somatosensory area/ layer 5,SSs5,1090,right,all,14609,5617.85,376.437,14609,5617.85,376.437
Supplemental somatosensory area/ layer 6a,SSs6a,862,left,all,15508,5156.87,406.481,15508,5156.87,406.481
Supplemental somatosensory area/ layer 6a,SSs6a,862,right,all,10483,4670.04,345.399,10483,4670.04,345.399
Supplemental somatosensory area/ layer 6b,SSs6b,893,left,all,1368,5028.96,379.319,1368,5028.96,379.319
Supplemental somatosensory area/ layer 6b,SSs6b,893,right,all,1198,4812.84,335.492,1198,4812.84,335.492
Gustatory areas,GU,1057,left,all,12598,6755.11,450.965,12598,6755.11,450.965
Gustatory areas,GU,1057,right,all,10511,6189.2,387.547,10511,6189.2,387.547
Gustatory areas/ layer 1,GU1,36,left,all,2437,13421.3,589.815,2437,13421.3,589.815
Gustatory areas/ layer 1,GU1,36,right,all,1917,11039.7,506.092,1917,11039.7,506.092
Gustatory areas/ layer 2/3,GU2/3,180,left,all,1807,4551.33,417.056,1807,4551.33,417.056
Gustatory areas/ layer 2/3,GU2/3,180,right,all,1499,4733.03,366.913,1499,4733.03,366.913
Gustatory areas/ layer 4,GU4,148,left,all,811,5396.92,439.342,811,5396.92,439.342
Gustatory areas/ layer 4,GU4,148,right,all,730,5078.93,384.999,730,5078.93,384.999
Gustatory areas/ layer 5,GU5,187,left,all,3918,5474.74,420.329,3918,5474.74,420.329
Gustatory areas/ layer 5,GU5,187,right,all,2990,5303.73,362.13,2990,5303.73,362.13
Gustatory areas/ layer 6a,GU6a,638,left,all,3336,5108.31,411.628,3336,5108.31,411.628
Gustatory areas/ layer 6a,GU6a,638,right,all,3173,5116.75,352.501,3173,5116.75,352.501
Gustatory areas/ layer 6b,GU6b,662,left,all,289,4500.75,394.152,289,4500.75,394.152
Gustatory areas/ layer 6b,GU6b,662,right,all,202,4928.58,351.609,202,4928.58,351.609
Visceral area,VISC,677,left,all,11689,5670.29,385.428,11689,5670.29,385.428
Visceral area,VISC,677,right,all,15093,5871.88,367.947,15093,5871.88,367.947
Visceral area/ layer 1,VISC1,897,left,all,1669,11295.2,522.303,1669,11295.2,522.303
Visceral area/ layer 1,VISC1,897,right,all,3506,9628.51,475.256,3506,9628.51,475.256
Visceral area/ layer 2/3,VISC2/3,1106,left,all,1804,4279.02,365.059,1804,4279.02,365.059
Visceral area/ layer 2/3,VISC2/3,1106,right,all,1654,4389.53,342.758,1654,4389.53,342.758
Visceral area/ layer 4,VISC4,1010,left,all,931,4836.81,401.068,931,4836.81,401.068
Visceral area/ layer 4,VISC4,1010,right,all,1081,4691.17,358.524,1081,4691.17,358.524
Visceral area/ layer 5,VISC5,1058,left,all,4366,5008.84,360.243,4366,5008.84,360.243
Visceral area/ layer 5,VISC5,1058,right,all,4418,5027.24,335.331,4418,5027.24,335.331
Visceral area/ layer 6a,VISC6a,857,left,all,2600,4480.75,352.482,2600,4480.75,352.482
Visceral area/ layer 6a,VISC6a,857,right,all,3999,4572.96,326.621,3999,4572.96,326.621
Visceral area/ layer 6b,VISC6b,849,left,all,319,5289.75,352.085,319,5289.75,352.085
Visceral area/ layer 6b,VISC6b,849,right,all,435,4684.18,333.423,435,4684.18,333.423
Auditory areas,AUD,247,left,all,61190,7227.69,509.663,61190,7227.69,509.663
Auditory areas,AUD,247,right,all,32047,8213,520.685,32047,8213,520.685
Dorsal auditory area,AUDd,1011,left,all,11592,7240.76,502.968,11592,7240.76,502.968
Dorsal auditory area,AUDd,1011,right,all,5420,8723.69,541.474,5420,8723.69,541.474
Dorsal auditory area/ layer 1,AUDd1,527,left,all,1669,14991,1047.6,1669,14991,1047.6
Dorsal auditory area/ layer 1,AUDd1,527,right,all,1057,18315.6,979.676,1057,18315.6,979.676
Dorsal auditory area/ layer 2/3,AUDd2/3,600,left,all,2462,4885.85,434.303,2462,4885.85,434.303
Dorsal auditory area/ layer 2/3,AUDd2/3,600,right,all,1152,9591.42,638.617,1152,9591.42,638.617
Dorsal auditory area/ layer 4,AUDd4,678,left,all,1459,5514.81,408.757,1459,5514.81,408.757
Dorsal auditory area/ layer 4,AUDd4,678,right,all,406,4893.86,370.734,406,4893.86,370.734
Dorsal auditory area/ layer 5,AUDd5,252,left,all,3828,7061.05,411.764,3828,7061.05,411.764
Dorsal auditory area/ layer 5,AUDd5,252,right,all,1901,5547.76,369.19,1901,5547.76,369.19
Dorsal auditory area/ layer 6a,AUDd6a,156,left,all,1850,5459.67,385.788,1850,5459.67,385.788
Dorsal auditory area/ layer 6a,AUDd6a,156,right,all,784,4820.46,345.684,784,4820.46,345.684
Dorsal auditory area/ layer 6b,AUDd6b,243,left,all,324,5277.15,390.099,324,5277.15,390.099
Dorsal auditory area/ layer 6b,AUDd6b,243,right,all,120,4675.64,335.15,120,4675.64,335.15
Primary auditory area,AUDp,1002,left,all,24862,7197.81,520.744,24862,7197.81,520.744
Primary auditory area,AUDp,1002,right,all,11800,8088.87,544.912,11800,8088.87,544.912
Primary auditory area/ layer 1,AUDp1,735,left,all,4210,12756.5,911.104,4210,12756.5,911.104
Primary auditory area/ layer 1,AUDp1,735,right,all,1092,17088.7,1077.8,1092,17088.7,1077.8
Primary auditory area/ layer 2/3,AUDp2/3,251,left,all,4539,5315.79,470.781,4539,5315.79,470.781
Primary auditory area/ layer 2/3,AUDp2/3,251,right,all,3197,11753.5,752.229,3197,11753.5,752.229
Primary auditory area/ layer 4,AUDp4,816,left,all,2607,5540.78,460.628,2607,5540.78,460.628
Primary auditory area/ layer 4,AUDp4,816,right,all,1031,4747.23,389.91,1031,4747.23,389.91
Primary auditory area/ layer 5,AUDp5,847,left,all,9017,6803.44,440.191,9017,6803.44,440.191
Primary auditory area/ layer 5,AUDp5,847,right,all,4705,5471.12,385.807,4705,5471.12,385.807
Primary auditory area/ layer 6a,AUDp6a,954,left,all,3686,5678.4,402.899,3686,5678.4,402.899
Primary auditory area/ layer 6a,AUDp6a,954,right,all,1446,4912.97,357.802,1446,4912.97,357.802
Primary auditory area/ layer 6b,AUDp6b,1005,left,all,803,5475.13,397.218,803,5475.13,397.218
Primary auditory area/ layer 6b,AUDp6b,1005,right,all,329,4473.46,345.085,329,4473.46,345.085
Posterior auditory area,AUDpo,1027,left,all,5584,6877.29,536.481,5584,6877.29,536.481
Posterior auditory area,AUDpo,1027,right,all,3259,8524.9,539.693,3259,8524.9,539.693
Posterior auditory area/ layer 1,AUDpo1,696,left,all,1063,13598.3,1128.8,1063,13598.3,1128.8
Posterior auditory area/ layer 1,AUDpo1,696,right,all,376,18077.4,1040.18,376,18077.4,1040.18
Posterior auditory area/ layer 2/3,AUDpo2/3,643,left,all,776,4217.56,416.88,776,4217.56,416.88
Posterior auditory area/ layer 2/3,AUDpo2/3,643,right,all,760,13433.8,836.043,760,13433.8,836.043
Posterior auditory area/ layer 4,AUDpo4,759,left,all,516,4902,405.843,516,4902,405.843
Posterior auditory area/ layer 4,AUDpo4,759,right,all,212,4514.86,352.458,212,4514.86,352.458
Posterior auditory area/ layer 5,AUDpo5,791,left,all,2240,5967.71,397.206,2240,5967.71,397.206
Posterior auditory area/ layer 5,AUDpo5,791,right,all,1299,5314.39,348.056,1299,5314.39,348.056
Posterior auditory area/ layer 6a,AUDpo6a,249,left,all,783,4856.36,376.439,783,4856.36,376.439
Posterior auditory area/ layer 6a,AUDpo6a,249,right,all,466,4946.22,337.633,466,4946.22,337.633
Posterior auditory area/ layer 6b,AUDpo6b,456,left,all,206,4734.77,380.505,206,4734.77,380.505
Posterior auditory area/ layer 6b,AUDpo6b,456,right,all,146,4181.02,329.973,146,4181.02,329.973
Ventral auditory area,AUDv,1018,left,all,19152,7360.75,491.511,19152,7360.75,491.511
Ventral auditory area,AUDv,1018,right,all,11568,8012.49,480.876,11568,8012.49,480.876
Ventral auditory area/ layer 1,AUDv1,959,left,all,2258,16190,802.675,2258,16190,802.675
Ventral auditory area/ layer 1,AUDv1,959,right,all,337,19039.5,744.214,337,19039.5,744.214
Ventral auditory area/ layer 2/3,AUDv2/3,755,left,all,4368,8148.41,604.307,4368,8148.41,604.307
Ventral auditory area/ layer 2/3,AUDv2/3,755,right,all,3503,13499.9,713.348,3503,13499.9,713.348
Ventral auditory area/ layer 4,AUDv4,990,left,all,2138,4967.64,420.605,2138,4967.64,420.605
Ventral auditory area/ layer 4,AUDv4,990,right,all,1067,4825.65,373.503,1067,4825.65,373.503
Ventral auditory area/ layer 5,AUDv5,1023,left,all,6808,5875.75,398.688,6808,5875.75,398.688
Ventral auditory area/ layer 5,AUDv5,1023,right,all,4455,5315.51,368.737,4455,5315.51,368.737
Ventral auditory area/ layer 6a,AUDv6a,520,left,all,3099,5082.17,377.53,3099,5082.17,377.53
Ventral auditory area/ layer 6a,AUDv6a,520,right,all,1820,4665.07,351.257,1820,4665.07,351.257
Ventral auditory area/ layer 6b,AUDv6b,598,left,all,481,5095.81,369.817,481,5095.81,369.817
Ventral auditory area/ layer 6b,AUDv6b,598,right,all,386,4306.25,343.474,386,4306.25,343.474
Visual areas,VIS,669,left,all,65994,8129.39,591.51,65994,8129.39,591.51
Visual areas,VIS,669,right,all,41712,10738.7,620.388,41712,10738.7,620.388
Anterolateral visual area,VISal,402,left,all,6209,7047.38,552.733,6209,7047.38,552.733
Anterolateral visual area,VISal,402,right,all,3568,8578.51,578.015,3568,8578.51,578.015
Anterolateral visual area/ layer 1,VISal1,1074,left,all,156,16974.3,1165.07,156,16974.3,1165.07
Anterolateral visual area/ layer 1,VISal1,1074,right,all,0,0,0,0,0,0
Anterolateral visual area/ layer 2/3,VISal2/3,905,left,all,1899,9319.61,810.479,1899,9319.61,810.479
Anterolateral visual area/ layer 2/3,VISal2/3,905,right,all,1192,15644.7,1013.43,1192,15644.7,1013.43
Anterolateral visual area/ layer 4,VISal4,1114,left,all,589,4895.67,414.463,589,4895.67,414.463
Anterolateral visual area/ layer 4,VISal4,1114,right,all,320,4227.76,379.406,320,4227.76,379.406
Anterolateral visual area/ layer 5,VISal5,233,left,all,2422,5957.67,418.407,2422,5957.67,418.407
