Region,,,,Experiment,Marker 1,,,Total,,
Primary motor area/ Layer 1,MOp1,320,left,all,8811,188.787,773.877,8811,188.787,773.877
Primary motor area/ Layer 1,MOp1,320,right,all,6372,165.122,617.227,6372,165.122,617.227
Primary motor area/ Layer 2/3,MOp2/3,943,left,all,26665,107.98,566.073,26665,107.98,566.073
Primary motor area/ Layer 2/3,MOp2/3,943,right,all,18826,104.664,494.374,18826,104.664,494.374
Primary motor area/ Layer 5,MOp5,648,left,all,35553,140.812,608.129,35553,140.812,608.129
Primary motor area/ Layer 5,MOp5,648,right,all,21273,139.691,558.432,21273,139.691,558.432
Primary motor area/ Layer 6a,MOp6a,844,left,all,22582,109.528,554.129,22582,109.528,554.129
Primary motor area/ Layer 6a,MOp6a,844,right,all,14102,114.155,502.249,14102,114.155,502.249
Primary motor area/ Layer 6b,MOp6b,882,left,all,485,105.022,569.775,485,105.022,569.775
Primary motor area/ Layer 6b,MOp6b,882,right,all,530,98.5185,492.13,530,98.5185,492.13
Secondary motor area,MOs,993,left,all,109767,140.313,606.766,109767,140.313,606.766
Secondary motor area,MOs,993,right,all,69330,155.939,602.463,69330,155.939,602.463
Secondary motor area/ layer 1,MOs1,656,left,all,16084,163.131,718.6,16084,163.131,718.6
Secondary motor area/ layer 1,MOs1,656,right,all,10778,146.01,600.892,10778,146.01,600.892
Secondary motor area/ layer 2/3,MOs2/3,962,left,all,26777,116.109,562.668,26777,116.109,562.668
Secondary motor area/ layer 2/3,MOs2/3,962,right,all,17583,164.283,606.466,17583,164.283,606.466
Secondary motor area/ layer 5,MOs5,767,left,all,45045,147.572,603.851,45045,147.572,603.851
Secondary motor area/ layer 5,MOs5,767,right,all,28053,174.403,636.293,28053,174.403,636.293
Secondary motor area/ layer 6a,MOs6a,1021,left,all,21547,138.75,584.986,21547,138.75,584.986
Secondary motor area/ layer 6a,MOs6a,1021,right,all,12504,113.019,525.263,12504,113.019,525.263
Secondary motor area/ layer 6b,MOs6b,1085,left,all,314,101.37,551.478,314,101.37,551.478
Secondary motor area/ layer 6b,MOs6b,1085,right,all,412,104.858,512.218,412,104.858,512.218
Somatosensory areas,SS,453,left,all,307644,137.382,654.185,307644,137.382,654.185
Somatosensory areas,SS,453,right,all,186233,133.865,569.401,186233,133.865,569.401
Primary somatosensory area,SSp,322,left,all,222742,135.949,656.389,222742,135.949,656.389
Primary somatosensory area,SSp,322,right,all,128808,129.099,564.151,128808,129.099,564.151
Primary somatosensory area/ nose,SSp-n,353,left,all,33322,146.882,717.038,33322,146.882,717.038
Primary somatosensory area/ nose,SSp-n,353,right,all,16070,131.619,587.328,16070,131.619,587.328
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,left,all,4185,189.206,742.632,4185,189.206,742.632
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,right,all,2172,159.416,606.737,2172,159.416,606.737
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,left,all,5182,114.854,657.014,5182,114.854,657.014
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,right,all,2328,109.153,534.149,2328,109.153,534.149
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,left,all,5201,147.431,770.687,5201,147.431,770.687
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,right,all,2474,130.774,629.435,2474,130.774,629.435
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,left,all,8223,174.226,762.563,8223,174.226,762.563
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,right,all,4309,146.363,625.935,4309,146.363,625.935
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,left,all,9992,123.983,675.459,9992,123.983,675.459
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,right,all,4341,116.704,547.628,4341,116.704,547.628
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,left,all,539,128.231,653.946,539,128.231,653.946
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,right,all,446,120.932,550.244,446,120.932,550.244
Primary somatosensory area/ barrel field,SSp-bfd,329,left,all,63643,128.807,638.419,63643,128.807,638.419
Primary somatosensory area/ barrel field,SSp-bfd,329,right,all,36795,129.899,575.424,36795,129.899,575.424
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,left,all,7395,140.595,670.295,7395,140.595,670.295
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,right,all,4762,160.987,634.95,4762,160.987,634.95
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,left,all,10953,110.868,622.375,10953,110.868,622.375
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,right,all,7266,109.585,534.529,7266,109.585,534.529
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,left,all,13392,138.862,670.033,13392,138.862,670.033
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,right,all,6956,126.527,599.358,6956,126.527,599.358
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,left,all,16756,148.646,663.024,16756,148.646,663.024
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,right,all,9419,150.34,611.233,9419,150.34,611.233
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,left,all,14244,105.84,579.69,14244,105.84,579.69
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,right,all,7281,111.135,514.61,7281,111.135,514.61
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,left,all,903,94.8712,572.936,903,94.8712,572.936
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,right,all,1111,100.3,532.854,1111,100.3,532.854
Primary somatosensory area/ lower limb,SSp-ll,337,left,all,22585,149.621,700.422,22585,149.621,700.422
Primary somatosensory area/ lower limb,SSp-ll,337,right,all,13751,128.971,590.771,13751,128.971,590.771
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,left,all,2755,238.875,1045.73,2755,238.875,1045.73
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,right,all,2386,133.796,609.269,2386,133.796,609.269
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,left,all,4653,112.541,627.58,4653,112.541,627.58
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,right,all,3385,102.646,537.388,3385,102.646,537.388
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,left,all,2605,126.587,651.841,2605,126.587,651.841
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,right,all,1540,123.858,583.009,1540,123.858,583.009
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,left,all,6744,185.083,720.825,6744,185.083,720.825
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,right,all,3657,173.578,669.255,3657,173.578,669.255
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,left,all,5515,106.876,592.464,5515,106.876,592.464
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,right,all,2612,101.504,536.595,2612,101.504,536.595
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,left,all,313,96.0178,610.818,313,96.0178,610.818
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,right,all,171,94.3475,608.38,171,94.3475,608.38
Primary somatosensory area/ mouth,SSp-m,345,left,all,44919,131.642,615.385,44919,131.642,615.385
Primary somatosensory area/ mouth,SSp-m,345,right,all,30535,134.161,541.108,30535,134.161,541.108
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,left,all,6012,177.114,675.495,6012,177.114,675.495
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,right,all,4840,213.355,692.068,4840,213.355,692.068
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,left,all,7226,107.489,582.916,7226,107.489,582.916
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,right,all,5672,104.072,500.597,5672,104.072,500.597
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,left,all,5980,127.991,639.172,5980,127.991,639.172
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,right,all,3836,123.679,550.191,3836,123.679,550.191
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,left,all,11893,145.581,636.359,11893,145.581,636.359
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,right,all,8043,136,543.705,8043,136,543.705
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,left,all,13101,113.804,578.726,13101,113.804,578.726
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,right,all,7338,111.064,474.28,7338,111.064,474.28
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,left,all,707,118.766,561.405,707,118.766,561.405
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,right,all,806,112.156,458.95,806,112.156,458.95
Primary somatosensory area/ upper limb,SSp-ul,369,left,all,33583,137.463,661.339,33583,137.463,661.339
Primary somatosensory area/ upper limb,SSp-ul,369,right,all,16767,121.153,544.344,16767,121.153,544.344
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,left,all,3447,194.131,829.247,3447,194.131,829.247
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,right,all,1981,114.813,529.072,1981,114.813,529.072
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,left,all,6626,113.489,609.585,6626,113.489,609.585
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,right,all,3782,108.768,512.772,3782,108.768,512.772
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,left,all,4629,136.833,660.485,4629,136.833,660.485
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,right,all,2392,120.242,547.367,2392,120.242,547.367
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,left,all,9151,163.121,696.419,9151,163.121,696.419
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,right,all,4574,149.14,606.318,4574,149.14,606.318
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,left,all,9269,110.78,602.662,9269,110.78,602.662
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,right,all,3758,104.849,507.878,3758,104.849,507.878
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,left,all,461,91.8623,641.733,461,91.8623,641.733
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,right,all,280,102.709,530.089,280,102.709,530.089
Primary somatosensory area/ trunk,SSp-tr,361,left,all,11868,130.05,628.966,11868,130.05,628.966
Primary somatosensory area/ trunk,SSp-tr,361,right,all,8870,123.82,559.167,8870,123.82,559.167
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,left,all,1318,181.385,948.206,1318,181.385,948.206
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,right,all,1426,141.892,608.013,1426,141.892,608.013
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,left,all,2487,98.3358,569.494,2487,98.3358,569.494
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,right,all,2232,95.8824,505.237,2232,95.8824,505.237
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,left,all,1280,114.099,588.949,1280,114.099,588.949
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,right,all,861,111.506,537.834,861,111.506,537.834
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,left,all,4572,151.491,628.188,4572,151.491,628.188
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,right,all,2886,151.852,611.21,2886,151.852,611.21
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,left,all,2035,100.646,529,2035,100.646,529
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,right,all,1300,101.039,498.699,1300,101.039,498.699
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,left,all,176,92.8236,545.767,176,92.8236,545.767
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,right,all,165,98.9966,543.988,165,98.9966,543.988
Primary somatosensory area/ unassigned,SSp-un,182305689,left,all,12822,135.483,666.478,12822,135.483,666.478
Primary somatosensory area/ unassigned,SSp-un,182305689,right,all,6020,122.002,551.966,6020,122.002,551.966
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,left,all,1304,173.393,778.927,1304,173.393,778.927
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,right,all,629,134.213,566.351,629,134.213,566.351
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,left,all,2425,110.25,621.659,2425,110.25,621.659
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,right,all,1328,108.197,517.118,1328,108.197,517.118
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,left,all,1805,133.767,670.176,1805,133.767,670.176
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,right,all,951,121.009,558.081,951,121.009,558.081
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,left,all,3730,158.273,699.392,3730,158.273,699.392
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,right,all,1641,142.187,596.126,1641,142.187,596.126
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,left,all,3391,115.897,618.331,3391,115.897,618.331
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,right,all,1340,108.976,524.649,1340,108.976,524.649
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,left,all,167,113.098,641.743,167,113.098,641.743
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,right,all,131,90.9313,518.031,131,90.9313,518.031
Supplemental somatosensory area,SSs,378,left,all,84902,141.142,648.401,84902,141.142,648.401
Supplemental somatosensory area,SSs,378,right,all,57425,144.558,581.177,57425,144.558,581.177
Supplemental somatosensory area/ layer 1,SSs1,873,left,all,10395,259.241,862.582,10395,259.241,862.582
Supplemental somatosensory area/ layer 1,SSs1,873,right,all,10604,252.635,773.39,10604,252.635,773.39
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,left,all,13440,100.815,593.441,13440,100.815,593.441
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,right,all,8578,101.868,514.873,8578,101.868,514.873
Supplemental somatosensory area/ layer 4,SSs4,1035,left,all,9871,116.721,637.512,9871,116.721,637.512
Supplemental somatosensory area/ layer 4,SSs4,1035,right,all,6721,112.027,561.824,6721,112.027,561.824
Supplemental somatosensory area/ layer 5,SSs5,1090,left,all,25221,146.052,635.575,25221,146.052,635.575
Supplemental somatosensory area/ layer 5,SSs5,1090,right,all,15922,138.999,567.354,15922,138.999,567.354
Supplemental somatosensory area/ layer 6a,SSs6a,862,left,all,23756,119.465,609.77,23756,119.465,609.77
Supplemental somatosensory area/ layer 6a,SSs6a,862,right,all,13489,113.562,507.643,13489,113.562,507.643
Supplemental somatosensory area/ layer 6b,SSs6b,893,left,all,2219,117.07,585.749,2219,117.07,585.749
Supplemental somatosensory area/ layer 6b,SSs6b,893,right,all,2111,118.685,520.818,2111,118.685,520.818
Gustatory areas,GU,1057,left,all,13557,141.726,579.128,13557,141.726,579.128
Gustatory areas,GU,1057,right,all,11949,148.216,515.242,11949,148.216,515.242
Gustatory areas/ layer 1,GU1,36,left,all,2390,284.528,859.45,2390,284.528,859.45
Gustatory areas/ layer 1,GU1,36,right,all,2364,307.294,843.166,2364,307.294,843.166
Gustatory areas/ layer 2/3,GU2/3,180,left,all,1915,96.4083,540.821,1915,96.4083,540.821
Gustatory areas/ layer 2/3,GU2/3,180,right,all,1314,97.0839,441.257,1314,97.0839,441.257
Gustatory areas/ layer 4,GU4,148,left,all,814,104.209,525.581,814,104.209,525.581
Gustatory areas/ layer 4,GU4,148,right,all,625,101.381,434.098,625,101.381,434.098
Gustatory areas/ layer 5,GU5,187,left,all,4041,112.731,509.657,4041,112.731,509.657
Gustatory areas/ layer 5,GU5,187,right,all,3652,115.586,440.067,3652,115.586,440.067
Gustatory areas/ layer 6a,GU6a,638,left,all,4058,117.008,517.969,4058,117.008,517.969
Gustatory areas/ layer 6a,GU6a,638,right,all,3779,107.479,426.145,3779,107.479,426.145
Gustatory areas/ layer 6b,GU6b,662,left,all,339,122.569,508,339,122.569,508
Gustatory areas/ layer 6b,GU6b,662,right,all,215,118.028,440.614,215,118.028,440.614
Visceral area,VISC,677,left,all,21180,134.988,584.912,21180,134.988,584.912
Visceral area,VISC,677,right,all,17814,155.868,571.193,17814,155.868,571.193
Visceral area/ layer 1,VISC1,897,left,all,2595,244.297,808.188,2595,244.297,808.188
Visceral area/ layer 1,VISC1,897,right,all,3072,335.58,953.331,3072,335.58,953.331
Visceral area/ layer 2/3,VISC2/3,1106,left,all,3434,105.698,573.266,3434,105.698,573.266
Visceral area/ layer 2/3,VISC2/3,1106,right,all,2493,100.269,489.69,2493,100.269,489.69
Visceral area/ layer 4,VISC4,1010,left,all,1379,106.558,562.796,1379,106.558,562.796
Visceral area/ layer 4,VISC4,1010,right,all,1084,102.541,477.641,1084,102.541,477.641
Visceral area/ layer 5,VISC5,1058,left,all,7325,130.757,553.374,7325,130.757,553.374
Visceral area/ layer 5,VISC5,1058,right,all,5286,127.05,499.914,5286,127.05,499.914
Visceral area/ layer 6a,VISC6a,857,left,all,5928,118.475,543.881,5928,118.475,543.881
Visceral area/ layer 6a,VISC6a,857,right,all,5304,120.273,484.853,5304,120.273,484.853
Visceral area/ layer 6b,VISC6b,849,left,all,519,106.103,518.114,519,106.103,518.114
Visceral area/ layer 6b,VISC6b,849,right,all,575,130.582,511.021,575,130.582,511.021
Auditory areas,AUD,247,left,all,59908,130.068,549.564,59908,130.068,549.564
Auditory areas,AUD,247,right,all,36390,111.531,464.82,36390,111.531,464.82
Dorsal auditory area,AUDd,1011,left,all,12458,122.399,530.765,12458,122.399,530.765
Dorsal auditory area,AUDd,1011,right,all,6731,120.701,487.145,6731,120.701,487.145
Dorsal auditory area/ layer 1,AUDd1,527,left,all,2412,146.954,574.204,2412,146.954,574.204
Dorsal auditory area/ layer 1,AUDd1,527,right,all,812,171.968,607.654,812,171.968,607.654
Dorsal auditory area/ layer 2/3,AUDd2/3,600,left,all,1868,96.4368,503.511,1868,96.4368,503.511
Dorsal auditory area/ layer 2/3,AUDd2/3,600,right,all,1003,96.0194,453.823,1003,96.0194,453.823
Dorsal auditory area/ layer 4,AUDd4,678,left,all,1373,112.631,530.366,1373,112.631,530.366
Dorsal auditory area/ layer 4,AUDd4,678,right,all,576,105.113,474.608,576,105.113,474.608
Dorsal auditory area/ layer 5,AUDd5,252,left,all,3976,134.579,537.99,3976,134.579,537.99
Dorsal auditory area/ layer 5,AUDd5,252,right,all,2618,128.751,490.509,2618,128.751,490.509
Dorsal auditory area/ layer 6a,AUDd6a,156,left,all,2462,109.058,507.283,2462,109.058,507.283
Dorsal auditory area/ layer 6a,AUDd6a,156,right,all,1386,103.659,447.094,1386,103.659,447.094
Dorsal auditory area/ layer 6b,AUDd6b,243,left,all,367,87.2562,464.763,367,87.2562,464.763
Dorsal auditory area/ layer 6b,AUDd6b,243,right,all,336,104.778,455.887,336,104.778,455.887
Primary auditory area,AUDp,1002,left,all,22783,135.848,569.02,22783,135.848,569.02
Primary auditory area,AUDp,1002,right,all,13069,109.169,464.478,13069,109.169,464.478
Primary auditory area/ layer 1,AUDp1,735,left,all,3952,192.069,657.276,3952,192.069,657.276
Primary auditory area/ layer 1,AUDp1,735,right,all,899,120.428,507.159,899,120.428,507.159
Primary auditory area/ layer 2/3,AUDp2/3,251,left,all,2853,103.1,545.828,2853,103.1,545.828
Primary auditory area/ layer 2/3,AUDp2/3,251,right,all,1885,93.0029,456.341,1885,93.0029,456.341
Primary auditory area/ layer 4,AUDp4,816,left,all,2450,122.417,569.563,2450,122.417,569.563
Primary auditory area/ layer 4,AUDp4,816,right,all,1441,104.05,484.366,1441,104.05,484.366
Primary auditory area/ layer 5,AUDp5,847,left,all,8628,141.339,572.542,8628,141.339,572.542
Primary auditory area/ layer 5,AUDp5,847,right,all,5692,118.235,475.891,5692,118.235,475.891
Primary auditory area/ layer 6a,AUDp6a,954,left,all,3988,111.823,516.235,3988,111.823,516.235
Primary auditory area/ layer 6a,AUDp6a,954,right,all,2649,102.609,423.479,2649,102.609,423.479
Primary auditory area/ layer 6b,AUDp6b,1005,left,all,912,83.8562,455.168,912,83.8562,455.168
Primary auditory area/ layer 6b,AUDp6b,1005,right,all,503,96.2463,448.463,503,96.2463,448.463
Posterior auditory area,AUDpo,1027,left,all,8098,133.245,560.921,8098,133.245,560.921
Posterior auditory area,AUDpo,1027,right,all,4171,106.764,447.553,4171,106.764,447.553
Posterior auditory area/ layer 1,AUDpo1,696,left,all,1082,198.665,727.934,1082,198.665,727.934
Posterior auditory area/ layer 1,AUDpo1,696,right,all,371,104.361,488.385,371,104.361,488.385
Posterior auditory area/ layer 2/3,AUDpo2/3,643,left,all,1336,102.262,548.928,1336,102.262,548.928
Posterior auditory area/ layer 2/3,AUDpo2/3,643,right,all,648,90.254,438.591,648,90.254,438.591
Posterior auditory area/ layer 4,AUDpo4,759,left,all,992,140.582,567.159,992,140.582,567.159
Posterior auditory area/ layer 4,AUDpo4,759,right,all,450,103.026,442.387,450,103.026,442.387
Posterior auditory area/ layer 5,AUDpo5,791,left,all,2605,141.943,558.381,2605,141.943,558.381
Posterior auditory area/ layer 5,AUDpo5,791,right,all,1664,118.205,450.444,1664,118.205,450.444
Posterior auditory area/ layer 6a,AUDpo6a,249,left,all,1466,110.013,509.307,1466,110.013,509.307
Posterior auditory area/ layer 6a,AUDpo6a,249,right,all,824,102.237,431.819,824,102.237,431.819
Posterior auditory area/ layer 6b,AUDpo6b,456,left,all,617,92.2869,417.332,617,92.2869,417.332
Posterior auditory area/ layer 6b,AUDpo6b,456,right,all,214,97.2442,452.869,214,97.2442,452.869
Ventral auditory area,AUDv,1018,left,all,16569,126.334,531.394,16569,126.334,531.394
Ventral auditory area,AUDv,1018,right,all,12419,110.647,458.88,12419,110.647,458.88
Ventral auditory area/ layer 1,AUDv1,959,left,all,1402,234.59,747.638,1402,234.59,747.638
Ventral auditory area/ layer 1,AUDv1,959,right,all,840,139.973,525.319,840,139.973,525.319
Ventral auditory area/ layer 2/3,AUDv2/3,755,left,all,1813,98.2279,515.812,1813,98.2279,515.812
Ventral auditory area/ layer 2/3,AUDv2/3,755,right,all,1846,95.837,435.835,1846,95.837,435.835
Ventral auditory area/ layer 4,AUDv4,990,left,all,1617,113.01,511.346,1617,113.01,511.346
Ventral auditory area/ layer 4,AUDv4,990,right,all,1548,103.601,455.629,1548,103.601,455.629
Ventral auditory area/ layer 5,AUDv5,1023,left,all,7071,124.786,517.211,7071,124.786,517.211
Ventral auditory area/ layer 5,AUDv5,1023,right,all,5084,115.519,459.421,5084,115.519,459.421
Ventral auditory area/ layer 6a,AUDv6a,520,left,all,3824,115.922,508.116,3824,115.922,508.116
Ventral auditory area/ layer 6a,AUDv6a,520,right,all,2792,109.418,456.467,2792,109.418,456.467
Ventral auditory area/ layer 6b,AUDv6b,598,left,all,842,92.4808,468.194,842,92.4808,468.194
Ventral auditory area/ layer 6b,AUDv6b,598,right,all,309,85.63,445.117,309,85.63,445.117
Visual areas,VIS,669,left,all,126276,121.591,558.267,126276,121.591,558.267
Visual areas,VIS,669,right,all,75002,116.305,513.887,75002,116.305,513.887
Anterolateral visual area,VISal,402,left,all,9154,122.05,546.069,9154,122.05,546.069
Anterolateral visual area,VISal,402,right,all,3736,108.417,451.328,3736,108.417,451.328
Anterolateral visual area/ layer 1,VISal1,1074,left,all,896,119.48,597.391,896,119.48,597.391
Anterolateral visual area/ layer 1,VISal1,1074,right,all,216,116.983,493.801,216,116.983,493.801
Anterolateral visual area/ layer 2/3,VISal2/3,905,left,all,1597,100.734,547.029,1597,100.734,547.029
Anterolateral visual area/ layer 2/3,VISal2/3,905,right,all,780,89.6329,434.706,780,89.6329,434.706
Anterolateral visual area/ layer 4,VISal4,1114,left,all,1422,133.996,562.286,1422,133.996,562.286
Anterolateral visual area/ layer 4,VISal4,1114,right,all,394,102.449,440.355,394,102.449,440.355
Anterolateral visual area/ layer 5,VISal5,233,left,all,3031,143.409,567.844,3031,143.409,567.844
Anterolateral visual area/ layer 5,VISal5,233,right,all,1604,122.631,471.894,1604,122.631,471.894
Anterolateral visual area/ layer 6a,VISal6a,601,left,all,1747,102.781,503.484,1747,102.781,503.484
Anterolateral visual area/ layer 6a,VISal6a,601,right,all,608,99.117,421.604,608,99.117,421.604
Anterolateral visual area/ layer 6b,VISal6b,649,left,all,461,96.6274,411.187,461,96.6274,411.187
Anterolateral visual area/ layer 6b,VISal6b,649,right,all,134,93.5408,400.567,134,93.5408,400.567
Anteromedial visual area,VISam,394,left,all,4082,106.149,486.668,4082,106.149,486.668
Anteromedial visual area,VISam,394,right,all,2893,104.789,445.039,2893,104.789,445.039
