Region,,,,Experiment,Marker 1,,,Total,,
name,acronym,id,hemisphere,section,count,strength,channel (name not specified),count,strength,channel (name not specified)
Anterolateral visual area/ layer 1,VISal1,1074,right,all,339,4882.57,477.976,339,4882.57,477.976
Anterolateral visual area/ layer 2/3,VISal2/3,905,left,all,632,5392.75,579.714,632,5392.75,579.714
Anterolateral visual area/ layer 2/3,VISal2/3,905,right,all,963,6065.77,525.452,963,6065.77,525.452
Anterolateral visual area/ layer 4,VISal4,1114,left,all,827,6165.14,618.976,827,6165.14,618.976
Anterolateral visual area/ layer 4,VISal4,1114,right,all,653,7713.03,583.672,653,7713.03,583.672
Anterolateral visual area/ layer 5,VISal5,233,left,all,883,5204.09,587.47,883,5204.09,587.47
Anterolateral visual area/ layer 5,VISal5,233,right,all,906,5078.56,503.755,906,5078.56,503.755
Anterolateral visual area/ layer 6a,VISal6a,601,left,all,249,5778.03,641.221,249,5778.03,641.221
Anterolateral visual area/ layer 6a,VISal6a,601,right,all,128,6430.14,544.75,128,6430.14,544.75
Anterolateral visual area/ layer 6b,VISal6b,649,left,all,45,5065.91,637.489,45,5065.91,637.489
Anterolateral visual area/ layer 6b,VISal6b,649,right,all,57,5853.56,564.105,57,5853.56,564.105
Anteromedial visual area,VISam,394,left,all,2217,7030.31,625.97,2217,7030.31,625.97
Anteromedial visual area,VISam,394,right,all,1348,5857.26,534.968,1348,5857.26,534.968
Anteromedial visual area/ layer 1,VISam1,281,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 1,VISam1,281,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 2/3,VISam2/3,1066,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 2/3,VISam2/3,1066,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 4,VISam4,401,left,all,12,5258.25,574.333,12,5258.25,574.333
Anteromedial visual area/ layer 4,VISam4,401,right,all,5,7217.92,709.4,5,7217.92,709.4
Anteromedial visual area/ layer 5,VISam5,433,left,all,616,6122.45,571.718,616,6122.45,571.718
Anteromedial visual area/ layer 5,VISam5,433,right,all,372,5987.58,535.726,372,5987.58,535.726
Anteromedial visual area/ layer 6a,VISam6a,1046,left,all,1362,7491.52,648.941,1362,7491.52,648.941
Anteromedial visual area/ layer 6a,VISam6a,1046,right,all,873,5811.99,534.784,873,5811.99,534.784
Anteromedial visual area/ layer 6b,VISam6b,441,left,all,227,6820.31,638.101,227,6820.31,638.101
Anteromedial visual area/ layer 6b,VISam6b,441,right,all,98,5696.37,524.837,98,5696.37,524.837
Lateral visual area,VISl,409,left,all,6330,6205.45,561.447,6330,6205.45,561.447
Lateral visual area,VISl,409,right,all,4398,5742.09,495.092,4398,5742.09,495.092
Lateral visual area/ layer 1,VISl1,421,left,all,519,5443.04,539.732,519,5443.04,539.732
Lateral visual area/ layer 1,VISl1,421,right,all,335,5170.41,465.075,335,5170.41,465.075
Lateral visual area/ layer 2/3,VISl2/3,973,left,all,1150,5580.96,538.319,1150,5580.96,538.319
Lateral visual area/ layer 2/3,VISl2/3,973,right,all,946,5222.27,480.513,946,5222.27,480.513
Lateral visual area/ layer 4,VISl4,573,left,all,1598,6890.55,582.434,1598,6890.55,582.434
Lateral visual area/ layer 4,VISl4,573,right,all,1142,6371.71,514.535,1142,6371.71,514.535
Lateral visual area/ layer 5,VISl5,613,left,all,1866,5877.33,535.779,1866,5877.33,535.779
Lateral visual area/ layer 5,VISl5,613,right,all,1208,5543.8,472.853,1208,5543.8,472.853
Lateral visual area/ layer 6a,VISl6a,74,left,all,968,6653.35,596.72,968,6653.35,596.72
Lateral visual area/ layer 6a,VISl6a,74,right,all,595,5968.84,522.834,595,5968.84,522.834
Lateral visual area/ layer 6b,VISl6b,121,left,all,229,7068.96,640.415,229,7068.96,640.415
Lateral visual area/ layer 6b,VISl6b,121,right,all,172,6142.41,564.878,172,6142.41,564.878
Primary visual area,VISp,385,left,all,24672,5958.7,568.929,24672,5958.7,568.929
Primary visual area,VISp,385,right,all,15760,5883.01,519.82,15760,5883.01,519.82
Primary visual area/ layer 1,VISp1,593,left,all,1936,6770.12,612.818,1936,6770.12,612.818
Primary visual area/ layer 1,VISp1,593,right,all,1217,5496.91,523.565,1217,5496.91,523.565
Primary visual area/ layer 2/3,VISp2/3,821,left,all,3734,5708.7,562.882,3734,5708.7,562.882
Primary visual area/ layer 2/3,VISp2/3,821,right,all,2839,5696.76,526.029,2839,5696.76,526.029
Primary visual area/ layer 4,VISp4,721,left,all,4581,6298.95,578.686,4581,6298.95,578.686
Primary visual area/ layer 4,VISp4,721,right,all,2765,6088.66,530.847,2765,6088.66,530.847
Primary visual area/ layer 5,VISp5,778,left,all,8382,6211.47,575.821,8382,6211.47,575.821
Primary visual area/ layer 5,VISp5,778,right,all,5192,6262.42,529.017,5192,6262.42,529.017
Primary visual area/ layer 6a,VISp6a,33,left,all,5485,5211.56,537.731,5485,5211.56,537.731
Primary visual area/ layer 6a,VISp6a,33,right,all,3465,5509.26,494.275,3465,5509.26,494.275
Primary visual area/ layer 6b,VISp6b,305,left,all,554,5567.43,580.218,554,5567.43,580.218
Primary visual area/ layer 6b,VISp6b,305,right,all,282,5014.68,477.567,282,5014.68,477.567
Posterolateral visual area,VISpl,425,left,all,5655,6558.46,599.964,5655,6558.46,599.964
Posterolateral visual area,VISpl,425,right,all,3737,5989.83,535.946,3737,5989.83,535.946
Posterolateral visual area/ layer 1,VISpl1,750,left,all,868,8467.12,642.266,868,8467.12,642.266
Posterolateral visual area/ layer 1,VISpl1,750,right,all,404,6721.35,573.943,404,6721.35,573.943
Posterolateral visual area/ layer 2/3,VISpl2/3,269,left,all,1211,5913.76,611.736,1211,5913.76,611.736
Posterolateral visual area/ layer 2/3,VISpl2/3,269,right,all,960,6183.02,559.134,960,6183.02,559.134
Posterolateral visual area/ layer 4,VISpl4,869,left,all,306,6468.94,580.572,306,6468.94,580.572
Posterolateral visual area/ layer 4,VISpl4,869,right,all,262,6398.84,534.748,262,6398.84,534.748
Posterolateral visual area/ layer 5,VISpl5,902,left,all,2344,6420.93,590.1,2344,6420.93,590.1
Posterolateral visual area/ layer 5,VISpl5,902,right,all,1614,5711.59,518.556,1614,5711.59,518.556
Posterolateral visual area/ layer 6a,VISpl6a,377,left,all,881,5996.01,576.728,881,5996.01,576.728
Posterolateral visual area/ layer 6a,VISpl6a,377,right,all,485,5673.05,517.264,485,5673.05,517.264
Posterolateral visual area/ layer 6b,VISpl6b,393,left,all,45,5876.14,567.8,45,5876.14,567.8
Posterolateral visual area/ layer 6b,VISpl6b,393,right,all,12,7203.26,521.75,12,7203.26,521.75
posteromedial visual area,VISpm,533,left,all,1840,5741.2,558.835,1840,5741.2,558.835
posteromedial visual area,VISpm,533,right,all,1038,5697.36,496.417,1038,5697.36,496.417
posteromedial visual area/ layer 1,VISpm1,805,left,all,0,0,0,0,0,0
posteromedial visual area/ layer 1,VISpm1,805,right,all,0,0,0,0,0,0
posteromedial visual area/ layer 2/3,VISpm2/3,41,left,all,0,0,0,0,0,0
posteromedial visual area/ layer 2/3,VISpm2/3,41,right,all,0,0,0,0,0,0
posteromedial visual area/ layer 4,VISpm4,501,left,all,22,4877.45,556.545,22,4877.45,556.545
posteromedial visual area/ layer 4,VISpm4,501,right,all,13,5204.68,562.615,13,5204.68,562.615
posteromedial visual area/ layer 5,VISpm5,565,left,all,544,5667.08,542.507,544,5667.08,542.507
posteromedial visual area/ layer 5,VISpm5,565,right,all,270,5659.85,483.648,270,5659.85,483.648
posteromedial visual area/ layer 6a,VISpm6a,257,left,all,1062,5978.94,568.313,1062,5978.94,568.313
posteromedial visual area/ layer 6a,VISpm6a,257,right,all,643,5792.94,503.418,643,5792.94,503.418
posteromedial visual area/ layer 6b,VISpm6b,469,left,all,212,4830.06,553.491,212,4830.06,553.491
posteromedial visual area/ layer 6b,VISpm6b,469,right,all,112,5296.19,479.321,112,5296.19,479.321
Laterointermediate area,VISli,312782574,left,all,2823,6189.62,567.688,2823,6189.62,567.688
Laterointermediate area,VISli,312782574,right,all,2109,5658.49,486.469,2109,5658.49,486.469
Laterointermediate area/ layer 1,VISli1,312782578,left,all,159,4733.56,495.553,159,4733.56,495.553
Laterointermediate area/ layer 1,VISli1,312782578,right,all,157,4720.41,453.115,157,4720.41,453.115
Laterointermediate area/ layer 2/3,VISli2/3,312782582,left,all,503,5328.4,532.632,503,5328.4,532.632
Laterointermediate area/ layer 2/3,VISli2/3,312782582,right,all,523,5415.75,471.948,523,5415.75,471.948
Laterointermediate area/ layer 4,VISli4,312782586,left,all,577,7245.14,577.906,577,7245.14,577.906
Laterointermediate area/ layer 4,VISli4,312782586,right,all,429,6139.46,500.548,429,6139.46,500.548
Laterointermediate area/ layer 5,VISli5,312782590,left,all,1020,6059.14,559.575,1020,6059.14,559.575
Laterointermediate area/ layer 5,VISli5,312782590,right,all,610,5136.45,460.064,610,5136.45,460.064
Laterointermediate area/ layer 6a,VISli6a,312782594,left,all,482,6434.86,624.629,482,6434.86,624.629
Laterointermediate area/ layer 6a,VISli6a,312782594,right,all,330,6674.38,545.497,330,6674.38,545.497
Laterointermediate area/ layer 6b,VISli6b,312782598,left,all,82,7050,616.902,82,7050,616.902
Laterointermediate area/ layer 6b,VISli6b,312782598,right,all,60,6509.95,543.467,60,6509.95,543.467
Postrhinal area,VISpor,312782628,left,all,10886,7458.29,605.651,10886,7458.29,605.651
Postrhinal area,VISpor,312782628,right,all,8430,6726.07,541.246,8430,6726.07,541.246
Postrhinal area/ layer 1,VISpor1,312782632,left,all,840,6902.82,574.885,840,6902.82,574.885
Postrhinal area/ layer 1,VISpor1,312782632,right,all,657,6193.15,542.553,657,6193.15,542.553
Postrhinal area/ layer 2/3,VISpor2/3,312782636,left,all,3320,7720.12,612.769,3320,7720.12,612.769
Postrhinal area/ layer 2/3,VISpor2/3,312782636,right,all,2683,7362.51,572.754,2683,7362.51,572.754
Postrhinal area/ layer 4,VISpor4,312782640,left,all,716,7287.1,575.38,716,7287.1,575.38
Postrhinal area/ layer 4,VISpor4,312782640,right,all,552,6205.93,501.109,552,6205.93,501.109
Postrhinal area/ layer 5,VISpor5,312782644,left,all,4429,6872.38,584.284,4429,6872.38,584.284
Postrhinal area/ layer 5,VISpor5,312782644,right,all,3154,6171.1,513.237,3154,6171.1,513.237
Postrhinal area/ layer 6a,VISpor6a,312782648,left,all,1303,9094.7,682.356,1303,9094.7,682.356
Postrhinal area/ layer 6a,VISpor6a,312782648,right,all,1178,7238.4,561.782,1178,7238.4,561.782
Postrhinal area/ layer 6b,VISpor6b,312782652,left,all,278,8115.18,672.46,278,8115.18,672.46
Postrhinal area/ layer 6b,VISpor6b,312782652,right,all,206,7097.58,545.665,206,7097.58,545.665
Anterior cingulate area,ACA,31,left,all,19078,6244.71,660.48,19078,6244.71,660.48
Anterior cingulate area,ACA,31,right,all,18343,5908.48,637.643,18343,5908.48,637.643
Anterior cingulate area/ dorsal part,ACAd,39,left,all,13222,6245.31,649.624,13222,6245.31,649.624
Anterior cingulate area/ dorsal part,ACAd,39,right,all,12964,6142.81,633.826,12964,6142.81,633.826
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,left,all,946,11097.7,774.114,946,11097.7,774.114
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,right,all,1037,9172.39,700.483,1037,9172.39,700.483
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,left,all,2226,4802.8,568.013,2226,4802.8,568.013
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,right,all,2683,5080.62,578.331,2683,5080.62,578.331
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,left,all,7053,6494.55,659.281,7053,6494.55,659.281
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,right,all,6745,6310.36,646.322,6745,6310.36,646.322
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,left,all,2965,5201.88,648.562,2965,5201.88,648.562
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,right,all,2489,5572.56,632.128,2489,5572.56,632.128
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,left,all,32,4888.97,616.469,32,4888.97,616.469
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,right,all,10,5884.13,605.5,10,5884.13,605.5
Anterior cingulate area/ ventral part,ACAv,48,left,all,5856,6243.35,684.991,5856,6243.35,684.991
Anterior cingulate area/ ventral part,ACAv,48,right,all,5379,5343.73,646.843,5379,5343.73,646.843
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,left,all,1189,9657.67,773.889,1189,9657.67,773.889
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,right,all,693,6330.04,672.602,693,6330.04,672.602
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,left,all,712,4511.96,619.132,712,4511.96,619.132
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,right,all,1201,4945.67,636.455,1201,4945.67,636.455
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,left,all,3308,5549.87,673.206,3308,5549.87,673.206
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,right,all,2908,5323.67,649.484,2908,5323.67,649.484
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,left,all,622,5438.28,655.563,622,5438.28,655.563
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,right,all,560,4979.76,623.786,560,4979.76,623.786
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,left,all,25,4958.65,624.24,25,4958.65,624.24
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,right,all,17,8678.9,638.353,17,8678.9,638.353
Prelimbic area,PL,972,left,all,11136,5769.7,623.555,11136,5769.7,623.555
Prelimbic area,PL,972,right,all,8018,5331.74,583.505,8018,5331.74,583.505
Prelimbic area/ layer 1,PL1,171,left,all,1027,8852.52,670.201,1027,8852.52,670.201
Prelimbic area/ layer 1,PL1,171,right,all,575,5102.58,503.906,575,5102.58,503.906
Prelimbic area/ layer 2/3,PL2/3,304,left,all,1330,4765.65,548.898,1330,4765.65,548.898
Prelimbic area/ layer 2/3,PL2/3,304,right,all,1352,4917.53,535.271,1352,4917.53,535.271
Prelimbic area/ layer 5,PL5,363,left,all,6253,5784.13,623.068,6253,5784.13,623.068
Prelimbic area/ layer 5,PL5,363,right,all,4810,5625.1,598.736,4810,5625.1,598.736
Prelimbic area/ layer 6a,PL6a,84,left,all,2517,5009.39,645.151,2517,5009.39,645.151
Prelimbic area/ layer 6a,PL6a,84,right,all,1279,4769.84,612.858,1279,4769.84,612.858
Prelimbic area/ layer 6b,PL6b,132,left,all,9,4970.56,632,9,4970.56,632
Prelimbic area/ layer 6b,PL6b,132,right,all,2,4997.45,671.5,2,4997.45,671.5
Infralimbic area,ILA,44,left,all,3901,5619.62,682.647,3901,5619.62,682.647
Infralimbic area,ILA,44,right,all,2313,5180.35,642.182,2313,5180.35,642.182
Infralimbic area/ layer 1,ILA1,707,left,all,367,8875.1,746.995,367,8875.1,746.995
Infralimbic area/ layer 1,ILA1,707,right,all,146,7221.31,695.678,146,7221.31,695.678
Infralimbic area/ layer 2/3,ILA2/3,556,left,all,426,5115.09,642.864,426,5115.09,642.864
Infralimbic area/ layer 2/3,ILA2/3,556,right,all,338,5029.71,637.899,338,5029.71,637.899
Infralimbic area/ layer 5,ILA5,827,left,all,1847,5158.1,670.663,1847,5158.1,670.663
Infralimbic area/ layer 5,ILA5,827,right,all,1231,4990.77,637.532,1231,4990.77,637.532
Infralimbic area/ layer 6a,ILA6a,1054,left,all,1252,5518.3,695.387,1252,5518.3,695.387
Infralimbic area/ layer 6a,ILA6a,1054,right,all,592,5160.55,641.63,592,5160.55,641.63
Infralimbic area/ layer 6b,ILA6b,1081,left,all,9,5560.49,628.778,9,5560.49,628.778
Infralimbic area/ layer 6b,ILA6b,1081,right,all,6,4854.02,590,6,4854.02,590
Orbital area,ORB,714,left,all,32652,6559.2,677.93,32652,6559.2,677.93
Orbital area,ORB,714,right,all,22833,6126.82,614.521,22833,6126.82,614.521
Orbital area/ lateral part,ORBl,723,left,all,16670,6844.27,710.804,16670,6844.27,710.804
Orbital area/ lateral part,ORBl,723,right,all,10348,6338.87,633.309,10348,6338.87,633.309
Orbital area/ lateral part/ layer 1,ORBl1,448,left,all,1818,7018.39,633.978,1818,7018.39,633.978
Orbital area/ lateral part/ layer 1,ORBl1,448,right,all,1100,6415.23,582.65,1100,6415.23,582.65
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,left,all,2991,7269.96,681.599,2991,7269.96,681.599
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,right,all,2423,6422.73,623.893,2423,6422.73,623.893
Orbital area/ lateral part/ layer 5,ORBl5,630,left,all,7404,6769.42,716.841,7404,6769.42,716.841
Orbital area/ lateral part/ layer 5,ORBl5,630,right,all,5556,6476.31,653.677,5556,6476.31,653.677
Orbital area/ lateral part/ layer 6a,ORBl6a,440,left,all,4222,6656.51,752.84,4222,6656.51,752.84
Orbital area/ lateral part/ layer 6a,ORBl6a,440,right,all,1240,5527.79,605.673,1240,5527.79,605.673
Orbital area/ lateral part/ layer 6b,ORBl6b,488,left,all,235,5810.71,731.426,235,5810.71,731.426
Orbital area/ lateral part/ layer 6b,ORBl6b,488,right,all,29,4783.9,621,29,4783.9,621
Orbital area/ medial part,ORBm,731,left,all,7016,6066.03,639.065,7016,6066.03,639.065
Orbital area/ medial part,ORBm,731,right,all,5007,5629.63,590.011,5007,5629.63,590.011
Orbital area/ medial part/ layer 1,ORBm1,484,left,all,686,7057.93,594.701,686,7057.93,594.701
Orbital area/ medial part/ layer 1,ORBm1,484,right,all,801,5239.85,516.187,801,5239.85,516.187
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,left,all,1657,5607.17,603.59,1657,5607.17,603.59
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,right,all,1393,5739.79,576.877,1393,5739.79,576.877
Orbital area/ medial part/ layer 5,ORBm5,620,left,all,3416,6405.04,660.596,3416,6405.04,660.596
Orbital area/ medial part/ layer 5,ORBm5,620,right,all,2321,5876.35,620.117,2321,5876.35,620.117
Orbital area/ medial part/ layer 6a,ORBm6a,910,left,all,1246,5218.51,651.655,1246,5218.51,651.655
Orbital area/ medial part/ layer 6a,ORBm6a,910,right,all,492,4788.45,605.356,492,4788.45,605.356
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,left,all,11,4050.46,637,11,4050.46,637
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,right,all,0,0,0,0,0,0
Orbital area/ ventrolateral part,ORBvl,746,left,all,8966,6415.09,647.224,8966,6415.09,647.224
Orbital area/ ventrolateral part,ORBvl,746,right,all,7478,6166.3,604.934,7478,6166.3,604.934
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,left,all,1177,7575,627.26,1177,7575,627.26
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,right,all,1355,5729.48,559.756,1355,5729.48,559.756
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,left,all,2290,6112.53,615.848,2290,6112.53,615.848
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,right,all,2212,6906.81,615.584,2212,6906.81,615.584
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,left,all,3530,6549.23,654.58,3530,6549.23,654.58
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,right,all,3342,5989.56,619.344,3342,5989.56,619.344
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,left,all,1901,5853.24,682.302,1901,5853.24,682.302
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,right,all,567,5370.64,586.586,567,5370.64,586.586
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,left,all,68,5270.86,686.882,68,5270.86,686.882
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,right,all,2,3997.56,557,2,3997.56,557
Agranular insular area,AI,95,left,all,53629,7450.44,702.513,53629,7450.44,702.513
Agranular insular area,AI,95,right,all,33427,6372.27,572.852,33427,6372.27,572.852
Agranular insular area/ dorsal part,AId,104,left,all,27699,7465.97,717.942,27699,7465.97,717.942
Agranular insular area/ dorsal part,AId,104,right,all,16477,6302.51,577.964,16477,6302.51,577.964
Agranular insular area/ dorsal part/ layer 1,AId1,996,left,all,1625,8211.2,648.033,1625,8211.2,648.033
Agranular insular area/ dorsal part/ layer 1,AId1,996,right,all,925,7172.4,564.76,925,7172.4,564.76
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,left,all,4919,6742.11,648.813,4919,6742.11,648.813
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,right,all,3928,5854.36,528.133,3928,5854.36,528.133
Agranular insular area/ dorsal part/ layer 5,AId5,1101,left,all,13795,7952.7,728.941,13795,7952.7,728.941
Agranular insular area/ dorsal part/ layer 5,AId5,1101,right,all,8495,6577.95,593.053,8495,6577.95,593.053
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,left,all,7179,6919.78,758.878,7179,6919.78,758.878
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,right,all,3079,5870.07,602.634,3079,5870.07,602.634
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,left,all,181,5014.96,762.387,181,5014.96,762.387
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,right,all,50,5249.94,654.1,50,5249.94,654.1
Agranular insular area/ posterior part,AIp,111,left,all,12876,7398.74,612.573,12876,7398.74,612.573
Agranular insular area/ posterior part,AIp,111,right,all,9291,6349.83,536.638,9291,6349.83,536.638
Agranular insular area/ posterior part/ layer 1,AIp1,120,left,all,1413,5988.91,625.152,1413,5988.91,625.152
Agranular insular area/ posterior part/ layer 1,AIp1,120,right,all,819,5855.73,544.663,819,5855.73,544.663
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,left,all,6230,7616.48,627.46,6230,7616.48,627.46
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,right,all,4918,6693.56,547.983,4918,6693.56,547.983
Agranular insular area/ posterior part/ layer 5,AIp5,344,left,all,3005,8103.01,593.935,3005,8103.01,593.935
Agranular insular area/ posterior part/ layer 5,AIp5,344,right,all,1891,5963.62,506.57,1891,5963.62,506.57
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,left,all,2141,6712.05,587.106,2141,6712.05,587.106
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,right,all,1614,6032.74,532.272,1614,6032.74,532.272
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,left,all,87,7276.88,612.69,87,7276.88,612.69
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,right,all,49,5457.69,568.041,49,5457.69,568.041
Agranular insular area/ ventral part,AIv,119,left,all,13054,7468.48,758.488,13054,7468.48,758.488
Agranular insular area/ ventral part,AIv,119,right,all,7659,6549.59,605.784,7659,6549.59,605.784
Agranular insular area/ ventral part/ layer 1,AIv1,704,left,all,1611,8079.79,816.592,1611,8079.79,816.592
Agranular insular area/ ventral part/ layer 1,AIv1,704,right,all,837,6846.81,593.514,837,6846.81,593.514
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,left,all,5166,7715.21,771.543,5166,7715.21,771.543
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,right,all,3190,6650.46,599.521,3190,6650.46,599.521
Agranular insular area/ ventral part/ layer 5,AIv5,800,left,all,5191,7300.27,734.35,5191,7300.27,734.35
Agranular insular area/ ventral part/ layer 5,AIv5,800,right,all,3117,6499.2,618.396,3117,6499.2,618.396
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,left,all,1077,6208.11,725.527,1077,6208.11,725.527
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,right,all,513,5736.42,587.587,513,5736.42,587.587
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,left,all,9,4265.43,731.333,9,4265.43,731.333
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,right,all,2,8367.15,740,2,8367.15,740
Retrosplenial area,RSP,254,left,all,33924,6961.24,671.113,33924,6961.24,671.113
Retrosplenial area,RSP,254,right,all,29521,6483.18,645.054,29521,6483.18,645.054
Retrosplenial area/ lateral agranular part,RSPagl,894,left,all,4758,6445.47,594.38,4758,6445.47,594.38
Retrosplenial area/ lateral agranular part,RSPagl,894,right,all,3505,6222.57,559.466,3505,6222.57,559.466
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,left,all,235,7114.63,591.37,235,7114.63,591.37
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,right,all,121,5107.05,501.248,121,5107.05,501.248
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,left,all,249,5620.27,571.49,249,5620.27,571.49
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,right,all,153,5231.4,518.412,153,5231.4,518.412
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,left,all,1422,6034.32,574.692,1422,6034.32,574.692
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,right,all,1028,6497.02,567.265,1028,6497.02,567.265
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,left,all,2581,6712.99,605.121,2581,6712.99,605.121
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,right,all,2020,6298.12,563.166,2020,6298.12,563.166
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,left,all,271,6233.01,619.033,271,6233.01,619.033
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,right,all,183,5413.09,547.634,183,5413.09,547.634
Retrosplenial area/ dorsal part,RSPd,879,left,all,6746,6600.2,598.397,6746,6600.2,598.397
Retrosplenial area/ dorsal part,RSPd,879,right,all,5838,6095.37,576.628,5838,6095.37,576.628
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,left,all,374,7164.23,570.184,374,7164.23,570.184
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,right,all,315,6257.76,549.495,315,6257.76,549.495
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,left,all,375,5516.48,547.243,375,5516.48,547.243
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,right,all,506,5295.23,557.737,506,5295.23,557.737
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,left,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,right,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,left,all,1932,6179.05,585.188,1932,6179.05,585.188
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,right,all,1961,6285.48,588.437,1961,6285.48,588.437
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,left,all,3831,6801.43,610.251,3831,6801.43,610.251
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,right,all,2887,6080.65,574.071,2887,6080.65,574.071
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,left,all,234,7618.28,640.453,234,7618.28,640.453
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,right,all,169,6234.06,590.408,169,6234.06,590.408
Retrosplenial area/ ventral part,RSPv,886,left,all,22420,7179.34,709.277,22420,7179.34,709.277
Retrosplenial area/ ventral part,RSPv,886,right,all,20178,6640.66,679.719,20178,6640.66,679.719
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,left,all,2226,8858.79,747.509,2226,8858.79,747.509
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,right,all,2894,6283.4,686.311,2894,6283.4,686.311
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,left,all,3396,6719.47,681.627,3396,6719.47,681.627
