Region,,,,Experiment,Marker 1,,,Total,,
Frontal pole/ layer 6b,FRP6b,526322264,right,all,5,3506.05,655.4,5,3506.05,655.4
Somatomotor areas,MO,500,left,all,140098,5513.75,798.279,140098,5513.75,798.279
Somatomotor areas,MO,500,right,all,109966,4645.04,688.636,109966,4645.04,688.636
Primary motor area,MOp,985,left,all,70425,5957.77,845.579,70425,5957.77,845.579
Primary motor area,MOp,985,right,all,51989,5009.44,712.064,51989,5009.44,712.064
Primary motor area/ Layer 1,MOp1,320,left,all,3418,5115.12,725.34,3418,5115.12,725.34
Primary motor area/ Layer 1,MOp1,320,right,all,3658,4144.91,634.763,3658,4144.91,634.763
Primary motor area/ Layer 2/3,MOp2/3,943,left,all,19986,6268.88,847.656,19986,6268.88,847.656
Primary motor area/ Layer 2/3,MOp2/3,943,right,all,16004,4541.57,695.022,16004,4541.57,695.022
Primary motor area/ Layer 5,MOp5,648,left,all,22630,7460.13,910.383,22630,7460.13,910.383
Primary motor area/ Layer 5,MOp5,648,right,all,14696,6150.33,759.692,14696,6150.33,759.692
Primary motor area/ Layer 6a,MOp6a,844,left,all,22932,4530.04,801.82,22932,4530.04,801.82
Primary motor area/ Layer 6a,MOp6a,844,right,all,16641,4720.59,707.513,16641,4720.59,707.513
Primary motor area/ Layer 6b,MOp6b,882,left,all,1459,2807.89,781.441,1459,2807.89,781.441
Primary motor area/ Layer 6b,MOp6b,882,right,all,990,3686.6,642.635,990,3686.6,642.635
Secondary motor area,MOs,993,left,all,69673,5064.94,750.468,69673,5064.94,750.468
Secondary motor area,MOs,993,right,all,57977,4318.27,667.627,57977,4318.27,667.627
Secondary motor area/ layer 1,MOs1,656,left,all,6014,4393.4,653.377,6014,4393.4,653.377
Secondary motor area/ layer 1,MOs1,656,right,all,6105,3780.93,598.4,6105,3780.93,598.4
Secondary motor area/ layer 2/3,MOs2/3,962,left,all,17617,4680.62,697.085,17617,4680.62,697.085
Secondary motor area/ layer 2/3,MOs2/3,962,right,all,16134,3699.09,617.989,16134,3699.09,617.989
Secondary motor area/ layer 5,MOs5,767,left,all,27170,5968.42,803.205,27170,5968.42,803.205
Secondary motor area/ layer 5,MOs5,767,right,all,20989,5158.16,712.714,20989,5158.16,712.714
Secondary motor area/ layer 6a,MOs6a,1021,left,all,18492,4361.67,756.519,18492,4361.67,756.519
Secondary motor area/ layer 6a,MOs6a,1021,right,all,14326,4031.43,687.061,14326,4031.43,687.061
Secondary motor area/ layer 6b,MOs6b,1085,left,all,380,3134.13,696.782,380,3134.13,696.782
Secondary motor area/ layer 6b,MOs6b,1085,right,all,423,3730.55,664.759,423,3730.55,664.759
Somatosensory areas,SS,453,left,all,235921,5038.72,804.891,235921,5038.72,804.891
Somatosensory areas,SS,453,right,all,176791,4469.52,688.649,176791,4469.52,688.649
Primary somatosensory area,SSp,322,left,all,158474,4922.75,806.311,158474,4922.75,806.311
Primary somatosensory area,SSp,322,right,all,118805,4396.71,688.163,118805,4396.71,688.163
Primary somatosensory area/ nose,SSp-n,353,left,all,22790,4594.29,774.687,22790,4594.29,774.687
Primary somatosensory area/ nose,SSp-n,353,right,all,17178,4138.55,666.403,17178,4138.55,666.403
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,left,all,2695,4027.05,675.902,2695,4027.05,675.902
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,right,all,2127,3856.37,625.286,2127,3856.37,625.286
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,left,all,5995,4114.41,765.773,5995,4114.41,765.773
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,right,all,4160,3884.9,662.444,4160,3884.9,662.444
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,left,all,4170,4482.29,831.192,4170,4482.29,831.192
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,right,all,3043,3601.29,687.591,3043,3601.29,687.591
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,left,all,3508,7430.39,884.098,3508,7430.39,884.098
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,right,all,2326,6963.15,771.138,2326,6963.15,771.138
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,left,all,6144,3816.84,730.297,6144,3816.84,730.297
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,right,all,5229,3594.26,633.581,5229,3594.26,633.581
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,left,all,278,3515.57,677.392,278,3515.57,677.392
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,right,all,293,2658.18,555.345,293,2658.18,555.345
Primary somatosensory area/ barrel field,SSp-bfd,329,left,all,37700,4622.35,754.626,37700,4622.35,754.626
Primary somatosensory area/ barrel field,SSp-bfd,329,right,all,29725,4156.83,647.13,29725,4156.83,647.13
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,left,all,1052,4061.41,633.194,1052,4061.41,633.194
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,right,all,1038,3230.85,554.942,1038,3230.85,554.942
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,left,all,5322,3944.99,696.899,5322,3944.99,696.899
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,right,all,4095,3295.79,600.808,4095,3295.79,600.808
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,left,all,9230,3905.68,739.212,9230,3905.68,739.212
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,right,all,6887,3138.39,615.592,6887,3138.39,615.592
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,left,all,9896,5421.94,795.143,9896,5421.94,795.143
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,right,all,7485,4742.57,669.725,7485,4742.57,669.725
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,left,all,11010,4859.39,770.158,11010,4859.39,770.158
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,right,all,9143,4864.24,680.92,9143,4864.24,680.92
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,left,all,1190,4863.78,759.039,1190,4863.78,759.039
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,right,all,1077,4759.36,669.904,1077,4759.36,669.904
Primary somatosensory area/ lower limb,SSp-ll,337,left,all,9451,3217.89,636.61,9451,3217.89,636.61
Primary somatosensory area/ lower limb,SSp-ll,337,right,all,8378,3413.41,586.504,8378,3413.41,586.504
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,left,all,0,0,0,0,0,0
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,right,all,0,0,0,0,0,0
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,left,all,1,14470.8,877,1,14470.8,877
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,right,all,0,0,0,0,0,0
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,left,all,185,2670.41,612.757,185,2670.41,612.757
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,right,all,78,3132.38,576.218,78,3132.38,576.218
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,left,all,3080,2778.89,613.493,3080,2778.89,613.493
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,right,all,2487,2728.13,560.683,2487,2728.13,560.683
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,left,all,5609,3446.72,647.889,5609,3446.72,647.889
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,right,all,5270,3706.59,596.29,5270,3706.59,596.29
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,left,all,576,3493.4,657.634,576,3493.4,657.634
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,right,all,543,3747.01,611.273,543,3747.01,611.273
Primary somatosensory area/ mouth,SSp-m,345,left,all,55084,6048.68,928.732,55084,6048.68,928.732
Primary somatosensory area/ mouth,SSp-m,345,right,all,37549,4880.17,765.535,37549,4880.17,765.535
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,left,all,5194,5181.82,764.074,5194,5181.82,764.074
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,right,all,3939,4405.36,686.914,3939,4405.36,686.914
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,left,all,15964,5425.55,925.191,15964,5425.55,925.191
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,right,all,11171,4092.96,750.937,11171,4092.96,750.937
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,left,all,8517,7588.44,1023.57,8517,7588.44,1023.57
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,right,all,5880,5007.13,817.558,5880,5007.13,817.558
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,left,all,10791,8567.16,1043.47,10791,8567.16,1043.47
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,right,all,5881,7864.46,881.647,5881,7864.46,881.647
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,left,all,13619,4420.94,851.614,13619,4420.94,851.614
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,right,all,10223,4172.09,719.73,10223,4172.09,719.73
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,left,all,999,2372.14,844.842,999,2372.14,844.842
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,right,all,455,4013.29,660.695,455,4013.29,660.695
Primary somatosensory area/ upper limb,SSp-ul,369,left,all,24173,4247.46,751.794,24173,4247.46,751.794
Primary somatosensory area/ upper limb,SSp-ul,369,right,all,18783,4822.8,692.965,18783,4822.8,692.965
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,left,all,233,5848.72,742.378,233,5848.72,742.378
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,right,all,258,4140.1,641.221,258,4140.1,641.221
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,left,all,3413,4681.53,791.638,3413,4681.53,791.638
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,right,all,2224,4622.93,707.573,2224,4622.93,707.573
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,left,all,4504,3714.22,757.461,4504,3714.22,757.461
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,right,all,3104,3890.67,681.052,3104,3890.67,681.052
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,left,all,7094,4922.94,771.249,7094,4922.94,771.249
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,right,all,5508,5646.09,715.056,5508,5646.09,715.056
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,left,all,8388,3807.76,721.837,8388,3807.76,721.837
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,right,all,7126,4807.93,685.652,7126,4807.93,685.652
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,left,all,541,3218.68,666.673,541,3218.68,666.673
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,right,all,563,3198.02,601.08,563,3198.02,601.08
Primary somatosensory area/ trunk,SSp-tr,361,left,all,1718,3126.43,620.448,1718,3126.43,620.448
Primary somatosensory area/ trunk,SSp-tr,361,right,all,1331,2789.42,579.939,1331,2789.42,579.939
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,left,all,46,2592.2,577.978,46,2592.2,577.978
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,right,all,12,2818.94,570.083,12,2818.94,570.083
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,left,all,1261,3176.15,620.293,1261,3176.15,620.293
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,right,all,981,2827.22,580.403,981,2827.22,580.403
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,left,all,411,3033.68,625.679,411,3033.68,625.679
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,right,all,338,2678.67,578.944,338,2678.67,578.944
Primary somatosensory area/ unassigned,SSp-un,182305689,left,all,7558,3905.74,696.083,7558,3905.74,696.083
Primary somatosensory area/ unassigned,SSp-un,182305689,right,all,5861,3677.78,618.866,5861,3677.78,618.866
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,left,all,86,4885.73,658.36,86,4885.73,658.36
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,right,all,71,3072.81,570.718,71,3072.81,570.718
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,left,all,1204,3964.53,686.996,1204,3964.53,686.996
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,right,all,834,3592.55,624.181,834,3592.55,624.181
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,left,all,1350,3132.29,683.147,1350,3132.29,683.147
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,right,all,1029,3175.22,611.27,1029,3175.22,611.27
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,left,all,2056,4489.97,711.343,2056,4489.97,711.343
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,right,all,1563,3965.33,620.717,1563,3965.33,620.717
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,left,all,2670,3784.08,697.108,2670,3784.08,697.108
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,right,all,2174,3784.68,622.187,2174,3784.68,622.187
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,left,all,192,3972.31,683.26,192,3972.31,683.26
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,right,all,190,3411.11,601.426,190,3411.11,601.426
Supplemental somatosensory area,SSs,378,left,all,77447,5276.01,801.983,77447,5276.01,801.983
Supplemental somatosensory area,SSs,378,right,all,57986,4618.68,689.644,57986,4618.68,689.644
Supplemental somatosensory area/ layer 1,SSs1,873,left,all,8993,4314.12,679.674,8993,4314.12,679.674
Supplemental somatosensory area/ layer 1,SSs1,873,right,all,7254,4036.93,607.128,7254,4036.93,607.128
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,left,all,22412,4539.3,797.276,22412,4539.3,797.276
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,right,all,16386,3820.48,677.806,16386,3820.48,677.806
Supplemental somatosensory area/ layer 4,SSs4,1035,left,all,8910,7084.91,885.416,8910,7084.91,885.416
Supplemental somatosensory area/ layer 4,SSs4,1035,right,all,6754,5469.29,752.247,6754,5469.29,752.247
Supplemental somatosensory area/ layer 5,SSs5,1090,left,all,18182,6537.18,858.291,18182,6537.18,858.291
Supplemental somatosensory area/ layer 5,SSs5,1090,right,all,12129,6278.53,758.787,12129,6278.53,758.787
Supplemental somatosensory area/ layer 6a,SSs6a,862,left,all,16991,4786.63,777.572,16991,4786.63,777.572
Supplemental somatosensory area/ layer 6a,SSs6a,862,right,all,14438,4040.39,660.338,14438,4040.39,660.338
Supplemental somatosensory area/ layer 6b,SSs6b,893,left,all,1959,2432.14,726.964,1959,2432.14,726.964
Supplemental somatosensory area/ layer 6b,SSs6b,893,right,all,1025,4395.56,644.998,1025,4395.56,644.998
Gustatory areas,GU,1057,left,all,15738,4294.35,819.527,15738,4294.35,819.527
Gustatory areas,GU,1057,right,all,12009,4111.15,685.727,12009,4111.15,685.727
Gustatory areas/ layer 1,GU1,36,left,all,1127,3890.23,753.08,1127,3890.23,753.08
Gustatory areas/ layer 1,GU1,36,right,all,1045,3328.57,610.979,1045,3328.57,610.979
Gustatory areas/ layer 2/3,GU2/3,180,left,all,4054,3674.09,789.172,4054,3674.09,789.172
Gustatory areas/ layer 2/3,GU2/3,180,right,all,3396,3311.64,676.91,3396,3311.64,676.91
Gustatory areas/ layer 4,GU4,148,left,all,1206,4617.74,806.111,1206,4617.74,806.111
Gustatory areas/ layer 4,GU4,148,right,all,957,4713.24,746.481,957,4713.24,746.481
Gustatory areas/ layer 5,GU5,187,left,all,4997,5187.87,845.606,4997,5187.87,845.606
Gustatory areas/ layer 5,GU5,187,right,all,3574,5110.09,717.541,3574,5110.09,717.541
Gustatory areas/ layer 6a,GU6a,638,left,all,3932,4011.08,830.558,3932,4011.08,830.558
Gustatory areas/ layer 6a,GU6a,638,right,all,2746,4067.96,665.777,2746,4067.96,665.777
Gustatory areas/ layer 6b,GU6b,662,left,all,422,2467.07,915.36,422,2467.07,915.36
Gustatory areas/ layer 6b,GU6b,662,right,all,291,2410.4,654.787,291,2410.4,654.787
Visceral area,VISC,677,left,all,17692,4990.6,720.346,17692,4990.6,720.346
Visceral area,VISC,677,right,all,15604,4276.75,633.725,15604,4276.75,633.725
Visceral area/ layer 1,VISC1,897,left,all,2165,3543.38,628.251,2165,3543.38,628.251
Visceral area/ layer 1,VISC1,897,right,all,1659,4375.71,601.72,1659,4375.71,601.72
Visceral area/ layer 2/3,VISC2/3,1106,left,all,4856,4052.6,687.84,4856,4052.6,687.84
Visceral area/ layer 2/3,VISC2/3,1106,right,all,4016,3867.48,625.69,4016,3867.48,625.69
Visceral area/ layer 4,VISC4,1010,left,all,1221,6448.01,764.736,1221,6448.01,764.736
Visceral area/ layer 4,VISC4,1010,right,all,978,5854.43,705.218,978,5854.43,705.218
Visceral area/ layer 5,VISC5,1058,left,all,5283,5723.64,744.026,5283,5723.64,744.026
Visceral area/ layer 5,VISC5,1058,right,all,4748,4696.8,647.468,4748,4696.8,647.468
Visceral area/ layer 6a,VISC6a,857,left,all,3829,5670.7,764.736,3829,5670.7,764.736
Visceral area/ layer 6a,VISC6a,857,right,all,3884,3877.03,623.723,3884,3877.03,623.723
Visceral area/ layer 6b,VISC6b,849,left,all,338,3309.95,743.914,338,3309.95,743.914
Visceral area/ layer 6b,VISC6b,849,right,all,319,2692.26,599.398,319,2692.26,599.398
Auditory areas,AUD,247,left,all,46419,6547.6,853.981,46419,6547.6,853.981
Auditory areas,AUD,247,right,all,30651,5746.04,730.779,30651,5746.04,730.779
Dorsal auditory area,AUDd,1011,left,all,8946,6462.84,854.07,8946,6462.84,854.07
Dorsal auditory area,AUDd,1011,right,all,6049,5398.45,712.978,6049,5398.45,712.978
Dorsal auditory area/ layer 1,AUDd1,527,left,all,1147,4697.21,709.875,1147,4697.21,709.875
Dorsal auditory area/ layer 1,AUDd1,527,right,all,1021,4001.45,614.15,1021,4001.45,614.15
Dorsal auditory area/ layer 2/3,AUDd2/3,600,left,all,2899,5603.84,844.7,2899,5603.84,844.7
Dorsal auditory area/ layer 2/3,AUDd2/3,600,right,all,1956,3886.78,665.782,1956,3886.78,665.782
Dorsal auditory area/ layer 4,AUDd4,678,left,all,962,8748.84,955.948,962,8748.84,955.948
Dorsal auditory area/ layer 4,AUDd4,678,right,all,538,7571.95,797.139,538,7571.95,797.139
Dorsal auditory area/ layer 5,AUDd5,252,left,all,2156,8392.39,927.213,2156,8392.39,927.213
Dorsal auditory area/ layer 5,AUDd5,252,right,all,1409,7831.17,816.472,1409,7831.17,816.472
Dorsal auditory area/ layer 6a,AUDd6a,156,left,all,1522,5729.1,829.548,1522,5729.1,829.548
Dorsal auditory area/ layer 6a,AUDd6a,156,right,all,1010,5450.37,724.439,1010,5450.37,724.439
Dorsal auditory area/ layer 6b,AUDd6b,243,left,all,260,3666.52,754.75,260,3666.52,754.75
Dorsal auditory area/ layer 6b,AUDd6b,243,right,all,115,3082.46,630.704,115,3082.46,630.704
Primary auditory area,AUDp,1002,left,all,17371,6711.23,878.295,17371,6711.23,878.295
Primary auditory area,AUDp,1002,right,all,10863,6056.95,750.281,10863,6056.95,750.281
Primary auditory area/ layer 1,AUDp1,735,left,all,2723,4870.87,747.913,2723,4870.87,747.913
Primary auditory area/ layer 1,AUDp1,735,right,all,2087,3872.09,624.378,2087,3872.09,624.378
Primary auditory area/ layer 2/3,AUDp2/3,251,left,all,4935,5670.75,871.211,4935,5670.75,871.211
Primary auditory area/ layer 2/3,AUDp2/3,251,right,all,3193,4791.28,729.351,3193,4791.28,729.351
Primary auditory area/ layer 4,AUDp4,816,left,all,1867,9085.55,1004.18,1867,9085.55,1004.18
Primary auditory area/ layer 4,AUDp4,816,right,all,1023,8443.37,864.125,1023,8443.37,864.125
Primary auditory area/ layer 5,AUDp5,847,left,all,4792,8583.68,934.566,4792,8583.68,934.566
Primary auditory area/ layer 5,AUDp5,847,right,all,2812,8614.17,838.429,2812,8614.17,838.429
Primary auditory area/ layer 6a,AUDp6a,954,left,all,2681,6173.22,861.86,2681,6173.22,861.86
Primary auditory area/ layer 6a,AUDp6a,954,right,all,1609,5787.16,746.569,1609,5787.16,746.569
Primary auditory area/ layer 6b,AUDp6b,1005,left,all,373,1839.76,688.997,373,1839.76,688.997
Primary auditory area/ layer 6b,AUDp6b,1005,right,all,139,1761.39,543.259,139,1761.39,543.259
Posterior auditory area,AUDpo,1027,left,all,4485,6323.38,812.618,4485,6323.38,812.618
Posterior auditory area,AUDpo,1027,right,all,3089,4791.58,672.115,3089,4791.58,672.115
Posterior auditory area/ layer 1,AUDpo1,696,left,all,634,4295.49,671.114,634,4295.49,671.114
Posterior auditory area/ layer 1,AUDpo1,696,right,all,513,2937.24,568.723,513,2937.24,568.723
Posterior auditory area/ layer 2/3,AUDpo2/3,643,left,all,1311,5146.34,780.395,1311,5146.34,780.395
Posterior auditory area/ layer 2/3,AUDpo2/3,643,right,all,933,3284.27,619.683,933,3284.27,619.683
Posterior auditory area/ layer 4,AUDpo4,759,left,all,573,6937.85,847.007,573,6937.85,847.007
Posterior auditory area/ layer 4,AUDpo4,759,right,all,347,6652.24,747.444,347,6652.24,747.444
Posterior auditory area/ layer 5,AUDpo5,791,left,all,1108,8621.67,883.709,1108,8621.67,883.709
Posterior auditory area/ layer 5,AUDpo5,791,right,all,744,6960.76,748.062,744,6960.76,748.062
Posterior auditory area/ layer 6a,AUDpo6a,249,left,all,732,6242.15,851.253,732,6242.15,851.253
Posterior auditory area/ layer 6a,AUDpo6a,249,right,all,467,5033.9,710.12,467,5033.9,710.12
Posterior auditory area/ layer 6b,AUDpo6b,456,left,all,127,6241.67,853.575,127,6241.67,853.575
Posterior auditory area/ layer 6b,AUDpo6b,456,right,all,85,4613.96,690.553,85,4613.96,690.553
Ventral auditory area,AUDv,1018,left,all,15617,6478.54,838.764,15617,6478.54,838.764
Ventral auditory area,AUDv,1018,right,all,10650,5903.19,738.014,10650,5903.19,738.014
Ventral auditory area/ layer 1,AUDv1,959,left,all,2051,4592.14,717.2,2051,4592.14,717.2
Ventral auditory area/ layer 1,AUDv1,959,right,all,1815,3672.92,587.099,1815,3672.92,587.099
Ventral auditory area/ layer 2/3,AUDv2/3,755,left,all,4488,5025.31,793.381,4488,5025.31,793.381
Ventral auditory area/ layer 2/3,AUDv2/3,755,right,all,2938,4800.48,713.133,2938,4800.48,713.133
Ventral auditory area/ layer 4,AUDv4,990,left,all,1872,8569.43,916.38,1872,8569.43,916.38
Ventral auditory area/ layer 4,AUDv4,990,right,all,1235,7220.61,829.893,1235,7220.61,829.893
Ventral auditory area/ layer 5,AUDv5,1023,left,all,4410,8251.13,911.551,4410,8251.13,911.551
Ventral auditory area/ layer 5,AUDv5,1023,right,all,2703,8192.67,825.313,2703,8192.67,825.313
Ventral auditory area/ layer 6a,AUDv6a,520,left,all,2374,6728.42,863.324,2374,6728.42,863.324
Ventral auditory area/ layer 6a,AUDv6a,520,right,all,1782,5969.81,754.733,1782,5969.81,754.733
Ventral auditory area/ layer 6b,AUDv6b,598,left,all,422,1897.2,669.126,422,1897.2,669.126
Ventral auditory area/ layer 6b,AUDv6b,598,right,all,177,2250.8,555.949,177,2250.8,555.949
Visual areas,VIS,669,left,all,44729,4501.02,696.685,44729,4501.02,696.685
Visual areas,VIS,669,right,all,37299,3370.5,589.474,37299,3370.5,589.474
Anterolateral visual area,VISal,402,left,all,3996,5954.82,820.282,3996,5954.82,820.282
Anterolateral visual area,VISal,402,right,all,3400,4133.59,685.056,3400,4133.59,685.056
Anterolateral visual area/ layer 1,VISal1,1074,left,all,9,4677.1,604.333,9,4677.1,604.333
Anterolateral visual area/ layer 1,VISal1,1074,right,all,35,3014.96,562.6,35,3014.96,562.6
Anterolateral visual area/ layer 2/3,VISal2/3,905,left,all,495,4482.55,709.048,495,4482.55,709.048
Anterolateral visual area/ layer 2/3,VISal2/3,905,right,all,470,2792.77,582.487,470,2792.77,582.487
Anterolateral visual area/ layer 4,VISal4,1114,left,all,759,4797.98,780.125,759,4797.98,780.125
Anterolateral visual area/ layer 4,VISal4,1114,right,all,599,3641.19,650.444,599,3641.19,650.444
Anterolateral visual area/ layer 5,VISal5,233,left,all,1758,5896.1,829.357,1758,5896.1,829.357
