Region,,,,Experiment,Marker 1,,,Total,,
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,left,all,5556,5136.65,500.844,5556,5136.65,500.844
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,right,all,4527,5084.46,509.42,4527,5084.46,509.42
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,left,all,170,6023.62,525.071,170,6023.62,525.071
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,right,all,110,3720.35,468.255,110,3720.35,468.255
Primary somatosensory area/ lower limb,SSp-ll,337,left,all,10337,6285.21,634.379,10337,6285.21,634.379
Primary somatosensory area/ lower limb,SSp-ll,337,right,all,5947,6131.16,510.582,5947,6131.16,510.582
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,left,all,22,6717.42,538.227,22,6717.42,538.227
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,right,all,134,4213.22,387.873,134,4213.22,387.873
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,left,all,1824,4687.11,556.873,1824,4687.11,556.873
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,right,all,1062,4519.73,419.133,1062,4519.73,419.133
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,left,all,1816,5568.93,735.807,1816,5568.93,735.807
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,right,all,861,5843.56,500.512,861,5843.56,500.512
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,left,all,4542,7961.42,675.171,4542,7961.42,675.171
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,right,all,2508,7957.43,588.955,2508,7957.43,588.955
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,left,all,2051,4681.74,528.413,2051,4681.74,528.413
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,right,all,1316,4372.67,454.752,1316,4372.67,454.752
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,left,all,82,4841.47,528.963,82,4841.47,528.963
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,right,all,66,5371.66,497.667,66,5371.66,497.667
Primary somatosensory area/ mouth,SSp-m,345,left,all,46717,6495.95,605.78,46717,6495.95,605.78
Primary somatosensory area/ mouth,SSp-m,345,right,all,23948,5653.71,505.852,23948,5653.71,505.852
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,left,all,3455,5218.9,466.68,3455,5218.9,466.68
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,right,all,2128,4424.24,399.903,2128,4424.24,399.903
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,left,all,10696,5706.3,565.206,10696,5706.3,565.206
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,right,all,5358,5505.47,507.716,5358,5505.47,507.716
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,left,all,9980,7907.81,675.04,9980,7907.81,675.04
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,right,all,4859,6497.65,545.435,4859,6497.65,545.435
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,left,all,13459,7150.37,651.421,13459,7150.37,651.421
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,right,all,6226,6428.24,550.786,6226,6428.24,550.786
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,left,all,8757,5420.52,560.901,8757,5420.52,560.901
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,right,all,5120,4633.8,460.912,5120,4633.8,460.912
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,left,all,370,4813.55,611.392,370,4813.55,611.392
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,right,all,257,4523.67,402.665,257,4523.67,402.665
Primary somatosensory area/ upper limb,SSp-ul,369,left,all,21691,6143.56,630.198,21691,6143.56,630.198
Primary somatosensory area/ upper limb,SSp-ul,369,right,all,11022,5651.6,488.127,11022,5651.6,488.127
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,left,all,1180,5603.97,503.996,1180,5603.97,503.996
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,right,all,1331,4427.19,391.974,1331,4427.19,391.974
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,left,all,5532,5281.38,591.431,5532,5281.38,591.431
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,right,all,2398,5317.89,471.48,2398,5317.89,471.48
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,left,all,4816,6756.12,684.773,4816,6756.12,684.773
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,right,all,2114,6386.4,522.978,2114,6386.4,522.978
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,left,all,7306,7062.44,678.059,7306,7062.44,678.059
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,right,all,3000,6772.94,555.111,3000,6772.94,555.111
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,left,all,2793,4663.77,542.308,2793,4663.77,542.308
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,right,all,2106,4468.4,439.661,2106,4468.4,439.661
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,left,all,64,4205.94,573.047,64,4205.94,573.047
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,right,all,73,5711.44,424.315,73,5711.44,424.315
Primary somatosensory area/ trunk,SSp-tr,361,left,all,4817,5623.77,547.033,4817,5623.77,547.033
Primary somatosensory area/ trunk,SSp-tr,361,right,all,4727,6143.02,533.52,4727,6143.02,533.52
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,left,all,354,4731.08,482.65,354,4731.08,482.65
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,right,all,517,4482,439.592,517,4482,439.592
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,left,all,541,4794.08,517.364,541,4794.08,517.364
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,right,all,694,4984.68,479.852,694,4984.68,479.852
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,left,all,1994,5920.85,560.63,1994,5920.85,560.63
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,right,all,2213,7124.56,571.418,2213,7124.56,571.418
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,left,all,1731,5804.72,554.898,1731,5804.72,554.898
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,right,all,1188,5862.8,538.561,1188,5862.8,538.561
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,left,all,197,4909.5,537.477,197,4909.5,537.477
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,right,all,115,4607.09,498.313,115,4607.09,498.313
Primary somatosensory area/ unassigned,SSp-un,182305689,left,all,7187,5915.36,597.561,7187,5915.36,597.561
Primary somatosensory area/ unassigned,SSp-un,182305689,right,all,3696,5519.64,494.013,3696,5519.64,494.013
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,left,all,551,5650.28,487.989,551,5650.28,487.989
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,right,all,320,4882.75,406.222,320,4882.75,406.222
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,left,all,1756,4976.3,549.99,1756,4976.3,549.99
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,right,all,826,5305.63,470.001,826,5305.63,470.001
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,left,all,1603,5985.63,636.525,1603,5985.63,636.525
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,right,all,816,6115.38,529.249,816,6115.38,529.249
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,left,all,2268,7118.12,658.984,2268,7118.12,658.984
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,right,all,985,6079.94,541.875,985,6079.94,541.875
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,left,all,990,4888.56,540.357,990,4888.56,540.357
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,right,all,726,4627.13,457.804,726,4627.13,457.804
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,left,all,19,4393.76,533.211,19,4393.76,533.211
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,right,all,23,5107.92,420.913,23,5107.92,420.913
Supplemental somatosensory area,SSs,378,left,all,65532,5707.01,560.495,65532,5707.01,560.495
Supplemental somatosensory area,SSs,378,right,all,45421,5368.63,535.082,45421,5368.63,535.082
Supplemental somatosensory area/ layer 1,SSs1,873,left,all,4938,5361.53,456.001,4938,5361.53,456.001
Supplemental somatosensory area/ layer 1,SSs1,873,right,all,3153,5106.15,538.643,3153,5106.15,538.643
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,left,all,14972,4962.99,536.547,14972,4962.99,536.547
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,right,all,9189,4811.37,502.793,9189,4811.37,502.793
Supplemental somatosensory area/ layer 4,SSs4,1035,left,all,10677,6237.89,609.474,10677,6237.89,609.474
Supplemental somatosensory area/ layer 4,SSs4,1035,right,all,7145,5931.17,560.502,7145,5931.17,560.502
Supplemental somatosensory area/ layer 5,SSs5,1090,left,all,21816,6395.67,599.234,21816,6395.67,599.234
Supplemental somatosensory area/ layer 5,SSs5,1090,right,all,15693,5882.73,568.222,15693,5882.73,568.222
Supplemental somatosensory area/ layer 6a,SSs6a,862,left,all,12709,5125.3,522.264,12709,5125.3,522.264
Supplemental somatosensory area/ layer 6a,SSs6a,862,right,all,9842,4772.01,493.366,9842,4772.01,493.366
Supplemental somatosensory area/ layer 6b,SSs6b,893,left,all,420,4626.7,542.269,420,4626.7,542.269
Supplemental somatosensory area/ layer 6b,SSs6b,893,right,all,399,4700.1,520.927,399,4700.1,520.927
Gustatory areas,GU,1057,left,all,10441,5294.78,493.061,10441,5294.78,493.061
Gustatory areas,GU,1057,right,all,5931,4748.44,416.827,5931,4748.44,416.827
Gustatory areas/ layer 1,GU1,36,left,all,481,5745.78,458.385,481,5745.78,458.385
Gustatory areas/ layer 1,GU1,36,right,all,255,4188.47,372.078,255,4188.47,372.078
Gustatory areas/ layer 2/3,GU2/3,180,left,all,1919,4845.53,474.312,1919,4845.53,474.312
Gustatory areas/ layer 2/3,GU2/3,180,right,all,1293,4434.84,395.383,1293,4434.84,395.383
Gustatory areas/ layer 4,GU4,148,left,all,921,5465.56,501.776,921,5465.56,501.776
Gustatory areas/ layer 4,GU4,148,right,all,411,4306.7,401.214,411,4306.7,401.214
Gustatory areas/ layer 5,GU5,187,left,all,3863,5640.35,508.724,3863,5640.35,508.724
Gustatory areas/ layer 5,GU5,187,right,all,2233,5035.37,434.295,2233,5035.37,434.295
Gustatory areas/ layer 6a,GU6a,638,left,all,3079,5058.94,486.409,3079,5058.94,486.409
Gustatory areas/ layer 6a,GU6a,638,right,all,1706,4757.09,419.916,1706,4757.09,419.916
Gustatory areas/ layer 6b,GU6b,662,left,all,178,4615.76,518.944,178,4615.76,518.944
Gustatory areas/ layer 6b,GU6b,662,right,all,33,7002.39,455.636,33,7002.39,455.636
Visceral area,VISC,677,left,all,13096,4839.09,486.808,13096,4839.09,486.808
Visceral area,VISC,677,right,all,10269,5261.37,465.718,10269,5261.37,465.718
Visceral area/ layer 1,VISC1,897,left,all,1069,5412.41,463.04,1069,5412.41,463.04
Visceral area/ layer 1,VISC1,897,right,all,498,4941.95,414.6,498,4941.95,414.6
Visceral area/ layer 2/3,VISC2/3,1106,left,all,2659,4445.94,477.923,2659,4445.94,477.923
Visceral area/ layer 2/3,VISC2/3,1106,right,all,2335,4823.21,442.224,2335,4823.21,442.224
Visceral area/ layer 4,VISC4,1010,left,all,1243,5175.63,520.749,1243,5175.63,520.749
Visceral area/ layer 4,VISC4,1010,right,all,954,5640.73,483.978,954,5640.73,483.978
Visceral area/ layer 5,VISC5,1058,left,all,4795,5001.89,497.303,4795,5001.89,497.303
Visceral area/ layer 5,VISC5,1058,right,all,3971,5483.65,482.712,3971,5483.65,482.712
Visceral area/ layer 6a,VISC6a,857,left,all,3138,4593.85,473.525,3138,4593.85,473.525
Visceral area/ layer 6a,VISC6a,857,right,all,2423,5267.36,464.084,2423,5267.36,464.084
Visceral area/ layer 6b,VISC6b,849,left,all,192,4855.26,477.411,192,4855.26,477.411
Visceral area/ layer 6b,VISC6b,849,right,all,88,4386.78,458.625,88,4386.78,458.625
Auditory areas,AUD,247,left,all,42859,6117.79,522.334,42859,6117.79,522.334
Auditory areas,AUD,247,right,all,23573,5025.19,492.558,23573,5025.19,492.558
Dorsal auditory area,AUDd,1011,left,all,7522,5865.4,495.341,7522,5865.4,495.341
Dorsal auditory area,AUDd,1011,right,all,5339,5336.79,558.087,5339,5336.79,558.087
Dorsal auditory area/ layer 1,AUDd1,527,left,all,716,4320.49,393.277,716,4320.49,393.277
Dorsal auditory area/ layer 1,AUDd1,527,right,all,566,7421.78,1049.99,566,7421.78,1049.99
Dorsal auditory area/ layer 2/3,AUDd2/3,600,left,all,2070,4954.25,460.734,2070,4954.25,460.734
Dorsal auditory area/ layer 2/3,AUDd2/3,600,right,all,1005,4253.11,474.147,1005,4253.11,474.147
Dorsal auditory area/ layer 4,AUDd4,678,left,all,1013,6808.77,528.211,1013,6808.77,528.211
Dorsal auditory area/ layer 4,AUDd4,678,right,all,705,5265.56,507.464,705,5265.56,507.464
Dorsal auditory area/ layer 5,AUDd5,252,left,all,2492,6694.57,541.907,2492,6694.57,541.907
Dorsal auditory area/ layer 5,AUDd5,252,right,all,2186,5605.75,520.905,2186,5605.75,520.905
Dorsal auditory area/ layer 6a,AUDd6a,156,left,all,1208,5863.56,491.247,1208,5863.56,491.247
Dorsal auditory area/ layer 6a,AUDd6a,156,right,all,851,4616.66,470.425,851,4616.66,470.425
Dorsal auditory area/ layer 6b,AUDd6b,243,left,all,23,4672.06,509.261,23,4672.06,509.261
Dorsal auditory area/ layer 6b,AUDd6b,243,right,all,26,4725.67,462.5,26,4725.67,462.5
Primary auditory area,AUDp,1002,left,all,16773,6463.29,545.708,16773,6463.29,545.708
Primary auditory area,AUDp,1002,right,all,7595,4834.43,475.987,7595,4834.43,475.987
Primary auditory area/ layer 1,AUDp1,735,left,all,1393,4533.91,419.182,1393,4533.91,419.182
Primary auditory area/ layer 1,AUDp1,735,right,all,459,4306.49,415.044,459,4306.49,415.044
Primary auditory area/ layer 2/3,AUDp2/3,251,left,all,4045,5329.21,512.301,4045,5329.21,512.301
Primary auditory area/ layer 2/3,AUDp2/3,251,right,all,1235,4232.42,447.483,1235,4232.42,447.483
Primary auditory area/ layer 4,AUDp4,816,left,all,2545,6935.24,589.164,2545,6935.24,589.164
Primary auditory area/ layer 4,AUDp4,816,right,all,1069,4832.16,500.173,1069,4832.16,500.173
Primary auditory area/ layer 5,AUDp5,847,left,all,6330,7583.09,586.835,6330,7583.09,586.835
Primary auditory area/ layer 5,AUDp5,847,right,all,3695,5265.45,497.591,3695,5265.45,497.591
Primary auditory area/ layer 6a,AUDp6a,954,left,all,2329,6014.32,520.767,2329,6014.32,520.767
Primary auditory area/ layer 6a,AUDp6a,954,right,all,1051,4309.37,439.931,1051,4309.37,439.931
Primary auditory area/ layer 6b,AUDp6b,1005,left,all,131,6701.3,534.519,131,6701.3,534.519
Primary auditory area/ layer 6b,AUDp6b,1005,right,all,86,4223.48,422.326,86,4223.48,422.326
Posterior auditory area,AUDpo,1027,left,all,5315,6239.07,526.749,5315,6239.07,526.749
Posterior auditory area,AUDpo,1027,right,all,1945,4570.98,429.638,1945,4570.98,429.638
Posterior auditory area/ layer 1,AUDpo1,696,left,all,354,4678.07,418.534,354,4678.07,418.534
Posterior auditory area/ layer 1,AUDpo1,696,right,all,160,3724.69,372.969,160,3724.69,372.969
Posterior auditory area/ layer 2/3,AUDpo2/3,643,left,all,1342,5177.78,488.934,1342,5177.78,488.934
Posterior auditory area/ layer 2/3,AUDpo2/3,643,right,all,353,4105.09,408.824,353,4105.09,408.824
Posterior auditory area/ layer 4,AUDpo4,759,left,all,815,6799.06,562.653,815,6799.06,562.653
Posterior auditory area/ layer 4,AUDpo4,759,right,all,344,4729.15,437.387,344,4729.15,437.387
Posterior auditory area/ layer 5,AUDpo5,791,left,all,1806,7418,561.177,1806,7418,561.177
Posterior auditory area/ layer 5,AUDpo5,791,right,all,745,5068.54,454.082,745,5068.54,454.082
Posterior auditory area/ layer 6a,AUDpo6a,249,left,all,868,5488.7,518.071,868,5488.7,518.071
Posterior auditory area/ layer 6a,AUDpo6a,249,right,all,284,4119.91,414.275,284,4119.91,414.275
Posterior auditory area/ layer 6b,AUDpo6b,456,left,all,130,6567.17,566.362,130,6567.17,566.362
Posterior auditory area/ layer 6b,AUDpo6b,456,right,all,59,4619.7,427.966,59,4619.7,427.966
Ventral auditory area,AUDv,1018,left,all,13249,5775.03,506.297,13249,5775.03,506.297
Ventral auditory area,AUDv,1018,right,all,8694,5102.09,480.868,8694,5102.09,480.868
Ventral auditory area/ layer 1,AUDv1,959,left,all,853,4511.3,406.449,853,4511.3,406.449
Ventral auditory area/ layer 1,AUDv1,959,right,all,262,4111.37,378.16,262,4111.37,378.16
Ventral auditory area/ layer 2/3,AUDv2/3,755,left,all,2420,4498.08,447.117,2420,4498.08,447.117
Ventral auditory area/ layer 2/3,AUDv2/3,755,right,all,1838,4586.42,460.319,1838,4586.42,460.319
Ventral auditory area/ layer 4,AUDv4,990,left,all,1974,5578.2,510.766,1974,5578.2,510.766
Ventral auditory area/ layer 4,AUDv4,990,right,all,1582,5539.16,516.855,1582,5539.16,516.855
Ventral auditory area/ layer 5,AUDv5,1023,left,all,5740,6596.89,539.161,5740,6596.89,539.161
Ventral auditory area/ layer 5,AUDv5,1023,right,all,3660,5329.59,491.759,3660,5329.59,491.759
Ventral auditory area/ layer 6a,AUDv6a,520,left,all,2070,5696.15,519.468,2070,5696.15,519.468
Ventral auditory area/ layer 6a,AUDv6a,520,right,all,1290,4899.55,459.285,1290,4899.55,459.285
Ventral auditory area/ layer 6b,AUDv6b,598,left,all,192,5787.96,525.323,192,5787.96,525.323
Ventral auditory area/ layer 6b,AUDv6b,598,right,all,62,4208.55,411.903,62,4208.55,411.903
Visual areas,VIS,669,left,all,69408,5436.06,530.715,69408,5436.06,530.715
Visual areas,VIS,669,right,all,47738,5015.89,460.449,47738,5015.89,460.449
Anterolateral visual area,VISal,402,left,all,6029,6263.73,556.138,6029,6263.73,556.138
Anterolateral visual area,VISal,402,right,all,2597,5222.52,450.289,2597,5222.52,450.289
Anterolateral visual area/ layer 1,VISal1,1074,left,all,478,4842.13,463.619,478,4842.13,463.619
Anterolateral visual area/ layer 1,VISal1,1074,right,all,173,3959.14,370.618,173,3959.14,370.618
Anterolateral visual area/ layer 2/3,VISal2/3,905,left,all,1755,5103.2,517.781,1755,5103.2,517.781
Anterolateral visual area/ layer 2/3,VISal2/3,905,right,all,447,4834.78,425.242,447,4834.78,425.242
Anterolateral visual area/ layer 4,VISal4,1114,left,all,1039,7280.53,599.84,1039,7280.53,599.84
Anterolateral visual area/ layer 4,VISal4,1114,right,all,602,5542.36,472,602,5542.36,472
Anterolateral visual area/ layer 5,VISal5,233,left,all,1726,7835.07,610.288,1726,7835.07,610.288
