Region,,,,Experiment,Marker 1,,,Total,,
Secondary motor area/ layer 1,MOs1,656,right,all,16281,289.813,888.508,16281,289.813,888.508
Secondary motor area/ layer 2/3,MOs2/3,962,left,all,27167,167.328,700.176,27167,167.328,700.176
Secondary motor area/ layer 2/3,MOs2/3,962,right,all,27508,169.154,663.339,27508,169.154,663.339
Secondary motor area/ layer 5,MOs5,767,left,all,37384,203.724,793.388,37384,203.724,793.388
Secondary motor area/ layer 5,MOs5,767,right,all,36386,201.023,753.145,36386,201.023,753.145
Secondary motor area/ layer 6a,MOs6a,1021,left,all,15663,162.634,769.743,15663,162.634,769.743
Secondary motor area/ layer 6a,MOs6a,1021,right,all,14112,161.955,716.285,14112,161.955,716.285
Secondary motor area/ layer 6b,MOs6b,1085,left,all,616,138.556,848.636,616,138.556,848.636
Secondary motor area/ layer 6b,MOs6b,1085,right,all,559,128.073,803.81,559,128.073,803.81
Somatosensory areas,SS,453,left,all,322228,201.076,908.887,322228,201.076,908.887
Somatosensory areas,SS,453,right,all,266058,217.891,834.696,266058,217.891,834.696
Primary somatosensory area,SSp,322,left,all,247726,197.277,919.378,247726,197.277,919.378
Primary somatosensory area,SSp,322,right,all,193657,203.167,827.377,193657,203.167,827.377
Primary somatosensory area/ nose,SSp-n,353,left,all,27845,187.787,884.042,27845,187.787,884.042
Primary somatosensory area/ nose,SSp-n,353,right,all,22961,188.347,820.209,22961,188.347,820.209
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,left,all,3370,234.363,819.157,3370,234.363,819.157
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,right,all,2585,241.759,766.071,2585,241.759,766.071
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,left,all,4124,167.528,818.371,4124,167.528,818.371
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,right,all,4015,178.941,793.756,4015,178.941,793.756
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,left,all,5161,195.474,954.735,5161,195.474,954.735
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,right,all,4436,187.204,899.24,4436,187.204,899.24
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,left,all,6399,202.256,933.284,6399,202.256,933.284
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,right,all,4343,215.006,893.683,4343,215.006,893.683
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,left,all,7906,160.155,848.91,7906,160.155,848.91
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,right,all,6350,163.68,760.35,6350,163.68,760.35
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,left,all,885,202.233,982.688,885,202.233,982.688
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,right,all,1232,144.216,784.964,1232,144.216,784.964
Primary somatosensory area/ barrel field,SSp-bfd,329,left,all,76338,196.833,950.428,76338,196.833,950.428
Primary somatosensory area/ barrel field,SSp-bfd,329,right,all,53697,196.103,845.272,53697,196.103,845.272
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,left,all,7939,221.498,854.743,7939,221.498,854.743
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,right,all,4599,197.547,718.897,4599,197.547,718.897
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,left,all,13381,177.355,852.159,13381,177.355,852.159
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,right,all,10751,183.794,795.328,10751,183.794,795.328
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,left,all,18076,211.143,1033.35,18076,211.143,1033.35
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,right,all,11917,207,920.55,11917,207,920.55
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,left,all,16691,224.734,1008.12,16691,224.734,1008.12
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,right,all,10512,222.634,917.37,10512,222.634,917.37
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,left,all,16634,165.275,910.425,16634,165.275,910.425
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,right,all,12680,184.025,807.688,12680,184.025,807.688
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,left,all,3617,159.626,1027.34,3617,159.626,1027.34
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,right,all,3238,155.983,826.654,3238,155.983,826.654
Primary somatosensory area/ lower limb,SSp-ll,337,left,all,22589,191.72,885.895,22589,191.72,885.895
Primary somatosensory area/ lower limb,SSp-ll,337,right,all,22423,194.645,836.149,22423,194.645,836.149
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,left,all,1835,180.532,786.408,1835,180.532,786.408
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,right,all,1865,203.699,787.016,1865,203.699,787.016
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,left,all,4215,173.98,754.784,4215,173.98,754.784
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,right,all,5005,193.359,757.893,5005,193.359,757.893
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,left,all,2517,206.653,867.941,2517,206.653,867.941
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,right,all,2424,227.428,836.687,2424,227.428,836.687
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,left,all,5673,244.448,942.18,5673,244.448,942.18
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,right,all,4897,229.347,865.58,4897,229.347,865.58
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,left,all,7499,162.961,925.082,7499,162.961,925.082
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,right,all,7305,165.507,867.239,7305,165.507,867.239
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,left,all,850,161.416,1082.61,850,161.416,1082.61
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,right,all,927,143.94,955.645,927,143.94,955.645
Primary somatosensory area/ mouth,SSp-m,345,left,all,62287,214.815,955.75,62287,214.815,955.75
Primary somatosensory area/ mouth,SSp-m,345,right,all,42649,240.327,838.644,42649,240.327,838.644
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,left,all,8837,398.226,1150.95,8837,398.226,1150.95
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,right,all,7981,493.266,1131.94,7981,493.266,1131.94
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,left,all,13393,171.95,905.001,13393,171.95,905.001
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,right,all,9462,172.267,762.025,9462,172.267,762.025
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,left,all,11524,204.508,1011.77,11524,204.508,1011.77
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,right,all,6093,191.17,842.415,6093,191.17,842.415
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,left,all,15061,202.23,954.325,15061,202.23,954.325
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,right,all,9405,206.487,820.283,9405,206.487,820.283
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,left,all,12567,159.933,823.658,12567,159.933,823.658
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,right,all,8945,162.207,693.239,8945,162.207,693.239
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,left,all,905,161.002,945.386,905,161.002,945.386
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,right,all,763,164.072,621.729,763,164.072,621.729
Primary somatosensory area/ upper limb,SSp-ul,369,left,all,33423,180.212,858.635,33423,180.212,858.635
Primary somatosensory area/ upper limb,SSp-ul,369,right,all,29593,191.052,796.896,29593,191.052,796.896
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,left,all,2526,184.37,770.985,2526,184.37,770.985
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,right,all,2141,171.93,642.141,2141,171.93,642.141
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,left,all,6709,175.818,798.014,6709,175.818,798.014
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,right,all,6320,192.254,753.375,6320,192.254,753.375
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,left,all,5084,197.329,902.9,5084,197.329,902.9
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,right,all,3937,208.212,815.011,3937,208.212,815.011
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,left,all,7543,214.697,919.518,7543,214.697,919.518
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,right,all,5896,210.521,844.092,5896,210.521,844.092
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,left,all,9715,151.024,836.574,9715,151.024,836.574
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,right,all,9458,185.246,812.912,9458,185.246,812.912
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,left,all,1846,156.055,944.302,1846,156.055,944.302
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,right,all,1841,139.946,854.104,1841,139.946,854.104
Primary somatosensory area/ trunk,SSp-tr,361,left,all,13412,202.36,891.177,13412,202.36,891.177
Primary somatosensory area/ trunk,SSp-tr,361,right,all,11722,188.355,786.989,11722,188.355,786.989
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,left,all,1005,208.047,912.093,1005,208.047,912.093
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,right,all,692,199.176,844.668,692,199.176,844.668
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,left,all,3221,179.142,789.071,3221,179.142,789.071
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,right,all,3345,182.977,756.163,3345,182.977,756.163
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,left,all,1481,199.915,879.105,1481,199.915,879.105
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,right,all,1344,197.036,760.761,1344,197.036,760.761
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,left,all,4010,238.857,924.338,4010,238.857,924.338
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,right,all,3493,208.072,797.206,3493,208.072,797.206
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,left,all,2890,188.847,896.024,2890,188.847,896.024
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,right,all,2082,169.931,779.326,2082,169.931,779.326
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,left,all,805,159.363,1113.24,805,159.363,1113.24
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,right,all,766,146.993,889.747,766,146.993,889.747
Primary somatosensory area/ unassigned,SSp-un,182305689,left,all,11832,183.196,878.209,11832,183.196,878.209
Primary somatosensory area/ unassigned,SSp-un,182305689,right,all,10612,189.79,818.13,10612,189.79,818.13
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,left,all,1064,196.323,775.186,1064,196.323,775.186
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,right,all,790,166.474,638.756,790,166.474,638.756
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,left,all,2041,173.526,793.294,2041,173.526,793.294
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,right,all,2152,188.974,767.568,2152,188.974,767.568
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,left,all,2010,195.759,911.537,2010,195.759,911.537
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,right,all,1558,210.174,851.93,1558,210.174,851.93
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,left,all,2815,210.38,931.438,2815,210.38,931.438
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,right,all,2185,202.545,868.646,2185,202.545,868.646
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,left,all,3338,158.464,873.911,3338,158.464,873.911
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,right,all,3315,185.642,836.069,3315,185.642,836.069
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,left,all,564,159.353,1020.85,564,159.353,1020.85
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,right,all,612,147.79,863.892,612,147.79,863.892
Supplemental somatosensory area,SSs,378,left,all,74502,213.71,874.005,74502,213.71,874.005
Supplemental somatosensory area,SSs,378,right,all,72401,257.274,854.273,72401,257.274,854.273
Supplemental somatosensory area/ layer 1,SSs1,873,left,all,11766,404.336,1068.7,11766,404.336,1068.7
Supplemental somatosensory area/ layer 1,SSs1,873,right,all,13524,559.067,1193.13,13524,559.067,1193.13
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,left,all,12555,158.77,789.984,12555,158.77,789.984
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,right,all,12877,173.439,737.578,12877,173.439,737.578
Supplemental somatosensory area/ layer 4,SSs4,1035,left,all,9348,188.519,894.651,9348,188.519,894.651
Supplemental somatosensory area/ layer 4,SSs4,1035,right,all,8574,196.787,834.308,8574,196.787,834.308
Supplemental somatosensory area/ layer 5,SSs5,1090,left,all,20516,196.105,867.069,20516,196.105,867.069
Supplemental somatosensory area/ layer 5,SSs5,1090,right,all,18027,208.804,817.833,18027,208.804,817.833
Supplemental somatosensory area/ layer 6a,SSs6a,862,left,all,17006,165.843,797.296,17006,165.843,797.296
Supplemental somatosensory area/ layer 6a,SSs6a,862,right,all,16068,173.678,736.218,16068,173.678,736.218
Supplemental somatosensory area/ layer 6b,SSs6b,893,left,all,3311,170.692,879.422,3311,170.692,879.422
Supplemental somatosensory area/ layer 6b,SSs6b,893,right,all,3331,177.328,747.693,3331,177.328,747.693
Gustatory areas,GU,1057,left,all,12737,247.169,856.33,12737,247.169,856.33
Gustatory areas,GU,1057,right,all,11823,294.643,849.207,11823,294.643,849.207
Gustatory areas/ layer 1,GU1,36,left,all,2413,548.984,1360.43,2413,548.984,1360.43
Gustatory areas/ layer 1,GU1,36,right,all,2978,681.935,1385.79,2978,681.935,1385.79
Gustatory areas/ layer 2/3,GU2/3,180,left,all,1971,160.627,749.222,1971,160.627,749.222
Gustatory areas/ layer 2/3,GU2/3,180,right,all,1870,158.922,704.92,1870,158.922,704.92
Gustatory areas/ layer 4,GU4,148,left,all,684,161.969,713.102,684,161.969,713.102
Gustatory areas/ layer 4,GU4,148,right,all,801,174.707,757.037,801,174.707,757.037
Gustatory areas/ layer 5,GU5,187,left,all,4030,194.778,752.453,4030,194.778,752.453
Gustatory areas/ layer 5,GU5,187,right,all,3333,174.79,688.537,3333,174.79,688.537
Gustatory areas/ layer 6a,GU6a,638,left,all,3389,168.939,720.106,3389,168.939,720.106
Gustatory areas/ layer 6a,GU6a,638,right,all,2575,152.985,597.288,2575,152.985,597.288
Gustatory areas/ layer 6b,GU6b,662,left,all,250,154.502,748.228,250,154.502,748.228
Gustatory areas/ layer 6b,GU6b,662,right,all,266,147.089,585.692,266,147.089,585.692
Visceral area,VISC,677,left,all,16298,262.541,851.207,16298,262.541,851.207
Visceral area,VISC,677,right,all,16855,292.545,856.878,16855,292.545,856.878
Visceral area/ layer 1,VISC1,897,left,all,3318,562.386,1304.76,3318,562.386,1304.76
Visceral area/ layer 1,VISC1,897,right,all,3890,673.101,1412.75,3890,673.101,1412.75
Visceral area/ layer 2/3,VISC2/3,1106,left,all,2777,158.902,685.22,2777,158.902,685.22
Visceral area/ layer 2/3,VISC2/3,1106,right,all,3390,168.989,684.764,3390,168.989,684.764
Visceral area/ layer 4,VISC4,1010,left,all,965,181.488,750.493,965,181.488,750.493
Visceral area/ layer 4,VISC4,1010,right,all,1181,186.324,737.196,1181,186.324,737.196
Visceral area/ layer 5,VISC5,1058,left,all,5177,198.432,751.282,5177,198.432,751.282
Visceral area/ layer 5,VISC5,1058,right,all,4757,192.959,711.718,4757,192.959,711.718
Visceral area/ layer 6a,VISC6a,857,left,all,3547,189.825,738.762,3547,189.825,738.762
Visceral area/ layer 6a,VISC6a,857,right,all,3236,165.119,651.569,3236,165.119,651.569
Visceral area/ layer 6b,VISC6b,849,left,all,514,186.565,791.687,514,186.565,791.687
Visceral area/ layer 6b,VISC6b,849,right,all,401,167.913,650.878,401,167.913,650.878
Auditory areas,AUD,247,left,all,59818,203.884,795.685,59818,203.884,795.685
Auditory areas,AUD,247,right,all,40288,241.329,728.972,40288,241.329,728.972
Dorsal auditory area,AUDd,1011,left,all,13149,192.301,808.617,13149,192.301,808.617
Dorsal auditory area,AUDd,1011,right,all,7832,200.73,685.232,7832,200.73,685.232
Dorsal auditory area/ layer 1,AUDd1,527,left,all,1797,252.049,843.963,1797,252.049,843.963
Dorsal auditory area/ layer 1,AUDd1,527,right,all,983,301.893,801.246,983,301.893,801.246
Dorsal auditory area/ layer 2/3,AUDd2/3,600,left,all,3119,162.608,736.022,3119,162.608,736.022
Dorsal auditory area/ layer 2/3,AUDd2/3,600,right,all,1672,168.308,637.33,1672,168.308,637.33
Dorsal auditory area/ layer 4,AUDd4,678,left,all,1783,182.719,849.743,1783,182.719,849.743
Dorsal auditory area/ layer 4,AUDd4,678,right,all,988,184.461,692.639,988,184.461,692.639
Dorsal auditory area/ layer 5,AUDd5,252,left,all,3914,211.682,849.187,3914,211.682,849.187
Dorsal auditory area/ layer 5,AUDd5,252,right,all,2474,208.316,698.802,2474,208.316,698.802
Dorsal auditory area/ layer 6a,AUDd6a,156,left,all,2009,164.094,765.586,2009,164.094,765.586
Dorsal auditory area/ layer 6a,AUDd6a,156,right,all,1384,173.636,640.208,1384,173.636,640.208
Dorsal auditory area/ layer 6b,AUDd6b,243,left,all,527,160.313,841.332,527,160.313,841.332
Dorsal auditory area/ layer 6b,AUDd6b,243,right,all,331,169.235,647.396,331,169.235,647.396
Primary auditory area,AUDp,1002,left,all,22161,208.34,819.218,22161,208.34,819.218
Primary auditory area,AUDp,1002,right,all,13335,224.865,711.404,13335,224.865,711.404
Primary auditory area/ layer 1,AUDp1,735,left,all,3368,371.385,991.85,3368,371.385,991.85
Primary auditory area/ layer 1,AUDp1,735,right,all,2722,406.878,977.529,2722,406.878,977.529
Primary auditory area/ layer 2/3,AUDp2/3,251,left,all,3645,159.84,749.032,3645,159.84,749.032
Primary auditory area/ layer 2/3,AUDp2/3,251,right,all,2286,160.328,621.274,2286,160.328,621.274
Primary auditory area/ layer 4,AUDp4,816,left,all,3038,177.991,843.095,3038,177.991,843.095
Primary auditory area/ layer 4,AUDp4,816,right,all,1422,180.248,688.835,1422,180.248,688.835
Primary auditory area/ layer 5,AUDp5,847,left,all,8716,193.543,802.079,8716,193.543,802.079
Primary auditory area/ layer 5,AUDp5,847,right,all,4621,193.304,662.381,4621,193.304,662.381
Primary auditory area/ layer 6a,AUDp6a,954,left,all,2632,167.046,736.423,2632,167.046,736.423
Primary auditory area/ layer 6a,AUDp6a,954,right,all,1859,166.359,603.141,1859,166.359,603.141
Primary auditory area/ layer 6b,AUDp6b,1005,left,all,762,152.573,778.768,762,152.573,778.768
Primary auditory area/ layer 6b,AUDp6b,1005,right,all,425,154.623,573.845,425,154.623,573.845
Posterior auditory area,AUDpo,1027,left,all,5330,200.204,762.433,5330,200.204,762.433
Posterior auditory area,AUDpo,1027,right,all,3136,209.011,637.495,3136,209.011,637.495
Posterior auditory area/ layer 1,AUDpo1,696,left,all,763,298.273,911.096,763,298.273,911.096
Posterior auditory area/ layer 1,AUDpo1,696,right,all,424,337.014,856.974,424,337.014,856.974
Posterior auditory area/ layer 2/3,AUDpo2/3,643,left,all,913,156.812,687.629,913,156.812,687.629
Posterior auditory area/ layer 2/3,AUDpo2/3,643,right,all,631,161.669,572.597,631,161.669,572.597
Posterior auditory area/ layer 4,AUDpo4,759,left,all,805,176.643,786.845,805,176.643,786.845
Posterior auditory area/ layer 4,AUDpo4,759,right,all,386,193.047,612.021,386,193.047,612.021
Posterior auditory area/ layer 5,AUDpo5,791,left,all,1991,207.085,764.124,1991,207.085,764.124
Posterior auditory area/ layer 5,AUDpo5,791,right,all,1160,200.695,625.579,1160,200.695,625.579
Posterior auditory area/ layer 6a,AUDpo6a,249,left,all,696,165.144,690.726,696,165.144,690.726
Posterior auditory area/ layer 6a,AUDpo6a,249,right,all,426,197.086,587.411,426,197.086,587.411
Posterior auditory area/ layer 6b,AUDpo6b,456,left,all,162,166.007,649.809,162,166.007,649.809
Posterior auditory area/ layer 6b,AUDpo6b,456,right,all,109,176.801,572.193,109,176.801,572.193
Ventral auditory area,AUDv,1018,left,all,19178,207.699,768.865,19178,207.699,768.865
Ventral auditory area,AUDv,1018,right,all,15985,281.297,783.004,15985,281.297,783.004
Ventral auditory area/ layer 1,AUDv1,959,left,all,2715,382.618,955.949,2715,382.618,955.949
Ventral auditory area/ layer 1,AUDv1,959,right,all,3784,607.131,1229.92,3784,607.131,1229.92
Ventral auditory area/ layer 2/3,AUDv2/3,755,left,all,3059,153.304,664.087,3059,153.304,664.087
Ventral auditory area/ layer 2/3,AUDv2/3,755,right,all,2481,160.7,621.874,2481,160.7,621.874
Ventral auditory area/ layer 4,AUDv4,990,left,all,2385,169.344,701.998,2385,169.344,701.998
Ventral auditory area/ layer 4,AUDv4,990,right,all,1846,193.44,687.201,1846,193.44,687.201
Ventral auditory area/ layer 5,AUDv5,1023,left,all,7257,196.137,762.216,7257,196.137,762.216
Ventral auditory area/ layer 5,AUDv5,1023,right,all,4779,194.563,658.039,4779,194.563,658.039
Ventral auditory area/ layer 6a,AUDv6a,520,left,all,2878,178.326,764.646,2878,178.326,764.646
Ventral auditory area/ layer 6a,AUDv6a,520,right,all,2264,171.704,607.405,2264,171.704,607.405
Ventral auditory area/ layer 6b,AUDv6b,598,left,all,884,152.718,805.581,884,152.718,805.581
Ventral auditory area/ layer 6b,AUDv6b,598,right,all,831,150.177,638.91,831,150.177,638.91
Visual areas,VIS,669,left,all,120918,195.178,777.756,120918,195.178,777.756
Visual areas,VIS,669,right,all,74786,194.7,692.848,74786,194.7,692.848
Anterolateral visual area,VISal,402,left,all,5338,173.097,689.075,5338,173.097,689.075
Anterolateral visual area,VISal,402,right,all,4099,176.462,623.453,4099,176.462,623.453
Anterolateral visual area/ layer 1,VISal1,1074,left,all,275,158.886,689.025,275,158.886,689.025
Anterolateral visual area/ layer 1,VISal1,1074,right,all,264,141.983,527.996,264,141.983,527.996
Anterolateral visual area/ layer 2/3,VISal2/3,905,left,all,1099,158.555,653.354,1099,158.555,653.354
Anterolateral visual area/ layer 2/3,VISal2/3,905,right,all,991,160.753,596.83,991,160.753,596.83
Anterolateral visual area/ layer 4,VISal4,1114,left,all,1066,179.43,704.401,1066,179.43,704.401
Anterolateral visual area/ layer 4,VISal4,1114,right,all,644,175.789,639.352,644,175.789,639.352
Anterolateral visual area/ layer 5,VISal5,233,left,all,1906,186.332,718.823,1906,186.332,718.823
Anterolateral visual area/ layer 5,VISal5,233,right,all,1513,197.79,664.665,1513,197.79,664.665
Anterolateral visual area/ layer 6a,VISal6a,601,left,all,838,160.038,660.63,838,160.038,660.63
Anterolateral visual area/ layer 6a,VISal6a,601,right,all,584,168.415,596.495,584,168.415,596.495
Anterolateral visual area/ layer 6b,VISal6b,649,left,all,154,165.673,624.617,154,165.673,624.617
Anterolateral visual area/ layer 6b,VISal6b,649,right,all,103,152.508,572.34,103,152.508,572.34
Anteromedial visual area,VISam,394,left,all,5182,168.528,714.825,5182,168.528,714.825
Anteromedial visual area,VISam,394,right,all,3566,167.426,632.814,3566,167.426,632.814
Anteromedial visual area/ layer 1,VISam1,281,left,all,107,204.669,847.832,107,204.669,847.832
