Region,,,,Experiment,Marker 1,,,Total,,
name,acronym,id,hemisphere,section,count,strength,channel Ex: 561.000000nm Em: 620.000000nm,count,strength,channel Ex: 561.000000nm Em: 620.000000nm
Anterolateral visual area/ layer 5,VISal5,233,right,all,2003,238.75,797.085,2003,238.75,797.085
Anterolateral visual area/ layer 6a,VISal6a,601,left,all,1262,166.257,771.509,1262,166.257,771.509
Anterolateral visual area/ layer 6a,VISal6a,601,right,all,1476,172.329,674.61,1476,172.329,674.61
Anterolateral visual area/ layer 6b,VISal6b,649,left,all,163,149.7,753.356,163,149.7,753.356
Anterolateral visual area/ layer 6b,VISal6b,649,right,all,67,93.4987,611.463,67,93.4987,611.463
Anteromedial visual area,VISam,394,left,all,8908,214.747,890.47,8908,214.747,890.47
Anteromedial visual area,VISam,394,right,all,7364,179.948,784.316,7364,179.948,784.316
Anteromedial visual area/ layer 1,VISam1,281,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 1,VISam1,281,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 2/3,VISam2/3,1066,left,all,337,267.13,907.059,337,267.13,907.059
Anteromedial visual area/ layer 2/3,VISam2/3,1066,right,all,686,215.341,816.596,686,215.341,816.596
Anteromedial visual area/ layer 4,VISam4,401,left,all,699,212.542,864.976,699,212.542,864.976
Anteromedial visual area/ layer 4,VISam4,401,right,all,812,167.354,725.611,812,167.354,725.611
Anteromedial visual area/ layer 5,VISam5,433,left,all,5024,207.029,889.709,5024,207.029,889.709
Anteromedial visual area/ layer 5,VISam5,433,right,all,3702,182.483,809.25,3702,182.483,809.25
Anteromedial visual area/ layer 6a,VISam6a,1046,left,all,2434,232.036,912.168,2434,232.036,912.168
Anteromedial visual area/ layer 6a,VISam6a,1046,right,all,1865,170.72,757.606,1865,170.72,757.606
Anteromedial visual area/ layer 6b,VISam6b,441,left,all,414,167.844,801.684,414,167.844,801.684
Anteromedial visual area/ layer 6b,VISam6b,441,right,all,299,159.113,727.569,299,159.113,727.569
Lateral visual area,VISl,409,left,all,13160,183.239,765.465,13160,183.239,765.465
Lateral visual area,VISl,409,right,all,10308,163.373,642.765,10308,163.373,642.765
Lateral visual area/ layer 1,VISl1,421,left,all,1414,208.714,693.878,1414,208.714,693.878
Lateral visual area/ layer 1,VISl1,421,right,all,907,134.9,556.42,907,134.9,556.42
Lateral visual area/ layer 2/3,VISl2/3,973,left,all,3313,158.823,751.019,3313,158.823,751.019
Lateral visual area/ layer 2/3,VISl2/3,973,right,all,2487,134.679,628.497,2487,134.679,628.497
Lateral visual area/ layer 4,VISl4,573,left,all,2183,203.105,868.632,2183,203.105,868.632
Lateral visual area/ layer 4,VISl4,573,right,all,1732,189.947,725.298,1732,189.947,725.298
Lateral visual area/ layer 5,VISl5,613,left,all,3524,203.985,802.823,3524,203.985,802.823
Lateral visual area/ layer 5,VISl5,613,right,all,2634,194.87,682.111,2634,194.87,682.111
Lateral visual area/ layer 6a,VISl6a,74,left,all,2614,158.068,690.607,2614,158.068,690.607
Lateral visual area/ layer 6a,VISl6a,74,right,all,2244,151.589,587.639,2244,151.589,587.639
Lateral visual area/ layer 6b,VISl6b,121,left,all,112,131.316,657.42,112,131.316,657.42
Lateral visual area/ layer 6b,VISl6b,121,right,all,304,145.768,612.872,304,145.768,612.872
Primary visual area,VISp,385,left,all,76863,188.181,836.067,76863,188.181,836.067
Primary visual area,VISp,385,right,all,51435,160.278,700.61,51435,160.278,700.61
Primary visual area/ layer 1,VISp1,593,left,all,7366,243.157,826.798,7366,243.157,826.798
Primary visual area/ layer 1,VISp1,593,right,all,5668,184.188,685.422,5668,184.188,685.422
Primary visual area/ layer 2/3,VISp2/3,821,left,all,20607,167.449,818.835,20607,167.449,818.835
Primary visual area/ layer 2/3,VISp2/3,821,right,all,12743,143.383,699.097,12743,143.383,699.097
Primary visual area/ layer 4,VISp4,721,left,all,13377,182.753,903.094,13377,182.753,903.094
Primary visual area/ layer 4,VISp4,721,right,all,8064,156.287,753.496,8064,156.287,753.496
Primary visual area/ layer 5,VISp5,778,left,all,19822,211.71,882.736,19822,211.71,882.736
Primary visual area/ layer 5,VISp5,778,right,all,12805,183.784,744.327,12805,183.784,744.327
Primary visual area/ layer 6a,VISp6a,33,left,all,14485,163.978,747.402,14485,163.978,747.402
Primary visual area/ layer 6a,VISp6a,33,right,all,10398,142.335,623.032,10398,142.335,623.032
Primary visual area/ layer 6b,VISp6b,305,left,all,1206,170.841,741.561,1206,170.841,741.561
Primary visual area/ layer 6b,VISp6b,305,right,all,1757,158.865,658.368,1757,158.865,658.368
Posterolateral visual area,VISpl,425,left,all,9564,209.969,796.051,9564,209.969,796.051
Posterolateral visual area,VISpl,425,right,all,6784,168.084,661.614,6784,168.084,661.614
Posterolateral visual area/ layer 1,VISpl1,750,left,all,1412,252.011,743.011,1412,252.011,743.011
Posterolateral visual area/ layer 1,VISpl1,750,right,all,877,184.598,640.325,877,184.598,640.325
Posterolateral visual area/ layer 2/3,VISpl2/3,269,left,all,2727,179.975,757.558,2727,179.975,757.558
Posterolateral visual area/ layer 2/3,VISpl2/3,269,right,all,2031,161.891,694.524,2031,161.891,694.524
Posterolateral visual area/ layer 4,VISpl4,869,left,all,469,179.985,818.281,469,179.985,818.281
Posterolateral visual area/ layer 4,VISpl4,869,right,all,375,164.225,682.248,375,164.225,682.248
Posterolateral visual area/ layer 5,VISpl5,902,left,all,3322,226.367,854.373,3322,226.367,854.373
Posterolateral visual area/ layer 5,VISpl5,902,right,all,2312,171.556,666.168,2312,171.556,666.168
Posterolateral visual area/ layer 6a,VISpl6a,377,left,all,1565,199.152,780.102,1565,199.152,780.102
Posterolateral visual area/ layer 6a,VISpl6a,377,right,all,1092,157.598,600.766,1092,157.598,600.766
Posterolateral visual area/ layer 6b,VISpl6b,393,left,all,69,194.657,805.565,69,194.657,805.565
Posterolateral visual area/ layer 6b,VISpl6b,393,right,all,97,198.643,661.711,97,198.643,661.711
posteromedial visual area,VISpm,533,left,all,10335,189.249,820.38,10335,189.249,820.38
posteromedial visual area,VISpm,533,right,all,7070,168.567,732.058,7070,168.567,732.058
posteromedial visual area/ layer 1,VISpm1,805,left,all,0,0,0,0,0,0
posteromedial visual area/ layer 1,VISpm1,805,right,all,0,0,0,0,0,0
posteromedial visual area/ layer 2/3,VISpm2/3,41,left,all,479,204.036,831.839,479,204.036,831.839
posteromedial visual area/ layer 2/3,VISpm2/3,41,right,all,564,213.359,793.27,564,213.359,793.27
posteromedial visual area/ layer 4,VISpm4,501,left,all,1187,187.636,815.477,1187,187.636,815.477
posteromedial visual area/ layer 4,VISpm4,501,right,all,963,170.077,729.305,963,170.077,729.305
posteromedial visual area/ layer 5,VISpm5,565,left,all,5587,192.281,832.851,5587,192.281,832.851
posteromedial visual area/ layer 5,VISpm5,565,right,all,3405,169.122,741.46,3405,169.122,741.46
posteromedial visual area/ layer 6a,VISpm6a,257,left,all,2624,184.874,804.91,2624,184.874,804.91
posteromedial visual area/ layer 6a,VISpm6a,257,right,all,1789,156.119,706.075,1789,156.119,706.075
posteromedial visual area/ layer 6b,VISpm6b,469,left,all,458,166.027,757.605,458,166.027,757.605
posteromedial visual area/ layer 6b,VISpm6b,469,right,all,349,150.407,682.195,349,150.407,682.195
Laterointermediate area,VISli,312782574,left,all,5412,168.411,725.323,5412,168.411,725.323
Laterointermediate area,VISli,312782574,right,all,4025,157.607,613.19,4025,157.607,613.19
Laterointermediate area/ layer 1,VISli1,312782578,left,all,360,155.055,662.869,360,155.055,662.869
Laterointermediate area/ layer 1,VISli1,312782578,right,all,294,125.922,518.554,294,125.922,518.554
Laterointermediate area/ layer 2/3,VISli2/3,312782582,left,all,1186,138.376,695.639,1186,138.376,695.639
Laterointermediate area/ layer 2/3,VISli2/3,312782582,right,all,855,126.323,583.788,855,126.323,583.788
Laterointermediate area/ layer 4,VISli4,312782586,left,all,726,160.516,768.35,726,160.516,768.35
Laterointermediate area/ layer 4,VISli4,312782586,right,all,572,164.757,673.007,572,164.757,673.007
Laterointermediate area/ layer 5,VISli5,312782590,left,all,1905,196.516,760.007,1905,196.516,760.007
Laterointermediate area/ layer 5,VISli5,312782590,right,all,1272,183.817,644.118,1272,183.817,644.118
Laterointermediate area/ layer 6a,VISli6a,312782594,left,all,1091,171.42,703.515,1091,171.42,703.515
Laterointermediate area/ layer 6a,VISli6a,312782594,right,all,995,158.037,595.341,995,158.037,595.341
Laterointermediate area/ layer 6b,VISli6b,312782598,left,all,144,94.376,615.396,144,94.376,615.396
Laterointermediate area/ layer 6b,VISli6b,312782598,right,all,37,109.133,536.541,37,109.133,536.541
Postrhinal area,VISpor,312782628,left,all,14924,205.809,775.494,14924,205.809,775.494
Postrhinal area,VISpor,312782628,right,all,10190,167.922,608.313,10190,167.922,608.313
Postrhinal area/ layer 1,VISpor1,312782632,left,all,1850,300.287,853.625,1850,300.287,853.625
Postrhinal area/ layer 1,VISpor1,312782632,right,all,974,147.936,576.351,974,147.936,576.351
Postrhinal area/ layer 2/3,VISpor2/3,312782636,left,all,4344,162.15,727.347,4344,162.15,727.347
Postrhinal area/ layer 2/3,VISpor2/3,312782636,right,all,3160,177.84,649.805,3160,177.84,649.805
Postrhinal area/ layer 4,VISpor4,312782640,left,all,753,165.4,772.054,753,165.4,772.054
Postrhinal area/ layer 4,VISpor4,312782640,right,all,579,161.885,605.577,579,161.885,605.577
Postrhinal area/ layer 5,VISpor5,312782644,left,all,4936,224.61,812.777,4936,224.61,812.777
Postrhinal area/ layer 5,VISpor5,312782644,right,all,3655,172.176,603.015,3655,172.176,603.015
Postrhinal area/ layer 6a,VISpor6a,312782648,left,all,2663,201.408,746.32,2663,201.408,746.32
Postrhinal area/ layer 6a,VISpor6a,312782648,right,all,1712,153.07,561.304,1712,153.07,561.304
Postrhinal area/ layer 6b,VISpor6b,312782652,left,all,378,111.127,671.963,378,111.127,671.963
Postrhinal area/ layer 6b,VISpor6b,312782652,right,all,110,181.549,621.455,110,181.549,621.455
Anterior cingulate area,ACA,31,left,all,52055,188.829,822.668,52055,188.829,822.668
Anterior cingulate area,ACA,31,right,all,50558,175.735,784.905,50558,175.735,784.905
Anterior cingulate area/ dorsal part,ACAd,39,left,all,32684,205.72,853.623,32684,205.72,853.623
Anterior cingulate area/ dorsal part,ACAd,39,right,all,30470,187.505,810.912,30470,187.505,810.912
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,left,all,3078,223.55,855.456,3078,223.55,855.456
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,right,all,2549,232.441,810.92,2549,232.441,810.92
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,left,all,6729,181.904,832.567,6729,181.904,832.567
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,right,all,6966,170.122,802.818,6966,170.122,802.818
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,left,all,14319,222.749,891.867,14319,222.749,891.867
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,right,all,13540,201.938,849.606,13540,201.938,849.606
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,left,all,8489,190.111,806.394,8489,190.111,806.394
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,right,all,7327,162.545,749.417,7327,162.545,749.417
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,left,all,69,119.288,699.406,69,119.288,699.406
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,right,all,88,119.574,617.92,88,119.574,617.92
Anterior cingulate area/ ventral part,ACAv,48,left,all,19371,160.329,770.438,19371,160.329,770.438
Anterior cingulate area/ ventral part,ACAv,48,right,all,20088,157.881,745.456,20088,157.881,745.456
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,left,all,1784,152.979,738.259,1784,152.979,738.259
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,right,all,2649,179.449,727.846,2649,179.449,727.846
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,left,all,5057,141.916,749.715,5057,141.916,749.715
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,right,all,4936,137.573,725.447,4936,137.573,725.447
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,left,all,9859,173.625,796.805,9859,173.625,796.805
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,right,all,9988,168.214,770.203,9988,168.214,770.203
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,left,all,2475,155.437,743.044,2475,155.437,743.044
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,right,all,2291,138.184,716.236,2291,138.184,716.236
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,left,all,196,95.3255,617.643,196,95.3255,617.643
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,right,all,224,91.0455,590.031,224,91.0455,590.031
Prelimbic area,PL,972,left,all,23396,189.672,737.276,23396,189.672,737.276
Prelimbic area,PL,972,right,all,20567,174.363,708.345,20567,174.363,708.345
Prelimbic area/ layer 1,PL1,171,left,all,2309,156.782,635.91,2309,156.782,635.91
Prelimbic area/ layer 1,PL1,171,right,all,2078,225.846,757.408,2078,225.846,757.408
Prelimbic area/ layer 2/3,PL2/3,304,left,all,4949,154.561,681.477,4949,154.561,681.477
Prelimbic area/ layer 2/3,PL2/3,304,right,all,3922,147.923,660.034,3922,147.923,660.034
Prelimbic area/ layer 5,PL5,363,left,all,11643,207.551,767.142,11643,207.551,767.142
Prelimbic area/ layer 5,PL5,363,right,all,10188,180.169,720.74,10188,180.169,720.74
Prelimbic area/ layer 6a,PL6a,84,left,all,4445,199.871,775.035,4445,199.871,775.035
Prelimbic area/ layer 6a,PL6a,84,right,all,4322,161.02,700.897,4322,161.02,700.897
Prelimbic area/ layer 6b,PL6b,132,left,all,50,114.031,629.8,50,114.031,629.8
Prelimbic area/ layer 6b,PL6b,132,right,all,57,90.7812,593.193,57,90.7812,593.193
Infralimbic area,ILA,44,left,all,6728,177.455,734.748,6728,177.455,734.748
Infralimbic area,ILA,44,right,all,6297,170.826,707.043,6297,170.826,707.043
Infralimbic area/ layer 1,ILA1,707,left,all,345,128.485,613.017,345,128.485,613.017
Infralimbic area/ layer 1,ILA1,707,right,all,477,178.445,740.985,477,178.445,740.985
Infralimbic area/ layer 2/3,ILA2/3,556,left,all,1020,157.158,675.789,1020,157.158,675.789
Infralimbic area/ layer 2/3,ILA2/3,556,right,all,583,148.275,634.798,583,148.275,634.798
Infralimbic area/ layer 5,ILA5,827,left,all,3494,186.15,747.451,3494,186.15,747.451
Infralimbic area/ layer 5,ILA5,827,right,all,3244,174.173,709.824,3244,174.173,709.824
Infralimbic area/ layer 6a,ILA6a,1054,left,all,1771,185.744,772.488,1771,185.744,772.488
Infralimbic area/ layer 6a,ILA6a,1054,right,all,1932,172.602,718.318,1932,172.602,718.318
Infralimbic area/ layer 6b,ILA6b,1081,left,all,98,101.288,642.01,98,101.288,642.01
Infralimbic area/ layer 6b,ILA6b,1081,right,all,61,92.5556,627.082,61,92.5556,627.082
Orbital area,ORB,714,left,all,56621,204.481,773.078,56621,204.481,773.078
Orbital area,ORB,714,right,all,46489,168.373,679.883,46489,168.373,679.883
Orbital area/ lateral part,ORBl,723,left,all,28048,218.081,822.191,28048,218.081,822.191
Orbital area/ lateral part,ORBl,723,right,all,21574,168.605,700.816,21574,168.605,700.816
Orbital area/ lateral part/ layer 1,ORBl1,448,left,all,2544,180.249,759.168,2544,180.249,759.168
Orbital area/ lateral part/ layer 1,ORBl1,448,right,all,1875,177.832,690.036,1875,177.832,690.036
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,left,all,6506,200.672,807.391,6506,200.672,807.391
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,right,all,4145,163.688,683.553,4145,163.688,683.553
Orbital area/ lateral part/ layer 5,ORBl5,630,left,all,13485,247.813,866.286,13485,247.813,866.286
Orbital area/ lateral part/ layer 5,ORBl5,630,right,all,10715,178.858,723.026,10715,178.858,723.026
Orbital area/ lateral part/ layer 6a,ORBl6a,440,left,all,5098,187.937,762.552,5098,187.937,762.552
Orbital area/ lateral part/ layer 6a,ORBl6a,440,right,all,4470,149.893,673.984,4470,149.893,673.984
Orbital area/ lateral part/ layer 6b,ORBl6b,488,left,all,415,127.082,740.373,415,127.082,740.373
Orbital area/ lateral part/ layer 6b,ORBl6b,488,right,all,369,105.881,629.618,369,105.881,629.618
Orbital area/ medial part,ORBm,731,left,all,12083,188.907,707.926,12083,188.907,707.926
Orbital area/ medial part,ORBm,731,right,all,10299,169.811,649.863,10299,169.811,649.863
Orbital area/ medial part/ layer 1,ORBm1,484,left,all,2525,161.521,622.007,2525,161.521,622.007
Orbital area/ medial part/ layer 1,ORBm1,484,right,all,1656,146.937,531.27,1656,146.937,531.27
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,left,all,3035,183.645,702.325,3035,183.645,702.325
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,right,all,2472,166.564,649.24,2472,166.564,649.24
Orbital area/ medial part/ layer 5,ORBm5,620,left,all,4838,207.335,749.401,4838,207.335,749.401
Orbital area/ medial part/ layer 5,ORBm5,620,right,all,4547,181.716,688.297,4547,181.716,688.297
Orbital area/ medial part/ layer 6a,ORBm6a,910,left,all,1664,187.715,728.912,1664,187.715,728.912
Orbital area/ medial part/ layer 6a,ORBm6a,910,right,all,1614,165.054,664.509,1614,165.054,664.509
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,left,all,21,91.3352,630.19,21,91.3352,630.19
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,right,all,10,115.077,603.2,10,115.077,603.2
Orbital area/ ventrolateral part,ORBvl,746,left,all,16490,192.762,737.281,16490,192.762,737.281
Orbital area/ ventrolateral part,ORBvl,746,right,all,14616,167.016,670.138,14616,167.016,670.138
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,left,all,2253,161.919,633.557,2253,161.919,633.557
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,right,all,1759,169.148,645.687,1759,169.148,645.687
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,left,all,5205,189.227,723.262,5205,189.227,723.262
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,right,all,4398,165.982,661.24,4398,165.982,661.24
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,left,all,6681,211.099,783.222,6681,211.099,783.222
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,right,all,6102,172.89,687.452,6102,172.89,687.452
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,left,all,2291,179.967,739.25,2291,179.967,739.25
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,right,all,2283,153.321,661.612,2283,153.321,661.612
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,left,all,60,104.314,657.633,60,104.314,657.633
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,right,all,74,115.968,615.581,74,115.968,615.581
Agranular insular area,AI,95,left,all,81327,222.849,823.582,81327,222.849,823.582
Agranular insular area,AI,95,right,all,67651,195.169,705.483,67651,195.169,705.483
Agranular insular area/ dorsal part,AId,104,left,all,40682,228.57,841.201,40682,228.57,841.201
Agranular insular area/ dorsal part,AId,104,right,all,32975,193.852,709.003,32975,193.852,709.003
Agranular insular area/ dorsal part/ layer 1,AId1,996,left,all,2623,236.509,758.221,2623,236.509,758.221
Agranular insular area/ dorsal part/ layer 1,AId1,996,right,all,2200,169.427,583.174,2200,169.427,583.174
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,left,all,9309,200.416,812.04,9309,200.416,812.04
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,right,all,7845,174.845,682.216,7845,174.845,682.216
Agranular insular area/ dorsal part/ layer 5,AId5,1101,left,all,18512,251.688,888.394,18512,251.688,888.394
Agranular insular area/ dorsal part/ layer 5,AId5,1101,right,all,14714,211.177,747.781,14714,211.177,747.781
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,left,all,9722,214.382,807.3,9722,214.382,807.3
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,right,all,7866,189.714,701.457,7866,189.714,701.457
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,left,all,516,134.043,734.717,516,134.043,734.717
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,right,all,350,138.101,639.703,350,138.101,639.703
Agranular insular area/ posterior part,AIp,111,left,all,22554,207.83,763.982,22554,207.83,763.982
Agranular insular area/ posterior part,AIp,111,right,all,20090,191.441,662.86,20090,191.441,662.86
Agranular insular area/ posterior part/ layer 1,AIp1,120,left,all,2873,192.127,709.81,2873,192.127,709.81
Agranular insular area/ posterior part/ layer 1,AIp1,120,right,all,1836,160.753,650.168,1836,160.753,650.168
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,left,all,8677,223.539,818.595,8677,223.539,818.595
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,right,all,8532,221.755,747.782,8532,221.755,747.782
Agranular insular area/ posterior part/ layer 5,AIp5,344,left,all,6379,211.864,758.392,6379,211.864,758.392
Agranular insular area/ posterior part/ layer 5,AIp5,344,right,all,5841,176.685,612.968,5841,176.685,612.968
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,left,all,4449,184.307,704.174,4449,184.307,704.174
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,right,all,3714,162.058,558.169,3714,162.058,558.169
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,left,all,176,138.077,670.176,176,138.077,670.176
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,right,all,167,149.613,537.018,167,149.613,537.018
Agranular insular area/ ventral part,AIv,119,left,all,18091,228.708,858.265,18091,228.708,858.265
Agranular insular area/ ventral part,AIv,119,right,all,14586,203.279,756.234,14586,203.279,756.234
Agranular insular area/ ventral part/ layer 1,AIv1,704,left,all,1961,230.243,794.603,1961,230.243,794.603
Agranular insular area/ ventral part/ layer 1,AIv1,704,right,all,1767,185.792,717.03,1767,185.792,717.03
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,left,all,5725,233.498,890.235,5725,233.498,890.235
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,right,all,5562,225.662,820.433,5562,225.662,820.433
Agranular insular area/ ventral part/ layer 5,AIv5,800,left,all,8496,234.639,872.839,8496,234.639,872.839
Agranular insular area/ ventral part/ layer 5,AIv5,800,right,all,5953,196.005,725.275,5953,196.005,725.275
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,left,all,1873,187.121,763.233,1873,187.121,763.233
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,right,all,1271,166.243,677.886,1271,166.243,677.886
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,left,all,36,147.398,746.917,36,147.398,746.917
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,right,all,33,105.633,637.303,33,105.633,637.303
Retrosplenial area,RSP,254,left,all,92402,207.686,944.436,92402,207.686,944.436
Retrosplenial area,RSP,254,right,all,85978,187.232,880.634,85978,187.232,880.634
Retrosplenial area/ lateral agranular part,RSPagl,894,left,all,18077,194.192,874.553,18077,194.192,874.553
Retrosplenial area/ lateral agranular part,RSPagl,894,right,all,15581,167.719,736.939,15581,167.719,736.939
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,left,all,811,298.363,852.132,811,298.363,852.132
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,right,all,651,227.858,710.084,651,227.858,710.084
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,left,all,1613,165.245,791.604,1613,165.245,791.604
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,right,all,1736,173.596,714.025,1736,173.596,714.025
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,left,all,9530,187.063,876.618,9530,187.063,876.618
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,right,all,8266,164.659,743.029,8266,164.659,743.029
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,left,all,5639,203.994,903.451,5639,203.994,903.451
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,right,all,4531,164.048,741.066,4531,164.048,741.066
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,left,all,484,142.281,811.219,484,142.281,811.219
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,right,all,397,149.02,707.287,397,149.02,707.287
Retrosplenial area/ dorsal part,RSPd,879,left,all,27647,200.735,897.89,27647,200.735,897.89
Retrosplenial area/ dorsal part,RSPd,879,right,all,25169,183.366,822.995,25169,183.366,822.995
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,left,all,1562,221.472,739.261,1562,221.472,739.261
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,right,all,1653,242.802,750.828,1653,242.802,750.828
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,left,all,2593,167.467,752.862,2593,167.467,752.862
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,right,all,2789,172.637,762.849,2789,172.637,762.849
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,left,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,right,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,left,all,11388,195.667,892.858,11388,195.667,892.858
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,right,all,12059,182.214,836.044,12059,182.214,836.044
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,left,all,11635,211.671,957.215,11635,211.671,957.215
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,right,all,8318,178.632,841.689,8318,178.632,841.689
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,left,all,469,167.337,878.478,469,167.337,878.478
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,right,all,350,140.366,749.194,350,140.366,749.194
Retrosplenial area/ ventral part,RSPv,886,left,all,46678,217.028,999.068,46678,217.028,999.068
Retrosplenial area/ ventral part,RSPv,886,right,all,45228,196.105,962.212,45228,196.105,962.212
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,left,all,5900,232.08,894.908,5900,232.08,894.908
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,right,all,6807,187.304,861.134,6807,187.304,861.134
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,left,all,7546,165.473,859.695,7546,165.473,859.695
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,right,all,10315,196.223,997.968,10315,196.223,997.968
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,left,all,22939,229.205,1058.7,22939,229.205,1058.7
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,right,all,20454,210.883,1012.56,20454,210.883,1012.56
Retrosplenial area/ ventral part/ layer 6a,RSPv6a,590,left,all,9604,222.192,1031.76,9604,222.192,1031.76
Retrosplenial area/ ventral part/ layer 6a,RSPv6a,590,right,all,7290,165.355,873.769,7290,165.355,873.769
Retrosplenial area/ ventral part/ layer 6b,RSPv6b,622,left,all,689,175.39,976.382,689,175.39,976.382
Retrosplenial area/ ventral part/ layer 6b,RSPv6b,622,right,all,362,142.503,780.282,362,142.503,780.282
Posterior parietal association areas,PTLp,22,left,all,32076,220.246,943.541,32076,220.246,943.541
Posterior parietal association areas,PTLp,22,right,all,23514,182.352,794.817,23514,182.352,794.817
Anterior area,VISa,312782546,left,all,17518,222.226,943.157,17518,222.226,943.157
Anterior area,VISa,312782546,right,all,13979,177.751,789.121,13979,177.751,789.121
Anterior area/ layer 1,VISa1,312782550,left,all,1,379.53,1272,1,379.53,1272
