Region,,,,Experiment,Marker 1,,,Total,,
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,left,all,22873,5235.54,626.724,22873,5235.54,626.724
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,right,all,18739,4320.17,554.851,18739,4320.17,554.851
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,left,all,13232,9747.88,728.821,13232,9747.88,728.821
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,right,all,9588,6963.16,618.132,9588,6963.16,618.132
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,left,all,19106,5487.91,625.562,19106,5487.91,625.562
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,right,all,12175,7576.24,630.133,12175,7576.24,630.133
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,left,all,22120,3413.86,576.884,22120,3413.86,576.884
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,right,all,15252,4041.46,516.392,15252,4041.46,516.392
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,left,all,1583,2854.6,590.986,1583,2854.6,590.986
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,right,all,953,2279.65,485.954,953,2279.65,485.954
Primary somatosensory area/ upper limb,SSp-ul,369,left,all,43526,4522.54,560.836,43526,4522.54,560.836
Primary somatosensory area/ upper limb,SSp-ul,369,right,all,31825,4987.73,538.505,31825,4987.73,538.505
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,left,all,2258,3428.45,497.157,2258,3428.45,497.157
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,right,all,316,2809.65,463.266,316,2809.65,463.266
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,left,all,10641,4096.95,541.459,10641,4096.95,541.459
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,right,all,4436,3737.03,505.217,4436,3737.03,505.217
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,left,all,7577,5430.15,586.007,7577,5430.15,586.007
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,right,all,5574,3936.59,511.983,5574,3936.59,511.983
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,left,all,11377,5647.82,602.168,11377,5647.82,602.168
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,right,all,9553,6652.12,568.807,9553,6652.12,568.807
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,left,all,10959,3497.18,535.187,10959,3497.18,535.187
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,right,all,11287,4726.37,542.413,11287,4726.37,542.413
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,left,all,714,2501.25,518.955,714,2501.25,518.955
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,right,all,659,3690.85,516.804,659,3690.85,516.804
Primary somatosensory area/ trunk,SSp-tr,361,left,all,6050,3615.04,555.961,6050,3615.04,555.961
Primary somatosensory area/ trunk,SSp-tr,361,right,all,947,2815.45,486.177,947,2815.45,486.177
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,left,all,3,2892.76,516,3,2892.76,516
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,left,all,1374,2932.56,518.443,1374,2932.56,518.443
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,left,all,4029,3618.5,557.616,4029,3618.5,557.616
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,right,all,597,2930.72,486.479,597,2930.72,486.479
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,left,all,644,5052.9,625.846,644,5052.9,625.846
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,right,all,350,2618.84,485.663,350,2618.84,485.663
Primary somatosensory area/ unassigned,SSp-un,182305689,left,all,13811,4403.66,542.47,13811,4403.66,542.47
Primary somatosensory area/ unassigned,SSp-un,182305689,right,all,9968,4100.49,504.597,9968,4100.49,504.597
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,left,all,1077,3357.1,448.357,1077,3357.1,448.357
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,right,all,21,2443.05,415.524,21,2443.05,415.524
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,left,all,3317,3739.06,501.177,3317,3739.06,501.177
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,right,all,1324,3009.53,444.303,1324,3009.53,444.303
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,left,all,2273,5899.47,585.75,2273,5899.47,585.75
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,right,all,1878,3323.95,469.132,1878,3323.95,469.132
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,left,all,3745,5025.11,582.095,3745,5025.11,582.095
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,right,all,2868,4895.08,523.909,2868,4895.08,523.909
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,left,all,3154,3803.68,541.434,3154,3803.68,541.434
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,right,all,3602,4170.38,525.828,3602,4170.38,525.828
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,left,all,245,2349.01,521.351,245,2349.01,521.351
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,right,all,275,5580.2,564.415,275,5580.2,564.415
Supplemental somatosensory area,SSs,378,left,all,121992,4208.49,540.019,121992,4208.49,540.019
Supplemental somatosensory area,SSs,378,right,all,97564,4430.76,511.562,97564,4430.76,511.562
Supplemental somatosensory area/ layer 1,SSs1,873,left,all,16282,3112.62,454.889,16282,3112.62,454.889
Supplemental somatosensory area/ layer 1,SSs1,873,right,all,15338,3241.76,432.942,15338,3241.76,432.942
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,left,all,31888,4271.03,540.968,31888,4271.03,540.968
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,right,all,26317,3711.76,502.125,26317,3711.76,502.125
Supplemental somatosensory area/ layer 4,SSs4,1035,left,all,14411,6521.34,595.917,14411,6521.34,595.917
Supplemental somatosensory area/ layer 4,SSs4,1035,right,all,11363,6435.21,571.422,11363,6435.21,571.422
Supplemental somatosensory area/ layer 5,SSs5,1090,left,all,31822,4457.33,550.336,31822,4457.33,550.336
Supplemental somatosensory area/ layer 5,SSs5,1090,right,all,23062,5458.07,557.041,23062,5458.07,557.041
Supplemental somatosensory area/ layer 6a,SSs6a,862,left,all,25116,3358.07,547.205,25116,3358.07,547.205
Supplemental somatosensory area/ layer 6a,SSs6a,862,right,all,19701,4151.4,501.573,19701,4151.4,501.573
Supplemental somatosensory area/ layer 6b,SSs6b,893,left,all,2473,2574.3,556.82,2473,2574.3,556.82
Supplemental somatosensory area/ layer 6b,SSs6b,893,right,all,1783,2296.09,467.841,1783,2296.09,467.841
Gustatory areas,GU,1057,left,all,23256,4959.44,569.045,23256,4959.44,569.045
Gustatory areas,GU,1057,right,all,22162,4018.77,497.517,22162,4018.77,497.517
Gustatory areas/ layer 1,GU1,36,left,all,1483,2606.81,424.959,1483,2606.81,424.959
Gustatory areas/ layer 1,GU1,36,right,all,2269,3344.71,444.711,2269,3344.71,444.711
Gustatory areas/ layer 2/3,GU2/3,180,left,all,5704,5593.28,571.594,5704,5593.28,571.594
Gustatory areas/ layer 2/3,GU2/3,180,right,all,5697,3744.54,507.031,5697,3744.54,507.031
Gustatory areas/ layer 4,GU4,148,left,all,1849,6139.48,570.362,1849,6139.48,570.362
Gustatory areas/ layer 4,GU4,148,right,all,1682,5227.77,527.279,1682,5227.77,527.279
Gustatory areas/ layer 5,GU5,187,left,all,7699,5960.63,598.187,7699,5960.63,598.187
Gustatory areas/ layer 5,GU5,187,right,all,7082,4544.98,510.546,7082,4544.98,510.546
Gustatory areas/ layer 6a,GU6a,638,left,all,5986,3472.9,564.033,5986,3472.9,564.033
Gustatory areas/ layer 6a,GU6a,638,right,all,4976,3617.49,481.216,4976,3617.49,481.216
Gustatory areas/ layer 6b,GU6b,662,left,all,535,2869.62,573.434,535,2869.62,573.434
Gustatory areas/ layer 6b,GU6b,662,right,all,456,2545.83,507.164,456,2545.83,507.164
Visceral area,VISC,677,left,all,26242,4531.89,526,26242,4531.89,526
Visceral area,VISC,677,right,all,29468,4320.98,489.483,29468,4320.98,489.483
Visceral area/ layer 1,VISC1,897,left,all,3366,2517.8,424.573,3366,2517.8,424.573
Visceral area/ layer 1,VISC1,897,right,all,4850,3735.9,440.04,4850,3735.9,440.04
Visceral area/ layer 2/3,VISC2/3,1106,left,all,6849,5337.96,553.229,6849,5337.96,553.229
Visceral area/ layer 2/3,VISC2/3,1106,right,all,7368,4368.94,492.758,7368,4368.94,492.758
Visceral area/ layer 4,VISC4,1010,left,all,1900,6242.57,566.409,1900,6242.57,566.409
Visceral area/ layer 4,VISC4,1010,right,all,1996,5764.96,520.9,1996,5764.96,520.9
Visceral area/ layer 5,VISC5,1058,left,all,7374,5098.52,542.056,7374,5098.52,542.056
Visceral area/ layer 5,VISC5,1058,right,all,8862,4848.05,506.624,8862,4848.05,506.624
Visceral area/ layer 6a,VISC6a,857,left,all,6085,3696.71,519.407,6085,3696.71,519.407
Visceral area/ layer 6a,VISC6a,857,right,all,5812,3641.09,487.763,5812,3641.09,487.763
Visceral area/ layer 6b,VISC6b,849,left,all,668,2903.16,525.781,668,2903.16,525.781
Visceral area/ layer 6b,VISC6b,849,right,all,580,2394.56,508.562,580,2394.56,508.562
Auditory areas,AUD,247,left,all,84719,4664.19,561.029,84719,4664.19,561.029
Auditory areas,AUD,247,right,all,63002,4256.74,505.035,63002,4256.74,505.035
Dorsal auditory area,AUDd,1011,left,all,15905,5194.48,596.418,15905,5194.48,596.418
Dorsal auditory area,AUDd,1011,right,all,11433,4051.54,511.993,11433,4051.54,511.993
Dorsal auditory area/ layer 1,AUDd1,527,left,all,2763,3496.09,495.77,2763,3496.09,495.77
Dorsal auditory area/ layer 1,AUDd1,527,right,all,1050,3324.07,438.725,1050,3324.07,438.725
Dorsal auditory area/ layer 2/3,AUDd2/3,600,left,all,4868,5131.09,602.482,4868,5131.09,602.482
Dorsal auditory area/ layer 2/3,AUDd2/3,600,right,all,3238,2914.38,470.221,3238,2914.38,470.221
Dorsal auditory area/ layer 4,AUDd4,678,left,all,1529,8505.49,683.016,1529,8505.49,683.016
Dorsal auditory area/ layer 4,AUDd4,678,right,all,1503,3797.25,512.217,1503,3797.25,512.217
Dorsal auditory area/ layer 5,AUDd5,252,left,all,4492,6149.97,636.445,4492,6149.97,636.445
Dorsal auditory area/ layer 5,AUDd5,252,right,all,3588,5479.08,567.565,3588,5479.08,567.565
Dorsal auditory area/ layer 6a,AUDd6a,156,left,all,2031,3255.12,571.75,2031,3255.12,571.75
Dorsal auditory area/ layer 6a,AUDd6a,156,right,all,1810,3980.31,522.106,1810,3980.31,522.106
Dorsal auditory area/ layer 6b,AUDd6b,243,left,all,222,3327.03,535.396,222,3327.03,535.396
Dorsal auditory area/ layer 6b,AUDd6b,243,right,all,244,3375.76,488.053,244,3375.76,488.053
Primary auditory area,AUDp,1002,left,all,32731,4998.48,586.845,32731,4998.48,586.845
Primary auditory area,AUDp,1002,right,all,22973,4092.74,496.242,22973,4092.74,496.242
Primary auditory area/ layer 1,AUDp1,735,left,all,7532,4514.15,530.307,7532,4514.15,530.307
Primary auditory area/ layer 1,AUDp1,735,right,all,3386,3220.53,434.426,3386,3220.53,434.426
Primary auditory area/ layer 2/3,AUDp2/3,251,left,all,8576,5382.54,616.655,8576,5382.54,616.655
Primary auditory area/ layer 2/3,AUDp2/3,251,right,all,6709,3084.74,468.134,6709,3084.74,468.134
Primary auditory area/ layer 4,AUDp4,816,left,all,3453,6806.36,638.129,3453,6806.36,638.129
Primary auditory area/ layer 4,AUDp4,816,right,all,2747,5065.38,530.45,2747,5065.38,530.45
Primary auditory area/ layer 5,AUDp5,847,left,all,9604,4887.43,591.081,9604,4887.43,591.081
Primary auditory area/ layer 5,AUDp5,847,right,all,7055,5252.86,532.043,7055,5252.86,532.043
Primary auditory area/ layer 6a,AUDp6a,954,left,all,2894,3356.53,555.393,2894,3356.53,555.393
Primary auditory area/ layer 6a,AUDp6a,954,right,all,2729,3894.63,516.208,2729,3894.63,516.208
Primary auditory area/ layer 6b,AUDp6b,1005,left,all,672,4894.19,651.482,672,4894.19,651.482
Primary auditory area/ layer 6b,AUDp6b,1005,right,all,347,2364.32,487.193,347,2364.32,487.193
Posterior auditory area,AUDpo,1027,left,all,8568,4733.81,538.56,8568,4733.81,538.56
Posterior auditory area,AUDpo,1027,right,all,5769,4489.58,487.825,5769,4489.58,487.825
Posterior auditory area/ layer 1,AUDpo1,696,left,all,1700,3099.79,456.415,1700,3099.79,456.415
Posterior auditory area/ layer 1,AUDpo1,696,right,all,360,2741.61,388.728,360,2741.61,388.728
Posterior auditory area/ layer 2/3,AUDpo2/3,643,left,all,2440,4495.23,527.126,2440,4495.23,527.126
Posterior auditory area/ layer 2/3,AUDpo2/3,643,right,all,1295,3090.95,437.382,1295,3090.95,437.382
Posterior auditory area/ layer 4,AUDpo4,759,left,all,1096,7177.93,594.603,1096,7177.93,594.603
Posterior auditory area/ layer 4,AUDpo4,759,right,all,1007,4266.69,480.084,1007,4266.69,480.084
Posterior auditory area/ layer 5,AUDpo5,791,left,all,2496,5255.63,570.255,2496,5255.63,570.255
Posterior auditory area/ layer 5,AUDpo5,791,right,all,2054,5866.04,527.496,2054,5866.04,527.496
Posterior auditory area/ layer 6a,AUDpo6a,249,left,all,674,3949.33,567.955,674,3949.33,567.955
Posterior auditory area/ layer 6a,AUDpo6a,249,right,all,865,4391.18,515.667,865,4391.18,515.667
Posterior auditory area/ layer 6b,AUDpo6b,456,left,all,162,4162.99,582.994,162,4162.99,582.994
Posterior auditory area/ layer 6b,AUDpo6b,456,right,all,188,4078.89,504.979,188,4078.89,504.979
Ventral auditory area,AUDv,1018,left,all,27515,3938.31,516.86,27515,3938.31,516.86
Ventral auditory area,AUDv,1018,right,all,22827,4465.71,514.748,22827,4465.71,514.748
Ventral auditory area/ layer 1,AUDv1,959,left,all,4890,3507.96,447.85,4890,3507.96,447.85
Ventral auditory area/ layer 1,AUDv1,959,right,all,3823,3321.22,443.446,3823,3321.22,443.446
Ventral auditory area/ layer 2/3,AUDv2/3,755,left,all,6776,4141.28,509.881,6776,4141.28,509.881
Ventral auditory area/ layer 2/3,AUDv2/3,755,right,all,6460,3631.99,503.337,6460,3631.99,503.337
Ventral auditory area/ layer 4,AUDv4,990,left,all,3281,4743.74,538.809,3281,4743.74,538.809
Ventral auditory area/ layer 4,AUDv4,990,right,all,2649,6350.88,573.575,2649,6350.88,573.575
Ventral auditory area/ layer 5,AUDv5,1023,left,all,8747,4173.24,547.651,8747,4173.24,547.651
Ventral auditory area/ layer 5,AUDv5,1023,right,all,6994,5394.37,541.797,6994,5394.37,541.797
Ventral auditory area/ layer 6a,AUDv6a,520,left,all,3276,2768.26,520.985,3276,2768.26,520.985
Ventral auditory area/ layer 6a,AUDv6a,520,right,all,2612,4008.44,522.443,2612,4008.44,522.443
Ventral auditory area/ layer 6b,AUDv6b,598,left,all,545,3689.65,571.721,545,3689.65,571.721
Ventral auditory area/ layer 6b,AUDv6b,598,right,all,289,2620.66,449.675,289,2620.66,449.675
Visual areas,VIS,669,left,all,92424,3614.08,495.753,92424,3614.08,495.753
Visual areas,VIS,669,right,all,47303,3277.64,430.083,47303,3277.64,430.083
Anterolateral visual area,VISal,402,left,all,8303,4425.28,524.972,8303,4425.28,524.972
Anterolateral visual area,VISal,402,right,all,3801,4321.94,512.231,3801,4321.94,512.231
Anterolateral visual area/ layer 1,VISal1,1074,left,all,479,2350.49,411.994,479,2350.49,411.994
Anterolateral visual area/ layer 1,VISal1,1074,right,all,0,0,0,0,0,0
Anterolateral visual area/ layer 2/3,VISal2/3,905,left,all,2197,3080.4,472.445,2197,3080.4,472.445
Anterolateral visual area/ layer 2/3,VISal2/3,905,right,all,0,0,0,0,0,0
Anterolateral visual area/ layer 4,VISal4,1114,left,all,1497,4305.78,516.902,1497,4305.78,516.902
Anterolateral visual area/ layer 4,VISal4,1114,right,all,44,2614.81,424.182,44,2614.81,424.182
Anterolateral visual area/ layer 5,VISal5,233,left,all,2525,5839.59,569.709,2525,5839.59,569.709
