Region,,,,Experiment,Marker 1,,,Total,,
Secondary motor area/ layer 6a,MOs6a,1021,left,all,21668,4360.92,910.03,21668,4360.92,910.03
Secondary motor area/ layer 6a,MOs6a,1021,right,all,18053,4138.81,826.887,18053,4138.81,826.887
Secondary motor area/ layer 6b,MOs6b,1085,left,all,182,3764.71,830.275,182,3764.71,830.275
Secondary motor area/ layer 6b,MOs6b,1085,right,all,158,3664.78,797.475,158,3664.78,797.475
Somatosensory areas,SS,453,left,all,326474,6136.54,1115.3,326474,6136.54,1115.3
Somatosensory areas,SS,453,right,all,206719,5145.83,927.89,206719,5145.83,927.89
Primary somatosensory area,SSp,322,left,all,225590,6186.84,1119.72,225590,6186.84,1119.72
Primary somatosensory area,SSp,322,right,all,142972,5201.8,930.187,142972,5201.8,930.187
Primary somatosensory area/ nose,SSp-n,353,left,all,33628,6682.11,1218.36,33628,6682.11,1218.36
Primary somatosensory area/ nose,SSp-n,353,right,all,20076,5693.31,1012.61,20076,5693.31,1012.61
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,left,all,3635,5261.76,983.668,3635,5261.76,983.668
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,right,all,2845,4109.62,821.381,2845,4109.62,821.381
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,left,all,8561,6116.83,1207.8,8561,6116.83,1207.8
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,right,all,4999,4810.65,982.93,4999,4810.65,982.93
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,left,all,6266,6943.53,1337.53,6266,6943.53,1337.53
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,right,all,3472,6512.87,1140.9,3472,6512.87,1140.9
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,left,all,6521,10129.8,1444.5,6521,10129.8,1444.5
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,right,all,3596,9329.79,1242.85,3596,9329.79,1242.85
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,left,all,8505,5064.33,1072.24,8505,5064.33,1072.24
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,right,all,5012,4334.94,901.184,5012,4334.94,901.184
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,left,all,140,4119.35,967.414,140,4119.35,967.414
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,right,all,152,4402.45,864.868,152,4402.45,864.868
Primary somatosensory area/ barrel field,SSp-bfd,329,left,all,54515,5404.74,1017.48,54515,5404.74,1017.48
Primary somatosensory area/ barrel field,SSp-bfd,329,right,all,35108,4489.93,823.403,35108,4489.93,823.403
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,left,all,3060,4920.02,1204.69,3060,4920.02,1204.69
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,right,all,2019,3794.11,734.483,2019,3794.11,734.483
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,left,all,13878,4775.91,963.667,13878,4775.91,963.667
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,right,all,7267,3861.21,786.876,7267,3861.21,786.876
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,left,all,12810,5663.49,1049.94,12810,5663.49,1049.94
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,right,all,7516,4613.27,855.306,7516,4613.27,855.306
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,left,all,12165,7164.56,1131.71,12165,7164.56,1131.71
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,right,all,8346,6003.76,940.769,8346,6003.76,940.769
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,left,all,12183,4250.88,888.61,12183,4250.88,888.61
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,right,all,9245,3733.82,747.709,9245,3733.82,747.709
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,left,all,419,4318.57,870.718,419,4318.57,870.718
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,right,all,715,3654.64,719.127,715,3654.64,719.127
Primary somatosensory area/ lower limb,SSp-ll,337,left,all,16776,6187.11,1044.94,16776,6187.11,1044.94
Primary somatosensory area/ lower limb,SSp-ll,337,right,all,10925,5389.58,897.531,10925,5389.58,897.531
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,left,all,0,0,0,0,0,0
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,right,all,0,0,0,0,0,0
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,left,all,832,4266.82,884.196,832,4266.82,884.196
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,right,all,329,3674.29,861.125,329,3674.29,861.125
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,left,all,2403,4462.18,942.615,2403,4462.18,942.615
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,right,all,1264,3708.94,831.153,1264,3708.94,831.153
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,left,all,7445,7795.03,1159.1,7445,7795.03,1159.1
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,right,all,4290,6011.99,924.443,4290,6011.99,924.443
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,left,all,5839,5243.23,974.836,5839,5243.23,974.836
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,right,all,4675,5552.49,905.124,4675,5552.49,905.124
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,left,all,257,3397.1,807.926,257,3397.1,807.926
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,right,all,367,3364.93,747.46,367,3364.93,747.46
Primary somatosensory area/ mouth,SSp-m,345,left,all,68352,6446.42,1177.92,68352,6446.42,1177.92
Primary somatosensory area/ mouth,SSp-m,345,right,all,43945,5644.32,1002.45,43945,5644.32,1002.45
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,left,all,6733,4822.38,953.911,6733,4822.38,953.911
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,right,all,5257,4210.54,814.734,5257,4210.54,814.734
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,left,all,19383,5339.85,1115.05,19383,5339.85,1115.05
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,right,all,12629,4695.34,963.318,12629,4695.34,963.318
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,left,all,11447,7205.74,1286.28,11447,7205.74,1286.28
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,right,all,6888,7233.91,1143.3,6888,7233.91,1143.3
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,left,all,14193,9140.05,1373.62,14193,9140.05,1373.62
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,right,all,8940,7805.21,1148.07,8940,7805.21,1148.07
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,left,all,16158,5621.35,1102.88,16158,5621.35,1102.88
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,right,all,9987,4613.48,926.418,9987,4613.48,926.418
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,left,all,438,3689.79,998.648,438,3689.79,998.648
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,right,all,244,3798.57,872.959,244,3798.57,872.959
Primary somatosensory area/ upper limb,SSp-ul,369,left,all,34631,6738.69,1158.82,34631,6738.69,1158.82
Primary somatosensory area/ upper limb,SSp-ul,369,right,all,22436,5251.21,943.921,22436,5251.21,943.921
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,left,all,1281,4293.62,895.468,1281,4293.62,895.468
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,right,all,877,4322.84,831.725,877,4322.84,831.725
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,left,all,9299,5235.82,1071.22,9299,5235.82,1071.22
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,right,all,5391,4216.35,888.456,5391,4216.35,888.456
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,left,all,6487,6919.24,1226.22,6487,6919.24,1226.22
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,right,all,3768,4810.2,963.384,3768,4810.2,963.384
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,left,all,9419,10279.8,1385.71,9419,10279.8,1385.71
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,right,all,5656,8153.72,1115.37,5656,8153.72,1115.37
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,left,all,8013,4620.2,986.352,8013,4620.2,986.352
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,right,all,6601,4026.66,850.526,6601,4026.66,850.526
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,left,all,132,3390.91,853.167,132,3390.91,853.167
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,right,all,143,3303.25,740.07,143,3303.25,740.07
Primary somatosensory area/ trunk,SSp-tr,361,left,all,5821,4285.65,830.941,5821,4285.65,830.941
Primary somatosensory area/ trunk,SSp-tr,361,right,all,3520,3900.14,721.41,3520,3900.14,721.41
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,left,all,97,3374.32,653.515,97,3374.32,653.515
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,right,all,27,4365.59,807.074,27,4365.59,807.074
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,left,all,2189,3684.41,772.365,2189,3684.41,772.365
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,right,all,903,3369.93,659.885,903,3369.93,659.885
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,left,all,3036,4749.07,877.388,3036,4749.07,877.388
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,right,all,2198,4067.4,738.109,2198,4067.4,738.109
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,left,all,499,4280.75,839.802,499,4280.75,839.802
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,right,all,392,4151.6,763.602,392,4151.6,763.602
Primary somatosensory area/ unassigned,SSp-un,182305689,left,all,11867,6202.87,1107.94,11867,6202.87,1107.94
Primary somatosensory area/ unassigned,SSp-un,182305689,right,all,6962,4785.23,887.395,6962,4785.23,887.395
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,left,all,609,4520.63,901.818,609,4520.63,901.818
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,right,all,380,3946.28,812.216,380,3946.28,812.216
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,left,all,3242,5386.03,1081.4,3242,5386.03,1081.4
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,right,all,1668,4193.38,862.562,1668,4193.38,862.562
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,left,all,2215,6421.93,1150.53,2215,6421.93,1150.53
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,right,all,1141,4904.79,908.546,1141,4904.79,908.546
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,left,all,3023,8691.76,1270.87,3023,8691.76,1270.87
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,right,all,1624,6701.89,1016.93,1624,6701.89,1016.93
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,left,all,2717,4661.09,974.564,2717,4661.09,974.564
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,right,all,2060,3875.96,813.524,2060,3875.96,813.524
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,left,all,61,3786.36,897.115,61,3786.36,897.115
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,right,all,89,3999.24,748.798,89,3999.24,748.798
Supplemental somatosensory area,SSs,378,left,all,100884,6024.04,1105.42,100884,6024.04,1105.42
Supplemental somatosensory area,SSs,378,right,all,63747,5020.3,922.736,63747,5020.3,922.736
Supplemental somatosensory area/ layer 1,SSs1,873,left,all,8818,4814.11,912.589,8818,4814.11,912.589
Supplemental somatosensory area/ layer 1,SSs1,873,right,all,7107,3897.86,769.32,7107,3897.86,769.32
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,left,all,27066,5132.03,1063.31,27066,5132.03,1063.31
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,right,all,16760,4474.17,907.64,16760,4474.17,907.64
Supplemental somatosensory area/ layer 4,SSs4,1035,left,all,14827,6328.67,1193.19,14827,6328.67,1193.19
Supplemental somatosensory area/ layer 4,SSs4,1035,right,all,8492,6219.49,1039.18,8492,6219.49,1039.18
Supplemental somatosensory area/ layer 5,SSs5,1090,left,all,25375,7828.98,1227.73,25375,7828.98,1227.73
Supplemental somatosensory area/ layer 5,SSs5,1090,right,all,16258,6022.22,996.695,16258,6022.22,996.695
Supplemental somatosensory area/ layer 6a,SSs6a,862,left,all,23627,5403.82,1044.15,23627,5403.82,1044.15
Supplemental somatosensory area/ layer 6a,SSs6a,862,right,all,14526,4418.65,867.665,14526,4418.65,867.665
Supplemental somatosensory area/ layer 6b,SSs6b,893,left,all,1171,5297.52,1005.17,1171,5297.52,1005.17
Supplemental somatosensory area/ layer 6b,SSs6b,893,right,all,604,4022.4,843.308,604,4022.4,843.308
Gustatory areas,GU,1057,left,all,18504,5698.66,1051.83,18504,5698.66,1051.83
Gustatory areas,GU,1057,right,all,12025,4207.69,857.766,12025,4207.69,857.766
Gustatory areas/ layer 1,GU1,36,left,all,1025,4747.77,864.873,1025,4747.77,864.873
Gustatory areas/ layer 1,GU1,36,right,all,821,3784.82,767.924,821,3784.82,767.924
Gustatory areas/ layer 2/3,GU2/3,180,left,all,4055,4339.73,929.445,4055,4339.73,929.445
Gustatory areas/ layer 2/3,GU2/3,180,right,all,2709,3338.21,774.152,2709,3338.21,774.152
Gustatory areas/ layer 4,GU4,148,left,all,1652,5037.61,1031.33,1652,5037.61,1031.33
Gustatory areas/ layer 4,GU4,148,right,all,1068,4170.81,864.436,1068,4170.81,864.436
Gustatory areas/ layer 5,GU5,187,left,all,6364,6224.98,1094.55,6364,6224.98,1094.55
Gustatory areas/ layer 5,GU5,187,right,all,4203,4476.91,892.329,4203,4476.91,892.329
Gustatory areas/ layer 6a,GU6a,638,left,all,5084,6551.68,1136.92,5084,6551.68,1136.92
Gustatory areas/ layer 6a,GU6a,638,right,all,2980,4802.95,903.863,2980,4802.95,903.863
Gustatory areas/ layer 6b,GU6b,662,left,all,324,5362.02,1105.15,324,5362.02,1105.15
Gustatory areas/ layer 6b,GU6b,662,right,all,244,3538.24,900.852,244,3538.24,900.852
Visceral area,VISC,677,left,all,24207,5508.91,978.203,24207,5508.91,978.203
Visceral area,VISC,677,right,all,15823,4542.96,824.667,15823,4542.96,824.667
Visceral area/ layer 1,VISC1,897,left,all,1563,4707.22,852.797,1563,4707.22,852.797
Visceral area/ layer 1,VISC1,897,right,all,1899,4051.55,721.079,1899,4051.55,721.079
Visceral area/ layer 2/3,VISC2/3,1106,left,all,5506,4551.92,918.935,5506,4551.92,918.935
Visceral area/ layer 2/3,VISC2/3,1106,right,all,3482,3885.45,789.112,3482,3885.45,789.112
Visceral area/ layer 4,VISC4,1010,left,all,2201,4928.77,972.191,2201,4928.77,972.191
Visceral area/ layer 4,VISC4,1010,right,all,1227,5405.15,904.361,1227,5405.15,904.361
Visceral area/ layer 5,VISC5,1058,left,all,7945,6406.59,1038.49,7945,6406.59,1038.49
Visceral area/ layer 5,VISC5,1058,right,all,5493,4912.08,852.248,5493,4912.08,852.248
Visceral area/ layer 6a,VISC6a,857,left,all,6657,5577.82,986.354,6657,5577.82,986.354
Visceral area/ layer 6a,VISC6a,857,right,all,3552,4657.1,847.494,3552,4657.1,847.494
Visceral area/ layer 6b,VISC6b,849,left,all,335,6130.6,985.227,335,6130.6,985.227
Visceral area/ layer 6b,VISC6b,849,right,all,170,2964.41,766.712,170,2964.41,766.712
Auditory areas,AUD,247,left,all,63033,5763.45,1023.7,63033,5763.45,1023.7
Auditory areas,AUD,247,right,all,45843,4682.71,869.281,45843,4682.71,869.281
Dorsal auditory area,AUDd,1011,left,all,11964,5538.42,984.276,11964,5538.42,984.276
Dorsal auditory area,AUDd,1011,right,all,8484,4477.01,815.573,8484,4477.01,815.573
Dorsal auditory area/ layer 1,AUDd1,527,left,all,1185,4277.2,835.519,1185,4277.2,835.519
Dorsal auditory area/ layer 1,AUDd1,527,right,all,1100,3470.47,681.709,1100,3470.47,681.709
Dorsal auditory area/ layer 2/3,AUDd2/3,600,left,all,3765,4422.06,918.328,3765,4422.06,918.328
Dorsal auditory area/ layer 2/3,AUDd2/3,600,right,all,2602,4057.12,791.309,2602,4057.12,791.309
Dorsal auditory area/ layer 4,AUDd4,678,left,all,1537,7096.91,1098.72,1537,7096.91,1098.72
Dorsal auditory area/ layer 4,AUDd4,678,right,all,995,6064.14,943.388,995,6064.14,943.388
Dorsal auditory area/ layer 5,AUDd5,252,left,all,3504,6695.57,1074.95,3504,6695.57,1074.95
Dorsal auditory area/ layer 5,AUDd5,252,right,all,2589,4794.23,861.214,2589,4794.23,861.214
Dorsal auditory area/ layer 6a,AUDd6a,156,left,all,1935,5179.62,951.248,1935,5179.62,951.248
Dorsal auditory area/ layer 6a,AUDd6a,156,right,all,1169,4312.9,786.044,1169,4312.9,786.044
Dorsal auditory area/ layer 6b,AUDd6b,243,left,all,38,4008.38,848.763,38,4008.38,848.763
Dorsal auditory area/ layer 6b,AUDd6b,243,right,all,29,4171.1,800.586,29,4171.1,800.586
Primary auditory area,AUDp,1002,left,all,24633,5925.21,1066.43,24633,5925.21,1066.43
Primary auditory area,AUDp,1002,right,all,17236,4831.23,902.349,17236,4831.23,902.349
Primary auditory area/ layer 1,AUDp1,735,left,all,2774,4776.82,934.19,2774,4776.82,934.19
Primary auditory area/ layer 1,AUDp1,735,right,all,2917,3508.88,727.858,2917,3508.88,727.858
Primary auditory area/ layer 2/3,AUDp2/3,251,left,all,6133,5137.79,1003.21,6133,5137.79,1003.21
Primary auditory area/ layer 2/3,AUDp2/3,251,right,all,4643,4262.81,876.973,4643,4262.81,876.973
Primary auditory area/ layer 4,AUDp4,816,left,all,3263,5862.96,1119.91,3263,5862.96,1119.91
Primary auditory area/ layer 4,AUDp4,816,right,all,2278,6338.41,1050.25,2278,6338.41,1050.25
Primary auditory area/ layer 5,AUDp5,847,left,all,8431,7052.34,1154.83,8431,7052.34,1154.83
Primary auditory area/ layer 5,AUDp5,847,right,all,5930,5437.22,963.368,5930,5437.22,963.368
Primary auditory area/ layer 6a,AUDp6a,954,left,all,3876,5600.43,1027.09,3876,5600.43,1027.09
Primary auditory area/ layer 6a,AUDp6a,954,right,all,1375,4444.47,850.777,1375,4444.47,850.777
Primary auditory area/ layer 6b,AUDp6b,1005,left,all,156,5759.07,984.308,156,5759.07,984.308
Primary auditory area/ layer 6b,AUDp6b,1005,right,all,93,4845.35,891.258,93,4845.35,891.258
Posterior auditory area,AUDpo,1027,left,all,6547,6703.25,1096.22,6547,6703.25,1096.22
Posterior auditory area,AUDpo,1027,right,all,4957,5101.15,928.237,4957,5101.15,928.237
Posterior auditory area/ layer 1,AUDpo1,696,left,all,601,4182.37,813.386,601,4182.37,813.386
Posterior auditory area/ layer 1,AUDpo1,696,right,all,845,3686.74,774.93,845,3686.74,774.93
Posterior auditory area/ layer 2/3,AUDpo2/3,643,left,all,1935,5314.06,1001.47,1935,5314.06,1001.47
Posterior auditory area/ layer 2/3,AUDpo2/3,643,right,all,1483,4807.77,910.933,1483,4807.77,910.933
Posterior auditory area/ layer 4,AUDpo4,759,left,all,926,7296.36,1169.28,926,7296.36,1169.28
Posterior auditory area/ layer 4,AUDpo4,759,right,all,687,6766.68,1074.69,687,6766.68,1074.69
Posterior auditory area/ layer 5,AUDpo5,791,left,all,2077,8262.1,1211.19,2077,8262.1,1211.19
Posterior auditory area/ layer 5,AUDpo5,791,right,all,1687,5250.21,954.368,1687,5250.21,954.368
Posterior auditory area/ layer 6a,AUDpo6a,249,left,all,974,7219.09,1148.79,974,7219.09,1148.79
Posterior auditory area/ layer 6a,AUDpo6a,249,right,all,182,5830.99,962.335,182,5830.99,962.335
Posterior auditory area/ layer 6b,AUDpo6b,456,left,all,34,4165.94,968.382,34,4165.94,968.382
Posterior auditory area/ layer 6b,AUDpo6b,456,right,all,73,6494.9,987.233,73,6494.9,987.233
Ventral auditory area,AUDv,1018,left,all,19889,5389.12,970.614,19889,5389.12,970.614
Ventral auditory area,AUDv,1018,right,all,15166,4492.23,842.473,15166,4492.23,842.473
Ventral auditory area/ layer 1,AUDv1,959,left,all,997,3607.59,737.411,997,3607.59,737.411
Ventral auditory area/ layer 1,AUDv1,959,right,all,1814,3428.43,682.937,1814,3428.43,682.937
Ventral auditory area/ layer 2/3,AUDv2/3,755,left,all,4079,4745.51,886.086,4079,4745.51,886.086
Ventral auditory area/ layer 2/3,AUDv2/3,755,right,all,3872,3805.64,780.089,3872,3805.64,780.089
Ventral auditory area/ layer 4,AUDv4,990,left,all,2680,5009.74,971.369,2680,5009.74,971.369
Ventral auditory area/ layer 4,AUDv4,990,right,all,2102,5121.23,925.508,2102,5121.23,925.508
Ventral auditory area/ layer 5,AUDv5,1023,left,all,7887,5989.26,1030.34,7887,5989.26,1030.34
Ventral auditory area/ layer 5,AUDv5,1023,right,all,5586,5040.95,912.273,5586,5040.95,912.273
Ventral auditory area/ layer 6a,AUDv6a,520,left,all,3940,5460.81,992.29,3940,5460.81,992.29
Ventral auditory area/ layer 6a,AUDv6a,520,right,all,1721,4598.77,822.398,1721,4598.77,822.398
Ventral auditory area/ layer 6b,AUDv6b,598,left,all,306,6704.07,1032.01,306,6704.07,1032.01
Ventral auditory area/ layer 6b,AUDv6b,598,right,all,71,4738.96,857.423,71,4738.96,857.423
Visual areas,VIS,669,left,all,96263,5632.79,1021.82,96263,5632.79,1021.82
Visual areas,VIS,669,right,all,60626,4248.81,838.443,60626,4248.81,838.443
Anterolateral visual area,VISal,402,left,all,7742,6643.35,1091.2,7742,6643.35,1091.2
Anterolateral visual area,VISal,402,right,all,5525,4820.11,891.151,5525,4820.11,891.151
Anterolateral visual area/ layer 1,VISal1,1074,left,all,543,4032.53,783.626,543,4032.53,783.626
Anterolateral visual area/ layer 1,VISal1,1074,right,all,454,3812.64,705.493,454,3812.64,705.493
Anterolateral visual area/ layer 2/3,VISal2/3,905,left,all,2603,5439.48,1013.98,2603,5439.48,1013.98
