Region,,,,Experiment,Marker 1,,,Total,,
Primary motor area/ Layer 6a,MOp6a,844,right,all,17988,167.494,909.492,17988,167.494,909.492
Primary motor area/ Layer 6b,MOp6b,882,left,all,1256,143.165,1053.64,1256,143.165,1053.64
Primary motor area/ Layer 6b,MOp6b,882,right,all,381,145.242,816.273,381,145.242,816.273
Secondary motor area,MOs,993,left,all,109843,212.212,979.291,109843,212.212,979.291
Secondary motor area,MOs,993,right,all,84793,185.399,917.674,84793,185.399,917.674
Secondary motor area/ layer 1,MOs1,656,left,all,12134,202.717,870.626,12134,202.717,870.626
Secondary motor area/ layer 1,MOs1,656,right,all,14572,224.965,958.66,14572,224.965,958.66
Secondary motor area/ layer 2/3,MOs2/3,962,left,all,34327,191.989,902.917,34327,191.989,902.917
Secondary motor area/ layer 2/3,MOs2/3,962,right,all,23117,166.944,856.037,23117,166.944,856.037
Secondary motor area/ layer 5,MOs5,767,left,all,43509,243.62,1071.19,43509,243.62,1071.19
Secondary motor area/ layer 5,MOs5,767,right,all,31388,195.68,963.898,31388,195.68,963.898
Secondary motor area/ layer 6a,MOs6a,1021,left,all,19647,184.55,976.989,19647,184.55,976.989
Secondary motor area/ layer 6a,MOs6a,1021,right,all,15535,155.324,878.704,15535,155.324,878.704
Secondary motor area/ layer 6b,MOs6b,1085,left,all,226,151.752,922.633,226,151.752,922.633
Secondary motor area/ layer 6b,MOs6b,1085,right,all,181,155.344,818.994,181,155.344,818.994
Somatosensory areas,SS,453,left,all,365271,209.632,1117.22,365271,209.632,1117.22
Somatosensory areas,SS,453,right,all,199915,191.546,960.858,199915,191.546,960.858
Primary somatosensory area,SSp,322,left,all,255359,214.869,1148.34,255359,214.869,1148.34
Primary somatosensory area,SSp,322,right,all,138166,193.567,974.812,138166,193.567,974.812
Primary somatosensory area/ nose,SSp-n,353,left,all,36828,197.769,1128.27,36828,197.769,1128.27
Primary somatosensory area/ nose,SSp-n,353,right,all,20496,200.109,985.874,20496,200.109,985.874
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,left,all,3919,179.448,885.68,3919,179.448,885.68
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,right,all,3344,226.451,945.113,3344,226.451,945.113
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,left,all,8360,186.966,1092.98,8360,186.966,1092.98
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,right,all,4262,173.727,946.93,4262,173.727,946.93
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,left,all,7653,214.618,1292.27,7653,214.618,1292.27
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,right,all,3401,190.722,1066.53,3401,190.722,1066.53
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,left,all,8361,239.422,1280.72,8361,239.422,1280.72
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,right,all,3601,265.548,1130.85,3601,265.548,1130.85
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,left,all,8229,161.59,977.764,8229,161.59,977.764
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,right,all,5556,169.335,908.104,5556,169.335,908.104
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,left,all,306,141.056,979.474,306,141.056,979.474
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,right,all,332,174.822,799.181,332,174.822,799.181
Primary somatosensory area/ barrel field,SSp-bfd,329,left,all,49553,209.442,1040.88,49553,209.442,1040.88
Primary somatosensory area/ barrel field,SSp-bfd,329,right,all,29228,189.229,880.588,29228,189.229,880.588
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,left,all,3420,174.323,815.537,3420,174.323,815.537
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,right,all,2652,191.727,809.79,2652,191.727,809.79
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,left,all,9377,182.523,949.744,9377,182.523,949.744
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,right,all,5737,184.262,845.766,5737,184.262,845.766
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,left,all,10690,218.459,1088.8,10690,218.459,1088.8
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,right,all,5742,184.542,898.29,5742,184.542,898.29
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,left,all,12177,247.608,1163.21,12177,247.608,1163.21
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,right,all,6969,216.747,947.555,6969,216.747,947.555
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,left,all,12863,194.977,1011.75,12863,194.977,1011.75
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,right,all,7208,173.8,864.565,7208,173.8,864.565
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,left,all,1026,206.952,1038.87,1026,206.952,1038.87
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,right,all,920,154.702,809.6,920,154.702,809.6
Primary somatosensory area/ lower limb,SSp-ll,337,left,all,12556,207.082,988.649,12556,207.082,988.649
Primary somatosensory area/ lower limb,SSp-ll,337,right,all,10033,191.359,884.171,10033,191.359,884.171
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,left,all,0,0,0,0,0,0
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,right,all,0,0,0,0,0,0
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,left,all,656,186.432,947.384,656,186.432,947.384
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,right,all,612,228.404,999.168,612,228.404,999.168
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,left,all,1567,171.458,927.124,1567,171.458,927.124
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,right,all,1297,179.874,846.702,1297,179.874,846.702
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,left,all,4748,226.497,1019.9,4748,226.497,1019.9
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,right,all,3689,176.748,851.08,3689,176.748,851.08
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,left,all,5153,204.443,987.595,5153,204.443,987.595
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,right,all,4060,203.788,913.415,4060,203.788,913.415
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,left,all,432,185.748,943.576,432,185.748,943.576
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,right,all,375,179.791,834.997,375,179.791,834.997
Primary somatosensory area/ mouth,SSp-m,345,left,all,103467,222.937,1250.05,103467,222.937,1250.05
Primary somatosensory area/ mouth,SSp-m,345,right,all,46364,197.224,1069.61,46364,197.224,1069.61
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,left,all,7536,202.634,870.393,7536,202.634,870.393
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,right,all,6983,236.409,1054.49,6983,236.409,1054.49
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,left,all,26213,203.953,1185.09,26213,203.953,1185.09
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,right,all,10467,166.222,1032.43,10467,166.222,1032.43
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,left,all,21563,278.422,1484.87,21563,278.422,1484.87
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,right,all,7119,195.111,1154.42,7119,195.111,1154.42
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,left,all,27061,244.789,1354.31,27061,244.789,1354.31
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,right,all,9647,233.013,1193.67,9647,233.013,1193.67
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,left,all,20051,170.261,1086.78,20051,170.261,1086.78
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,right,all,11680,173.915,965.359,11680,173.915,965.359
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,left,all,1043,145.349,1204.46,1043,145.349,1204.46
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,right,all,468,182.094,880.868,468,182.094,880.868
Primary somatosensory area/ upper limb,SSp-ul,369,left,all,37847,224.956,1133.91,37847,224.956,1133.91
Primary somatosensory area/ upper limb,SSp-ul,369,right,all,22173,193.75,982.181,22173,193.75,982.181
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,left,all,2024,224.937,1055.31,2024,224.937,1055.31
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,right,all,1746,259.663,1073.42,1746,259.663,1073.42
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,left,all,9045,189.62,1067.33,9045,189.62,1067.33
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,right,all,5342,185.57,974.596,5342,185.57,974.596
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,left,all,7061,239.177,1243.44,7061,239.177,1243.44
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,right,all,3267,172.164,991.916,3267,172.164,991.916
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,left,all,10667,287.847,1252.03,10667,287.847,1252.03
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,right,all,4858,232.713,1093.65,4858,232.713,1093.65
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,left,all,8601,176.17,993.966,8601,176.17,993.966
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,right,all,6574,166.835,887.664,6574,166.835,887.664
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,left,all,449,153.677,981.403,449,153.677,981.403
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,right,all,386,159.54,798.93,386,159.54,798.93
Primary somatosensory area/ trunk,SSp-tr,361,left,all,3360,193.457,860.002,3360,193.457,860.002
Primary somatosensory area/ trunk,SSp-tr,361,right,all,3144,163.989,775.032,3144,163.989,775.032
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,left,all,2,345.225,1199.5,2,345.225,1199.5
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,left,all,840,244.686,929.462,840,244.686,929.462
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,right,all,1007,191.206,837.991,1007,191.206,837.991
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,left,all,2090,176.364,825.269,2090,176.364,825.269
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,right,all,1820,149.41,733.523,1820,149.41,733.523
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,left,all,428,175.674,891.701,428,175.674,891.701
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,right,all,317,161.233,813.347,317,161.233,813.347
Primary somatosensory area/ unassigned,SSp-un,182305689,left,all,11748,202.266,1068.37,11748,202.266,1068.37
Primary somatosensory area/ unassigned,SSp-un,182305689,right,all,6728,183.794,901.422,6728,183.794,901.422
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,left,all,954,199.201,938.52,954,199.201,938.52
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,right,all,777,246.478,1005.38,777,246.478,1005.38
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,left,all,2674,185.822,1038.46,2674,185.822,1038.46
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,right,all,1504,166.926,873.019,1504,166.926,873.019
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,left,all,2005,206.323,1151.97,2005,206.323,1151.97
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,right,all,965,167.276,896.857,965,167.276,896.857
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,left,all,2952,244.712,1182.2,2952,244.712,1182.2
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,right,all,1384,210.754,957.371,1384,210.754,957.371
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,left,all,2991,176.199,973.94,2991,176.199,973.94
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,right,all,1956,163.888,853.002,1956,163.888,853.002
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,left,all,172,152.426,967.401,172,152.426,967.401
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,right,all,142,143.123,786.106,142,143.123,786.106
Supplemental somatosensory area,SSs,378,left,all,109912,197.465,1044.93,109912,197.465,1044.93
Supplemental somatosensory area,SSs,378,right,all,61749,187.023,929.635,61749,187.023,929.635
Supplemental somatosensory area/ layer 1,SSs1,873,left,all,9285,181.4,780.818,9285,181.4,780.818
Supplemental somatosensory area/ layer 1,SSs1,873,right,all,8230,215.886,867.396,8230,215.886,867.396
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,left,all,25655,171.707,989.176,25655,171.707,989.176
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,right,all,13004,166.71,920.1,13004,166.71,920.1
Supplemental somatosensory area/ layer 4,SSs4,1035,left,all,15941,217.057,1180.98,15941,217.057,1180.98
Supplemental somatosensory area/ layer 4,SSs4,1035,right,all,7930,193.015,1002.5,7930,193.015,1002.5
Supplemental somatosensory area/ layer 5,SSs5,1090,left,all,32297,230.216,1159.15,32297,230.216,1159.15
Supplemental somatosensory area/ layer 5,SSs5,1090,right,all,15895,213.77,1013.36,15895,213.77,1013.36
Supplemental somatosensory area/ layer 6a,SSs6a,862,left,all,24885,178.632,972.303,24885,178.632,972.303
Supplemental somatosensory area/ layer 6a,SSs6a,862,right,all,15385,160.391,859.019,15385,160.391,859.019
Supplemental somatosensory area/ layer 6b,SSs6b,893,left,all,1849,148.024,953.943,1849,148.024,953.943
Supplemental somatosensory area/ layer 6b,SSs6b,893,right,all,1305,159.206,787.096,1305,159.206,787.096
Gustatory areas,GU,1057,left,all,23570,188.798,1005.96,23570,188.798,1005.96
Gustatory areas,GU,1057,right,all,14047,195.135,894.214,14047,195.135,894.214
Gustatory areas/ layer 1,GU1,36,left,all,1187,205.608,831.499,1187,205.608,831.499
Gustatory areas/ layer 1,GU1,36,right,all,1544,277.87,1023.06,1544,277.87,1023.06
Gustatory areas/ layer 2/3,GU2/3,180,left,all,4291,163.608,936.524,4291,163.608,936.524
Gustatory areas/ layer 2/3,GU2/3,180,right,all,2716,152.338,815.859,2716,152.338,815.859
Gustatory areas/ layer 4,GU4,148,left,all,1899,179.458,1026.26,1899,179.458,1026.26
Gustatory areas/ layer 4,GU4,148,right,all,1095,172.427,880.877,1095,172.427,880.877
Gustatory areas/ layer 5,GU5,187,left,all,9074,200.898,1030.04,9074,200.898,1030.04
Gustatory areas/ layer 5,GU5,187,right,all,4519,196.595,904.362,4519,196.595,904.362
Gustatory areas/ layer 6a,GU6a,638,left,all,6684,188.414,1030.32,6684,188.414,1030.32
Gustatory areas/ layer 6a,GU6a,638,right,all,3938,197.609,889.724,3938,197.609,889.724
Gustatory areas/ layer 6b,GU6b,662,left,all,435,185.685,1201.68,435,185.685,1201.68
Gustatory areas/ layer 6b,GU6b,662,right,all,235,182.437,895.498,235,182.437,895.498
Visceral area,VISC,677,left,all,26238,211.172,930.812,26238,211.172,930.812
Visceral area,VISC,677,right,all,18174,180.079,804.043,18174,180.079,804.043
Visceral area/ layer 1,VISC1,897,left,all,1462,161.94,713.024,1462,161.94,713.024
Visceral area/ layer 1,VISC1,897,right,all,2094,204.895,829.755,2094,204.895,829.755
Visceral area/ layer 2/3,VISC2/3,1106,left,all,5898,163.812,815.353,5898,163.812,815.353
Visceral area/ layer 2/3,VISC2/3,1106,right,all,3751,158.261,777.533,3751,158.261,777.533
Visceral area/ layer 4,VISC4,1010,left,all,2541,215.86,965.848,2541,215.86,965.848
Visceral area/ layer 4,VISC4,1010,right,all,1360,202.986,872.862,1360,202.986,872.862
Visceral area/ layer 5,VISC5,1058,left,all,8563,239.618,1002.21,8563,239.618,1002.21
Visceral area/ layer 5,VISC5,1058,right,all,5752,190.872,816.246,5752,190.872,816.246
Visceral area/ layer 6a,VISC6a,857,left,all,7280,224.476,968.467,7280,224.476,968.467
Visceral area/ layer 6a,VISC6a,857,right,all,4841,169.04,781.564,4841,169.04,781.564
Visceral area/ layer 6b,VISC6b,849,left,all,494,209.053,981.043,494,209.053,981.043
Visceral area/ layer 6b,VISC6b,849,right,all,376,153.678,779.152,376,153.678,779.152
Auditory areas,AUD,247,left,all,78834,208.047,1014.61,78834,208.047,1014.61
Auditory areas,AUD,247,right,all,45456,183.822,896.641,45456,183.822,896.641
Dorsal auditory area,AUDd,1011,left,all,14253,214.127,1024.86,14253,214.127,1024.86
Dorsal auditory area,AUDd,1011,right,all,6973,177.181,880.714,6973,177.181,880.714
Dorsal auditory area/ layer 1,AUDd1,527,left,all,1509,166.779,804.432,1509,166.779,804.432
Dorsal auditory area/ layer 1,AUDd1,527,right,all,1134,186.962,855.996,1134,186.962,855.996
Dorsal auditory area/ layer 2/3,AUDd2/3,600,left,all,3572,171.709,934.471,3572,171.709,934.471
Dorsal auditory area/ layer 2/3,AUDd2/3,600,right,all,1381,154.266,852.39,1381,154.266,852.39
Dorsal auditory area/ layer 4,AUDd4,678,left,all,1916,246.345,1106.48,1916,246.345,1106.48
Dorsal auditory area/ layer 4,AUDd4,678,right,all,767,177.436,896.134,767,177.436,896.134
Dorsal auditory area/ layer 5,AUDd5,252,left,all,4854,260.092,1136.63,4854,260.092,1136.63
Dorsal auditory area/ layer 5,AUDd5,252,right,all,2083,208.296,955.145,2083,208.296,955.145
Dorsal auditory area/ layer 6a,AUDd6a,156,left,all,2163,190.112,1014.46,2163,190.112,1014.46
Dorsal auditory area/ layer 6a,AUDd6a,156,right,all,1380,149.019,823.62,1380,149.019,823.62
Dorsal auditory area/ layer 6b,AUDd6b,243,left,all,239,172.552,937.523,239,172.552,937.523
Dorsal auditory area/ layer 6b,AUDd6b,243,right,all,228,152.663,788.921,228,152.663,788.921
Primary auditory area,AUDp,1002,left,all,29905,205.976,1031.23,29905,205.976,1031.23
Primary auditory area,AUDp,1002,right,all,17069,179.51,906.67,17069,179.51,906.67
Primary auditory area/ layer 1,AUDp1,735,left,all,2703,167.023,816.134,2703,167.023,816.134
Primary auditory area/ layer 1,AUDp1,735,right,all,2653,189.989,867.778,2653,189.989,867.778
Primary auditory area/ layer 2/3,AUDp2/3,251,left,all,6455,166.866,946.006,6455,166.866,946.006
Primary auditory area/ layer 2/3,AUDp2/3,251,right,all,3327,146.564,855.858,3327,146.564,855.858
Primary auditory area/ layer 4,AUDp4,816,left,all,3848,208.753,1113.59,3848,208.753,1113.59
Primary auditory area/ layer 4,AUDp4,816,right,all,2102,177.901,958.439,2102,177.901,958.439
Primary auditory area/ layer 5,AUDp5,847,left,all,11630,237.787,1107.58,11630,237.787,1107.58
Primary auditory area/ layer 5,AUDp5,847,right,all,5551,199.768,966.006,5551,199.768,966.006
Primary auditory area/ layer 6a,AUDp6a,954,left,all,4758,205.912,1022.96,4758,205.912,1022.96
Primary auditory area/ layer 6a,AUDp6a,954,right,all,2825,163.36,843.385,2825,163.36,843.385
Primary auditory area/ layer 6b,AUDp6b,1005,left,all,511,161.77,964.65,511,161.77,964.65
Primary auditory area/ layer 6b,AUDp6b,1005,right,all,611,209.583,927.637,611,209.583,927.637
Posterior auditory area,AUDpo,1027,left,all,7619,210.285,974.66,7619,210.285,974.66
Posterior auditory area,AUDpo,1027,right,all,4597,188.887,884.211,4597,188.887,884.211
Posterior auditory area/ layer 1,AUDpo1,696,left,all,872,160.129,787.588,872,160.129,787.588
Posterior auditory area/ layer 1,AUDpo1,696,right,all,1036,228.439,995.566,1036,228.439,995.566
Posterior auditory area/ layer 2/3,AUDpo2/3,643,left,all,1711,167.358,893.086,1711,167.358,893.086
Posterior auditory area/ layer 2/3,AUDpo2/3,643,right,all,929,145.552,813.659,929,145.552,813.659
Posterior auditory area/ layer 4,AUDpo4,759,left,all,1084,227.515,1017.53,1084,227.515,1017.53
Posterior auditory area/ layer 4,AUDpo4,759,right,all,604,204.104,890.339,604,204.104,890.339
Posterior auditory area/ layer 5,AUDpo5,791,left,all,2491,252.185,1058.72,2491,252.185,1058.72
Posterior auditory area/ layer 5,AUDpo5,791,right,all,1201,192.749,886.309,1201,192.749,886.309
Posterior auditory area/ layer 6a,AUDpo6a,249,left,all,1207,202.25,989.128,1207,202.25,989.128
Posterior auditory area/ layer 6a,AUDpo6a,249,right,all,667,166.891,809.024,667,166.891,809.024
Posterior auditory area/ layer 6b,AUDpo6b,456,left,all,254,225.374,1090.27,254,225.374,1090.27
Posterior auditory area/ layer 6b,AUDpo6b,456,right,all,160,189.666,847.381,160,189.666,847.381
Ventral auditory area,AUDv,1018,left,all,27057,206.504,1002.08,27057,206.504,1002.08
Ventral auditory area,AUDv,1018,right,all,16817,189.568,896.465,16817,189.568,896.465
Ventral auditory area/ layer 1,AUDv1,959,left,all,1610,168.696,779.54,1610,168.696,779.54
Ventral auditory area/ layer 1,AUDv1,959,right,all,2139,208.353,893.756,2139,208.353,893.756
Ventral auditory area/ layer 2/3,AUDv2/3,755,left,all,5665,165.805,869.765,5665,165.805,869.765
Ventral auditory area/ layer 2/3,AUDv2/3,755,right,all,3228,156.252,818.486,3228,156.252,818.486
Ventral auditory area/ layer 4,AUDv4,990,left,all,3263,180.109,1048.57,3263,180.109,1048.57
Ventral auditory area/ layer 4,AUDv4,990,right,all,2133,171.559,917.464,2133,171.559,917.464
Ventral auditory area/ layer 5,AUDv5,1023,left,all,11019,238.024,1070.94,11019,238.024,1070.94
Ventral auditory area/ layer 5,AUDv5,1023,right,all,5721,210.951,941.524,5721,210.951,941.524
Ventral auditory area/ layer 6a,AUDv6a,520,left,all,4751,216.38,1035.16,4751,216.38,1035.16
Ventral auditory area/ layer 6a,AUDv6a,520,right,all,3056,179.602,869.146,3056,179.602,869.146
Ventral auditory area/ layer 6b,AUDv6b,598,left,all,749,184.219,1055.74,749,184.219,1055.74
Ventral auditory area/ layer 6b,AUDv6b,598,right,all,540,215.318,967.615,540,215.318,967.615
Visual areas,VIS,669,left,all,52779,189.456,922.827,52779,189.456,922.827
Visual areas,VIS,669,right,all,45771,190.73,804.72,45771,190.73,804.72
Anterolateral visual area,VISal,402,left,all,6868,218.248,1079.22,6868,218.248,1079.22
Anterolateral visual area,VISal,402,right,all,4941,218.006,959.294,4941,218.006,959.294
Anterolateral visual area/ layer 1,VISal1,1074,left,all,372,203.827,947.487,372,203.827,947.487
Anterolateral visual area/ layer 1,VISal1,1074,right,all,338,290.961,1093.41,338,290.961,1093.41
Anterolateral visual area/ layer 2/3,VISal2/3,905,left,all,1657,182.662,919.768,1657,182.662,919.768
Anterolateral visual area/ layer 2/3,VISal2/3,905,right,all,1241,227.175,946.879,1241,227.175,946.879
Anterolateral visual area/ layer 4,VISal4,1114,left,all,963,182.297,1028.39,963,182.297,1028.39
Anterolateral visual area/ layer 4,VISal4,1114,right,all,886,213.836,923.532,886,213.836,923.532
Anterolateral visual area/ layer 5,VISal5,233,left,all,2270,251.304,1185.61,2270,251.304,1185.61
Anterolateral visual area/ layer 5,VISal5,233,right,all,1516,220.127,1000.97,1516,220.127,1000.97
Anterolateral visual area/ layer 6a,VISal6a,601,left,all,1344,236.725,1163.26,1344,236.725,1163.26
Anterolateral visual area/ layer 6a,VISal6a,601,right,all,814,186.632,907.075,814,186.632,907.075
Anterolateral visual area/ layer 6b,VISal6b,649,left,all,262,214.749,1108.67,262,214.749,1108.67
Anterolateral visual area/ layer 6b,VISal6b,649,right,all,146,149.393,829.76,146,149.393,829.76
Anteromedial visual area,VISam,394,left,all,126,277.632,1113.36,126,277.632,1113.36
