Region,,,,Experiment,Marker 1,,,Total,,
Secondary motor area/ layer 2/3,MOs2/3,962,left,all,4743,186.857,1155.57,4743,186.857,1155.57
Secondary motor area/ layer 2/3,MOs2/3,962,right,all,6084,184.618,1103.03,6084,184.618,1103.03
Secondary motor area/ layer 5,MOs5,767,left,all,8504,190.485,1061.95,8504,190.485,1061.95
Secondary motor area/ layer 5,MOs5,767,right,all,9999,194.912,1053.25,9999,194.912,1053.25
Secondary motor area/ layer 6a,MOs6a,1021,left,all,2510,191.388,1015.12,2510,191.388,1015.12
Secondary motor area/ layer 6a,MOs6a,1021,right,all,3079,189.151,1009.38,3079,189.151,1009.38
Secondary motor area/ layer 6b,MOs6b,1085,left,all,132,175.837,1042.52,132,175.837,1042.52
Secondary motor area/ layer 6b,MOs6b,1085,right,all,158,185.332,980.038,158,185.332,980.038
Somatosensory areas,SS,453,left,all,151379,417.176,1866.26,151379,417.176,1866.26
Somatosensory areas,SS,453,right,all,125906,581.19,2112.17,125906,581.19,2112.17
Primary somatosensory area,SSp,322,left,all,111656,411.818,1901.76,111656,411.818,1901.76
Primary somatosensory area,SSp,322,right,all,99256,564.79,2124.59,99256,564.79,2124.59
Primary somatosensory area/ nose,SSp-n,353,left,all,18575,391.153,1896.23,18575,391.153,1896.23
Primary somatosensory area/ nose,SSp-n,353,right,all,10585,607.444,2109.81,10585,607.444,2109.81
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,left,all,3826,1067.07,3437.79,3826,1067.07,3437.79
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,right,all,3946,1256.99,3651.97,3946,1256.99,3651.97
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,left,all,3470,218.269,1521.04,3470,218.269,1521.04
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,right,all,1191,227.778,1227.42,1191,227.778,1227.42
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,left,all,5814,214.435,1626.5,5814,214.435,1626.5
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,right,all,1939,207.988,1273.49,1939,207.988,1273.49
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,left,all,3181,226.636,1453.85,3181,226.636,1453.85
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,right,all,1849,221.329,1176.45,1849,221.329,1176.45
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,left,all,1903,207.132,1199.7,1903,207.132,1199.7
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,right,all,1586,233.141,1100.68,1586,233.141,1100.68
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,left,all,381,167.605,1121.73,381,167.605,1121.73
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,right,all,74,218.013,940.27,74,218.013,940.27
Primary somatosensory area/ barrel field,SSp-bfd,329,left,all,26923,415.653,1877.78,26923,415.653,1877.78
Primary somatosensory area/ barrel field,SSp-bfd,329,right,all,31579,535.26,2145.41,31579,535.26,2145.41
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,left,all,7786,894.581,3241.95,7786,894.581,3241.95
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,right,all,9464,1322.37,4123.7,9464,1322.37,4123.7
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,left,all,4347,233.607,1353.97,4347,233.607,1353.97
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,right,all,4104,203.759,1310.56,4104,203.759,1310.56
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,left,all,6309,217.702,1405.89,6309,217.702,1405.89
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,right,all,9255,189.156,1369.71,9255,189.156,1369.71
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,left,all,4874,224.998,1323.88,4874,224.998,1323.88
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,right,all,5350,211.601,1289.63,5350,211.601,1289.63
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,left,all,2190,217.322,1156.34,2190,217.322,1156.34
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,right,all,2763,196.359,1122.1,2763,196.359,1122.1
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,left,all,1417,186.216,1110.31,1417,186.216,1110.31
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,right,all,643,196.923,1038.86,643,196.923,1038.86
Primary somatosensory area/ lower limb,SSp-ll,337,left,all,5330,357.542,1724.16,5330,357.542,1724.16
Primary somatosensory area/ lower limb,SSp-ll,337,right,all,5886,567.371,2180.24,5886,567.371,2180.24
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,left,all,2154,588.792,2585.06,2154,588.792,2585.06
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,right,all,2709,989.457,3465.5,2709,989.457,3465.5
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,left,all,783,192.602,1176.35,783,192.602,1176.35
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,right,all,949,215.511,1101.99,949,215.511,1101.99
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,left,all,471,198.932,1216.82,471,198.932,1216.82
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,right,all,516,188.575,1119.49,516,188.575,1119.49
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,left,all,1465,213.494,1145.04,1465,213.494,1145.04
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,right,all,1313,212.927,1084.69,1313,212.927,1084.69
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,left,all,279,188.81,980.194,279,188.81,980.194
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,right,all,343,199.794,1001.33,343,199.794,1001.33
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,left,all,178,154.427,990.955,178,154.427,990.955
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,right,all,56,163.894,959.679,56,163.894,959.679
Primary somatosensory area/ mouth,SSp-m,345,left,all,36674,443.521,1973.74,36674,443.521,1973.74
Primary somatosensory area/ mouth,SSp-m,345,right,all,28027,608.333,2117.2,28027,608.333,2117.2
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,left,all,7925,1241.15,3684.99,7925,1241.15,3684.99
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,right,all,8514,1491.3,4044.46,8514,1491.3,4044.46
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,left,all,7645,229.951,1535.11,7645,229.951,1535.11
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,right,all,4131,213.999,1375.45,4131,213.999,1375.45
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,left,all,7442,229.586,1668.24,7442,229.586,1668.24
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,right,all,4805,209.69,1363.74,4805,209.69,1363.74
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,left,all,6563,230.23,1526.75,6563,230.23,1526.75
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,right,all,5775,233.634,1283.22,5775,233.634,1283.22
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,left,all,6003,204.853,1262.2,6003,204.853,1262.2
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,right,all,4409,234.71,1109.95,4409,234.71,1109.95
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,left,all,1096,202.809,1307.8,1096,202.809,1307.8
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,right,all,393,196.281,928.903,393,196.281,928.903
Primary somatosensory area/ upper limb,SSp-ul,369,left,all,15320,404.363,1920.69,15320,404.363,1920.69
Primary somatosensory area/ upper limb,SSp-ul,369,right,all,14176,518.349,2055.66,14176,518.349,2055.66
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,left,all,3883,987.097,3589.25,3883,987.097,3589.25
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,right,all,4492,1204.21,3916.3,4492,1204.21,3916.3
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,left,all,3300,209.43,1418.71,3300,209.43,1418.71
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,right,all,2636,201.37,1241.01,2636,201.37,1241.01
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,left,all,2902,205.132,1460.34,2902,205.132,1460.34
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,right,all,2745,192.524,1268.24,2745,192.524,1268.24
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,left,all,3176,220.023,1344.53,3176,220.023,1344.53
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,right,all,2793,205.77,1165.46,2793,205.77,1165.46
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,left,all,1516,186.98,1109.59,1516,186.98,1109.59
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,right,all,1345,202.63,1033.16,1345,202.63,1033.16
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,left,all,543,171.792,1134.38,543,171.792,1134.38
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,right,all,165,195.412,919.424,165,195.412,919.424
Primary somatosensory area/ trunk,SSp-tr,361,left,all,3067,345.372,1674.23,3067,345.372,1674.23
Primary somatosensory area/ trunk,SSp-tr,361,right,all,4583,560.169,2216.8,4583,560.169,2216.8
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,left,all,1265,556.788,2449.38,1265,556.788,2449.38
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,right,all,2030,1030.28,3582.54,2030,1030.28,3582.54
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,left,all,394,189.255,1130.64,394,189.255,1130.64
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,right,all,650,188.52,1144.45,650,188.52,1144.45
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,left,all,273,204.906,1197.77,273,204.906,1197.77
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,right,all,446,189.533,1185.69,446,189.533,1185.69
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,left,all,940,198.178,1129.15,940,198.178,1129.15
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,right,all,1117,187.692,1126.69,1117,187.692,1126.69
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,left,all,168,200.114,1044.03,168,200.114,1044.03
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,right,all,289,175.434,1051.85,289,175.434,1051.85
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,left,all,27,166.931,1004.93,27,166.931,1004.93
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,right,all,51,164.116,1015.96,51,164.116,1015.96
Primary somatosensory area/ unassigned,SSp-un,182305689,left,all,5767,364.174,1808.62,5767,364.174,1808.62
Primary somatosensory area/ unassigned,SSp-un,182305689,right,all,4420,547.833,2109.61,4420,547.833,2109.61
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,left,all,1300,886.689,3298.84,1300,886.689,3298.84
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,right,all,1626,1130.73,3692.87,1626,1130.73,3692.87
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,left,all,1150,217.64,1399.45,1150,217.64,1399.45
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,right,all,659,221.064,1217.07,659,221.064,1217.07
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,left,all,1435,218.788,1523.04,1435,218.788,1523.04
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,right,all,834,198.833,1260.2,834,198.833,1260.2
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,left,all,1182,213.328,1336.63,1182,213.328,1336.63
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,right,all,873,214.749,1174.07,873,214.749,1174.07
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,left,all,479,197.127,1114.61,479,197.127,1114.61
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,right,all,388,196.377,1041.89,388,196.377,1041.89
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,left,all,221,165.946,1054.72,221,165.946,1054.72
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,right,all,40,191.925,940.075,40,191.925,940.075
Supplemental somatosensory area,SSs,378,left,all,39723,432.236,1766.48,39723,432.236,1766.48
Supplemental somatosensory area,SSs,378,right,all,26650,642.268,2065.88,26650,642.268,2065.88
Supplemental somatosensory area/ layer 1,SSs1,873,left,all,10441,1020.99,3054.15,10441,1020.99,3054.15
Supplemental somatosensory area/ layer 1,SSs1,873,right,all,10035,1364.44,3627.03,10035,1364.44,3627.03
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,left,all,6162,212.803,1393.37,6162,212.803,1393.37
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,right,all,3339,201.704,1190.33,3339,201.704,1190.33
Supplemental somatosensory area/ layer 4,SSs4,1035,left,all,5440,225.119,1423.75,5440,225.119,1423.75
Supplemental somatosensory area/ layer 4,SSs4,1035,right,all,2743,214.987,1223.45,2743,214.987,1223.45
Supplemental somatosensory area/ layer 5,SSs5,1090,left,all,10118,232.815,1313.14,10118,232.815,1313.14
Supplemental somatosensory area/ layer 5,SSs5,1090,right,all,6315,209.379,1123.98,6315,209.379,1123.98
Supplemental somatosensory area/ layer 6a,SSs6a,862,left,all,6564,215.973,1151.91,6564,215.973,1151.91
Supplemental somatosensory area/ layer 6a,SSs6a,862,right,all,3759,199.892,1014.04,3759,199.892,1014.04
Supplemental somatosensory area/ layer 6b,SSs6b,893,left,all,998,200.755,1104.96,998,200.755,1104.96
Supplemental somatosensory area/ layer 6b,SSs6b,893,right,all,459,190.619,911.451,459,190.619,911.451
Gustatory areas,GU,1057,left,all,8119,403.02,1657.39,8119,403.02,1657.39
Gustatory areas,GU,1057,right,all,5385,558.024,1800.43,5385,558.024,1800.43
Gustatory areas/ layer 1,GU1,36,left,all,1944,996.745,3100.01,1944,996.745,3100.01
Gustatory areas/ layer 1,GU1,36,right,all,2117,1100.11,3055.69,2117,1100.11,3055.69
Gustatory areas/ layer 2/3,GU2/3,180,left,all,769,212.874,1340.28,769,212.874,1340.28
Gustatory areas/ layer 2/3,GU2/3,180,right,all,473,204.164,1095.32,473,204.164,1095.32
Gustatory areas/ layer 4,GU4,148,left,all,433,226.646,1310.25,433,226.646,1310.25
Gustatory areas/ layer 4,GU4,148,right,all,191,215.631,1003.57,191,215.631,1003.57
Gustatory areas/ layer 5,GU5,187,left,all,2484,223.758,1207.06,2484,223.758,1207.06
Gustatory areas/ layer 5,GU5,187,right,all,1356,212.621,1007.74,1356,212.621,1007.74
Gustatory areas/ layer 6a,GU6a,638,left,all,2340,207.022,1138.47,2340,207.022,1138.47
Gustatory areas/ layer 6a,GU6a,638,right,all,1158,200.921,926.468,1158,200.921,926.468
Gustatory areas/ layer 6b,GU6b,662,left,all,149,217.195,1138.07,149,217.195,1138.07
Gustatory areas/ layer 6b,GU6b,662,right,all,90,192.151,858.967,90,192.151,858.967
Visceral area,VISC,677,left,all,6699,419.519,1566.99,6699,419.519,1566.99
Visceral area,VISC,677,right,all,6042,465.546,1652.68,6042,465.546,1652.68
Visceral area/ layer 1,VISC1,897,left,all,2490,797.104,2480.59,2490,797.104,2480.59
Visceral area/ layer 1,VISC1,897,right,all,2196,930.532,2849.18,2196,930.532,2849.18
Visceral area/ layer 2/3,VISC2/3,1106,left,all,801,197.962,1059.39,801,197.962,1059.39
Visceral area/ layer 2/3,VISC2/3,1106,right,all,828,192.504,1024.26,828,192.504,1024.26
Visceral area/ layer 4,VISC4,1010,left,all,361,203.199,1101.83,361,203.199,1101.83
Visceral area/ layer 4,VISC4,1010,right,all,253,199.238,1005.65,253,199.238,1005.65
Visceral area/ layer 5,VISC5,1058,left,all,1641,196.682,1027.22,1641,196.682,1027.22
Visceral area/ layer 5,VISC5,1058,right,all,1734,204.166,986.983,1734,204.166,986.983
Visceral area/ layer 6a,VISC6a,857,left,all,1247,192.49,988.307,1247,192.49,988.307
Visceral area/ layer 6a,VISC6a,857,right,all,823,198.982,887.363,823,198.982,887.363
Visceral area/ layer 6b,VISC6b,849,left,all,159,194.052,982.119,159,194.052,982.119
Visceral area/ layer 6b,VISC6b,849,right,all,208,200.936,886.745,208,200.936,886.745
Auditory areas,AUD,247,left,all,20858,532.275,2013.97,20858,532.275,2013.97
Auditory areas,AUD,247,right,all,18140,790.644,2351.69,18140,790.644,2351.69
Dorsal auditory area,AUDd,1011,left,all,5182,464.334,1975.25,5182,464.334,1975.25
Dorsal auditory area,AUDd,1011,right,all,4369,742.007,2409,4369,742.007,2409
Dorsal auditory area/ layer 1,AUDd1,527,left,all,1642,996.599,3271.25,1642,996.599,3271.25
Dorsal auditory area/ layer 1,AUDd1,527,right,all,1783,1533.89,4186.03,1783,1533.89,4186.03
Dorsal auditory area/ layer 2/3,AUDd2/3,600,left,all,916,214.063,1392.76,916,214.063,1392.76
Dorsal auditory area/ layer 2/3,AUDd2/3,600,right,all,592,191.273,1253.38,592,191.273,1253.38
Dorsal auditory area/ layer 4,AUDd4,678,left,all,675,216.61,1452.02,675,216.61,1452.02
Dorsal auditory area/ layer 4,AUDd4,678,right,all,440,199.677,1264.36,440,199.677,1264.36
Dorsal auditory area/ layer 5,AUDd5,252,left,all,1454,220.98,1365.28,1454,220.98,1365.28
Dorsal auditory area/ layer 5,AUDd5,252,right,all,1116,199.997,1170.06,1116,199.997,1170.06
Dorsal auditory area/ layer 6a,AUDd6a,156,left,all,419,219.281,1272.24,419,219.281,1272.24
Dorsal auditory area/ layer 6a,AUDd6a,156,right,all,404,186.893,1049.88,404,186.893,1049.88
Dorsal auditory area/ layer 6b,AUDd6b,243,left,all,76,187.975,1187.84,76,187.975,1187.84
Dorsal auditory area/ layer 6b,AUDd6b,243,right,all,34,208.988,969.824,34,208.988,969.824
Primary auditory area,AUDp,1002,left,all,8134,519.903,2021.42,8134,519.903,2021.42
Primary auditory area,AUDp,1002,right,all,7017,848.037,2440.59,7017,848.037,2440.59
Primary auditory area/ layer 1,AUDp1,735,left,all,2864,1102.35,3326.07,2864,1102.35,3326.07
Primary auditory area/ layer 1,AUDp1,735,right,all,3533,1489.75,3764.98,3533,1489.75,3764.98
Primary auditory area/ layer 2/3,AUDp2/3,251,left,all,1138,208.39,1366,1138,208.39,1366
Primary auditory area/ layer 2/3,AUDp2/3,251,right,all,608,204.679,1174.02,608,204.679,1174.02
Primary auditory area/ layer 4,AUDp4,816,left,all,884,209.56,1441.41,884,209.56,1441.41
Primary auditory area/ layer 4,AUDp4,816,right,all,442,208.923,1196.44,442,208.923,1196.44
Primary auditory area/ layer 5,AUDp5,847,left,all,2501,202.709,1284.32,2501,202.709,1284.32
Primary auditory area/ layer 5,AUDp5,847,right,all,1824,197.373,1091.77,1824,197.373,1091.77
Primary auditory area/ layer 6a,AUDp6a,954,left,all,625,192.486,1187.92,625,192.486,1187.92
Primary auditory area/ layer 6a,AUDp6a,954,right,all,501,181.133,984.188,501,181.133,984.188
Primary auditory area/ layer 6b,AUDp6b,1005,left,all,122,180.896,1091.52,122,180.896,1091.52
Primary auditory area/ layer 6b,AUDp6b,1005,right,all,109,182.021,888.431,109,182.021,888.431
Posterior auditory area,AUDpo,1027,left,all,2294,510.495,2047.78,2294,510.495,2047.78
Posterior auditory area,AUDpo,1027,right,all,1855,813.99,2458.19,1855,813.99,2458.19
Posterior auditory area/ layer 1,AUDpo1,696,left,all,871,1010.6,3374.77,871,1010.6,3374.77
Posterior auditory area/ layer 1,AUDpo1,696,right,all,1058,1270.75,3573.57,1058,1270.75,3573.57
Posterior auditory area/ layer 2/3,AUDpo2/3,643,left,all,379,204.895,1294.6,379,204.895,1294.6
Posterior auditory area/ layer 2/3,AUDpo2/3,643,right,all,97,201.687,1074.61,97,201.687,1074.61
Posterior auditory area/ layer 4,AUDpo4,759,left,all,199,218.517,1306.54,199,218.517,1306.54
Posterior auditory area/ layer 4,AUDpo4,759,right,all,61,209.314,1017.9,61,209.314,1017.9
Posterior auditory area/ layer 5,AUDpo5,791,left,all,667,206.208,1215.06,667,206.208,1215.06
Posterior auditory area/ layer 5,AUDpo5,791,right,all,487,214.185,983.692,487,214.185,983.692
Posterior auditory area/ layer 6a,AUDpo6a,249,left,all,131,184.47,1117.16,131,184.47,1117.16
Posterior auditory area/ layer 6a,AUDpo6a,249,right,all,113,192.527,895.593,113,192.527,895.593
Posterior auditory area/ layer 6b,AUDpo6b,456,left,all,47,170.112,1079.26,47,170.112,1079.26
Posterior auditory area/ layer 6b,AUDpo6b,456,right,all,39,182.172,833.718,39,182.172,833.718
Ventral auditory area,AUDv,1018,left,all,5248,628.058,2025.89,5248,628.058,2025.89
Ventral auditory area,AUDv,1018,right,all,4899,742.974,2132.92,4899,742.974,2132.92
Ventral auditory area/ layer 1,AUDv1,959,left,all,2578,1081.41,2986.66,2578,1081.41,2986.66
Ventral auditory area/ layer 1,AUDv1,959,right,all,2476,1291.6,3264.71,2476,1291.6,3264.71
Ventral auditory area/ layer 2/3,AUDv2/3,755,left,all,456,190.167,1094.02,456,190.167,1094.02
Ventral auditory area/ layer 2/3,AUDv2/3,755,right,all,400,180.392,1050.32,400,180.392,1050.32
Ventral auditory area/ layer 4,AUDv4,990,left,all,290,207.246,1131.8,290,207.246,1131.8
Ventral auditory area/ layer 4,AUDv4,990,right,all,222,192.492,1050.43,222,192.492,1050.43
Ventral auditory area/ layer 5,AUDv5,1023,left,all,1393,191.94,1099.59,1393,191.94,1099.59
Ventral auditory area/ layer 5,AUDv5,1023,right,all,1120,187.31,983.558,1120,187.31,983.558
Ventral auditory area/ layer 6a,AUDv6a,520,left,all,455,176.056,1086.36,455,176.056,1086.36
Ventral auditory area/ layer 6a,AUDv6a,520,right,all,422,175.368,914.555,422,175.368,914.555
Ventral auditory area/ layer 6b,AUDv6b,598,left,all,76,182.466,1041.54,76,182.466,1041.54
Ventral auditory area/ layer 6b,AUDv6b,598,right,all,259,166.622,868.344,259,166.622,868.344
Visual areas,VIS,669,left,all,39638,452.697,1971.26,39638,452.697,1971.26
Visual areas,VIS,669,right,all,41640,710.743,2416.9,41640,710.743,2416.9
Anterolateral visual area,VISal,402,left,all,3203,499.712,2126.33,3203,499.712,2126.33
Anterolateral visual area,VISal,402,right,all,2519,679.386,2423.6,2519,679.386,2423.6
Anterolateral visual area/ layer 1,VISal1,1074,left,all,1240,954.099,3387.3,1240,954.099,3387.3
Anterolateral visual area/ layer 1,VISal1,1074,right,all,1330,1104.18,3675.93,1330,1104.18,3675.93
Anterolateral visual area/ layer 2/3,VISal2/3,905,left,all,485,212.346,1416.19,485,212.346,1416.19
Anterolateral visual area/ layer 2/3,VISal2/3,905,right,all,193,204.692,1107.96,193,204.692,1107.96
Anterolateral visual area/ layer 4,VISal4,1114,left,all,408,220.765,1386.03,408,220.765,1386.03
Anterolateral visual area/ layer 4,VISal4,1114,right,all,173,207.93,1058.16,173,207.93,1058.16
Anterolateral visual area/ layer 5,VISal5,233,left,all,877,213.54,1293.31,877,213.54,1293.31
