Region,,,,Experiment,Marker 1,,,Total,,
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,right,all,0,0,0,0,0,0
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,left,all,54,214.14,674.093,54,214.14,674.093
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,right,all,106,200.388,650.377,106,200.388,650.377
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,left,all,495,206.467,673.657,495,206.467,673.657
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,right,all,704,196.554,680.861,704,196.554,680.861
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,left,all,3796,204.197,727.168,3796,204.197,727.168
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,right,all,3349,195.904,708.504,3349,195.904,708.504
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,left,all,4928,261.266,859.638,4928,261.266,859.638
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,right,all,4833,232.074,812.205,4833,232.074,812.205
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,left,all,460,257.153,873.626,460,257.153,873.626
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,right,all,459,219.455,773.431,459,219.455,773.431
Primary somatosensory area/ mouth,SSp-m,345,left,all,74366,237.753,878.599,74366,237.753,878.599
Primary somatosensory area/ mouth,SSp-m,345,right,all,27489,185.379,680.492,27489,185.379,680.492
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,left,all,6826,290.214,814.515,6826,290.214,814.515
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,right,all,2471,181.101,600.493,2471,181.101,600.493
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,left,all,17817,210.042,868.687,17817,210.042,868.687
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,right,all,5736,166.321,689.163,5736,166.321,689.163
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,left,all,13244,258.557,1016.71,13244,258.557,1016.71
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,right,all,3139,194.156,762.567,3139,194.156,762.567
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,left,all,20660,268.12,924.141,20660,268.12,924.141
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,right,all,7147,219.908,752.555,7147,219.908,752.555
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,left,all,15245,190.252,741.133,15245,190.252,741.133
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,right,all,8330,167.418,615.31,8330,167.418,615.31
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,left,all,574,162.607,773.481,574,162.607,773.481
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,right,all,666,178.13,557.721,666,178.13,557.721
Primary somatosensory area/ upper limb,SSp-ul,369,left,all,24451,221.206,782.078,24451,221.206,782.078
Primary somatosensory area/ upper limb,SSp-ul,369,right,all,16278,196.79,692.532,16278,196.79,692.532
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,left,all,851,240.564,758.377,851,240.564,758.377
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,right,all,666,186.922,619.398,666,186.922,619.398
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,left,all,4572,200.05,743.576,4572,200.05,743.576
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,right,all,2815,177.456,643.204,2815,177.456,643.204
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,left,all,4317,205.602,793.879,4317,205.602,793.879
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,right,all,2118,180.218,681.999,2118,180.218,681.999
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,left,all,8013,257.416,843.57,8013,257.416,843.57
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,right,all,4821,232.06,772.468,4821,232.06,772.468
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,left,all,6404,199.238,728.761,6404,199.238,728.761
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,right,all,5590,183.392,661.205,5590,183.392,661.205
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,left,all,294,214.881,761.517,294,214.881,761.517
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,right,all,268,200.35,691.119,268,200.35,691.119
Primary somatosensory area/ trunk,SSp-tr,361,left,all,3357,202.257,773.791,3357,202.257,773.791
Primary somatosensory area/ trunk,SSp-tr,361,right,all,2500,195.665,721.711,2500,195.665,721.711
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,left,all,576,231,794.554,576,231,794.554
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,right,all,615,233.977,739.785,615,233.977,739.785
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,left,all,2357,197.182,762.702,2357,197.182,762.702
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,right,all,1596,180.962,703.55,1596,180.962,703.55
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,left,all,424,191.423,807.226,424,191.423,807.226
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,right,all,289,195.33,783.543,289,195.33,783.543
Primary somatosensory area/ unassigned,SSp-un,182305689,left,all,7656,223.094,768.967,7656,223.094,768.967
Primary somatosensory area/ unassigned,SSp-un,182305689,right,all,5724,193.091,697.825,5724,193.091,697.825
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,left,all,325,203.506,666.542,325,203.506,666.542
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,right,all,376,171.006,595.535,376,171.006,595.535
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,left,all,1411,195.628,679.399,1411,195.628,679.399
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,right,all,948,177.423,656.036,948,177.423,656.036
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,left,all,1345,209.857,774.049,1345,209.857,774.049
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,right,all,856,186.033,691.186,856,186.033,691.186
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,left,all,2208,259.953,845.851,2208,259.953,845.851
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,right,all,1560,218.979,769.092,1560,218.979,769.092
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,left,all,2239,213.854,756.475,2239,213.854,756.475
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,right,all,1818,185.573,684.771,1818,185.573,684.771
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,left,all,128,240.482,855.211,128,240.482,855.211
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,right,all,166,208.053,675.62,166,208.053,675.62
Supplemental somatosensory area,SSs,378,left,all,87506,226.166,803.547,87506,226.166,803.547
Supplemental somatosensory area,SSs,378,right,all,46848,198.14,702.371,46848,198.14,702.371
Supplemental somatosensory area/ layer 1,SSs1,873,left,all,8572,236.55,693.312,8572,236.55,693.312
Supplemental somatosensory area/ layer 1,SSs1,873,right,all,4078,178.275,573.352,4078,178.275,573.352
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,left,all,20540,206.515,786.79,20540,206.515,786.79
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,right,all,9674,177.103,697.771,9674,177.103,697.771
Supplemental somatosensory area/ layer 4,SSs4,1035,left,all,12753,262.338,929.545,12753,262.338,929.545
Supplemental somatosensory area/ layer 4,SSs4,1035,right,all,5453,197.485,771.331,5453,197.485,771.331
Supplemental somatosensory area/ layer 5,SSs5,1090,left,all,27072,241.802,841.203,27072,241.802,841.203
Supplemental somatosensory area/ layer 5,SSs5,1090,right,all,13392,233.734,772.43,13392,233.734,772.43
Supplemental somatosensory area/ layer 6a,SSs6a,862,left,all,17642,197.287,730.535,17642,197.287,730.535
Supplemental somatosensory area/ layer 6a,SSs6a,862,right,all,13126,182.192,646.712,13126,182.192,646.712
Supplemental somatosensory area/ layer 6b,SSs6b,893,left,all,927,160.901,750.611,927,160.901,750.611
Supplemental somatosensory area/ layer 6b,SSs6b,893,right,all,1125,216.583,690.767,1125,216.583,690.767
Gustatory areas,GU,1057,left,all,18470,211.232,733.576,18470,211.232,733.576
Gustatory areas,GU,1057,right,all,6941,169.61,593.152,6941,169.61,593.152
Gustatory areas/ layer 1,GU1,36,left,all,1480,257.107,691.317,1480,257.107,691.317
Gustatory areas/ layer 1,GU1,36,right,all,286,156.572,524.357,286,156.572,524.357
Gustatory areas/ layer 2/3,GU2/3,180,left,all,3141,185.806,706.909,3141,185.806,706.909
Gustatory areas/ layer 2/3,GU2/3,180,right,all,1192,161.195,602.427,1192,161.195,602.427
Gustatory areas/ layer 4,GU4,148,left,all,1529,193.515,746.023,1529,193.515,746.023
Gustatory areas/ layer 4,GU4,148,right,all,512,168.517,642.086,512,168.517,642.086
Gustatory areas/ layer 5,GU5,187,left,all,7223,223.579,760.602,7223,223.579,760.602
Gustatory areas/ layer 5,GU5,187,right,all,2571,175.49,611.833,2571,175.49,611.833
Gustatory areas/ layer 6a,GU6a,638,left,all,4839,202.678,715.565,4839,202.678,715.565
Gustatory areas/ layer 6a,GU6a,638,right,all,2309,169.663,566.863,2309,169.663,566.863
Gustatory areas/ layer 6b,GU6b,662,left,all,258,177.381,808.101,258,177.381,808.101
Gustatory areas/ layer 6b,GU6b,662,right,all,71,156.62,540.155,71,156.62,540.155
Visceral area,VISC,677,left,all,20263,220.659,763.952,20263,220.659,763.952
Visceral area,VISC,677,right,all,14438,203.351,665.08,14438,203.351,665.08
Visceral area/ layer 1,VISC1,897,left,all,1570,241.512,702.835,1570,241.512,702.835
Visceral area/ layer 1,VISC1,897,right,all,734,165.117,555.834,734,165.117,555.834
Visceral area/ layer 2/3,VISC2/3,1106,left,all,4466,206.325,731.156,4466,206.325,731.156
Visceral area/ layer 2/3,VISC2/3,1106,right,all,3023,177.729,631.347,3023,177.729,631.347
Visceral area/ layer 4,VISC4,1010,left,all,1584,215.597,814.6,1584,215.597,814.6
Visceral area/ layer 4,VISC4,1010,right,all,1100,206.185,711.928,1100,206.185,711.928
Visceral area/ layer 5,VISC5,1058,left,all,7526,229.194,789.489,7526,229.194,789.489
Visceral area/ layer 5,VISC5,1058,right,all,4905,217.841,693.582,4905,217.841,693.582
Visceral area/ layer 6a,VISC6a,857,left,all,4888,218.467,759.611,4888,218.467,759.611
Visceral area/ layer 6a,VISC6a,857,right,all,4442,210.684,663.189,4442,210.684,663.189
Visceral area/ layer 6b,VISC6b,849,left,all,229,158.578,725.646,229,158.578,725.646
Visceral area/ layer 6b,VISC6b,849,right,all,234,198.056,661.735,234,198.056,661.735
Auditory areas,AUD,247,left,all,50604,227.228,726.338,50604,227.228,726.338
Auditory areas,AUD,247,right,all,31089,188.893,638.372,31089,188.893,638.372
Dorsal auditory area,AUDd,1011,left,all,8709,244.577,753.201,8709,244.577,753.201
Dorsal auditory area,AUDd,1011,right,all,6335,200.403,687.352,6335,200.403,687.352
Dorsal auditory area/ layer 1,AUDd1,527,left,all,253,218.149,742.225,253,218.149,742.225
Dorsal auditory area/ layer 1,AUDd1,527,right,all,672,171.788,581.339,672,171.788,581.339
Dorsal auditory area/ layer 2/3,AUDd2/3,600,left,all,1888,245.3,720.724,1888,245.3,720.724
Dorsal auditory area/ layer 2/3,AUDd2/3,600,right,all,1493,168.596,670.184,1493,168.596,670.184
Dorsal auditory area/ layer 4,AUDd4,678,left,all,1598,287.673,771.561,1598,287.673,771.561
Dorsal auditory area/ layer 4,AUDd4,678,right,all,831,211.904,745.131,831,211.904,745.131
Dorsal auditory area/ layer 5,AUDd5,252,left,all,4285,238.545,765.804,4285,238.545,765.804
Dorsal auditory area/ layer 5,AUDd5,252,right,all,2122,237.083,749.203,2122,237.083,749.203
Dorsal auditory area/ layer 6a,AUDd6a,156,left,all,619,190.312,724.59,619,190.312,724.59
Dorsal auditory area/ layer 6a,AUDd6a,156,right,all,1178,182.64,619.019,1178,182.64,619.019
Dorsal auditory area/ layer 6b,AUDd6b,243,left,all,66,182.31,729.833,66,182.31,729.833
Dorsal auditory area/ layer 6b,AUDd6b,243,right,all,39,206.825,638.897,39,206.825,638.897
Primary auditory area,AUDp,1002,left,all,16601,232.103,724.795,16601,232.103,724.795
Primary auditory area,AUDp,1002,right,all,10203,183.392,624.404,10203,183.392,624.404
Primary auditory area/ layer 1,AUDp1,735,left,all,990,313.036,817.298,990,313.036,817.298
Primary auditory area/ layer 1,AUDp1,735,right,all,1087,156.95,508.686,1087,156.95,508.686
Primary auditory area/ layer 2/3,AUDp2/3,251,left,all,4723,243.144,691.129,4723,243.144,691.129
Primary auditory area/ layer 2/3,AUDp2/3,251,right,all,1881,163.89,616.53,1881,163.89,616.53
Primary auditory area/ layer 4,AUDp4,816,left,all,2524,229.038,683.751,2524,229.038,683.751
Primary auditory area/ layer 4,AUDp4,816,right,all,1332,190.052,685.033,1332,190.052,685.033
Primary auditory area/ layer 5,AUDp5,847,left,all,7157,217.22,745.781,7157,217.22,745.781
Primary auditory area/ layer 5,AUDp5,847,right,all,4048,201.705,659.94,4048,201.705,659.94
Primary auditory area/ layer 6a,AUDp6a,954,left,all,858,211.816,725.768,858,211.816,725.768
Primary auditory area/ layer 6a,AUDp6a,954,right,all,1835,173.515,578.823,1835,173.515,578.823
Primary auditory area/ layer 6b,AUDp6b,1005,left,all,349,230.342,782.063,349,230.342,782.063
Primary auditory area/ layer 6b,AUDp6b,1005,right,all,20,210.773,606,20,210.773,606
Posterior auditory area,AUDpo,1027,left,all,5470,204.962,654.445,5470,204.962,654.445
Posterior auditory area,AUDpo,1027,right,all,3151,185.052,581.569,3151,185.052,581.569
Posterior auditory area/ layer 1,AUDpo1,696,left,all,651,225.831,641.535,651,225.831,641.535
Posterior auditory area/ layer 1,AUDpo1,696,right,all,370,151.286,504.286,370,151.286,504.286
Posterior auditory area/ layer 2/3,AUDpo2/3,643,left,all,1578,199.27,627.176,1578,199.27,627.176
Posterior auditory area/ layer 2/3,AUDpo2/3,643,right,all,568,166.884,572.754,568,166.884,572.754
Posterior auditory area/ layer 4,AUDpo4,759,left,all,939,215.036,665.477,939,215.036,665.477
Posterior auditory area/ layer 4,AUDpo4,759,right,all,504,205.286,623.712,504,205.286,623.712
Posterior auditory area/ layer 5,AUDpo5,791,left,all,2025,195.768,670.49,2025,195.768,670.49
Posterior auditory area/ layer 5,AUDpo5,791,right,all,1134,202.545,612.057,1134,202.545,612.057
Posterior auditory area/ layer 6a,AUDpo6a,249,left,all,220,223.488,698.75,220,223.488,698.75
Posterior auditory area/ layer 6a,AUDpo6a,249,right,all,566,172.156,541.975,566,172.156,541.975
Posterior auditory area/ layer 6b,AUDpo6b,456,left,all,57,213.304,634,57,213.304,634
Posterior auditory area/ layer 6b,AUDpo6b,456,right,all,9,193.803,603.667,9,193.803,603.667
Ventral auditory area,AUDv,1018,left,all,19824,221.668,735.666,19824,221.668,735.666
Ventral auditory area,AUDv,1018,right,all,11400,188.482,639.355,11400,188.482,639.355
Ventral auditory area/ layer 1,AUDv1,959,left,all,3228,218.945,665.569,3228,218.945,665.569
Ventral auditory area/ layer 1,AUDv1,959,right,all,1025,162.515,494.002,1025,162.515,494.002
Ventral auditory area/ layer 2/3,AUDv2/3,755,left,all,5080,230.612,701.221,5080,230.612,701.221
Ventral auditory area/ layer 2/3,AUDv2/3,755,right,all,2179,167.298,616.802,2179,167.298,616.802
Ventral auditory area/ layer 4,AUDv4,990,left,all,2242,227.545,734.592,2242,227.545,734.592
Ventral auditory area/ layer 4,AUDv4,990,right,all,1512,203.989,709.813,1512,203.989,709.813
Ventral auditory area/ layer 5,AUDv5,1023,left,all,7129,222.974,783.27,7129,222.974,783.27
Ventral auditory area/ layer 5,AUDv5,1023,right,all,4519,200.351,669.359,4519,200.351,669.359
Ventral auditory area/ layer 6a,AUDv6a,520,left,all,1749,190.034,756.688,1749,190.034,756.688
Ventral auditory area/ layer 6a,AUDv6a,520,right,all,2125,186.853,618.741,2125,186.853,618.741
Ventral auditory area/ layer 6b,AUDv6b,598,left,all,396,212.08,805.172,396,212.08,805.172
Ventral auditory area/ layer 6b,AUDv6b,598,right,all,40,167.538,634.75,40,167.538,634.75
Visual areas,VIS,669,left,all,62189,211.421,723.597,62189,211.421,723.597
Visual areas,VIS,669,right,all,43807,191.646,633.914,43807,191.646,633.914
Anterolateral visual area,VISal,402,left,all,6476,231.702,763.61,6476,231.702,763.61
Anterolateral visual area,VISal,402,right,all,3542,197.422,662.713,3542,197.422,662.713
Anterolateral visual area/ layer 1,VISal1,1074,left,all,55,341.463,902.236,55,341.463,902.236
Anterolateral visual area/ layer 1,VISal1,1074,right,all,279,200.556,631.272,279,200.556,631.272
Anterolateral visual area/ layer 2/3,VISal2/3,905,left,all,1111,241.782,722.23,1111,241.782,722.23
Anterolateral visual area/ layer 2/3,VISal2/3,905,right,all,678,193.319,615.901,678,193.319,615.901
Anterolateral visual area/ layer 4,VISal4,1114,left,all,1193,220.206,719.681,1193,220.206,719.681
Anterolateral visual area/ layer 4,VISal4,1114,right,all,415,185.758,656.118,415,185.758,656.118
Anterolateral visual area/ layer 5,VISal5,233,left,all,2547,243.816,807.012,2547,243.816,807.012
Anterolateral visual area/ layer 5,VISal5,233,right,all,1267,219.469,731.489,1267,219.469,731.489
Anterolateral visual area/ layer 6a,VISal6a,601,left,all,1377,209.751,754.264,1377,209.751,754.264
Anterolateral visual area/ layer 6a,VISal6a,601,right,all,768,176.103,616.596,768,176.103,616.596
Anterolateral visual area/ layer 6b,VISal6b,649,left,all,193,210.22,727.772,193,210.22,727.772
Anterolateral visual area/ layer 6b,VISal6b,649,right,all,135,161.771,599.926,135,161.771,599.926
Anteromedial visual area,VISam,394,left,all,143,218.213,732.28,143,218.213,732.28
Anteromedial visual area,VISam,394,right,all,44,244.255,722.023,44,244.255,722.023
Anteromedial visual area/ layer 1,VISam1,281,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 1,VISam1,281,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 2/3,VISam2/3,1066,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 2/3,VISam2/3,1066,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 4,VISam4,401,left,all,0,0,0,0,0,0
