Region,,,,Experiment,Marker 1,,,Total,,
Primary motor area/ Layer 6a,MOp6a,844,left,all,25090,315.732,1205.88,25090,315.732,1205.88
Primary motor area/ Layer 6a,MOp6a,844,right,all,22037,291.347,1024.54,22037,291.347,1024.54
Primary motor area/ Layer 6b,MOp6b,882,left,all,1203,249.98,1234.72,1203,249.98,1234.72
Primary motor area/ Layer 6b,MOp6b,882,right,all,664,226.959,950.425,664,226.959,950.425
Secondary motor area,MOs,993,left,all,108651,359.325,1108.07,108651,359.325,1108.07
Secondary motor area,MOs,993,right,all,89887,301.777,959.041,89887,301.777,959.041
Secondary motor area/ layer 1,MOs1,656,left,all,10280,311.471,935.874,10280,311.471,935.874
Secondary motor area/ layer 1,MOs1,656,right,all,8678,268.514,833.07,8678,268.514,833.07
Secondary motor area/ layer 2/3,MOs2/3,962,left,all,32084,329.556,1007.62,32084,329.556,1007.62
Secondary motor area/ layer 2/3,MOs2/3,962,right,all,24912,271.729,866.705,24912,271.729,866.705
Secondary motor area/ layer 5,MOs5,767,left,all,44816,411.687,1215.44,44816,411.687,1215.44
Secondary motor area/ layer 5,MOs5,767,right,all,36674,339.278,1040.22,36674,339.278,1040.22
Secondary motor area/ layer 6a,MOs6a,1021,left,all,21138,318.424,1117.26,21138,318.424,1117.26
Secondary motor area/ layer 6a,MOs6a,1021,right,all,19399,284.74,980.732,19399,284.74,980.732
Secondary motor area/ layer 6b,MOs6b,1085,left,all,333,254.019,1067.93,333,254.019,1067.93
Secondary motor area/ layer 6b,MOs6b,1085,right,all,224,267.969,939.781,224,267.969,939.781
Somatosensory areas,SS,453,left,all,311622,334.95,1222.38,311622,334.95,1222.38
Somatosensory areas,SS,453,right,all,220008,291.783,1016.88,220008,291.783,1016.88
Primary somatosensory area,SSp,322,left,all,210033,336.885,1251.27,210033,336.885,1251.27
Primary somatosensory area,SSp,322,right,all,151348,295.076,1039.15,151348,295.076,1039.15
Primary somatosensory area/ nose,SSp-n,353,left,all,29855,311.809,1155.6,29855,311.809,1155.6
Primary somatosensory area/ nose,SSp-n,353,right,all,20486,292.223,1020.76,20486,292.223,1020.76
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,left,all,4159,308.336,1053.46,4159,308.336,1053.46
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,right,all,3032,293.425,950.001,3032,293.425,950.001
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,left,all,6815,290.556,1163.7,6815,290.556,1163.7
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,right,all,4678,270.809,1018.11,4678,270.809,1018.11
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,left,all,4829,343.718,1285.09,4829,343.718,1285.09
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,right,all,2976,298.538,1105.42,2976,298.538,1105.42
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,left,all,6036,384.329,1282.76,6036,384.329,1282.76
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,right,all,3839,388.938,1191.45,3839,388.938,1191.45
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,left,all,7804,257.883,1029.39,7804,257.883,1029.39
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,right,all,5649,241.231,908.726,5649,241.231,908.726
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,left,all,212,256.677,975.283,212,256.677,975.283
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,right,all,312,274.608,868.407,312,274.608,868.407
Primary somatosensory area/ barrel field,SSp-bfd,329,left,all,50536,330.415,1216.46,50536,330.415,1216.46
Primary somatosensory area/ barrel field,SSp-bfd,329,right,all,34493,281.952,975.507,34493,281.952,975.507
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,left,all,1823,316.016,1086.78,1823,316.016,1086.78
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,right,all,1626,254.325,836.009,1626,254.325,836.009
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,left,all,7855,298.077,1125.4,7855,298.077,1125.4
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,right,all,5507,254.771,913.056,5507,254.771,913.056
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,left,all,11705,309.019,1215.6,11705,309.019,1215.6
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,right,all,6999,270.735,984.876,6999,270.735,984.876
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,left,all,13436,371.992,1309.07,13436,371.992,1309.07
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,right,all,9012,323.759,1057.52,9012,323.759,1057.52
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,left,all,14212,329.034,1201.72,14212,329.034,1201.72
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,right,all,10185,273.356,957.716,10185,273.356,957.716
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,left,all,1505,324.882,1167.78,1505,324.882,1167.78
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,right,all,1164,268.132,930.189,1164,268.132,930.189
Primary somatosensory area/ lower limb,SSp-ll,337,left,all,11829,304.428,1067.48,11829,304.428,1067.48
Primary somatosensory area/ lower limb,SSp-ll,337,right,all,9602,281.025,937.954,9602,281.025,937.954
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,left,all,0,0,0,0,0,0
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,right,all,0,0,0,0,0,0
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,left,all,34,483.584,1203.12,34,483.584,1203.12
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,right,all,77,286.653,1003.34,77,286.653,1003.34
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,left,all,620,284.146,986.711,620,284.146,986.711
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,right,all,540,266.523,942.115,540,266.523,942.115
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,left,all,4354,257.487,989.372,4354,257.487,989.372
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,right,all,3422,251.294,876.678,3422,251.294,876.678
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,left,all,6215,333.916,1123.5,6215,333.916,1123.5
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,right,all,5071,303.61,979.31,5071,303.61,979.31
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,left,all,606,349.977,1129.14,606,349.977,1129.14
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,right,all,492,270.062,923.089,492,270.062,923.089
Primary somatosensory area/ mouth,SSp-m,345,left,all,75572,372.798,1388.89,75572,372.798,1388.89
Primary somatosensory area/ mouth,SSp-m,345,right,all,52760,315.971,1136.94,52760,315.971,1136.94
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,left,all,8546,405.108,1281.89,8546,405.108,1281.89
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,right,all,6464,319.259,1023.13,6464,319.259,1023.13
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,left,all,20849,340.71,1408.34,20849,340.71,1408.34
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,right,all,13772,285.386,1125.04,13772,285.386,1125.04
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,left,all,11925,459.367,1579.1,11925,459.367,1579.1
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,right,all,7498,335.084,1239.75,7498,335.084,1239.75
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,left,all,17213,415.53,1457.73,17213,415.53,1457.73
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,right,all,10477,398.17,1302.63,10477,398.17,1302.63
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,left,all,16198,295.748,1211.78,16198,295.748,1211.78
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,right,all,14059,274.404,1028.56,14059,274.404,1028.56
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,left,all,841,221.871,1299.79,841,221.871,1299.79
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,right,all,490,274.798,966.09,490,274.798,966.09
Primary somatosensory area/ upper limb,SSp-ul,369,left,all,29805,313.556,1198.42,29805,313.556,1198.42
Primary somatosensory area/ upper limb,SSp-ul,369,right,all,24233,286.906,1015.62,24233,286.906,1015.62
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,left,all,694,384.933,1313.89,694,384.933,1313.89
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,right,all,869,326.392,1077.27,869,326.392,1077.27
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,left,all,5193,296.019,1210.04,5193,296.019,1210.04
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,right,all,4839,272.17,994.484,4839,272.17,994.484
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,left,all,5286,293.949,1220.43,5286,293.949,1220.43
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,right,all,3921,265.733,1003.06,3921,265.733,1003.06
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,left,all,8839,367.017,1282.97,8839,367.017,1282.97
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,right,all,6255,343.063,1114.26,6255,343.063,1114.26
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,left,all,9387,280.104,1098.5,9387,280.104,1098.5
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,right,all,7967,259.317,956.507,7967,259.317,956.507
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,left,all,406,280.631,1035,406,280.631,1035
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,right,all,382,256.946,889.995,382,256.946,889.995
Primary somatosensory area/ trunk,SSp-tr,361,left,all,2890,266.411,1008.57,2890,266.411,1008.57
Primary somatosensory area/ trunk,SSp-tr,361,right,all,2340,244.275,857.006,2340,244.275,857.006
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,left,all,302,323.986,1128.83,302,323.986,1128.83
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,right,all,336,283.093,915.217,336,283.093,915.217
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,left,all,2187,261.364,992.368,2187,261.364,992.368
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,right,all,1665,239.264,847.704,1665,239.264,847.704
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,left,all,401,250.576,1006.36,401,250.576,1006.36
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,right,all,339,230.409,845,339,230.409,845
Primary somatosensory area/ unassigned,SSp-un,182305689,left,all,9546,299.644,1111.51,9546,299.644,1111.51
Primary somatosensory area/ unassigned,SSp-un,182305689,right,all,7434,276.306,955.96,7434,276.306,955.96
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,left,all,282,332.974,1161.12,282,332.974,1161.12
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,right,all,377,326.727,1048.86,377,326.727,1048.86
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,left,all,1955,281.983,1087.6,1955,281.983,1087.6
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,right,all,1588,265.98,935.865,1588,265.98,935.865
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,left,all,1452,290.217,1133.73,1452,290.217,1133.73
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,right,all,1027,258.091,944.703,1027,258.091,944.703
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,left,all,2551,328.616,1164.72,2551,328.616,1164.72
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,right,all,1874,311.415,1012.79,1874,311.415,1012.79
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,left,all,3079,288.643,1072.45,3079,288.643,1072.45
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,right,all,2362,253.911,918.373,2362,253.911,918.373
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,left,all,227,294.289,1045.27,227,294.289,1045.27
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,right,all,206,291.845,910.927,206,291.845,910.927
Supplemental somatosensory area,SSs,378,left,all,101589,330.951,1162.65,101589,330.951,1162.65
Supplemental somatosensory area,SSs,378,right,all,68660,284.523,967.795,68660,284.523,967.795
Supplemental somatosensory area/ layer 1,SSs1,873,left,all,12656,366.49,1143.81,12656,366.49,1143.81
Supplemental somatosensory area/ layer 1,SSs1,873,right,all,8516,272.18,851.892,8516,272.18,851.892
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,left,all,25472,289.839,1153.3,25472,289.839,1153.3
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,right,all,16859,256.094,957.573,16859,256.094,957.573
Supplemental somatosensory area/ layer 4,SSs4,1035,left,all,12968,377.205,1273.25,12968,377.205,1273.25
Supplemental somatosensory area/ layer 4,SSs4,1035,right,all,8617,306.516,1054.4,8617,306.516,1054.4
Supplemental somatosensory area/ layer 5,SSs5,1090,left,all,25450,365.242,1213.44,25450,365.242,1213.44
Supplemental somatosensory area/ layer 5,SSs5,1090,right,all,16037,341.844,1074.71,16037,341.844,1074.71
Supplemental somatosensory area/ layer 6a,SSs6a,862,left,all,23342,300.717,1074.9,23342,300.717,1074.9
Supplemental somatosensory area/ layer 6a,SSs6a,862,right,all,17286,254.875,900.333,17286,254.875,900.333
Supplemental somatosensory area/ layer 6b,SSs6b,893,left,all,1701,231.351,1043.64,1701,231.351,1043.64
Supplemental somatosensory area/ layer 6b,SSs6b,893,right,all,1345,275.701,867.221,1345,275.701,867.221
Gustatory areas,GU,1057,left,all,20136,333.407,1179.98,20136,333.407,1179.98
Gustatory areas,GU,1057,right,all,15526,283.495,976.153,15526,283.495,976.153
Gustatory areas/ layer 1,GU1,36,left,all,2038,461.432,1338.45,2038,461.432,1338.45
Gustatory areas/ layer 1,GU1,36,right,all,1531,311.046,986.99,1531,311.046,986.99
Gustatory areas/ layer 2/3,GU2/3,180,left,all,4275,286.524,1091.08,4275,286.524,1091.08
Gustatory areas/ layer 2/3,GU2/3,180,right,all,3286,242.071,931.074,3286,242.071,931.074
Gustatory areas/ layer 4,GU4,148,left,all,1677,308.242,1124.02,1677,308.242,1124.02
Gustatory areas/ layer 4,GU4,148,right,all,1220,274.464,1006.74,1220,274.464,1006.74
Gustatory areas/ layer 5,GU5,187,left,all,6909,356.226,1194.79,6909,356.226,1194.79
Gustatory areas/ layer 5,GU5,187,right,all,5025,303.24,1005.1,5025,303.24,1005.1
Gustatory areas/ layer 6a,GU6a,638,left,all,4847,303.899,1180.85,4847,303.899,1180.85
Gustatory areas/ layer 6a,GU6a,638,right,all,4187,285.934,959.725,4187,285.934,959.725
Gustatory areas/ layer 6b,GU6b,662,left,all,390,248.976,1293.64,390,248.976,1293.64
Gustatory areas/ layer 6b,GU6b,662,right,all,277,267.324,1039.48,277,267.324,1039.48
Visceral area,VISC,677,left,all,23796,334.464,1079.5,23796,334.464,1079.5
Visceral area,VISC,677,right,all,18198,265.021,822.775,18198,265.021,822.775
Visceral area/ layer 1,VISC1,897,left,all,3329,385.477,1207.01,3329,385.477,1207.01
Visceral area/ layer 1,VISC1,897,right,all,2087,247.715,746.334,2087,247.715,746.334
Visceral area/ layer 2/3,VISC2/3,1106,left,all,5606,291.768,1028.97,5606,291.768,1028.97
Visceral area/ layer 2/3,VISC2/3,1106,right,all,4208,243.278,786.853,4208,243.278,786.853
Visceral area/ layer 4,VISC4,1010,left,all,1850,362.29,1145.71,1850,362.29,1145.71
Visceral area/ layer 4,VISC4,1010,right,all,1476,316.229,923.651,1476,316.229,923.651
Visceral area/ layer 5,VISC5,1058,left,all,7113,351.758,1089.9,7113,351.758,1089.9
Visceral area/ layer 5,VISC5,1058,right,all,5489,269.707,828.963,5489,269.707,828.963
Visceral area/ layer 6a,VISC6a,857,left,all,5445,318.221,1021.19,5445,318.221,1021.19
Visceral area/ layer 6a,VISC6a,857,right,all,4656,270.069,848.624,4656,270.069,848.624
Visceral area/ layer 6b,VISC6b,849,left,all,453,297.991,1034.66,453,297.991,1034.66
Visceral area/ layer 6b,VISC6b,849,right,all,282,274.967,849.309,282,274.967,849.309
Auditory areas,AUD,247,left,all,63901,352.019,1223.41,63901,352.019,1223.41
Auditory areas,AUD,247,right,all,48706,305.729,961.605,48706,305.729,961.605
Dorsal auditory area,AUDd,1011,left,all,12813,353.673,1260.95,12813,353.673,1260.95
Dorsal auditory area,AUDd,1011,right,all,8976,298.139,962.689,8976,298.139,962.689
Dorsal auditory area/ layer 1,AUDd1,527,left,all,1725,375.839,1266.23,1725,375.839,1266.23
Dorsal auditory area/ layer 1,AUDd1,527,right,all,1196,272.628,869.411,1196,272.628,869.411
Dorsal auditory area/ layer 2/3,AUDd2/3,600,left,all,3633,306.554,1237.06,3633,306.554,1237.06
Dorsal auditory area/ layer 2/3,AUDd2/3,600,right,all,2609,254.569,907.303,2609,254.569,907.303
Dorsal auditory area/ layer 4,AUDd4,678,left,all,1449,396.679,1344.93,1449,396.679,1344.93
Dorsal auditory area/ layer 4,AUDd4,678,right,all,939,340.114,1044.14,939,340.114,1044.14
Dorsal auditory area/ layer 5,AUDd5,252,left,all,3669,402.067,1335.75,3669,402.067,1335.75
Dorsal auditory area/ layer 5,AUDd5,252,right,all,2441,363.889,1088.42,2441,363.889,1088.42
Dorsal auditory area/ layer 6a,AUDd6a,156,left,all,2084,314.588,1133.33,2084,314.588,1133.33
Dorsal auditory area/ layer 6a,AUDd6a,156,right,all,1559,264.62,890.736,1559,264.62,890.736
Dorsal auditory area/ layer 6b,AUDd6b,243,left,all,253,253.016,1053.2,253,253.016,1053.2
Dorsal auditory area/ layer 6b,AUDd6b,243,right,all,232,283.187,897.401,232,283.187,897.401
Primary auditory area,AUDp,1002,left,all,24126,361.199,1267.42,24126,361.199,1267.42
Primary auditory area,AUDp,1002,right,all,17977,313.837,995.084,17977,313.837,995.084
Primary auditory area/ layer 1,AUDp1,735,left,all,4742,364.051,1235.53,4742,364.051,1235.53
Primary auditory area/ layer 1,AUDp1,735,right,all,2989,260.37,862.368,2989,260.37,862.368
Primary auditory area/ layer 2/3,AUDp2/3,251,left,all,5965,313.879,1255.77,5965,313.879,1255.77
Primary auditory area/ layer 2/3,AUDp2/3,251,right,all,4379,281.815,991.961,4379,281.815,991.961
Primary auditory area/ layer 4,AUDp4,816,left,all,2737,417.398,1414.91,2737,417.398,1414.91
Primary auditory area/ layer 4,AUDp4,816,right,all,2065,376.863,1134.31,2065,376.863,1134.31
Primary auditory area/ layer 5,AUDp5,847,left,all,7379,392.575,1304.11,7379,392.575,1304.11
Primary auditory area/ layer 5,AUDp5,847,right,all,5188,360.502,1067.9,5188,360.502,1067.9
Primary auditory area/ layer 6a,AUDp6a,954,left,all,3071,325.621,1126.26,3071,325.621,1126.26
Primary auditory area/ layer 6a,AUDp6a,954,right,all,2877,287.707,912.725,2877,287.707,912.725
Primary auditory area/ layer 6b,AUDp6b,1005,left,all,232,329.584,1179.89,232,329.584,1179.89
Primary auditory area/ layer 6b,AUDp6b,1005,right,all,479,320.04,957.61,479,320.04,957.61
Posterior auditory area,AUDpo,1027,left,all,5934,332.712,1135.47,5934,332.712,1135.47
Posterior auditory area,AUDpo,1027,right,all,4841,313.389,965.63,4841,313.389,965.63
Posterior auditory area/ layer 1,AUDpo1,696,left,all,921,324.56,1122.2,921,324.56,1122.2
Posterior auditory area/ layer 1,AUDpo1,696,right,all,684,270.856,865.406,684,270.856,865.406
Posterior auditory area/ layer 2/3,AUDpo2/3,643,left,all,1522,275.804,1075.06,1522,275.804,1075.06
Posterior auditory area/ layer 2/3,AUDpo2/3,643,right,all,1282,274.284,925.179,1282,274.284,925.179
Posterior auditory area/ layer 4,AUDpo4,759,left,all,691,305.859,1135.86,691,305.859,1135.86
Posterior auditory area/ layer 4,AUDpo4,759,right,all,630,380.367,1080.7,630,380.367,1080.7
Posterior auditory area/ layer 5,AUDpo5,791,left,all,1698,409.683,1235.77,1698,409.683,1235.77
Posterior auditory area/ layer 5,AUDpo5,791,right,all,1318,361.688,1049.14,1318,361.688,1049.14
Posterior auditory area/ layer 6a,AUDpo6a,249,left,all,906,309.27,1069.86,906,309.27,1069.86
Posterior auditory area/ layer 6a,AUDpo6a,249,right,all,773,279.558,891.673,773,279.558,891.673
Posterior auditory area/ layer 6b,AUDpo6b,456,left,all,196,349.141,1099.69,196,349.141,1099.69
Posterior auditory area/ layer 6b,AUDpo6b,456,right,all,154,310.284,933.344,154,310.284,933.344
Ventral auditory area,AUDv,1018,left,all,21028,345.927,1174.86,21028,345.927,1174.86
Ventral auditory area,AUDv,1018,right,all,16912,298.945,924.292,16912,298.945,924.292
Ventral auditory area/ layer 1,AUDv1,959,left,all,3849,382.583,1213.47,3849,382.583,1213.47
Ventral auditory area/ layer 1,AUDv1,959,right,all,2820,258.327,789.817,2820,258.327,789.817
Ventral auditory area/ layer 2/3,AUDv2/3,755,left,all,5286,313.053,1157.86,5286,313.053,1157.86
Ventral auditory area/ layer 2/3,AUDv2/3,755,right,all,4073,256.968,889.969,4073,256.968,889.969
Ventral auditory area/ layer 4,AUDv4,990,left,all,2352,424.833,1313.16,2352,424.833,1313.16
Ventral auditory area/ layer 4,AUDv4,990,right,all,2065,369.123,1059.82,2065,369.123,1059.82
Ventral auditory area/ layer 5,AUDv5,1023,left,all,6348,343.712,1163.86,6348,343.712,1163.86
Ventral auditory area/ layer 5,AUDv5,1023,right,all,5061,331.963,980.886,5061,331.963,980.886
Ventral auditory area/ layer 6a,AUDv6a,520,left,all,2944,307.314,1077.34,2944,307.314,1077.34
Ventral auditory area/ layer 6a,AUDv6a,520,right,all,2676,289.546,905.67,2676,289.546,905.67
Ventral auditory area/ layer 6b,AUDv6b,598,left,all,249,244.839,1065.96,249,244.839,1065.96
Ventral auditory area/ layer 6b,AUDv6b,598,right,all,217,292.704,936.143,217,292.704,936.143
Visual areas,VIS,669,left,all,59655,289.671,996.528,59655,289.671,996.528
Visual areas,VIS,669,right,all,45115,261.691,861.749,45115,261.691,861.749
Anterolateral visual area,VISal,402,left,all,5212,335.422,1219.45,5212,335.422,1219.45
Anterolateral visual area,VISal,402,right,all,4949,320.338,1084.04,4949,320.338,1084.04
Anterolateral visual area/ layer 1,VISal1,1074,left,all,40,347.997,1255.47,40,347.997,1255.47
Anterolateral visual area/ layer 1,VISal1,1074,right,all,141,403.439,1144.57,141,403.439,1144.57
Anterolateral visual area/ layer 2/3,VISal2/3,905,left,all,762,305.883,1145.33,762,305.883,1145.33
Anterolateral visual area/ layer 2/3,VISal2/3,905,right,all,926,279.501,1023.79,926,279.501,1023.79
Anterolateral visual area/ layer 4,VISal4,1114,left,all,872,315.266,1178.31,872,315.266,1178.31
Anterolateral visual area/ layer 4,VISal4,1114,right,all,867,281.377,1036.28,867,281.377,1036.28
Anterolateral visual area/ layer 5,VISal5,233,left,all,2136,337.254,1235.05,2136,337.254,1235.05
Anterolateral visual area/ layer 5,VISal5,233,right,all,1856,351.284,1149.94,1856,351.284,1149.94
Anterolateral visual area/ layer 6a,VISal6a,601,left,all,1162,366.654,1277.18,1162,366.654,1277.18
Anterolateral visual area/ layer 6a,VISal6a,601,right,all,952,334.582,1077.22,952,334.582,1077.22
Anterolateral visual area/ layer 6b,VISal6b,649,left,all,240,332.814,1179.9,240,332.814,1179.9
