Region,,,,Experiment,Marker 1,,,Total,,
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,right,all,5652,99.6408,485.186,5652,99.6408,485.186
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,left,all,7097,133.235,593.33,7097,133.235,593.33
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,right,all,4837,139.235,541.857,4837,139.235,541.857
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,left,all,7885,131.997,575.756,7885,131.997,575.756
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,right,all,5730,134.134,524.12,5730,134.134,524.12
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,left,all,7579,89.3837,514.702,7579,89.3837,514.702
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,right,all,6602,91.6081,454.654,6602,91.6081,454.654
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,left,all,476,76.2341,541.412,476,76.2341,541.412
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,right,all,340,67.492,461.668,340,67.492,461.668
Primary somatosensory area/ barrel field,SSp-bfd,329,left,all,61394,114.949,501.133,61394,114.949,501.133
Primary somatosensory area/ barrel field,SSp-bfd,329,right,all,45938,104.88,449.558,45938,104.88,449.558
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,left,all,6590,94.6715,420.067,6590,94.6715,420.067
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,right,all,5249,80.6753,377.069,5249,80.6753,377.069
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,left,all,15162,100.92,486.787,15162,100.92,486.787
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,right,all,11274,92.9672,441.276,11274,92.9672,441.276
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,left,all,13848,154.513,563.467,13848,154.513,563.467
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,right,all,10315,135.65,499.164,10315,135.65,499.164
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,left,all,14572,114.766,514.299,14572,114.766,514.299
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,right,all,10563,111.032,468.085,10563,111.032,468.085
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,left,all,9983,99.4529,477.193,9983,99.4529,477.193
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,right,all,7564,92.5137,421.083,7564,92.5137,421.083
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,left,all,1239,79.2792,449.219,1239,79.2792,449.219
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,right,all,973,76.6475,430.912,973,76.6475,430.912
Primary somatosensory area/ lower limb,SSp-ll,337,left,all,14488,105.053,517.104,14488,105.053,517.104
Primary somatosensory area/ lower limb,SSp-ll,337,right,all,14517,104.64,467.746,14517,104.64,467.746
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,left,all,453,115.739,462.435,453,115.739,462.435
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,right,all,740,93.6109,401.592,740,93.6109,401.592
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,left,all,3675,84.296,473.243,3675,84.296,473.243
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,right,all,4117,83.1933,430.497,4117,83.1933,430.497
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,left,all,2159,94.8455,524.922,2159,94.8455,524.922
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,right,all,2261,109.193,490.427,2261,109.193,490.427
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,left,all,5232,135.874,568.779,5232,135.874,568.779
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,right,all,4584,132.714,510.797,4584,132.714,510.797
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,left,all,2841,82.1382,483.062,2841,82.1382,483.062
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,right,all,2550,91.1698,454.134,2550,91.1698,454.134
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,left,all,128,84.1482,481.328,128,84.1482,481.328
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,right,all,265,73.7787,423.951,265,73.7787,423.951
Primary somatosensory area/ mouth,SSp-m,345,left,all,79593,133.493,588.631,79593,133.493,588.631
Primary somatosensory area/ mouth,SSp-m,345,right,all,58862,119.275,527.254,58862,119.275,527.254
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,left,all,6851,156.346,496.426,6851,156.346,496.426
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,right,all,5918,118.014,435.839,5918,118.014,435.839
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,left,all,19068,112.032,551.697,19068,112.032,551.697
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,right,all,15624,103.435,513.338,15624,103.435,513.338
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,left,all,14092,155.635,627.448,14092,155.635,627.448
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,right,all,9928,147.399,578.526,9928,147.399,578.526
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,left,all,19342,159.181,627.671,19342,159.181,627.671
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,right,all,13244,139.418,562.32,13244,139.418,562.32
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,left,all,19093,106.995,587.975,19093,106.995,587.975
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,right,all,13435,99.9713,511.413,13435,99.9713,511.413
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,left,all,1147,89.6271,629.061,1147,89.6271,629.061
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,right,all,713,74.8191,524.129,713,74.8191,524.129
Primary somatosensory area/ upper limb,SSp-ul,369,left,all,34922,116.364,556.971,34922,116.364,556.971
Primary somatosensory area/ upper limb,SSp-ul,369,right,all,28808,107.907,495.196,28808,107.907,495.196
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,left,all,3165,122.514,484.002,3165,122.514,484.002
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,right,all,3235,98.6404,427.472,3235,98.6404,427.472
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,left,all,9297,103.908,545.435,9297,103.908,545.435
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,right,all,7524,94.1134,487.912,7524,94.1134,487.912
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,left,all,6008,134.34,606.342,6008,134.34,606.342
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,right,all,4648,133.731,543.372,4648,133.731,543.372
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,left,all,9279,140.407,597.52,9279,140.407,597.52
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,right,all,7238,129.208,527.133,7238,129.208,527.133
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,left,all,6664,84.5542,511.36,6664,84.5542,511.36
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,right,all,5690,86.5763,468.024,5690,86.5763,468.024
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,left,all,509,71.6079,496.595,509,71.6079,496.595
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,right,all,473,67.5687,438.998,473,67.5687,438.998
Primary somatosensory area/ trunk,SSp-tr,361,left,all,9906,107.239,488.282,9906,107.239,488.282
Primary somatosensory area/ trunk,SSp-tr,361,right,all,9369,106.475,448.3,9369,106.475,448.3
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,left,all,159,116.843,424.138,159,116.843,424.138
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,right,all,240,92.5188,364.312,240,92.5188,364.312
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,left,all,2444,90.8444,440.548,2444,90.8444,440.548
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,right,all,2593,85.7547,386.275,2593,85.7547,386.275
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,left,all,1598,110.537,490.527,1598,110.537,490.527
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,right,all,1504,120.385,463.082,1504,120.385,463.082
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,left,all,3926,121.097,514.416,3926,121.097,514.416
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,right,all,3731,119.736,480.776,3731,119.736,480.776
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,left,all,1690,95.3029,498.44,1690,95.3029,498.44
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,right,all,1060,98.7832,474.134,1060,98.7832,474.134
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,left,all,89,96.3722,527.674,89,96.3722,527.674
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,right,all,241,85.022,490.631,241,85.022,490.631
Primary somatosensory area/ unassigned,SSp-un,182305689,left,all,11303,110.416,521.705,11303,110.416,521.705
Primary somatosensory area/ unassigned,SSp-un,182305689,right,all,9357,107.455,475.452,9357,107.455,475.452
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,left,all,1249,117.074,452.921,1249,117.074,452.921
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,right,all,1071,86.3288,399.162,1071,86.3288,399.162
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,left,all,2788,96.5541,503.755,2788,96.5541,503.755
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,right,all,2347,96.0447,477.909,2347,96.0447,477.909
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,left,all,2120,131.611,567.968,2120,131.611,567.968
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,right,all,1602,130.511,520.089,1602,130.511,520.089
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,left,all,2945,122.734,553.973,2945,122.734,553.973
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,right,all,2381,127.493,503.748,2381,127.493,503.748
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,left,all,2052,88.5428,496.808,2052,88.5428,496.808
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,right,all,1848,89.9671,442.935,1848,89.9671,442.935
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,left,all,149,70.1528,481.02,149,70.1528,481.02
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,right,all,108,80.4424,449.046,108,80.4424,449.046
Supplemental somatosensory area,SSs,378,left,all,102680,114.258,513.674,102680,114.258,513.674
Supplemental somatosensory area,SSs,378,right,all,81864,106.909,453.01,81864,106.909,453.01
Supplemental somatosensory area/ layer 1,SSs1,873,left,all,9634,138.167,455.916,9634,138.167,455.916
Supplemental somatosensory area/ layer 1,SSs1,873,right,all,8415,96.1255,389.319,8415,96.1255,389.319
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,left,all,22856,93.936,496.265,22856,93.936,496.265
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,right,all,21678,96.3497,450.756,21678,96.3497,450.756
Supplemental somatosensory area/ layer 4,SSs4,1035,left,all,15054,120.482,539.121,15054,120.482,539.121
Supplemental somatosensory area/ layer 4,SSs4,1035,right,all,11074,133.325,485.471,11074,133.325,485.471
Supplemental somatosensory area/ layer 5,SSs5,1090,left,all,31215,124.966,530.156,31215,124.966,530.156
Supplemental somatosensory area/ layer 5,SSs5,1090,right,all,23204,112.509,460.532,23204,112.509,460.532
Supplemental somatosensory area/ layer 6a,SSs6a,862,left,all,22147,107.91,514.241,22147,107.91,514.241
Supplemental somatosensory area/ layer 6a,SSs6a,862,right,all,16325,102.883,455.881,16325,102.883,455.881
Supplemental somatosensory area/ layer 6b,SSs6b,893,left,all,1774,84.2357,538.634,1774,84.2357,538.634
Supplemental somatosensory area/ layer 6b,SSs6b,893,right,all,1168,75.1698,456.361,1168,75.1698,456.361
Gustatory areas,GU,1057,left,all,17139,128.039,544.663,17139,128.039,544.663
Gustatory areas,GU,1057,right,all,13789,107.521,469.297,13789,107.521,469.297
Gustatory areas/ layer 1,GU1,36,left,all,1951,203.202,548.269,1951,203.202,548.269
Gustatory areas/ layer 1,GU1,36,right,all,1266,142.509,436.807,1266,142.509,436.807
Gustatory areas/ layer 2/3,GU2/3,180,left,all,3055,105.611,511.977,3055,105.611,511.977
Gustatory areas/ layer 2/3,GU2/3,180,right,all,2627,96.1909,438.094,2627,96.1909,438.094
Gustatory areas/ layer 4,GU4,148,left,all,1564,120.966,527.634,1564,120.966,527.634
Gustatory areas/ layer 4,GU4,148,right,all,1199,104.814,455.542,1199,104.814,455.542
Gustatory areas/ layer 5,GU5,187,left,all,5533,131.113,554.278,5533,131.113,554.278
Gustatory areas/ layer 5,GU5,187,right,all,4640,112.021,479.722,4640,112.021,479.722
Gustatory areas/ layer 6a,GU6a,638,left,all,4673,112.511,556.551,4673,112.511,556.551
Gustatory areas/ layer 6a,GU6a,638,right,all,3813,100.125,490.593,3813,100.125,490.593
Gustatory areas/ layer 6b,GU6b,662,left,all,363,96.3229,574.163,363,96.3229,574.163
Gustatory areas/ layer 6b,GU6b,662,right,all,244,91.2853,510.336,244,91.2853,510.336
Visceral area,VISC,677,left,all,17848,107.17,446.083,17848,107.17,446.083
Visceral area,VISC,677,right,all,15367,95.4228,397.555,15367,95.4228,397.555
Visceral area/ layer 1,VISC1,897,left,all,1919,132.21,455.829,1919,132.21,455.829
Visceral area/ layer 1,VISC1,897,right,all,1632,105.535,387.993,1632,105.535,387.993
Visceral area/ layer 2/3,VISC2/3,1106,left,all,3539,103.578,452.231,3539,103.578,452.231
Visceral area/ layer 2/3,VISC2/3,1106,right,all,3471,89.7547,392.027,3471,89.7547,392.027
Visceral area/ layer 4,VISC4,1010,left,all,1644,97.8957,448.723,1644,97.8957,448.723
Visceral area/ layer 4,VISC4,1010,right,all,1233,97.9308,398.333,1233,97.9308,398.333
Visceral area/ layer 5,VISC5,1058,left,all,5578,112.515,445.331,5578,112.515,445.331
Visceral area/ layer 5,VISC5,1058,right,all,4774,98.7849,398.041,4774,98.7849,398.041
Visceral area/ layer 6a,VISC6a,857,left,all,4740,96.9604,436.441,4740,96.9604,436.441
Visceral area/ layer 6a,VISC6a,857,right,all,4019,92.2646,404.603,4019,92.2646,404.603
Visceral area/ layer 6b,VISC6b,849,left,all,428,103.62,457.991,428,103.62,457.991
Visceral area/ layer 6b,VISC6b,849,right,all,238,81.6382,410.962,238,81.6382,410.962
Auditory areas,AUD,247,left,all,74657,128.78,521.847,74657,128.78,521.847
Auditory areas,AUD,247,right,all,61112,114.162,464.434,61112,114.162,464.434
Dorsal auditory area,AUDd,1011,left,all,15696,128.909,529.167,15696,128.909,529.167
Dorsal auditory area,AUDd,1011,right,all,12855,115.926,480.955,12855,115.926,480.955
Dorsal auditory area/ layer 1,AUDd1,527,left,all,1565,129.745,447.042,1565,129.745,447.042
Dorsal auditory area/ layer 1,AUDd1,527,right,all,1182,87.4526,398.414,1182,87.4526,398.414
Dorsal auditory area/ layer 2/3,AUDd2/3,600,left,all,4083,95.1417,485.541,4083,95.1417,485.541
Dorsal auditory area/ layer 2/3,AUDd2/3,600,right,all,4131,99.9062,469.182,4131,99.9062,469.182
Dorsal auditory area/ layer 4,AUDd4,678,left,all,2156,130.297,556.496,2156,130.297,556.496
Dorsal auditory area/ layer 4,AUDd4,678,right,all,1723,157.563,534.366,1723,157.563,534.366
Dorsal auditory area/ layer 5,AUDd5,252,left,all,5169,155.116,569.445,5169,155.116,569.445
Dorsal auditory area/ layer 5,AUDd5,252,right,all,4314,127.06,500.023,4314,127.06,500.023
Dorsal auditory area/ layer 6a,AUDd6a,156,left,all,2484,132.819,546.411,2484,132.819,546.411
Dorsal auditory area/ layer 6a,AUDd6a,156,right,all,1220,107.45,465.398,1220,107.45,465.398
Dorsal auditory area/ layer 6b,AUDd6b,243,left,all,239,80.3135,515.343,239,80.3135,515.343
Dorsal auditory area/ layer 6b,AUDd6b,243,right,all,285,82.267,448.996,285,82.267,448.996
Primary auditory area,AUDp,1002,left,all,29166,133.169,529.714,29166,133.169,529.714
Primary auditory area,AUDp,1002,right,all,22632,116.243,474.606,22632,116.243,474.606
Primary auditory area/ layer 1,AUDp1,735,left,all,3087,142.76,455.09,3087,142.76,455.09
Primary auditory area/ layer 1,AUDp1,735,right,all,2093,85.5099,387.178,2093,85.5099,387.178
Primary auditory area/ layer 2/3,AUDp2/3,251,left,all,4343,99.6644,488.343,4343,99.6644,488.343
Primary auditory area/ layer 2/3,AUDp2/3,251,right,all,5630,94.7989,444.479,5630,94.7989,444.479
Primary auditory area/ layer 4,AUDp4,816,left,all,3246,108.861,512.529,3246,108.861,512.529
Primary auditory area/ layer 4,AUDp4,816,right,all,3322,138.527,508.423,3322,138.527,508.423
Primary auditory area/ layer 5,AUDp5,847,left,all,12948,149.158,559.121,12948,149.158,559.121
Primary auditory area/ layer 5,AUDp5,847,right,all,9177,134.261,506.884,9177,134.261,506.884
Primary auditory area/ layer 6a,AUDp6a,954,left,all,5035,136.309,553.398,5035,136.309,553.398
Primary auditory area/ layer 6a,AUDp6a,954,right,all,2020,93.4517,449.067,2020,93.4517,449.067
Primary auditory area/ layer 6b,AUDp6b,1005,left,all,507,77.8878,462.272,507,77.8878,462.272
Primary auditory area/ layer 6b,AUDp6b,1005,right,all,390,95.0256,463.4,390,95.0256,463.4
Posterior auditory area,AUDpo,1027,left,all,8370,118.745,530.316,8370,118.745,530.316
Posterior auditory area,AUDpo,1027,right,all,6522,105.07,470.097,6522,105.07,470.097
Posterior auditory area/ layer 1,AUDpo1,696,left,all,1036,123.381,449.553,1036,123.381,449.553
Posterior auditory area/ layer 1,AUDpo1,696,right,all,525,79.8994,395.661,525,79.8994,395.661
Posterior auditory area/ layer 2/3,AUDpo2/3,643,left,all,1593,83.9676,488.869,1593,83.9676,488.869
Posterior auditory area/ layer 2/3,AUDpo2/3,643,right,all,1619,82.9645,431.372,1619,82.9645,431.372
Posterior auditory area/ layer 4,AUDpo4,759,left,all,1139,103.315,531.968,1139,103.315,531.968
Posterior auditory area/ layer 4,AUDpo4,759,right,all,1147,124.307,485.702,1147,124.307,485.702
Posterior auditory area/ layer 5,AUDpo5,791,left,all,3246,136.807,559.19,3246,136.807,559.19
Posterior auditory area/ layer 5,AUDpo5,791,right,all,2405,118.37,497.907,2405,118.37,497.907
Posterior auditory area/ layer 6a,AUDpo6a,249,left,all,1215,127.97,573.207,1215,127.97,573.207
Posterior auditory area/ layer 6a,AUDpo6a,249,right,all,718,100.786,493.373,718,100.786,493.373
Posterior auditory area/ layer 6b,AUDpo6b,456,left,all,141,106.906,544.298,141,106.906,544.298
Posterior auditory area/ layer 6b,AUDpo6b,456,right,all,108,86.8058,472.713,108,86.8058,472.713
Ventral auditory area,AUDv,1018,left,all,21425,126.632,502.468,21425,126.632,502.468
Ventral auditory area,AUDv,1018,right,all,19103,113.613,439.333,19103,113.613,439.333
Ventral auditory area/ layer 1,AUDv1,959,left,all,1984,133.829,431.799,1984,133.829,431.799
Ventral auditory area/ layer 1,AUDv1,959,right,all,1885,93.6368,373.703,1885,93.6368,373.703
Ventral auditory area/ layer 2/3,AUDv2/3,755,left,all,2439,94.749,450.376,2439,94.749,450.376
Ventral auditory area/ layer 2/3,AUDv2/3,755,right,all,4720,99.6862,408.675,4720,99.6862,408.675
Ventral auditory area/ layer 4,AUDv4,990,left,all,2545,97.4226,471.173,2545,97.4226,471.173
Ventral auditory area/ layer 4,AUDv4,990,right,all,2399,129.572,456.271,2399,129.572,456.271
Ventral auditory area/ layer 5,AUDv5,1023,left,all,9475,137.975,525.065,9475,137.975,525.065
Ventral auditory area/ layer 5,AUDv5,1023,right,all,7715,128.411,470.79,7715,128.411,470.79
Ventral auditory area/ layer 6a,AUDv6a,520,left,all,4503,137.187,534.295,4503,137.187,534.295
Ventral auditory area/ layer 6a,AUDv6a,520,right,all,2101,95.2384,430.597,2101,95.2384,430.597
Ventral auditory area/ layer 6b,AUDv6b,598,left,all,479,90.7565,480.497,479,90.7565,480.497
Ventral auditory area/ layer 6b,AUDv6b,598,right,all,283,76.6357,451.534,283,76.6357,451.534
Visual areas,VIS,669,left,all,139968,106.323,502.714,139968,106.323,502.714
Visual areas,VIS,669,right,all,115211,100.628,447.997,115211,100.628,447.997
Anterolateral visual area,VISal,402,left,all,10237,122.144,538.19,10237,122.144,538.19
Anterolateral visual area,VISal,402,right,all,7872,108.213,484.556,7872,108.213,484.556
Anterolateral visual area/ layer 1,VISal1,1074,left,all,1309,122.408,470.427,1309,122.408,470.427
Anterolateral visual area/ layer 1,VISal1,1074,right,all,557,84.9084,406.876,557,84.9084,406.876
Anterolateral visual area/ layer 2/3,VISal2/3,905,left,all,2506,91.8424,499.77,2506,91.8424,499.77
Anterolateral visual area/ layer 2/3,VISal2/3,905,right,all,2185,89.3828,451.108,2185,89.3828,451.108
Anterolateral visual area/ layer 4,VISal4,1114,left,all,1644,128.244,549.4,1644,128.244,549.4
Anterolateral visual area/ layer 4,VISal4,1114,right,all,1503,143.859,519.985,1503,143.859,519.985
Anterolateral visual area/ layer 5,VISal5,233,left,all,3412,140.531,567.911,3412,140.531,567.911
Anterolateral visual area/ layer 5,VISal5,233,right,all,2591,113.63,500.898,2591,113.63,500.898
Anterolateral visual area/ layer 6a,VISal6a,601,left,all,1231,126.682,588.834,1231,126.682,588.834
Anterolateral visual area/ layer 6a,VISal6a,601,right,all,801,97.579,506.888,801,97.579,506.888
Anterolateral visual area/ layer 6b,VISal6b,649,left,all,135,101.678,558.941,135,101.678,558.941
Anterolateral visual area/ layer 6b,VISal6b,649,right,all,235,87.0676,496.77,235,87.0676,496.77
