Region,,,,Experiment,Marker 1,,,Total,,
Frontal pole/ layer 6a,FRP6a,526157196,right,all,844,94.0498,459.629,844,94.0498,459.629
Frontal pole/ layer 6b,FRP6b,526322264,left,all,2,166.32,454.5,2,166.32,454.5
Frontal pole/ layer 6b,FRP6b,526322264,right,all,1,51.27,369,1,51.27,369
Somatomotor areas,MO,500,left,all,221191,113.121,507.202,221191,113.121,507.202
Somatomotor areas,MO,500,right,all,188994,115.763,481.192,188994,115.763,481.192
Primary motor area,MOp,985,left,all,106860,114.08,522.028,106860,114.08,522.028
Primary motor area,MOp,985,right,all,89391,113.063,472.314,89391,113.063,472.314
Primary motor area/ Layer 1,MOp1,320,left,all,6666,103.414,429.995,6666,103.414,429.995
Primary motor area/ Layer 1,MOp1,320,right,all,5009,96.1218,411.691,5009,96.1218,411.691
Primary motor area/ Layer 2/3,MOp2/3,943,left,all,37046,113.688,525.488,37046,113.688,525.488
Primary motor area/ Layer 2/3,MOp2/3,943,right,all,29680,106.657,473.526,29680,106.657,473.526
Primary motor area/ Layer 5,MOp5,648,left,all,39172,128.58,555.764,39172,128.58,555.764
Primary motor area/ Layer 5,MOp5,648,right,all,27606,133.837,504.913,27606,133.837,504.913
Primary motor area/ Layer 6a,MOp6a,844,left,all,22946,94.47,486.445,22946,94.47,486.445
Primary motor area/ Layer 6a,MOp6a,844,right,all,26176,102.398,450.608,26176,102.398,450.608
Primary motor area/ Layer 6b,MOp6b,882,left,all,1030,82.667,502.845,1030,82.667,502.845
Primary motor area/ Layer 6b,MOp6b,882,right,all,920,92.0466,402.695,920,92.0466,402.695
Secondary motor area,MOs,993,left,all,114331,112.225,493.344,114331,112.225,493.344
Secondary motor area,MOs,993,right,all,99603,118.187,489.16,99603,118.187,489.16
Secondary motor area/ layer 1,MOs1,656,left,all,10748,100.07,409.23,10748,100.07,409.23
Secondary motor area/ layer 1,MOs1,656,right,all,8599,106.359,422.709,8599,106.359,422.709
Secondary motor area/ layer 2/3,MOs2/3,962,left,all,33865,106.081,473.538,33865,106.081,473.538
Secondary motor area/ layer 2/3,MOs2/3,962,right,all,30681,108.096,469.253,30681,108.096,469.253
Secondary motor area/ layer 5,MOs5,767,left,all,48870,128.439,533.811,48870,128.439,533.811
Secondary motor area/ layer 5,MOs5,767,right,all,39222,138.965,534.222,39222,138.965,534.222
Secondary motor area/ layer 6a,MOs6a,1021,left,all,20665,90.3925,474.081,20665,90.3925,474.081
Secondary motor area/ layer 6a,MOs6a,1021,right,all,20912,99.1036,461.602,20912,99.1036,461.602
Secondary motor area/ layer 6b,MOs6b,1085,left,all,183,98.3672,467.437,183,98.3672,467.437
Secondary motor area/ layer 6b,MOs6b,1085,right,all,189,93.9146,441.661,189,93.9146,441.661
Somatosensory areas,SS,453,left,all,358471,116.96,552.191,358471,116.96,552.191
Somatosensory areas,SS,453,right,all,252104,104.569,481.127,252104,104.569,481.127
Primary somatosensory area,SSp,322,left,all,250126,119.178,558.927,250126,119.178,558.927
Primary somatosensory area,SSp,322,right,all,173519,105.101,476.04,173519,105.101,476.04
Primary somatosensory area/ nose,SSp-n,353,left,all,36735,120.78,571.946,36735,120.78,571.946
Primary somatosensory area/ nose,SSp-n,353,right,all,21659,104.966,518.463,21659,104.966,518.463
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,left,all,3670,166.196,535.557,3670,166.196,535.557
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,right,all,2556,93.2837,440.341,2556,93.2837,440.341
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,left,all,8524,110.304,562.636,8524,110.304,562.636
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,right,all,4337,101.282,520.979,4337,101.282,520.979
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,left,all,6931,128.484,650.875,6931,128.484,650.875
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,right,all,3176,109.719,585.224,3176,109.719,585.224
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,left,all,8453,140.745,616.148,8453,140.745,616.148
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,right,all,4218,133.473,576.729,4218,133.473,576.729
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,left,all,8893,88.3843,495.564,8893,88.3843,495.564
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,right,all,6842,91.2678,483.111,6842,91.2678,483.111
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,left,all,264,77.4375,463.852,264,77.4375,463.852
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,right,all,530,112.925,467.226,530,112.925,467.226
Primary somatosensory area/ barrel field,SSp-bfd,329,left,all,57066,116.463,546.059,57066,116.463,546.059
Primary somatosensory area/ barrel field,SSp-bfd,329,right,all,47015,109.169,480.311,47015,109.169,480.311
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,left,all,3141,101.946,434.233,3141,101.946,434.233
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,right,all,2562,101.73,424.665,2562,101.73,424.665
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,left,all,10908,103.189,504.102,10908,103.189,504.102
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,right,all,8387,95.7575,448.897,8387,95.7575,448.897
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,left,all,12582,110.185,572.393,12582,110.185,572.393
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,right,all,10443,98.6394,467.876,10443,98.6394,467.876
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,left,all,13913,143.839,604.165,13913,143.839,604.165
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,right,all,11325,136.503,532.556,11325,136.503,532.556
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,left,all,15180,110,526.349,15180,110,526.349
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,right,all,13207,104.929,479.032,13207,104.929,479.032
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,left,all,1342,106.49,522.451,1342,106.49,522.451
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,right,all,1091,98.0915,444.66,1091,98.0915,444.66
Primary somatosensory area/ lower limb,SSp-ll,337,left,all,15396,115.492,499.02,15396,115.492,499.02
Primary somatosensory area/ lower limb,SSp-ll,337,right,all,16500,111.334,474.495,16500,111.334,474.495
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,left,all,0,0,0,0,0,0
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,right,all,0,0,0,0,0,0
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,left,all,226,108.289,432.735,226,108.289,432.735
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,right,all,142,105.326,368.838,142,105.326,368.838
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,left,all,1381,89.0373,418.7,1381,89.0373,418.7
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,right,all,1411,90.0618,377.655,1411,90.0618,377.655
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,left,all,6216,102.727,478.968,6216,102.727,478.968
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,right,all,7246,99.4613,445.156,7246,99.4613,445.156
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,left,all,6959,131.898,534.438,6959,131.898,534.438
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,right,all,7123,128.011,524.573,7123,128.011,524.573
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,left,all,614,120.926,505.647,614,120.926,505.647
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,right,all,578,108.042,487.522,578,108.042,487.522
Primary somatosensory area/ mouth,SSp-m,345,left,all,90098,127.835,593.294,90098,127.835,593.294
Primary somatosensory area/ mouth,SSp-m,345,right,all,47343,99.7136,464.187,47343,99.7136,464.187
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,left,all,9277,139.017,476.714,9277,139.017,476.714
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,right,all,5347,88.141,396.117,5347,88.141,396.117
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,left,all,22776,123.642,589.792,22776,123.642,589.792
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,right,all,11778,96.1112,478.316,11778,96.1112,478.316
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,left,all,16908,160.153,688.545,16908,160.153,688.545
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,right,all,6068,104.191,517.49,6068,104.191,517.49
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,left,all,22592,132.976,627.17,22592,132.976,627.17
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,right,all,9145,130.047,513.089,9145,130.047,513.089
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,left,all,17662,92.2,526.365,17662,92.2,526.365
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,right,all,13887,84.9364,428.041,13887,84.9364,428.041
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,left,all,883,80.9603,556.57,883,80.9603,556.57
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,right,all,1118,104.142,400.563,1118,104.142,400.563
Primary somatosensory area/ upper limb,SSp-ul,369,left,all,33073,107.906,530.503,33073,107.906,530.503
Primary somatosensory area/ upper limb,SSp-ul,369,right,all,26489,103.214,461.667,26489,103.214,461.667
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,left,all,1205,122.568,446.818,1205,122.568,446.818
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,right,all,1158,85.3443,374.737,1158,85.3443,374.737
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,left,all,6927,100.304,515.959,6927,100.304,515.959
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,right,all,4412,90.1117,411.741,4412,90.1117,411.741
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,left,all,6011,105.059,567.52,6011,105.059,567.52
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,right,all,4307,92.1943,449.342,4307,92.1943,449.342
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,left,all,10039,127.205,569.746,10039,127.205,569.746
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,right,all,7257,128.455,520.059,7257,128.455,520.059
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,left,all,8475,92.0318,484.175,8475,92.0318,484.175
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,right,all,8690,96.4552,458.091,8690,96.4552,458.091
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,left,all,416,90.8789,476.983,416,90.8789,476.983
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,right,all,665,105.49,433.627,665,105.49,433.627
Primary somatosensory area/ trunk,SSp-tr,361,left,all,6335,101.318,486.01,6335,101.318,486.01
Primary somatosensory area/ trunk,SSp-tr,361,right,all,5506,104.745,446.944,5506,104.745,446.944
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,left,all,43,71.3095,344.302,43,71.3095,344.302
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,right,all,222,216.097,444.901,222,216.097,444.901
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,left,all,1977,94.9409,420.386,1977,94.9409,420.386
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,right,all,1360,109.311,400.877,1360,109.311,400.877
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,left,all,3741,101.83,510.242,3741,101.83,510.242
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,right,all,3366,94.5639,456.144,3366,94.5639,456.144
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,left,all,574,122.193,564.721,574,122.193,564.721
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,right,all,558,110.727,504.541,558,110.727,504.541
Primary somatosensory area/ unassigned,SSp-un,182305689,left,all,11423,106.803,513.757,11423,106.803,513.757
Primary somatosensory area/ unassigned,SSp-un,182305689,right,all,9007,106.865,476.918,9007,106.865,476.918
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,left,all,581,114.863,441.59,581,114.863,441.59
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,right,all,573,91.8648,400.885,573,91.8648,400.885
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,left,all,2429,93.0054,495.708,2429,93.0054,495.708
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,right,all,1576,91.0244,435.35,1576,91.0244,435.35
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,left,all,1980,101.575,525.483,1980,101.575,525.483
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,right,all,1434,94.4399,460.059,1434,94.4399,460.059
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,left,all,3257,127.999,555.075,3257,127.999,555.075
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,right,all,2382,135.287,532.636,2382,135.287,532.636
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,left,all,3041,97.2867,491.215,3041,97.2867,491.215
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,right,all,2858,101.134,478.142,2858,101.134,478.142
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,left,all,135,100.075,488.03,135,100.075,488.03
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,right,all,184,107.187,460.804,184,107.187,460.804
Supplemental somatosensory area,SSs,378,left,all,108345,111.842,536.639,108345,111.842,536.639
Supplemental somatosensory area,SSs,378,right,all,78585,103.393,492.361,78585,103.393,492.361
Supplemental somatosensory area/ layer 1,SSs1,873,left,all,10103,118.428,450.332,10103,118.428,450.332
Supplemental somatosensory area/ layer 1,SSs1,873,right,all,6865,93.4339,409.203,6865,93.4339,409.203
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,left,all,25932,108.195,546.052,25932,108.195,546.052
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,right,all,19065,94.6052,483.854,19065,94.6052,483.854
Supplemental somatosensory area/ layer 4,SSs4,1035,left,all,14717,127.08,604.241,14717,127.08,604.241
Supplemental somatosensory area/ layer 4,SSs4,1035,right,all,9932,103.917,537.504,9932,103.917,537.504
Supplemental somatosensory area/ layer 5,SSs5,1090,left,all,30856,120.152,564.701,30856,120.152,564.701
Supplemental somatosensory area/ layer 5,SSs5,1090,right,all,20224,124.588,534.735,20224,124.588,534.735
Supplemental somatosensory area/ layer 6a,SSs6a,862,left,all,24698,96.7495,491.917,24698,96.7495,491.917
Supplemental somatosensory area/ layer 6a,SSs6a,862,right,all,21016,94.0771,468.053,21016,94.0771,468.053
Supplemental somatosensory area/ layer 6b,SSs6b,893,left,all,2039,72.6423,473.664,2039,72.6423,473.664
Supplemental somatosensory area/ layer 6b,SSs6b,893,right,all,1483,101.917,450.971,1483,101.917,450.971
Gustatory areas,GU,1057,left,all,21931,111.617,518.538,21931,111.617,518.538
Gustatory areas,GU,1057,right,all,15953,92.8922,446.265,15953,92.8922,446.265
Gustatory areas/ layer 1,GU1,36,left,all,1522,164.423,512.443,1522,164.423,512.443
Gustatory areas/ layer 1,GU1,36,right,all,914,95.8677,397.1,914,95.8677,397.1
Gustatory areas/ layer 2/3,GU2/3,180,left,all,4452,104.706,499.139,4452,104.706,499.139
Gustatory areas/ layer 2/3,GU2/3,180,right,all,3375,86.8069,451.641,3375,86.8069,451.641
Gustatory areas/ layer 4,GU4,148,left,all,1888,104.412,506.141,1888,104.412,506.141
Gustatory areas/ layer 4,GU4,148,right,all,1375,91.6793,496.017,1375,91.6793,496.017
Gustatory areas/ layer 5,GU5,187,left,all,8015,116.03,528.277,8015,116.03,528.277
Gustatory areas/ layer 5,GU5,187,right,all,5497,98.6745,463.698,5497,98.6745,463.698
Gustatory areas/ layer 6a,GU6a,638,left,all,5676,101.133,522.328,5676,101.133,522.328
Gustatory areas/ layer 6a,GU6a,638,right,all,4614,89.7166,418.231,4614,89.7166,418.231
Gustatory areas/ layer 6b,GU6b,662,left,all,378,80.254,570.079,378,80.254,570.079
Gustatory areas/ layer 6b,GU6b,662,right,all,178,106.11,400.792,178,106.11,400.792
Visceral area,VISC,677,left,all,24309,102.773,465.332,24309,102.773,465.332
Visceral area,VISC,677,right,all,21866,99.6465,462.249,21866,99.6465,462.249
Visceral area/ layer 1,VISC1,897,left,all,2119,139.826,471.449,2119,139.826,471.449
Visceral area/ layer 1,VISC1,897,right,all,1756,126.479,428.933,1756,126.479,428.933
Visceral area/ layer 2/3,VISC2/3,1106,left,all,5338,91.5779,463.177,5338,91.5779,463.177
Visceral area/ layer 2/3,VISC2/3,1106,right,all,4742,87.011,443.322,4742,87.011,443.322
Visceral area/ layer 4,VISC4,1010,left,all,2006,93.3487,484.62,2006,93.3487,484.62
Visceral area/ layer 4,VISC4,1010,right,all,1793,88.1234,490.777,1793,88.1234,490.777
Visceral area/ layer 5,VISC5,1058,left,all,8158,106.258,475.461,8158,106.258,475.461
Visceral area/ layer 5,VISC5,1058,right,all,7146,107.167,480.162,7146,107.167,480.162
Visceral area/ layer 6a,VISC6a,857,left,all,6217,99.1279,447.881,6217,99.1279,447.881
Visceral area/ layer 6a,VISC6a,857,right,all,5929,95.8363,457.328,5929,95.8363,457.328
Visceral area/ layer 6b,VISC6b,849,left,all,471,90.8548,435,471,90.8548,435
Visceral area/ layer 6b,VISC6b,849,right,all,500,104.262,458.812,500,104.262,458.812
Auditory areas,AUD,247,left,all,78910,120.825,546.274,78910,120.825,546.274
Auditory areas,AUD,247,right,all,48369,92.2678,413.969,48369,92.2678,413.969
Dorsal auditory area,AUDd,1011,left,all,13647,111.458,528.087,13647,111.458,528.087
Dorsal auditory area,AUDd,1011,right,all,9620,95.7522,413.55,9620,95.7522,413.55
Dorsal auditory area/ layer 1,AUDd1,527,left,all,1200,100.206,425.161,1200,100.206,425.161
Dorsal auditory area/ layer 1,AUDd1,527,right,all,1446,75.5584,349.987,1446,75.5584,349.987
Dorsal auditory area/ layer 2/3,AUDd2/3,600,left,all,3667,101.858,505.998,3667,101.858,505.998
Dorsal auditory area/ layer 2/3,AUDd2/3,600,right,all,2522,85.418,409.582,2522,85.418,409.582
Dorsal auditory area/ layer 4,AUDd4,678,left,all,1504,107.074,569.965,1504,107.074,569.965
Dorsal auditory area/ layer 4,AUDd4,678,right,all,1002,115.596,445.438,1002,115.596,445.438
Dorsal auditory area/ layer 5,AUDd5,252,left,all,4388,132.419,575.363,4388,132.419,575.363
Dorsal auditory area/ layer 5,AUDd5,252,right,all,2839,113.519,447.398,2839,113.519,447.398
Dorsal auditory area/ layer 6a,AUDd6a,156,left,all,2543,101.605,506.939,2543,101.605,506.939
Dorsal auditory area/ layer 6a,AUDd6a,156,right,all,1716,88.1962,399.813,1716,88.1962,399.813
Dorsal auditory area/ layer 6b,AUDd6b,243,left,all,345,77.7462,492.899,345,77.7462,492.899
Dorsal auditory area/ layer 6b,AUDd6b,243,right,all,95,73.6984,386.663,95,73.6984,386.663
Primary auditory area,AUDp,1002,left,all,31876,125.357,572.047,31876,125.357,572.047
Primary auditory area,AUDp,1002,right,all,16848,89.0047,403.017,16848,89.0047,403.017
Primary auditory area/ layer 1,AUDp1,735,left,all,3198,111.283,451.609,3198,111.283,451.609
Primary auditory area/ layer 1,AUDp1,735,right,all,2538,74.1803,351.988,2538,74.1803,351.988
Primary auditory area/ layer 2/3,AUDp2/3,251,left,all,7396,115.793,558.247,7396,115.793,558.247
Primary auditory area/ layer 2/3,AUDp2/3,251,right,all,3820,81.0158,408.217,3820,81.0158,408.217
Primary auditory area/ layer 4,AUDp4,816,left,all,4139,130.637,638.049,4139,130.637,638.049
Primary auditory area/ layer 4,AUDp4,816,right,all,2002,102.659,436.296,2002,102.659,436.296
Primary auditory area/ layer 5,AUDp5,847,left,all,11335,146.073,613.505,11335,146.073,613.505
Primary auditory area/ layer 5,AUDp5,847,right,all,5802,99.0827,417.675,5802,99.0827,417.675
Primary auditory area/ layer 6a,AUDp6a,954,left,all,4924,105.288,529.957,4924,105.288,529.957
Primary auditory area/ layer 6a,AUDp6a,954,right,all,2632,82.5522,387.37,2632,82.5522,387.37
Primary auditory area/ layer 6b,AUDp6b,1005,left,all,884,77.7301,517.015,884,77.7301,517.015
Primary auditory area/ layer 6b,AUDp6b,1005,right,all,54,76.3361,387.352,54,76.3361,387.352
Posterior auditory area,AUDpo,1027,left,all,8726,123.954,558.53,8726,123.954,558.53
Posterior auditory area,AUDpo,1027,right,all,4736,91.2957,410.905,4736,91.2957,410.905
Posterior auditory area/ layer 1,AUDpo1,696,left,all,909,115.13,459.481,909,115.13,459.481
Posterior auditory area/ layer 1,AUDpo1,696,right,all,718,79.1775,364.06,718,79.1775,364.06
Posterior auditory area/ layer 2/3,AUDpo2/3,643,left,all,2361,113.967,545.319,2361,113.967,545.319
Posterior auditory area/ layer 2/3,AUDpo2/3,643,right,all,1152,80.5213,410.662,1152,80.5213,410.662
Posterior auditory area/ layer 4,AUDpo4,759,left,all,1168,128.685,605.29,1168,128.685,605.29
Posterior auditory area/ layer 4,AUDpo4,759,right,all,629,108.166,447.94,629,108.166,447.94
Posterior auditory area/ layer 5,AUDpo5,791,left,all,2762,142.201,592.672,2762,142.201,592.672
Posterior auditory area/ layer 5,AUDpo5,791,right,all,1345,103.286,426.741,1345,103.286,426.741
Posterior auditory area/ layer 6a,AUDpo6a,249,left,all,1253,106.961,536.384,1253,106.961,536.384
Posterior auditory area/ layer 6a,AUDpo6a,249,right,all,811,85.4272,396.633,811,85.4272,396.633
Posterior auditory area/ layer 6b,AUDpo6b,456,left,all,273,112.861,558.766,273,112.861,558.766
Posterior auditory area/ layer 6b,AUDpo6b,456,right,all,81,80.6064,421.938,81,80.6064,421.938
Ventral auditory area,AUDv,1018,left,all,24661,119.044,518.69,24661,119.044,518.69
Ventral auditory area,AUDv,1018,right,all,17165,93.786,425.799,17165,93.786,425.799
Ventral auditory area/ layer 1,AUDv1,959,left,all,2054,108.656,429.659,2054,108.656,429.659
Ventral auditory area/ layer 1,AUDv1,959,right,all,1591,80.9335,367.231,1591,80.9335,367.231
Ventral auditory area/ layer 2/3,AUDv2/3,755,left,all,5484,111.797,499.17,5484,111.797,499.17
Ventral auditory area/ layer 2/3,AUDv2/3,755,right,all,3947,83.8933,422.088,3947,83.8933,422.088
Ventral auditory area/ layer 4,AUDv4,990,left,all,2989,121.153,555.389,2989,121.153,555.389
Ventral auditory area/ layer 4,AUDv4,990,right,all,2224,93.1157,455.401,2224,93.1157,455.401
Ventral auditory area/ layer 5,AUDv5,1023,left,all,8833,132.654,549.504,8833,132.654,549.504
Ventral auditory area/ layer 5,AUDv5,1023,right,all,5887,106.285,440.412,5887,106.285,440.412
Ventral auditory area/ layer 6a,AUDv6a,520,left,all,4215,112.938,506.505,4215,112.938,506.505
Ventral auditory area/ layer 6a,AUDv6a,520,right,all,3316,90.9442,413.581,3316,90.9442,413.581
Ventral auditory area/ layer 6b,AUDv6b,598,left,all,1086,82.479,481.311,1086,82.479,481.311
Ventral auditory area/ layer 6b,AUDv6b,598,right,all,200,77.927,408.155,200,77.927,408.155
Visual areas,VIS,669,left,all,81758,105.285,509.148,81758,105.285,509.148
Visual areas,VIS,669,right,all,60373,94.0502,453.16,60373,94.0502,453.16
Anterolateral visual area,VISal,402,left,all,7810,131.151,564.274,7810,131.151,564.274
Anterolateral visual area,VISal,402,right,all,5321,93.3907,392.452,5321,93.3907,392.452
Anterolateral visual area/ layer 1,VISal1,1074,left,all,378,132.338,461.071,378,132.338,461.071
Anterolateral visual area/ layer 1,VISal1,1074,right,all,270,88.5018,354.259,270,88.5018,354.259
Anterolateral visual area/ layer 2/3,VISal2/3,905,left,all,1572,111.289,489.656,1572,111.289,489.656
Anterolateral visual area/ layer 2/3,VISal2/3,905,right,all,1092,79.0261,343.516,1092,79.0261,343.516
Anterolateral visual area/ layer 4,VISal4,1114,left,all,1191,108.663,532.118,1191,108.663,532.118
Anterolateral visual area/ layer 4,VISal4,1114,right,all,1006,83.1478,359.516,1006,83.1478,359.516
Anterolateral visual area/ layer 5,VISal5,233,left,all,2837,138.476,605.034,2837,138.476,605.034
Anterolateral visual area/ layer 5,VISal5,233,right,all,1673,112.728,439.484,1673,112.728,439.484
Anterolateral visual area/ layer 6a,VISal6a,601,left,all,1512,157.663,616.401,1512,157.663,616.401
Anterolateral visual area/ layer 6a,VISal6a,601,right,all,1077,91.8684,411.402,1077,91.8684,411.402
Anterolateral visual area/ layer 6b,VISal6b,649,left,all,320,120.796,564.756,320,120.796,564.756
Anterolateral visual area/ layer 6b,VISal6b,649,right,all,203,76.6319,381.571,203,76.6319,381.571
Anteromedial visual area,VISam,394,left,all,533,136.468,439.931,533,136.468,439.931
