Region,,,,Experiment,Marker 1,,,Total,,
Primary motor area/ Layer 2/3,MOp2/3,943,left,all,29699,181.553,961.145,29699,181.553,961.145
Primary motor area/ Layer 2/3,MOp2/3,943,right,all,19507,171.553,798.802,19507,171.553,798.802
Primary motor area/ Layer 5,MOp5,648,left,all,31411,213.944,1017.84,31411,213.944,1017.84
Primary motor area/ Layer 5,MOp5,648,right,all,21143,197.932,845.918,21143,197.932,845.918
Primary motor area/ Layer 6a,MOp6a,844,left,all,28027,166.571,933.103,28027,166.571,933.103
Primary motor area/ Layer 6a,MOp6a,844,right,all,16510,158.255,781.715,16510,158.255,781.715
Primary motor area/ Layer 6b,MOp6b,882,left,all,3685,151.573,1031.67,3685,151.573,1031.67
Primary motor area/ Layer 6b,MOp6b,882,right,all,1830,131.046,853.564,1830,131.046,853.564
Secondary motor area,MOs,993,left,all,99183,251.493,1046.78,99183,251.493,1046.78
Secondary motor area,MOs,993,right,all,87332,242.281,954.633,87332,242.281,954.633
Secondary motor area/ layer 1,MOs1,656,left,all,18993,538.566,1820.09,18993,538.566,1820.09
Secondary motor area/ layer 1,MOs1,656,right,all,17111,481.089,1636.15,17111,481.089,1636.15
Secondary motor area/ layer 2/3,MOs2/3,962,left,all,26690,176.316,855.18,26690,176.316,855.18
Secondary motor area/ layer 2/3,MOs2/3,962,right,all,23360,181.659,798.019,23360,181.659,798.019
Secondary motor area/ layer 5,MOs5,767,left,all,36011,194.132,871.333,36011,194.132,871.333
Secondary motor area/ layer 5,MOs5,767,right,all,32312,193.464,786.993,32312,193.464,786.993
Secondary motor area/ layer 6a,MOs6a,1021,left,all,16912,173.607,860.006,16912,173.607,860.006
Secondary motor area/ layer 6a,MOs6a,1021,right,all,14027,167.875,775.143,14027,167.875,775.143
Secondary motor area/ layer 6b,MOs6b,1085,left,all,577,142.251,878.433,577,142.251,878.433
Secondary motor area/ layer 6b,MOs6b,1085,right,all,522,148.446,823.416,522,148.446,823.416
Somatosensory areas,SS,453,left,all,323648,246.806,1112.7,323648,246.806,1112.7
Somatosensory areas,SS,453,right,all,207277,307.598,1092.09,207277,307.598,1092.09
Primary somatosensory area,SSp,322,left,all,244281,242.549,1141.32,244281,242.549,1141.32
Primary somatosensory area,SSp,322,right,all,142752,334.064,1182.61,142752,334.064,1182.61
Primary somatosensory area/ nose,SSp-n,353,left,all,30504,242.226,1120.25,30504,242.226,1120.25
Primary somatosensory area/ nose,SSp-n,353,right,all,19960,289.338,1083.38,19960,289.338,1083.38
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,left,all,4968,512.037,1632.66,4968,512.037,1632.66
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,right,all,4158,619.228,1740.43,4158,619.228,1740.43
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,left,all,5746,180.911,1014.89,5746,180.911,1014.89
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,right,all,3717,198.616,903.353,3717,198.616,903.353
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,left,all,6273,205.785,1128.34,6273,205.785,1128.34
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,right,all,3889,220.71,997.125,3889,220.71,997.125
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,left,all,6039,217.856,1079.74,6039,217.856,1079.74
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,right,all,4113,225.606,951.439,4113,225.606,951.439
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,left,all,6529,161.805,876.574,6529,161.805,876.574
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,right,all,3740,166.645,801.595,3740,166.645,801.595
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,left,all,949,150.269,956.358,949,150.269,956.358
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,right,all,343,153.576,702.064,343,153.576,702.064
Primary somatosensory area/ barrel field,SSp-bfd,329,left,all,65894,238.682,1114.38,65894,238.682,1114.38
Primary somatosensory area/ barrel field,SSp-bfd,329,right,all,31852,583.485,1711.8,31852,583.485,1711.8
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,left,all,8088,572.724,1916.37,8088,572.724,1916.37
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,right,all,7129,1934.48,4771.53,7129,1934.48,4771.53
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,left,all,12452,208.788,1036.18,12452,208.788,1036.18
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,right,all,6334,248.495,985.211,6334,248.495,985.211
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,left,all,13013,200.751,1053.39,13013,200.751,1053.39
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,right,all,5471,182.618,815.854,5471,182.618,815.854
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,left,all,11216,208.858,1037.27,11216,208.858,1037.27
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,right,all,6084,200.514,835.002,6084,200.514,835.002
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,left,all,16721,169.016,916.261,16721,169.016,916.261
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,right,all,4889,148.772,680.993,4889,148.772,680.993
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,left,all,4404,162.266,991.417,4404,162.266,991.417
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,right,all,1945,140.835,716.966,1945,140.835,716.966
Primary somatosensory area/ lower limb,SSp-ll,337,left,all,14362,214.968,1003.66,14362,214.968,1003.66
Primary somatosensory area/ lower limb,SSp-ll,337,right,all,10672,218.292,905.424,10672,218.292,905.424
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,left,all,177,565.44,2131.1,177,565.44,2131.1
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,right,all,228,434.193,1653.54,228,434.193,1653.54
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,left,all,3491,313.424,1321.89,3491,313.424,1321.89
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,right,all,3253,271.226,1141.75,3253,271.226,1141.75
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,left,all,1569,164.659,852.692,1569,164.659,852.692
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,right,all,1056,174.114,768.998,1056,174.114,768.998
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,left,all,4259,212.268,930.118,4259,212.268,930.118
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,right,all,3341,224.114,831.149,3341,224.114,831.149
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,left,all,3911,151.712,829.942,3911,151.712,829.942
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,right,all,2369,153.172,706.88,2369,153.172,706.88
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,left,all,955,143.854,918.858,955,143.854,918.858
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,right,all,425,124.307,724.831,425,124.307,724.831
Primary somatosensory area/ mouth,SSp-m,345,left,all,75817,268.786,1239.08,75817,268.786,1239.08
Primary somatosensory area/ mouth,SSp-m,345,right,all,43717,281.624,1079.89,43717,281.624,1079.89
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,left,all,10747,652.205,1917.53,10747,652.205,1917.53
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,right,all,9319,603.38,1625.88,9319,603.38,1625.88
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,left,all,16217,188.333,1109.3,16217,188.333,1109.3
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,right,all,8950,186.362,905.434,8950,186.362,905.434
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,left,all,13249,229.966,1253.41,13249,229.966,1253.41
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,right,all,7131,206.119,1013.75,7131,206.119,1013.75
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,left,all,15828,234.084,1201.54,15828,234.084,1201.54
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,right,all,9067,220.167,1003.62,9067,220.167,1003.62
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,left,all,18090,177.945,992.893,18090,177.945,992.893
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,right,all,8572,169.303,831.38,8572,169.303,831.38
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,left,all,1686,204.132,1044.26,1686,204.132,1044.26
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,right,all,678,152.733,736.096,678,152.733,736.096
Primary somatosensory area/ upper limb,SSp-ul,369,left,all,37497,217.363,1101.21,37497,217.363,1101.21
Primary somatosensory area/ upper limb,SSp-ul,369,right,all,24283,242.106,1002.77,24283,242.106,1002.77
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,left,all,4149,508.074,1814.08,4149,508.074,1814.08
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,right,all,3711,605.851,1839.31,3711,605.851,1839.31
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,left,all,8370,197.979,1061.73,8370,197.979,1061.73
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,right,all,4940,195.224,895.524,4940,195.224,895.524
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,left,all,5521,185.1,1061.39,5521,185.1,1061.39
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,right,all,3270,173.621,884.921,3270,173.621,884.921
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,left,all,7695,211.103,1063.77,7695,211.103,1063.77
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,right,all,5271,206.41,907.684,5271,206.41,907.684
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,left,all,10125,146.701,906.993,10125,146.701,906.993
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,right,all,5769,146.064,762.373,5769,146.064,762.373
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,left,all,1637,154.952,1007.94,1637,154.952,1007.94
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,right,all,1322,127.062,774.902,1322,127.062,774.902
Primary somatosensory area/ trunk,SSp-tr,361,left,all,7741,236.279,1062.91,7741,236.279,1062.91
Primary somatosensory area/ trunk,SSp-tr,361,right,all,5393,230.492,925.95,5393,230.492,925.95
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,left,all,1341,449.537,1751.73,1341,449.537,1751.73
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,right,all,948,424.321,1554.79,948,424.321,1554.79
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,left,all,1355,227.402,1093.77,1355,227.402,1093.77
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,right,all,852,252.611,1052.2,852,252.611,1052.2
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,left,all,2855,187.02,887.765,2855,187.02,887.765
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,right,all,1794,170.224,720.691,1794,170.224,720.691
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,left,all,1952,178.971,857.868,1952,178.971,857.868
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,right,all,1626,180.431,744.7,1626,180.431,744.7
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,left,all,238,146.154,788.731,238,146.154,788.731
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,right,all,173,154.923,690.387,173,154.923,690.387
Primary somatosensory area/ unassigned,SSp-un,182305689,left,all,12466,215.635,1068.68,12466,215.635,1068.68
Primary somatosensory area/ unassigned,SSp-un,182305689,right,all,6875,227.57,938.836,6875,227.57,938.836
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,left,all,1552,467.879,1694.98,1552,467.879,1694.98
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,right,all,1244,399.091,1427,1244,399.091,1427
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,left,all,2780,198.381,1039.53,2780,198.381,1039.53
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,right,all,1524,231.448,935.096,1524,231.448,935.096
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,left,all,1988,187.353,1053.74,1988,187.353,1053.74
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,right,all,917,174.231,843.989,917,174.231,843.989
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,left,all,2356,198.875,1007.32,2356,198.875,1007.32
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,right,all,1542,202.919,850.414,1542,202.919,850.414
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,left,all,3134,151.718,862.755,3134,151.718,862.755
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,right,all,1333,151.618,715.041,1333,151.618,715.041
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,left,all,656,143.242,959.826,656,143.242,959.826
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,right,all,315,128.8,685.044,315,128.8,685.044
Supplemental somatosensory area,SSs,378,left,all,79367,259.909,1024.6,79367,259.909,1024.6
Supplemental somatosensory area,SSs,378,right,all,64525,249.044,891.847,64525,249.044,891.847
Supplemental somatosensory area/ layer 1,SSs1,873,left,all,11505,624.5,1758.34,11505,624.5,1758.34
Supplemental somatosensory area/ layer 1,SSs1,873,right,all,9695,561.916,1496.97,9695,561.916,1496.97
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,left,all,16033,210.337,938.71,16033,210.337,938.71
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,right,all,10638,186.441,787.091,10638,186.441,787.091
Supplemental somatosensory area/ layer 4,SSs4,1035,left,all,10105,194.983,934.863,10105,194.983,934.863
Supplemental somatosensory area/ layer 4,SSs4,1035,right,all,9193,211.14,846.652,9193,211.14,846.652
Supplemental somatosensory area/ layer 5,SSs5,1090,left,all,18604,211.038,918.346,18604,211.038,918.346
Supplemental somatosensory area/ layer 5,SSs5,1090,right,all,19593,213.844,820.661,19593,213.844,820.661
Supplemental somatosensory area/ layer 6a,SSs6a,862,left,all,19261,180.134,835.37,19261,180.134,835.37
Supplemental somatosensory area/ layer 6a,SSs6a,862,right,all,13324,163.835,703.784,13324,163.835,703.784
Supplemental somatosensory area/ layer 6b,SSs6b,893,left,all,3859,182.688,885.601,3859,182.688,885.601
Supplemental somatosensory area/ layer 6b,SSs6b,893,right,all,2082,155.925,682.295,2082,155.925,682.295
Gustatory areas,GU,1057,left,all,13176,237.219,951.607,13176,237.219,951.607
Gustatory areas,GU,1057,right,all,17257,212.612,783.218,17257,212.612,783.218
Gustatory areas/ layer 1,GU1,36,left,all,2571,496.135,1524.65,2571,496.135,1524.65
Gustatory areas/ layer 1,GU1,36,right,all,1980,447.152,1279.56,1980,447.152,1279.56
Gustatory areas/ layer 2/3,GU2/3,180,left,all,1942,158.264,837.597,1942,158.264,837.597
Gustatory areas/ layer 2/3,GU2/3,180,right,all,2421,180.504,764.67,2421,180.504,764.67
Gustatory areas/ layer 4,GU4,148,left,all,869,174.667,850.096,869,174.667,850.096
Gustatory areas/ layer 4,GU4,148,right,all,1554,200.894,796.492,1554,200.894,796.492
Gustatory areas/ layer 5,GU5,187,left,all,3857,184.033,823.943,3857,184.033,823.943
Gustatory areas/ layer 5,GU5,187,right,all,5857,195.963,736.157,5857,195.963,736.157
Gustatory areas/ layer 6a,GU6a,638,left,all,3558,173.784,778.334,3558,173.784,778.334
Gustatory areas/ layer 6a,GU6a,638,right,all,5059,164.45,655.426,5059,164.45,655.426
Gustatory areas/ layer 6b,GU6b,662,left,all,379,165.586,807.116,379,165.586,807.116
Gustatory areas/ layer 6b,GU6b,662,right,all,386,141.943,689.078,386,141.943,689.078
Visceral area,VISC,677,left,all,15775,260.188,892.412,15775,260.188,892.412
Visceral area,VISC,677,right,all,14511,193.349,713.392,14511,193.349,713.392
Visceral area/ layer 1,VISC1,897,left,all,745,500.212,1480.46,745,500.212,1480.46
Visceral area/ layer 1,VISC1,897,right,all,2257,359.776,1120.88,2257,359.776,1120.88
Visceral area/ layer 2/3,VISC2/3,1106,left,all,4361,382.822,1146.16,4361,382.822,1146.16
Visceral area/ layer 2/3,VISC2/3,1106,right,all,2446,163.739,631.087,2446,163.739,631.087
Visceral area/ layer 4,VISC4,1010,left,all,1045,166.084,714.19,1045,166.084,714.19
Visceral area/ layer 4,VISC4,1010,right,all,1294,190.323,721.116,1294,190.323,721.116
Visceral area/ layer 5,VISC5,1058,left,all,5071,202.294,760.054,5071,202.294,760.054
Visceral area/ layer 5,VISC5,1058,right,all,4557,173.385,654.364,4557,173.385,654.364
Visceral area/ layer 6a,VISC6a,857,left,all,4036,187.456,735.036,4036,187.456,735.036
Visceral area/ layer 6a,VISC6a,857,right,all,3560,141.081,594.1,3560,141.081,594.1
Visceral area/ layer 6b,VISC6b,849,left,all,517,205.721,791.656,517,205.721,791.656
Visceral area/ layer 6b,VISC6b,849,right,all,397,137.342,625.932,397,137.342,625.932
Auditory areas,AUD,247,left,all,43554,292.226,1105.84,43554,292.226,1105.84
Auditory areas,AUD,247,right,all,39126,290.586,980.806,39126,290.586,980.806
Dorsal auditory area,AUDd,1011,left,all,10577,279.757,1159.03,10577,279.757,1159.03
Dorsal auditory area,AUDd,1011,right,all,7292,304.196,1042.92,7292,304.196,1042.92
Dorsal auditory area/ layer 1,AUDd1,527,left,all,1789,736.563,2199.67,1789,736.563,2199.67
Dorsal auditory area/ layer 1,AUDd1,527,right,all,2131,637.303,1780.32,2131,637.303,1780.32
Dorsal auditory area/ layer 2/3,AUDd2/3,600,left,all,2382,159.047,917.06,2382,159.047,917.06
Dorsal auditory area/ layer 2/3,AUDd2/3,600,right,all,1217,146.015,713.83,1217,146.015,713.83
Dorsal auditory area/ layer 4,AUDd4,678,left,all,1410,196.732,1009.73,1410,196.732,1009.73
Dorsal auditory area/ layer 4,AUDd4,678,right,all,744,173.397,754.702,744,173.397,754.702
Dorsal auditory area/ layer 5,AUDd5,252,left,all,2834,218.254,992.314,2834,218.254,992.314
Dorsal auditory area/ layer 5,AUDd5,252,right,all,1683,188.884,762.958,1683,188.884,762.958
Dorsal auditory area/ layer 6a,AUDd6a,156,left,all,1639,167.081,867.209,1639,167.081,867.209
Dorsal auditory area/ layer 6a,AUDd6a,156,right,all,980,151.687,695.515,980,151.687,695.515
Dorsal auditory area/ layer 6b,AUDd6b,243,left,all,523,177.164,921.774,523,177.164,921.774
Dorsal auditory area/ layer 6b,AUDd6b,243,right,all,537,161.736,773.164,537,161.736,773.164
Primary auditory area,AUDp,1002,left,all,15334,283.548,1098.42,15334,283.548,1098.42
Primary auditory area,AUDp,1002,right,all,13948,306.638,1033.42,13948,306.638,1033.42
Primary auditory area/ layer 1,AUDp1,735,left,all,1014,712.856,2238.42,1014,712.856,2238.42
Primary auditory area/ layer 1,AUDp1,735,right,all,3616,674.454,1764.96,3616,674.454,1764.96
Primary auditory area/ layer 2/3,AUDp2/3,251,left,all,3557,470.072,1466.08,3557,470.072,1466.08
Primary auditory area/ layer 2/3,AUDp2/3,251,right,all,2206,154.86,768.825,2206,154.86,768.825
Primary auditory area/ layer 4,AUDp4,816,left,all,1827,171.955,892.485,1827,171.955,892.485
Primary auditory area/ layer 4,AUDp4,816,right,all,1435,182.135,819.666,1435,182.135,819.666
Primary auditory area/ layer 5,AUDp5,847,left,all,5717,194.314,885.686,5717,194.314,885.686
Primary auditory area/ layer 5,AUDp5,847,right,all,3894,204.135,796.055,3894,204.135,796.055
Primary auditory area/ layer 6a,AUDp6a,954,left,all,2455,162.043,813.42,2455,162.043,813.42
Primary auditory area/ layer 6a,AUDp6a,954,right,all,1843,157.061,706.371,1843,157.061,706.371
Primary auditory area/ layer 6b,AUDp6b,1005,left,all,764,170.385,873.791,764,170.385,873.791
Primary auditory area/ layer 6b,AUDp6b,1005,right,all,954,158.074,794.763,954,158.074,794.763
Posterior auditory area,AUDpo,1027,left,all,4189,302.402,1095.3,4189,302.402,1095.3
Posterior auditory area,AUDpo,1027,right,all,3436,317.126,1053.06,3436,317.126,1053.06
Posterior auditory area/ layer 1,AUDpo1,696,left,all,1036,676.577,2069.42,1036,676.577,2069.42
Posterior auditory area/ layer 1,AUDpo1,696,right,all,1136,617.524,1811.04,1136,617.524,1811.04
Posterior auditory area/ layer 2/3,AUDpo2/3,643,left,all,738,178.258,801.789,738,178.258,801.789
Posterior auditory area/ layer 2/3,AUDpo2/3,643,right,all,426,149.64,671.127,426,149.64,671.127
Posterior auditory area/ layer 4,AUDpo4,759,left,all,514,178.542,772.34,514,178.542,772.34
Posterior auditory area/ layer 4,AUDpo4,759,right,all,398,177.387,692.754,398,177.387,692.754
Posterior auditory area/ layer 5,AUDpo5,791,left,all,1208,190.121,780.588,1208,190.121,780.588
Posterior auditory area/ layer 5,AUDpo5,791,right,all,1052,182.027,696.584,1052,182.027,696.584
Posterior auditory area/ layer 6a,AUDpo6a,249,left,all,547,160.737,739.08,547,160.737,739.08
Posterior auditory area/ layer 6a,AUDpo6a,249,right,all,349,148.27,632.874,349,148.27,632.874
Posterior auditory area/ layer 6b,AUDpo6b,456,left,all,146,170.648,742.253,146,170.648,742.253
Posterior auditory area/ layer 6b,AUDpo6b,456,right,all,75,140.694,609.013,75,140.694,609.013
Ventral auditory area,AUDv,1018,left,all,13454,308.75,1075.77,13454,308.75,1075.77
Ventral auditory area,AUDv,1018,right,all,14450,261.913,881.492,14450,261.913,881.492
Ventral auditory area/ layer 1,AUDv1,959,left,all,29,1122.97,2444.86,29,1122.97,2444.86
Ventral auditory area/ layer 1,AUDv1,959,right,all,2897,631.817,1597.12,2897,631.817,1597.12
Ventral auditory area/ layer 2/3,AUDv2/3,755,left,all,3290,683.148,1836.66,3290,683.148,1836.66
Ventral auditory area/ layer 2/3,AUDv2/3,755,right,all,1877,153.731,704.085,1877,153.731,704.085
Ventral auditory area/ layer 4,AUDv4,990,left,all,1844,173.657,840.989,1844,173.657,840.989
Ventral auditory area/ layer 4,AUDv4,990,right,all,1486,174.145,740.041,1486,174.145,740.041
Ventral auditory area/ layer 5,AUDv5,1023,left,all,5509,202.005,839.966,5509,202.005,839.966
Ventral auditory area/ layer 5,AUDv5,1023,right,all,4677,187.748,694.038,4677,187.748,694.038
Ventral auditory area/ layer 6a,AUDv6a,520,left,all,2157,161.248,788.809,2157,161.248,788.809
Ventral auditory area/ layer 6a,AUDv6a,520,right,all,2239,152.044,669.713,2239,152.044,669.713
Ventral auditory area/ layer 6b,AUDv6b,598,left,all,625,148.662,768.437,625,148.662,768.437
Ventral auditory area/ layer 6b,AUDv6b,598,right,all,1274,147.89,740.912,1274,147.89,740.912
Visual areas,VIS,669,left,all,67801,303.718,1157.94,67801,303.718,1157.94
Visual areas,VIS,669,right,all,45190,291.214,1019.8,45190,291.214,1019.8
Anterolateral visual area,VISal,402,left,all,5534,282.541,1115.41,5534,282.541,1115.41
Anterolateral visual area,VISal,402,right,all,4125,291.644,1082.29,4125,291.644,1082.29
Anterolateral visual area/ layer 1,VISal1,1074,left,all,1291,612.34,2019.72,1291,612.34,2019.72
Anterolateral visual area/ layer 1,VISal1,1074,right,all,1209,542.19,1792.09,1209,542.19,1792.09
Anterolateral visual area/ layer 2/3,VISal2/3,905,left,all,984,156.525,808.397,984,156.525,808.397
Anterolateral visual area/ layer 2/3,VISal2/3,905,right,all,732,189.752,824.462,732,189.752,824.462
Anterolateral visual area/ layer 4,VISal4,1114,left,all,746,189.46,867.645,746,189.46,867.645
Anterolateral visual area/ layer 4,VISal4,1114,right,all,420,177.646,787.562,420,177.646,787.562
Anterolateral visual area/ layer 5,VISal5,233,left,all,1599,207.083,883.261,1599,207.083,883.261
Anterolateral visual area/ layer 5,VISal5,233,right,all,1200,209.492,809.987,1200,209.492,809.987
Anterolateral visual area/ layer 6a,VISal6a,601,left,all,758,158.061,777.447,758,158.061,777.447
Anterolateral visual area/ layer 6a,VISal6a,601,right,all,480,148.357,696.033,480,148.357,696.033
Anterolateral visual area/ layer 6b,VISal6b,649,left,all,156,171.528,774.917,156,171.528,774.917
Anterolateral visual area/ layer 6b,VISal6b,649,right,all,84,135.835,683.726,84,135.835,683.726
