Region,,,,Experiment,Marker 1,,,Total,,
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,right,all,5544,323.133,1030.57,5544,323.133,1030.57
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,left,all,9314,256.215,978.968,9314,256.215,978.968
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,right,all,5684,224.999,822.777,5684,224.999,822.777
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,left,all,839,272.712,902.433,839,272.712,902.433
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,right,all,617,226.86,729.948,617,226.86,729.948
Primary somatosensory area/ lower limb,SSp-ll,337,left,all,15170,318.516,1159.09,15170,318.516,1159.09
Primary somatosensory area/ lower limb,SSp-ll,337,right,all,11247,289.681,995.235,11247,289.681,995.235
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,left,all,1212,336.414,1090.35,1212,336.414,1090.35
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,right,all,758,234.668,773.215,758,234.668,773.215
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,left,all,4102,265.169,1042.84,4102,265.169,1042.84
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,right,all,2908,244.604,916.484,2908,244.604,916.484
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,left,all,1900,293.251,1183.37,1900,293.251,1183.37
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,right,all,1530,278.608,993.195,1530,278.608,993.195
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,left,all,4334,436.36,1387.86,4334,436.36,1387.86
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,right,all,3281,398.351,1207.47,3281,398.351,1207.47
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,left,all,3456,245.062,1029.95,3456,245.062,1029.95
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,right,all,2653,229.554,890.284,2653,229.554,890.284
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,left,all,166,247.775,971.096,166,247.775,971.096
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,right,all,117,227.257,845.744,117,227.257,845.744
Primary somatosensory area/ mouth,SSp-m,345,left,all,50987,355.983,1321.39,50987,355.983,1321.39
Primary somatosensory area/ mouth,SSp-m,345,right,all,32614,287.678,1094.03,32614,287.678,1094.03
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,left,all,5274,426.921,1270.74,5274,426.921,1270.74
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,right,all,2383,255.096,855.033,2383,255.096,855.033
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,left,all,12892,306.623,1232.57,12892,306.623,1232.57
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,right,all,7766,255.774,1041.29,7766,255.774,1041.29
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,left,all,8678,395.089,1438.32,8678,395.089,1438.32
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,right,all,5222,316.343,1202.92,5222,316.343,1202.92
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,left,all,12324,392.945,1414.15,12324,392.945,1414.15
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,right,all,7787,337.48,1213.1,7787,337.48,1213.1
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,left,all,11280,315.129,1251.65,11280,315.129,1251.65
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,right,all,9214,265.843,1038.54,9214,265.843,1038.54
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,left,all,539,222.777,1396.77,539,222.777,1396.77
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,right,all,242,242.667,1071.92,242,242.667,1071.92
Primary somatosensory area/ upper limb,SSp-ul,369,left,all,29289,339.44,1273.71,29289,339.44,1273.71
Primary somatosensory area/ upper limb,SSp-ul,369,right,all,19822,289.767,1054.89,19822,289.767,1054.89
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,left,all,2610,362.794,1156.19,2610,362.794,1156.19
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,right,all,1213,257.746,865.802,1213,257.746,865.802
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,left,all,8058,306.122,1199.68,8058,306.122,1199.68
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,right,all,5439,262.914,1006.18,5439,262.914,1006.18
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,left,all,4717,362.318,1396.58,4717,362.318,1396.58
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,right,all,3104,316.927,1148.46,3104,316.927,1148.46
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,left,all,7382,414.097,1453.69,7382,414.097,1453.69
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,right,all,4891,357.696,1207.06,4891,357.696,1207.06
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,left,all,6393,270.965,1120.62,6393,270.965,1120.62
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,right,all,5093,245.193,952.409,5093,245.193,952.409
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,left,all,129,232.866,1070.05,129,232.866,1070.05
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,right,all,82,233.348,829.988,82,233.348,829.988
Primary somatosensory area/ trunk,SSp-tr,361,left,all,6479,272.252,956.345,6479,272.252,956.345
Primary somatosensory area/ trunk,SSp-tr,361,right,all,4565,275.53,854.395,4565,275.53,854.395
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,left,all,388,261.446,904.206,388,261.446,904.206
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,right,all,465,223.09,705.327,465,223.09,705.327
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,left,all,1798,236.05,866.766,1798,236.05,866.766
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,right,all,1081,238.989,791.142,1081,238.989,791.142
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,left,all,588,269.046,986.408,588,269.046,986.408
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,right,all,652,277.846,851.161,652,277.846,851.161
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,left,all,2269,338.189,1084.75,2269,338.189,1084.75
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,right,all,1558,351.813,1008.34,1558,351.813,1008.34
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,left,all,1282,218.432,872.935,1282,218.432,872.935
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,right,all,716,206.415,735.911,716,206.415,735.911
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,left,all,154,210.909,821.214,154,210.909,821.214
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,right,all,93,200.389,690.774,93,200.389,690.774
Primary somatosensory area/ unassigned,SSp-un,182305689,left,all,9673,332.272,1233.88,9673,332.272,1233.88
Primary somatosensory area/ unassigned,SSp-un,182305689,right,all,6349,282.02,1014.09,6349,282.02,1014.09
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,left,all,901,382.469,1237.93,901,382.469,1237.93
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,right,all,546,264.12,873.67,546,264.12,873.67
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,left,all,2709,303.832,1158.13,2709,303.832,1158.13
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,right,all,1676,256.214,987.51,1676,256.214,987.51
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,left,all,1592,358.612,1341.69,1592,358.612,1341.69
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,right,all,840,293.649,1095.02,840,293.649,1095.02
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,left,all,2314,391.035,1381.53,2314,391.035,1381.53
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,right,all,1486,351.051,1164.7,1486,351.051,1164.7
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,left,all,2090,265.979,1093.74,2090,265.979,1093.74
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,right,all,1673,246.867,924.135,1673,246.867,924.135
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,left,all,67,219.718,953.403,67,219.718,953.403
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,right,all,128,277.997,857.328,128,277.997,857.328
Supplemental somatosensory area,SSs,378,left,all,70130,329.555,1187.36,70130,329.555,1187.36
Supplemental somatosensory area,SSs,378,right,all,41842,270.255,957.103,41842,270.255,957.103
Supplemental somatosensory area/ layer 1,SSs1,873,left,all,6826,431.185,1252.8,6826,431.185,1252.8
Supplemental somatosensory area/ layer 1,SSs1,873,right,all,3120,260.634,823.981,3120,260.634,823.981
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,left,all,16978,284.238,1143.42,16978,284.238,1143.42
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,right,all,9320,241.77,936.062,9320,241.77,936.062
Supplemental somatosensory area/ layer 4,SSs4,1035,left,all,9500,355.195,1278.16,9500,355.195,1278.16
Supplemental somatosensory area/ layer 4,SSs4,1035,right,all,5406,283.774,1024.84,5406,283.774,1024.84
Supplemental somatosensory area/ layer 5,SSs5,1090,left,all,19038,354.932,1229.32,19038,354.932,1229.32
Supplemental somatosensory area/ layer 5,SSs5,1090,right,all,10918,312.824,1033.37,10918,312.824,1033.37
Supplemental somatosensory area/ layer 6a,SSs6a,862,left,all,16662,293.231,1109.89,16662,293.231,1109.89
Supplemental somatosensory area/ layer 6a,SSs6a,862,right,all,12008,248.894,914.119,12008,248.894,914.119
Supplemental somatosensory area/ layer 6b,SSs6b,893,left,all,1126,288.896,1124.04,1126,288.896,1124.04
Supplemental somatosensory area/ layer 6b,SSs6b,893,right,all,1070,283.487,890.479,1070,283.487,890.479
Gustatory areas,GU,1057,left,all,12652,336.016,1120.26,12652,336.016,1120.26
Gustatory areas,GU,1057,right,all,8476,271.627,901.545,8476,271.627,901.545
Gustatory areas/ layer 1,GU1,36,left,all,1140,441.865,1271.74,1140,441.865,1271.74
Gustatory areas/ layer 1,GU1,36,right,all,560,306.704,863.986,560,306.704,863.986
Gustatory areas/ layer 2/3,GU2/3,180,left,all,2551,274.67,984.566,2551,274.67,984.566
Gustatory areas/ layer 2/3,GU2/3,180,right,all,1453,232.421,821.236,1453,232.421,821.236
Gustatory areas/ layer 4,GU4,148,left,all,1094,330.213,1045,1094,330.213,1045
Gustatory areas/ layer 4,GU4,148,right,all,605,254.378,854.084,605,254.378,854.084
Gustatory areas/ layer 5,GU5,187,left,all,4723,351.843,1128.85,4723,351.843,1128.85
Gustatory areas/ layer 5,GU5,187,right,all,2923,278.852,916.61,2923,278.852,916.61
Gustatory areas/ layer 6a,GU6a,638,left,all,2973,329.847,1178.44,2973,329.847,1178.44
Gustatory areas/ layer 6a,GU6a,638,right,all,2691,282.4,938.339,2691,282.4,938.339
Gustatory areas/ layer 6b,GU6b,662,left,all,171,252.771,1367.45,171,252.771,1367.45
Gustatory areas/ layer 6b,GU6b,662,right,all,244,261.999,997.414,244,261.999,997.414
Visceral area,VISC,677,left,all,14964,311.639,1040.33,14964,311.639,1040.33
Visceral area,VISC,677,right,all,9474,259.938,822.193,9474,259.938,822.193
Visceral area/ layer 1,VISC1,897,left,all,1768,400.025,1224.74,1768,400.025,1224.74
Visceral area/ layer 1,VISC1,897,right,all,576,260.063,807.474,576,260.063,807.474
Visceral area/ layer 2/3,VISC2/3,1106,left,all,3071,276.036,996.831,3071,276.036,996.831
Visceral area/ layer 2/3,VISC2/3,1106,right,all,1921,246.31,787.117,1921,246.31,787.117
Visceral area/ layer 4,VISC4,1010,left,all,1219,302.717,1071.5,1219,302.717,1071.5
Visceral area/ layer 4,VISC4,1010,right,all,786,257.175,862.109,786,257.175,862.109
Visceral area/ layer 5,VISC5,1058,left,all,4749,337.241,1064.82,4749,337.241,1064.82
Visceral area/ layer 5,VISC5,1058,right,all,3215,282.658,859.923,3215,282.658,859.923
Visceral area/ layer 6a,VISC6a,857,left,all,3741,272.563,953.108,3741,272.563,953.108
Visceral area/ layer 6a,VISC6a,857,right,all,2643,240.293,789.417,2643,240.293,789.417
Visceral area/ layer 6b,VISC6b,849,left,all,416,284.097,990.978,416,284.097,990.978
Visceral area/ layer 6b,VISC6b,849,right,all,333,281.44,851.658,333,281.44,851.658
Auditory areas,AUD,247,left,all,42123,325.922,1004.25,42123,325.922,1004.25
Auditory areas,AUD,247,right,all,30919,286.088,904.562,30919,286.088,904.562
Dorsal auditory area,AUDd,1011,left,all,8469,317.409,979.518,8469,317.409,979.518
Dorsal auditory area,AUDd,1011,right,all,6783,283.743,894.825,6783,283.743,894.825
Dorsal auditory area/ layer 1,AUDd1,527,left,all,987,295.006,918.741,987,295.006,918.741
Dorsal auditory area/ layer 1,AUDd1,527,right,all,592,231.942,768.716,592,231.942,768.716
Dorsal auditory area/ layer 2/3,AUDd2/3,600,left,all,2204,260.01,896.364,2204,260.01,896.364
Dorsal auditory area/ layer 2/3,AUDd2/3,600,right,all,1951,250.686,869.378,1951,250.686,869.378
Dorsal auditory area/ layer 4,AUDd4,678,left,all,1089,340.923,1037.64,1089,340.923,1037.64
Dorsal auditory area/ layer 4,AUDd4,678,right,all,880,311.889,982.702,880,311.889,982.702
Dorsal auditory area/ layer 5,AUDd5,252,left,all,2459,367.956,1063.41,2459,367.956,1063.41
Dorsal auditory area/ layer 5,AUDd5,252,right,all,1820,340.674,980.966,1820,340.674,980.966
Dorsal auditory area/ layer 6a,AUDd6a,156,left,all,1529,306.075,952.819,1529,306.075,952.819
Dorsal auditory area/ layer 6a,AUDd6a,156,right,all,1348,257.945,821.325,1348,257.945,821.325
Dorsal auditory area/ layer 6b,AUDd6b,243,left,all,201,397.254,1051.68,201,397.254,1051.68
Dorsal auditory area/ layer 6b,AUDd6b,243,right,all,192,291.834,838.943,192,291.834,838.943
Primary auditory area,AUDp,1002,left,all,15467,327.076,1036.76,15467,327.076,1036.76
Primary auditory area,AUDp,1002,right,all,11230,287.686,932.881,11230,287.686,932.881
Primary auditory area/ layer 1,AUDp1,735,left,all,2265,328.704,1001.75,2265,328.704,1001.75
Primary auditory area/ layer 1,AUDp1,735,right,all,825,238.204,792.057,825,238.204,792.057
Primary auditory area/ layer 2/3,AUDp2/3,251,left,all,3312,265.735,951.554,3312,265.735,951.554
Primary auditory area/ layer 2/3,AUDp2/3,251,right,all,2522,243.949,876.735,2522,243.949,876.735
Primary auditory area/ layer 4,AUDp4,816,left,all,1736,301.05,1057.6,1736,301.05,1057.6
Primary auditory area/ layer 4,AUDp4,816,right,all,1386,275.204,976.04,1386,275.204,976.04
Primary auditory area/ layer 5,AUDp5,847,left,all,4997,371.079,1105.6,4997,371.079,1105.6
Primary auditory area/ layer 5,AUDp5,847,right,all,3989,330.419,1005.22,3989,330.419,1005.22
Primary auditory area/ layer 6a,AUDp6a,954,left,all,2785,324.83,1019.41,2785,324.83,1019.41
Primary auditory area/ layer 6a,AUDp6a,954,right,all,2145,279.594,889.041,2145,279.594,889.041
Primary auditory area/ layer 6b,AUDp6b,1005,left,all,372,410.473,1116.55,372,410.473,1116.55
Primary auditory area/ layer 6b,AUDp6b,1005,right,all,363,329.883,942.298,363,329.883,942.298
Posterior auditory area,AUDpo,1027,left,all,4968,380.43,1113.44,4968,380.43,1113.44
Posterior auditory area,AUDpo,1027,right,all,4059,315.875,963.071,4059,315.875,963.071
Posterior auditory area/ layer 1,AUDpo1,696,left,all,619,368.441,1089.02,619,368.441,1089.02
Posterior auditory area/ layer 1,AUDpo1,696,right,all,341,243.443,780.155,341,243.443,780.155
Posterior auditory area/ layer 2/3,AUDpo2/3,643,left,all,1243,293.805,992.853,1243,293.805,992.853
Posterior auditory area/ layer 2/3,AUDpo2/3,643,right,all,1024,262.449,891.391,1024,262.449,891.391
Posterior auditory area/ layer 4,AUDpo4,759,left,all,617,322.897,1069.26,617,322.897,1069.26
Posterior auditory area/ layer 4,AUDpo4,759,right,all,597,310.713,1002.26,597,310.713,1002.26
Posterior auditory area/ layer 5,AUDpo5,791,left,all,1477,466.049,1230.13,1477,466.049,1230.13
Posterior auditory area/ layer 5,AUDpo5,791,right,all,1251,383.033,1072.81,1251,383.033,1072.81
Posterior auditory area/ layer 6a,AUDpo6a,249,left,all,791,404.464,1131.26,791,404.464,1131.26
Posterior auditory area/ layer 6a,AUDpo6a,249,right,all,664,312.843,936.803,664,312.843,936.803
Posterior auditory area/ layer 6b,AUDpo6b,456,left,all,221,403.61,1139.77,221,403.61,1139.77
Posterior auditory area/ layer 6b,AUDpo6b,456,right,all,182,318.559,922.082,182,318.559,922.082
Ventral auditory area,AUDv,1018,left,all,13219,309.54,941.017,13219,309.54,941.017
Ventral auditory area,AUDv,1018,right,all,8847,272.193,849.236,8847,272.193,849.236
Ventral auditory area/ layer 1,AUDv1,959,left,all,1455,311.278,948.503,1455,311.278,948.503
Ventral auditory area/ layer 1,AUDv1,959,right,all,505,252.372,789.376,505,252.372,789.376
Ventral auditory area/ layer 2/3,AUDv2/3,755,left,all,2968,275.724,863.179,2968,275.724,863.179
Ventral auditory area/ layer 2/3,AUDv2/3,755,right,all,1675,228.609,749.361,1675,228.609,749.361
Ventral auditory area/ layer 4,AUDv4,990,left,all,1791,330.15,969.018,1791,330.15,969.018
Ventral auditory area/ layer 4,AUDv4,990,right,all,941,245.962,824.391,941,245.962,824.391
Ventral auditory area/ layer 5,AUDv5,1023,left,all,4406,330.599,986.135,4406,330.599,986.135
Ventral auditory area/ layer 5,AUDv5,1023,right,all,3439,291.998,884.674,3439,291.998,884.674
Ventral auditory area/ layer 6a,AUDv6a,520,left,all,2346,291.068,918.048,2346,291.068,918.048
Ventral auditory area/ layer 6a,AUDv6a,520,right,all,2029,286.713,885.369,2029,286.713,885.369
Ventral auditory area/ layer 6b,AUDv6b,598,left,all,253,354.896,1040.15,253,354.896,1040.15
Ventral auditory area/ layer 6b,AUDv6b,598,right,all,258,311.445,948.919,258,311.445,948.919
Visual areas,VIS,669,left,all,92798,309.03,1025.24,92798,309.03,1025.24
Visual areas,VIS,669,right,all,70286,281.52,852.325,70286,281.52,852.325
Anterolateral visual area,VISal,402,left,all,5742,335.892,1047.89,5742,335.892,1047.89
Anterolateral visual area,VISal,402,right,all,4154,291.045,890.37,4154,291.045,890.37
Anterolateral visual area/ layer 1,VISal1,1074,left,all,702,348.743,1098.52,702,348.743,1098.52
Anterolateral visual area/ layer 1,VISal1,1074,right,all,243,237.277,768.955,243,237.277,768.955
Anterolateral visual area/ layer 2/3,VISal2/3,905,left,all,1479,264.291,941.603,1479,264.291,941.603
Anterolateral visual area/ layer 2/3,VISal2/3,905,right,all,1140,244.394,827.993,1140,244.394,827.993
Anterolateral visual area/ layer 4,VISal4,1114,left,all,806,319.713,1054.25,806,319.713,1054.25
Anterolateral visual area/ layer 4,VISal4,1114,right,all,599,299.257,917.048,599,299.257,917.048
Anterolateral visual area/ layer 5,VISal5,233,left,all,1570,436.074,1180.7,1570,436.074,1180.7
Anterolateral visual area/ layer 5,VISal5,233,right,all,1235,362.233,1001.3,1235,362.233,1001.3
Anterolateral visual area/ layer 6a,VISal6a,601,left,all,967,295.437,971.048,967,295.437,971.048
Anterolateral visual area/ layer 6a,VISal6a,601,right,all,771,260.301,836.562,771,260.301,836.562
Anterolateral visual area/ layer 6b,VISal6b,649,left,all,218,298.042,966.784,218,298.042,966.784
