Region,,,,Experiment,Marker 1,,,Total,,
name,acronym,id,hemisphere,section,count,strength,channel Ex: 561nm Em: 620nm,count,strength,channel Ex: 561nm Em: 620nm
Anterolateral visual area/ layer 6b,VISal6b,649,right,all,219,167.009,452.283,219,167.009,452.283
Anteromedial visual area,VISam,394,left,all,2282,115.511,388.599,2282,115.511,388.599
Anteromedial visual area,VISam,394,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 1,VISam1,281,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 1,VISam1,281,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 2/3,VISam2/3,1066,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 2/3,VISam2/3,1066,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 4,VISam4,401,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 4,VISam4,401,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 5,VISam5,433,left,all,115,165.394,121.678,115,165.394,121.678
Anteromedial visual area/ layer 5,VISam5,433,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 6a,VISam6a,1046,left,all,1689,112.761,381.448,1689,112.761,381.448
Anteromedial visual area/ layer 6a,VISam6a,1046,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 6b,VISam6b,441,left,all,478,113.225,478.082,478,113.225,478.082
Anteromedial visual area/ layer 6b,VISam6b,441,right,all,0,0,0,0,0,0
Lateral visual area,VISl,409,left,all,16112,157.711,629.152,16112,157.711,629.152
Lateral visual area,VISl,409,right,all,5595,141.798,552.499,5595,141.798,552.499
Lateral visual area/ layer 1,VISl1,421,left,all,2373,127.206,541.905,2373,127.206,541.905
Lateral visual area/ layer 1,VISl1,421,right,all,0,0,0,0,0,0
Lateral visual area/ layer 2/3,VISl2/3,973,left,all,4033,152.316,628.363,4033,152.316,628.363
Lateral visual area/ layer 2/3,VISl2/3,973,right,all,10,271.371,538,10,271.371,538
Lateral visual area/ layer 4,VISl4,573,left,all,2361,213.927,695.581,2361,213.927,695.581
Lateral visual area/ layer 4,VISl4,573,right,all,859,160.841,582.418,859,160.841,582.418
Lateral visual area/ layer 5,VISl5,613,left,all,4520,161.777,649.858,4520,161.777,649.858
Lateral visual area/ layer 5,VISl5,613,right,all,2481,119.313,570.55,2481,119.313,570.55
Lateral visual area/ layer 6a,VISl6a,74,left,all,2529,139.17,619.448,2529,139.17,619.448
Lateral visual area/ layer 6a,VISl6a,74,right,all,1896,154.262,525.585,1896,154.262,525.585
Lateral visual area/ layer 6b,VISl6b,121,left,all,296,123.676,576.233,296,123.676,576.233
Lateral visual area/ layer 6b,VISl6b,121,right,all,349,183.337,497.166,349,183.337,497.166
Primary visual area,VISp,385,left,all,53804,153.512,611.555,53804,153.512,611.555
Primary visual area,VISp,385,right,all,15988,138.279,558.281,15988,138.279,558.281
Primary visual area/ layer 1,VISp1,593,left,all,2683,168.059,445.971,2683,168.059,445.971
Primary visual area/ layer 1,VISp1,593,right,all,0,0,0,0,0,0
Primary visual area/ layer 2/3,VISp2/3,821,left,all,8865,147.674,549.206,8865,147.674,549.206
Primary visual area/ layer 2/3,VISp2/3,821,right,all,0,0,0,0,0,0
Primary visual area/ layer 4,VISp4,721,left,all,8638,165.997,610.822,8638,165.997,610.822
Primary visual area/ layer 4,VISp4,721,right,all,994,186.574,590.307,994,186.574,590.307
Primary visual area/ layer 5,VISp5,778,left,all,17133,155.629,640.161,17133,155.629,640.161
Primary visual area/ layer 5,VISp5,778,right,all,5115,136.429,575.287,5115,136.429,575.287
Primary visual area/ layer 6a,VISp6a,33,left,all,14324,146.275,646.301,14324,146.275,646.301
Primary visual area/ layer 6a,VISp6a,33,right,all,8208,131.989,550.395,8208,131.989,550.395
Primary visual area/ layer 6b,VISp6b,305,left,all,2161,140.679,618.733,2161,140.679,618.733
Primary visual area/ layer 6b,VISp6b,305,right,all,1671,146.111,525.907,1671,146.111,525.907
Posterolateral visual area,VISpl,425,left,all,5735,164.597,573.929,5735,164.597,573.929
Posterolateral visual area,VISpl,425,right,all,2415,139.618,527.345,2415,139.618,527.345
Posterolateral visual area/ layer 1,VISpl1,750,left,all,1068,187.465,418.655,1068,187.465,418.655
Posterolateral visual area/ layer 1,VISpl1,750,right,all,91,188.011,472.593,91,188.011,472.593
Posterolateral visual area/ layer 2/3,VISpl2/3,269,left,all,1162,133.918,571.529,1162,133.918,571.529
Posterolateral visual area/ layer 2/3,VISpl2/3,269,right,all,165,203.266,531.418,165,203.266,531.418
Posterolateral visual area/ layer 4,VISpl4,869,left,all,376,139.941,606.46,376,139.941,606.46
Posterolateral visual area/ layer 4,VISpl4,869,right,all,19,367.509,600.789,19,367.509,600.789
Posterolateral visual area/ layer 5,VISpl5,902,left,all,2071,167.299,618.504,2071,167.299,618.504
Posterolateral visual area/ layer 5,VISpl5,902,right,all,1208,135.859,526.958,1208,135.859,526.958
Posterolateral visual area/ layer 6a,VISpl6a,377,left,all,940,177.665,635.764,940,177.665,635.764
Posterolateral visual area/ layer 6a,VISpl6a,377,right,all,857,122.863,531.005,857,122.863,531.005
Posterolateral visual area/ layer 6b,VISpl6b,393,left,all,118,186.794,624.364,118,186.794,624.364
Posterolateral visual area/ layer 6b,VISpl6b,393,right,all,75,135.126,530.64,75,135.126,530.64
posteromedial visual area,VISpm,533,left,all,2759,126.764,466.971,2759,126.764,466.971
posteromedial visual area,VISpm,533,right,all,98,149.713,365.051,98,149.713,365.051
posteromedial visual area/ layer 1,VISpm1,805,left,all,0,0,0,0,0,0
posteromedial visual area/ layer 1,VISpm1,805,right,all,0,0,0,0,0,0
posteromedial visual area/ layer 2/3,VISpm2/3,41,left,all,0,0,0,0,0,0
posteromedial visual area/ layer 2/3,VISpm2/3,41,right,all,0,0,0,0,0,0
posteromedial visual area/ layer 4,VISpm4,501,left,all,0,0,0,0,0,0
posteromedial visual area/ layer 4,VISpm4,501,right,all,0,0,0,0,0,0
posteromedial visual area/ layer 5,VISpm5,565,left,all,301,188.138,215.007,301,188.138,215.007
posteromedial visual area/ layer 5,VISpm5,565,right,all,0,0,0,0,0,0
posteromedial visual area/ layer 6a,VISpm6a,257,left,all,1945,116.578,489.152,1945,116.578,489.152
posteromedial visual area/ layer 6a,VISpm6a,257,right,all,3,120.167,394.333,3,120.167,394.333
posteromedial visual area/ layer 6b,VISpm6b,469,left,all,513,129.374,530.715,513,129.374,530.715
posteromedial visual area/ layer 6b,VISpm6b,469,right,all,95,150.646,364.126,95,150.646,364.126
Laterointermediate area,VISli,312782574,left,all,6383,164.279,591.349,6383,164.279,591.349
Laterointermediate area,VISli,312782574,right,all,2053,131.027,516.514,2053,131.027,516.514
Laterointermediate area/ layer 1,VISli1,312782578,left,all,1014,140.006,538.534,1014,140.006,538.534
Laterointermediate area/ layer 1,VISli1,312782578,right,all,0,0,0,0,0,0
Laterointermediate area/ layer 2/3,VISli2/3,312782582,left,all,1654,189.917,584.742,1654,189.917,584.742
Laterointermediate area/ layer 2/3,VISli2/3,312782582,right,all,19,167.291,517.158,19,167.291,517.158
Laterointermediate area/ layer 4,VISli4,312782586,left,all,715,211.839,635.15,715,211.839,635.15
Laterointermediate area/ layer 4,VISli4,312782586,right,all,180,174.428,530.428,180,174.428,530.428
Laterointermediate area/ layer 5,VISli5,312782590,left,all,2284,153.721,605.087,2284,153.721,605.087
Laterointermediate area/ layer 5,VISli5,312782590,right,all,985,114.064,526.258,985,114.064,526.258
Laterointermediate area/ layer 6a,VISli6a,312782594,left,all,592,128.046,592.733,592,128.046,592.733
Laterointermediate area/ layer 6a,VISli6a,312782594,right,all,704,133.546,509.311,704,133.546,509.311
Laterointermediate area/ layer 6b,VISli6b,312782598,left,all,124,113.996,599.153,124,113.996,599.153
Laterointermediate area/ layer 6b,VISli6b,312782598,right,all,165,170.012,473.824,165,170.012,473.824
Postrhinal area,VISpor,312782628,left,all,17061,209.628,608.759,17061,209.628,608.759
Postrhinal area,VISpor,312782628,right,all,3509,134.89,490.461,3509,134.89,490.461
Postrhinal area/ layer 1,VISpor1,312782632,left,all,2931,240.827,526.455,2931,240.827,526.455
Postrhinal area/ layer 1,VISpor1,312782632,right,all,0,0,0,0,0,0
Postrhinal area/ layer 2/3,VISpor2/3,312782636,left,all,5121,249.327,631.318,5121,249.327,631.318
Postrhinal area/ layer 2/3,VISpor2/3,312782636,right,all,0,0,0,0,0,0
Postrhinal area/ layer 4,VISpor4,312782640,left,all,860,180.927,597.559,860,180.927,597.559
Postrhinal area/ layer 4,VISpor4,312782640,right,all,0,0,0,0,0,0
Postrhinal area/ layer 5,VISpor5,312782644,left,all,5789,186.13,628.714,5789,186.13,628.714
Postrhinal area/ layer 5,VISpor5,312782644,right,all,1645,146.959,493.735,1645,146.959,493.735
Postrhinal area/ layer 6a,VISpor6a,312782648,left,all,2011,155.885,617.494,2011,155.885,617.494
Postrhinal area/ layer 6a,VISpor6a,312782648,right,all,1558,118.59,489.301,1558,118.59,489.301
Postrhinal area/ layer 6b,VISpor6b,312782652,left,all,349,135.275,615.195,349,135.275,615.195
Postrhinal area/ layer 6b,VISpor6b,312782652,right,all,306,153,478.771,306,153,478.771
Anterior cingulate area,ACA,31,left,all,55612,155.94,593.827,55612,155.94,593.827
Anterior cingulate area,ACA,31,right,all,63011,161.871,500.354,63011,161.871,500.354
Anterior cingulate area/ dorsal part,ACAd,39,left,all,27484,164.143,570.497,27484,164.143,570.497
Anterior cingulate area/ dorsal part,ACAd,39,right,all,36025,170.711,433.535,36025,170.711,433.535
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,left,all,4337,150.851,442.673,4337,150.851,442.673
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,right,all,5599,161.755,278.114,5599,161.755,278.114
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,left,all,3526,162.063,546.133,3526,162.063,546.133
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,right,all,6781,172.536,271.992,6781,172.536,271.992
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,left,all,9154,148.517,599.335,9154,148.517,599.335
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,right,all,15050,168.249,476.211,15050,168.249,476.211
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,left,all,10156,182.675,607.468,10156,182.675,607.468
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,right,all,8287,180.298,587.857,8287,180.298,587.857
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,left,all,311,227.842,573.106,311,227.842,573.106
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,right,all,308,155.751,577.935,308,155.751,577.935
Anterior cingulate area/ ventral part,ACAv,48,left,all,28128,147.924,616.623,28128,147.924,616.623
Anterior cingulate area/ ventral part,ACAv,48,right,all,26986,150.07,589.554,26986,150.07,589.554
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,left,all,7043,162.604,559.321,7043,162.604,559.321
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,right,all,7376,181.454,515.944,7376,181.454,515.944
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,left,all,7576,136.912,642.947,7576,136.912,642.947
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,right,all,6434,152.899,562.714,6434,152.899,562.714
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,left,all,7827,151.08,665.463,7827,151.08,665.463
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,right,all,9320,132.351,646.668,9320,132.351,646.668
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,left,all,4782,136.036,591.28,4782,136.036,591.28
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,right,all,3360,130.088,637.154,3360,130.088,637.154
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,left,all,900,161.474,553.354,900,161.474,553.354
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,right,all,496,114.978,636.71,496,114.978,636.71
Prelimbic area,PL,972,left,all,19613,164.637,574.783,19613,164.637,574.783
Prelimbic area,PL,972,right,all,23149,177.758,514.894,23149,177.758,514.894
Prelimbic area/ layer 1,PL1,171,left,all,4456,179.077,468.475,4456,179.077,468.475
Prelimbic area/ layer 1,PL1,171,right,all,5017,202.134,397.83,5017,202.134,397.83
Prelimbic area/ layer 2/3,PL2/3,304,left,all,3866,157.996,565.16,3866,157.996,565.16
Prelimbic area/ layer 2/3,PL2/3,304,right,all,4236,180.8,444.068,4236,180.8,444.068
Prelimbic area/ layer 5,PL5,363,left,all,5365,146.616,611.216,5365,146.616,611.216
Prelimbic area/ layer 5,PL5,363,right,all,10293,171.427,565.46,10293,171.427,565.46
Prelimbic area/ layer 6a,PL6a,84,left,all,5631,175.355,632.772,5631,175.355,632.772
Prelimbic area/ layer 6a,PL6a,84,right,all,3518,158.946,617.986,3518,158.946,617.986
Prelimbic area/ layer 6b,PL6b,132,left,all,295,156.707,537.197,295,156.707,537.197
Prelimbic area/ layer 6b,PL6b,132,right,all,85,132.497,563.894,85,132.497,563.894
Infralimbic area,ILA,44,left,all,7452,127.309,548.871,7452,127.309,548.871
Infralimbic area,ILA,44,right,all,6638,132.186,551.744,6638,132.186,551.744
Infralimbic area/ layer 1,ILA1,707,left,all,1824,140.356,502.728,1824,140.356,502.728
Infralimbic area/ layer 1,ILA1,707,right,all,2059,143.085,513.754,2059,143.085,513.754
Infralimbic area/ layer 2/3,ILA2/3,556,left,all,1551,121.157,526.31,1551,121.157,526.31
Infralimbic area/ layer 2/3,ILA2/3,556,right,all,1694,133.478,542.552,1694,133.478,542.552
Infralimbic area/ layer 5,ILA5,827,left,all,2260,121.595,577.765,2260,121.595,577.765
Infralimbic area/ layer 5,ILA5,827,right,all,2286,129.074,582.497,2286,129.074,582.497
Infralimbic area/ layer 6a,ILA6a,1054,left,all,1662,125.654,587.829,1662,125.654,587.829
Infralimbic area/ layer 6a,ILA6a,1054,right,all,563,104.912,595.151,563,104.912,595.151
Infralimbic area/ layer 6b,ILA6b,1081,left,all,155,136.366,478.613,155,136.366,478.613
Infralimbic area/ layer 6b,ILA6b,1081,right,all,36,72.1089,525.417,36,72.1089,525.417
Orbital area,ORB,714,left,all,64775,158.791,603.75,64775,158.791,603.75
Orbital area,ORB,714,right,all,53830,165.05,567.269,53830,165.05,567.269
Orbital area/ lateral part,ORBl,723,left,all,31726,165.055,635.95,31726,165.055,635.95
Orbital area/ lateral part,ORBl,723,right,all,21842,168.533,594.236,21842,168.533,594.236
Orbital area/ lateral part/ layer 1,ORBl1,448,left,all,4867,184.275,598.089,4867,184.275,598.089
Orbital area/ lateral part/ layer 1,ORBl1,448,right,all,3650,162.846,544.438,3650,162.846,544.438
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,left,all,8341,179.514,667.93,8341,179.514,667.93
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,right,all,5825,167.439,619.866,5825,167.439,619.866
Orbital area/ lateral part/ layer 5,ORBl5,630,left,all,13788,156.851,644.498,13788,156.851,644.498
Orbital area/ lateral part/ layer 5,ORBl5,630,right,all,9270,172.223,610.99,9270,172.223,610.99
Orbital area/ lateral part/ layer 6a,ORBl6a,440,left,all,4431,145.864,598.3,4431,145.864,598.3
Orbital area/ lateral part/ layer 6a,ORBl6a,440,right,all,2915,169.574,557.88,2915,169.574,557.88
Orbital area/ lateral part/ layer 6b,ORBl6b,488,left,all,299,111.632,523.843,299,111.632,523.843
Orbital area/ lateral part/ layer 6b,ORBl6b,488,right,all,182,112.921,501.588,182,112.921,501.588
Orbital area/ medial part,ORBm,731,left,all,13257,149.447,532.148,13257,149.447,532.148
Orbital area/ medial part,ORBm,731,right,all,15178,160.862,519.553,15178,160.862,519.553
Orbital area/ medial part/ layer 1,ORBm1,484,left,all,4724,166.878,462.751,4724,166.878,462.751
Orbital area/ medial part/ layer 1,ORBm1,484,right,all,5420,178.112,438.198,5420,178.112,438.198
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,left,all,3565,139.568,536.11,3565,139.568,536.11
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,right,all,3831,159.175,528.645,3831,159.175,528.645
Orbital area/ medial part/ layer 5,ORBm5,620,left,all,3077,131.707,582.542,3077,131.707,582.542
Orbital area/ medial part/ layer 5,ORBm5,620,right,all,4780,147.652,584.185,4780,147.652,584.185
Orbital area/ medial part/ layer 6a,ORBm6a,910,left,all,1846,153.548,617.754,1846,153.548,617.754
Orbital area/ medial part/ layer 6a,ORBm6a,910,right,all,1137,140.1,604.554,1137,140.1,604.554
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,left,all,45,146.921,545.933,45,146.921,545.933
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,right,all,10,131.973,573.2,10,131.973,573.2
Orbital area/ ventrolateral part,ORBvl,746,left,all,19792,155.008,600.096,19792,155.008,600.096
Orbital area/ ventrolateral part,ORBvl,746,right,all,16810,164.306,575.312,16810,164.306,575.312
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,left,all,4422,151.456,566.83,4422,151.456,566.83
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,right,all,4204,178.813,520.393,4204,178.813,520.393
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,left,all,5422,148.949,624.68,5422,148.949,624.68
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,right,all,5791,159.443,595.807,5791,159.443,595.807
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,left,all,6736,155.878,605.7,6736,155.878,605.7
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,right,all,5259,158.426,594.84,5259,158.426,594.84
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,left,all,3084,169.156,595.554,3084,169.156,595.554
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,right,all,1521,164.176,582.579,1521,164.176,582.579
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,left,all,128,147.795,522.414,128,147.795,522.414
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,right,all,35,115.407,530.8,35,115.407,530.8
Agranular insular area,AI,95,left,all,85921,168.534,554.109,85921,168.534,554.109
Agranular insular area,AI,95,right,all,63922,161.841,505.203,63922,161.841,505.203
Agranular insular area/ dorsal part,AId,104,left,all,43303,177.039,554.141,43303,177.039,554.141
Agranular insular area/ dorsal part,AId,104,right,all,33315,165.001,510.713,33315,165.001,510.713
Agranular insular area/ dorsal part/ layer 1,AId1,996,left,all,6153,206.703,441.47,6153,206.703,441.47
Agranular insular area/ dorsal part/ layer 1,AId1,996,right,all,2167,168.539,414.345,2167,168.539,414.345
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,left,all,12270,209.368,523.684,12270,209.368,523.684
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,right,all,9169,146.965,476.132,9169,146.965,476.132
Agranular insular area/ dorsal part/ layer 5,AId5,1101,left,all,18870,166.878,601.426,18870,166.878,601.426
Agranular insular area/ dorsal part/ layer 5,AId5,1101,right,all,14367,174.782,548.949,14367,174.782,548.949
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,left,all,5695,113.19,587.008,5695,113.19,587.008
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,right,all,7247,168.684,510.58,7247,168.684,510.58
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,left,all,315,101.335,514.527,315,101.335,514.527
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,right,all,365,138.98,449.134,365,138.98,449.134
Agranular insular area/ posterior part,AIp,111,left,all,23666,150.698,518.653,23666,150.698,518.653
Agranular insular area/ posterior part,AIp,111,right,all,14420,154.185,462.252,14420,154.185,462.252
Agranular insular area/ posterior part/ layer 1,AIp1,120,left,all,4090,183.703,464.901,4090,183.703,464.901
Agranular insular area/ posterior part/ layer 1,AIp1,120,right,all,0,0,0,0,0,0
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,left,all,8493,173.282,534.435,8493,173.282,534.435
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,right,all,2958,156.931,443.124,2958,156.931,443.124
Agranular insular area/ posterior part/ layer 5,AIp5,344,left,all,6841,127.058,523.127,6841,127.058,523.127
Agranular insular area/ posterior part/ layer 5,AIp5,344,right,all,7271,143.685,468.28,7271,143.685,468.28
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,left,all,4040,111.831,531.118,4040,111.831,531.118
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,right,all,3989,171.311,462.473,3989,171.311,462.473
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,left,all,202,110.814,542.564,202,110.814,542.564
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,right,all,202,153.696,520.995,202,153.696,520.995
Agranular insular area/ ventral part,AIv,119,left,all,18952,171.376,598.314,18952,171.376,598.314
Agranular insular area/ ventral part,AIv,119,right,all,16187,162.157,532.124,16187,162.157,532.124
Agranular insular area/ ventral part/ layer 1,AIv1,704,left,all,2697,187.137,477.296,2697,187.137,477.296
Agranular insular area/ ventral part/ layer 1,AIv1,704,right,all,1612,165.018,471.976,1612,165.018,471.976
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,left,all,7148,197.954,591.538,7148,197.954,591.538
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,right,all,5444,153.078,520.631,5444,153.078,520.631
Agranular insular area/ ventral part/ layer 5,AIv5,800,left,all,7899,152.65,651.188,7899,152.65,651.188
Agranular insular area/ ventral part/ layer 5,AIv5,800,right,all,7248,170.714,560.168,7248,170.714,560.168
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,left,all,1182,101.593,563.772,1182,101.593,563.772
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,right,all,1867,152.517,509.457,1867,152.517,509.457
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,left,all,26,91.1819,521.077,26,91.1819,521.077
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,right,all,16,211.454,443.812,16,211.454,443.812
Retrosplenial area,RSP,254,left,all,36166,165.896,638.413,36166,165.896,638.413
Retrosplenial area,RSP,254,right,all,50627,158.296,508.21,50627,158.296,508.21
Retrosplenial area/ lateral agranular part,RSPagl,894,left,all,4008,159.361,466.738,4008,159.361,466.738
Retrosplenial area/ lateral agranular part,RSPagl,894,right,all,1592,155.383,557.859,1592,155.383,557.859
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,left,all,636,178.245,323.811,636,178.245,323.811
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,right,all,49,197.621,474.061,49,197.621,474.061
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,left,all,513,202.355,555.304,513,202.355,555.304
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,right,all,130,183.478,569.162,130,183.478,569.162
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,left,all,169,187.173,691.858,169,187.173,691.858
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,right,all,317,135.365,596.552,317,135.365,596.552
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,left,all,2152,147.416,459.108,2152,147.416,459.108
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,right,all,942,149.553,550.973,942,149.553,550.973
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,left,all,538,135.088,511.048,538,135.088,511.048
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,right,all,154,195.094,537.448,154,195.094,537.448
Retrosplenial area/ dorsal part,RSPd,879,left,all,4790,175.425,616.104,4790,175.425,616.104
Retrosplenial area/ dorsal part,RSPd,879,right,all,4658,139.761,525.856,4658,139.761,525.856
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,left,all,1104,178.845,510.853,1104,178.845,510.853
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,right,all,783,138.952,480.779,783,138.952,480.779
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,left,all,796,170.553,621.722,796,170.553,621.722
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,right,all,676,134.935,540.028,676,134.935,540.028
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,left,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,right,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,left,all,1018,160.753,687.37,1018,160.753,687.37
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,right,all,1251,130.344,559.472,1251,130.344,559.472
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,left,all,1581,189.086,640.972,1581,189.086,640.972
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,right,all,1771,147.839,515.004,1771,147.839,515.004
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,left,all,291,152.894,615.619,291,152.894,615.619
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,right,all,177,147.502,542.119,177,147.502,542.119
Retrosplenial area/ ventral part,RSPv,886,left,all,27368,165.185,667.459,27368,165.185,667.459
Retrosplenial area/ ventral part,RSPv,886,right,all,44377,160.346,504.577,44377,160.346,504.577
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,left,all,6262,175.918,599.404,6262,175.918,599.404
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,right,all,9485,171.397,444.604,9485,171.397,444.604
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,left,all,5993,164.689,708.41,5993,164.689,708.41
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,right,all,10544,174.553,445.17,10544,174.553,445.17
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,left,all,8234,161.975,730.466,8234,161.975,730.466
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,right,all,16842,151.422,542.738,16842,151.422,542.738
Retrosplenial area/ ventral part/ layer 6a,RSPv6a,590,left,all,6255,158.746,614.701,6255,158.746,614.701
Retrosplenial area/ ventral part/ layer 6a,RSPv6a,590,right,all,6832,145.179,570.625,6832,145.179,570.625
Retrosplenial area/ ventral part/ layer 6b,RSPv6b,622,left,all,624,169.132,654.54,624,169.132,654.54
Retrosplenial area/ ventral part/ layer 6b,RSPv6b,622,right,all,674,159.297,654.85,674,159.297,654.85
Posterior parietal association areas,PTLp,22,left,all,17359,145.249,513.463,17359,145.249,513.463
Posterior parietal association areas,PTLp,22,right,all,2710,131.032,492.719,2710,131.032,492.719
Anterior area,VISa,312782546,left,all,6283,135.799,482.854,6283,135.799,482.854
Anterior area,VISa,312782546,right,all,533,164.01,419.962,533,164.01,419.962
Anterior area/ layer 1,VISa1,312782550,left,all,0,0,0,0,0,0
Anterior area/ layer 1,VISa1,312782550,right,all,0,0,0,0,0,0
Anterior area/ layer 2/3,VISa2/3,312782554,left,all,0,0,0,0,0,0
Anterior area/ layer 2/3,VISa2/3,312782554,right,all,0,0,0,0,0,0
Anterior area/ layer 4,VISa4,312782558,left,all,65,240.278,149.415,65,240.278,149.415
Anterior area/ layer 4,VISa4,312782558,right,all,0,0,0,0,0,0
Anterior area/ layer 5,VISa5,312782562,left,all,1976,149.289,376.581,1976,149.289,376.581
Anterior area/ layer 5,VISa5,312782562,right,all,0,0,0,0,0,0
Anterior area/ layer 6a,VISa6a,312782566,left,all,3520,125.18,525.163,3520,125.18,525.163
Anterior area/ layer 6a,VISa6a,312782566,right,all,261,165.652,413.487,261,165.652,413.487
Anterior area/ layer 6b,VISa6b,312782570,left,all,722,141.247,597.452,722,141.247,597.452
Anterior area/ layer 6b,VISa6b,312782570,right,all,272,162.435,426.176,272,162.435,426.176
