Region,,,,Experiment,Marker 1,,,Total,,
Frontal pole/ layer 5,FRP5,526157192,right,all,1337,204.022,619.519,1337,204.022,619.519
Frontal pole/ layer 6a,FRP6a,526157196,left,all,578,204.955,663.597,578,204.955,663.597
Frontal pole/ layer 6a,FRP6a,526157196,right,all,235,186.812,591.251,235,186.812,591.251
Frontal pole/ layer 6b,FRP6b,526322264,left,all,2,143.783,793.5,2,143.783,793.5
Frontal pole/ layer 6b,FRP6b,526322264,right,all,3,214.049,697.667,3,214.049,697.667
Somatomotor areas,MO,500,left,all,157555,254.533,910.435,157555,254.533,910.435
Somatomotor areas,MO,500,right,all,116289,242.929,787.184,116289,242.929,787.184
Primary motor area,MOp,985,left,all,76851,273.46,998.153,76851,273.46,998.153
Primary motor area,MOp,985,right,all,59233,247.477,810.217,59233,247.477,810.217
Primary motor area/ Layer 1,MOp1,320,left,all,9979,402.1,1186.33,9979,402.1,1186.33
Primary motor area/ Layer 1,MOp1,320,right,all,6142,317.215,983.181,6142,317.215,983.181
Primary motor area/ Layer 2/3,MOp2/3,943,left,all,22223,240.609,925.167,22223,240.609,925.167
Primary motor area/ Layer 2/3,MOp2/3,943,right,all,17650,224.04,740.01,17650,224.04,740.01
Primary motor area/ Layer 5,MOp5,648,left,all,27098,286.029,1016.33,27098,286.029,1016.33
Primary motor area/ Layer 5,MOp5,648,right,all,22442,264.1,834.477,22442,264.1,834.477
Primary motor area/ Layer 6a,MOp6a,844,left,all,16249,224.588,946.018,16249,224.588,946.018
Primary motor area/ Layer 6a,MOp6a,844,right,all,12764,218.315,781.965,12764,218.315,781.965
Primary motor area/ Layer 6b,MOp6b,882,left,all,1302,196.531,1074.03,1302,196.531,1074.03
Primary motor area/ Layer 6b,MOp6b,882,right,all,235,181.51,780.179,235,181.51,780.179
Secondary motor area,MOs,993,left,all,80704,236.51,826.906,80704,236.51,826.906
Secondary motor area,MOs,993,right,all,57056,238.208,763.272,57056,238.208,763.272
Secondary motor area/ layer 1,MOs1,656,left,all,13866,266.587,912.524,13866,266.587,912.524
Secondary motor area/ layer 1,MOs1,656,right,all,10284,302.105,957.439,10284,302.105,957.439
Secondary motor area/ layer 2/3,MOs2/3,962,left,all,20048,205.774,737.236,20048,205.774,737.236
Secondary motor area/ layer 2/3,MOs2/3,962,right,all,13617,203.521,667.33,13617,203.521,667.33
Secondary motor area/ layer 5,MOs5,767,left,all,33018,247.633,833.37,33018,247.633,833.37
Secondary motor area/ layer 5,MOs5,767,right,all,23315,240.915,741.929,23315,240.915,741.929
Secondary motor area/ layer 6a,MOs6a,1021,left,all,13653,224.717,855.547,13653,224.717,855.547
Secondary motor area/ layer 6a,MOs6a,1021,right,all,9716,213.491,743.034,9716,213.491,743.034
Secondary motor area/ layer 6b,MOs6b,1085,left,all,119,177.002,877.672,119,177.002,877.672
Secondary motor area/ layer 6b,MOs6b,1085,right,all,124,175.559,794.371,124,175.559,794.371
Somatosensory areas,SS,453,left,all,228554,268.866,1000.22,228554,268.866,1000.22
Somatosensory areas,SS,453,right,all,161531,257.508,825.44,161531,257.508,825.44
Primary somatosensory area,SSp,322,left,all,163074,262.241,1019.33,163074,262.241,1019.33
Primary somatosensory area,SSp,322,right,all,119557,257.018,838.098,119557,257.018,838.098
Primary somatosensory area/ nose,SSp-n,353,left,all,18829,248.343,928.797,18829,248.343,928.797
Primary somatosensory area/ nose,SSp-n,353,right,all,13627,252.061,794.053,13627,252.061,794.053
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,left,all,3483,272.85,953.822,3483,272.85,953.822
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,right,all,2814,302.91,875.144,2814,302.91,875.144
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,left,all,2777,235.85,869.926,2777,235.85,869.926
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,right,all,2113,225.647,733.167,2113,225.647,733.167
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,left,all,3304,259.647,979.59,3304,259.647,979.59
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,right,all,2003,256.843,831.151,2003,256.843,831.151
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,left,all,4600,272.606,987.203,4600,272.606,987.203
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,right,all,3568,267.543,821.522,3568,267.543,821.522
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,left,all,4009,207.689,839.604,4009,207.689,839.604
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,right,all,3041,203.608,707.752,3041,203.608,707.752
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,left,all,656,192.493,924.864,656,192.493,924.864
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,right,all,88,198.114,687.159,88,198.114,687.159
Primary somatosensory area/ barrel field,SSp-bfd,329,left,all,45422,244.374,1017.18,45422,244.374,1017.18
Primary somatosensory area/ barrel field,SSp-bfd,329,right,all,30037,242.117,799.539,30037,242.117,799.539
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,left,all,6046,277.888,1057.54,6046,277.888,1057.54
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,right,all,4694,247.871,835.738,4694,247.871,835.738
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,left,all,7520,239.655,930.219,7520,239.655,930.219
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,right,all,6008,235.285,785.217,6008,235.285,785.217
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,left,all,8405,265.162,1040.24,8405,265.162,1040.24
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,right,all,5995,256.636,800.386,5995,256.636,800.386
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,left,all,9902,280.427,1066.57,9902,280.427,1066.57
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,right,all,7476,266.006,833.252,7476,266.006,833.252
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,left,all,11030,195.9,966.449,11030,195.9,966.449
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,right,all,5286,201.448,734.852,5286,201.448,734.852
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,left,all,2519,179.184,1131.01,2519,179.184,1131.01
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,right,all,578,178.758,801.194,578,178.758,801.194
Primary somatosensory area/ lower limb,SSp-ll,337,left,all,10122,246.351,930.878,10122,246.351,930.878
Primary somatosensory area/ lower limb,SSp-ll,337,right,all,8895,236.753,765.147,8895,236.753,765.147
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,left,all,132,248.523,959.311,132,248.523,959.311
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,right,all,120,239.294,946.217,120,239.294,946.217
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,left,all,2523,245.185,991.868,2523,245.185,991.868
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,right,all,2267,231.993,828.644,2267,231.993,828.644
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,left,all,948,229.955,823.924,948,229.955,823.924
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,right,all,794,211.944,673.535,794,211.944,673.535
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,left,all,3759,281.402,951.301,3759,281.402,951.301
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,right,all,3260,269.297,771.163,3260,269.297,771.163
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,left,all,2390,210.727,864.231,2390,210.727,864.231
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,right,all,2331,206.911,717.332,2331,206.911,717.332
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,left,all,370,169.553,1001.9,370,169.553,1001.9
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,right,all,123,185.149,756.268,123,185.149,756.268
Primary somatosensory area/ mouth,SSp-m,345,left,all,52054,295.978,1101.97,52054,295.978,1101.97
Primary somatosensory area/ mouth,SSp-m,345,right,all,36867,287.65,929.8,36867,287.65,929.8
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,left,all,8067,471.325,1333.2,8067,471.325,1333.2
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,right,all,7671,430.097,1141.33,7671,430.097,1141.33
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,left,all,9463,239.802,1009.76,9463,239.802,1009.76
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,right,all,6043,224.853,815.355,6043,224.853,815.355
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,left,all,8428,295.828,1153.61,8428,295.828,1153.61
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,right,all,4780,267.689,931.18,4780,267.689,931.18
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,left,all,13715,296.65,1130.42,13715,296.65,1130.42
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,right,all,9244,285.72,948.357,9244,285.72,948.357
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,left,all,11614,225.332,949.517,11614,225.332,949.517
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,right,all,8913,222.906,808.56,8913,222.906,808.56
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,left,all,767,204.198,1039.91,767,204.198,1039.91
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,right,all,216,181.628,797.343,216,181.628,797.343
Primary somatosensory area/ upper limb,SSp-ul,369,left,all,23247,250.55,989.464,23247,250.55,989.464
Primary somatosensory area/ upper limb,SSp-ul,369,right,all,17784,243.313,816.343,17784,243.313,816.343
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,left,all,2661,250.026,974.914,2661,250.026,974.914
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,right,all,2951,249.376,923.791,2951,249.376,923.791
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,left,all,4933,236.021,937.751,4933,236.021,937.751
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,right,all,3820,227.198,756.883,3820,227.198,756.883
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,left,all,3772,264.834,1040.03,3772,264.834,1040.03
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,right,all,2666,237.541,797.553,2666,237.541,797.553
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,left,all,6380,298.418,1066.1,6380,298.418,1066.1
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,right,all,4973,282.913,862.886,4973,282.913,862.886
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,left,all,4830,199.367,906.906,4830,199.367,906.906
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,right,all,3303,202.171,735.093,3303,202.171,735.093
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,left,all,671,192.446,1008.71,671,192.446,1008.71
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,right,all,71,215.412,774.958,71,215.412,774.958
Primary somatosensory area/ trunk,SSp-tr,361,left,all,6220,251.869,966.219,6220,251.869,966.219
Primary somatosensory area/ trunk,SSp-tr,361,right,all,6510,248.972,815.78,6510,248.972,815.78
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,left,all,954,285.164,1178.28,954,285.164,1178.28
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,right,all,762,268.161,1033.8,762,268.161,1033.8
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,left,all,887,259.57,1024.59,887,259.57,1024.59
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,right,all,1032,271.487,911.006,1032,271.487,911.006
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,left,all,2044,236.029,886.883,2044,236.029,886.883
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,right,all,2274,236.903,739.04,2274,236.903,739.04
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,left,all,2085,254.004,929.616,2085,254.004,929.616
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,right,all,2185,248.567,780.908,2185,248.567,780.908
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,left,all,250,209.2,903.828,250,209.2,903.828
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,right,all,257,211.911,762.467,257,211.911,762.467
Primary somatosensory area/ unassigned,SSp-un,182305689,left,all,7180,236.354,938.497,7180,236.354,938.497
Primary somatosensory area/ unassigned,SSp-un,182305689,right,all,5837,233.405,762.505,5837,233.405,762.505
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,left,all,801,229.788,921.991,801,229.788,921.991
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,right,all,798,245.825,848.683,798,245.825,848.683
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,left,all,1482,236.806,900.478,1482,236.806,900.478
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,right,all,1272,228.385,736.732,1272,228.385,736.732
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,left,all,1140,252.896,958.145,1140,252.896,958.145
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,right,all,995,227.924,729.626,995,227.924,729.626
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,left,all,1943,272.996,1005.57,1943,272.996,1005.57
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,right,all,1692,258.846,800.403,1692,258.846,800.403
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,left,all,1529,193.144,875.053,1529,193.144,875.053
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,right,all,1037,196.078,697.658,1037,196.078,697.658
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,left,all,285,168.305,987.091,285,168.305,987.091
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,right,all,43,177.4,759.023,43,177.4,759.023
Supplemental somatosensory area,SSs,378,left,all,65480,285.365,952.647,65480,285.365,952.647
Supplemental somatosensory area,SSs,378,right,all,41974,258.903,789.382,41974,258.903,789.382
Supplemental somatosensory area/ layer 1,SSs1,873,left,all,11317,526.957,1323.03,11317,526.957,1323.03
Supplemental somatosensory area/ layer 1,SSs1,873,right,all,7783,386.154,976.422,7783,386.154,976.422
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,left,all,10137,213.738,806.713,10137,213.738,806.713
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,right,all,6607,218.246,712.127,6607,218.246,712.127
Supplemental somatosensory area/ layer 4,SSs4,1035,left,all,8189,237.945,890.762,8189,237.945,890.762
Supplemental somatosensory area/ layer 4,SSs4,1035,right,all,5205,245.453,772.407,5205,245.453,772.407
Supplemental somatosensory area/ layer 5,SSs5,1090,left,all,17774,266.117,906.944,17774,266.117,906.944
Supplemental somatosensory area/ layer 5,SSs5,1090,right,all,11632,257.963,789.607,11632,257.963,789.607
Supplemental somatosensory area/ layer 6a,SSs6a,862,left,all,15833,217.186,864.548,15833,217.186,864.548
Supplemental somatosensory area/ layer 6a,SSs6a,862,right,all,9196,202.048,702.885,9196,202.048,702.885
Supplemental somatosensory area/ layer 6b,SSs6b,893,left,all,2230,196.548,953.365,2230,196.548,953.365
Supplemental somatosensory area/ layer 6b,SSs6b,893,right,all,1551,182.831,748.035,1551,182.831,748.035
Gustatory areas,GU,1057,left,all,10566,337.924,1025.23,10566,337.924,1025.23
Gustatory areas,GU,1057,right,all,10936,319.013,867.761,10936,319.013,867.761
Gustatory areas/ layer 1,GU1,36,left,all,2398,726.233,1726.53,2398,726.233,1726.53
Gustatory areas/ layer 1,GU1,36,right,all,2746,590.806,1300.24,2746,590.806,1300.24
Gustatory areas/ layer 2/3,GU2/3,180,left,all,1063,201.944,808.1,1063,201.944,808.1
Gustatory areas/ layer 2/3,GU2/3,180,right,all,1290,212.776,718.512,1290,212.776,718.512
Gustatory areas/ layer 4,GU4,148,left,all,630,218.341,827.498,630,218.341,827.498
Gustatory areas/ layer 4,GU4,148,right,all,702,223.37,760.197,702,223.37,760.197
Gustatory areas/ layer 5,GU5,187,left,all,3684,239.167,831.596,3684,239.167,831.596
Gustatory areas/ layer 5,GU5,187,right,all,3343,238,738.038,3343,238,738.038
Gustatory areas/ layer 6a,GU6a,638,left,all,2605,213.812,804.472,2605,213.812,804.472
Gustatory areas/ layer 6a,GU6a,638,right,all,2739,224.528,695.522,2739,224.528,695.522
Gustatory areas/ layer 6b,GU6b,662,left,all,186,208.051,821.651,186,208.051,821.651
Gustatory areas/ layer 6b,GU6b,662,right,all,116,210.943,746.06,116,210.943,746.06
Visceral area,VISC,677,left,all,14561,361.166,975.762,14561,361.166,975.762
Visceral area,VISC,677,right,all,10463,242.028,698.792,10463,242.028,698.792
Visceral area/ layer 1,VISC1,897,left,all,3119,839.783,1778.34,3119,839.783,1778.34
Visceral area/ layer 1,VISC1,897,right,all,2082,366.593,922.746,2082,366.593,922.746
Visceral area/ layer 2/3,VISC2/3,1106,left,all,2020,212.598,693.058,2020,212.598,693.058
Visceral area/ layer 2/3,VISC2/3,1106,right,all,1724,205.247,607.007,1724,205.247,607.007
Visceral area/ layer 4,VISC4,1010,left,all,827,211.257,717.007,827,211.257,717.007
Visceral area/ layer 4,VISC4,1010,right,all,804,228.7,668.133,804,228.7,668.133
Visceral area/ layer 5,VISC5,1058,left,all,4805,247.234,774.32,4805,247.234,774.32
Visceral area/ layer 5,VISC5,1058,right,all,3181,224.317,655.185,3181,224.317,655.185
Visceral area/ layer 6a,VISC6a,857,left,all,3396,221.685,771.896,3396,221.685,771.896
Visceral area/ layer 6a,VISC6a,857,right,all,2441,195.873,636.465,2441,195.873,636.465
Visceral area/ layer 6b,VISC6b,849,left,all,394,240.335,828.708,394,240.335,828.708
Visceral area/ layer 6b,VISC6b,849,right,all,231,171.81,731.134,231,171.81,731.134
Auditory areas,AUD,247,left,all,40103,267.311,906.815,40103,267.311,906.815
Auditory areas,AUD,247,right,all,36656,249.141,778.019,36656,249.141,778.019
Dorsal auditory area,AUDd,1011,left,all,9094,267.125,972.852,9094,267.125,972.852
Dorsal auditory area,AUDd,1011,right,all,7017,236.242,758.494,7017,236.242,758.494
Dorsal auditory area/ layer 1,AUDd1,527,left,all,1804,397.445,1225.87,1804,397.445,1225.87
Dorsal auditory area/ layer 1,AUDd1,527,right,all,1504,255.887,797.991,1504,255.887,797.991
Dorsal auditory area/ layer 2/3,AUDd2/3,600,left,all,1650,218.254,850.848,1650,218.254,850.848
Dorsal auditory area/ layer 2/3,AUDd2/3,600,right,all,1126,206.434,671.603,1126,206.434,671.603
Dorsal auditory area/ layer 4,AUDd4,678,left,all,1204,246.674,926.185,1204,246.674,926.185
Dorsal auditory area/ layer 4,AUDd4,678,right,all,865,251.514,736.653,865,251.514,736.653
Dorsal auditory area/ layer 5,AUDd5,252,left,all,2649,262.656,936.157,2649,262.656,936.157
Dorsal auditory area/ layer 5,AUDd5,252,right,all,2186,260.276,773.206,2186,260.276,773.206
Dorsal auditory area/ layer 6a,AUDd6a,156,left,all,1584,204.378,908.567,1584,204.378,908.567
Dorsal auditory area/ layer 6a,AUDd6a,156,right,all,1207,192.12,766.721,1207,192.12,766.721
Dorsal auditory area/ layer 6b,AUDd6b,243,left,all,203,175.457,973.251,203,175.457,973.251
Dorsal auditory area/ layer 6b,AUDd6b,243,right,all,129,170.521,876.597,129,170.521,876.597
Primary auditory area,AUDp,1002,left,all,14457,276.324,927.541,14457,276.324,927.541
Primary auditory area,AUDp,1002,right,all,13954,253.321,799.313,13954,253.321,799.313
Primary auditory area/ layer 1,AUDp1,735,left,all,3200,434.427,1220.05,3200,434.427,1220.05
Primary auditory area/ layer 1,AUDp1,735,right,all,3386,310.448,952.083,3386,310.448,952.083
Primary auditory area/ layer 2/3,AUDp2/3,251,left,all,2000,215.879,799.341,2000,215.879,799.341
Primary auditory area/ layer 2/3,AUDp2/3,251,right,all,1942,214.368,706.984,1942,214.368,706.984
Primary auditory area/ layer 4,AUDp4,816,left,all,1647,235.908,876.859,1647,235.908,876.859
Primary auditory area/ layer 4,AUDp4,816,right,all,1888,247.62,769.776,1888,247.62,769.776
Primary auditory area/ layer 5,AUDp5,847,left,all,5223,250.048,849.564,5223,250.048,849.564
Primary auditory area/ layer 5,AUDp5,847,right,all,4893,251.949,755.317,4893,251.949,755.317
Primary auditory area/ layer 6a,AUDp6a,954,left,all,2236,201.071,839.858,2236,201.071,839.858
Primary auditory area/ layer 6a,AUDp6a,954,right,all,1670,198.866,749.229,1670,198.866,749.229
Primary auditory area/ layer 6b,AUDp6b,1005,left,all,151,190.409,975.06,151,190.409,975.06
Primary auditory area/ layer 6b,AUDp6b,1005,right,all,175,199.815,894.76,175,199.815,894.76
Posterior auditory area,AUDpo,1027,left,all,3175,235.765,813.545,3175,235.765,813.545
Posterior auditory area,AUDpo,1027,right,all,3732,230.22,720.266,3732,230.22,720.266
Posterior auditory area/ layer 1,AUDpo1,696,left,all,816,306.952,1056.42,816,306.952,1056.42
Posterior auditory area/ layer 1,AUDpo1,696,right,all,738,265.184,936.299,738,265.184,936.299
Posterior auditory area/ layer 2/3,AUDpo2/3,643,left,all,349,188.721,668.393,349,188.721,668.393
Posterior auditory area/ layer 2/3,AUDpo2/3,643,right,all,470,210.213,618.404,470,210.213,618.404
Posterior auditory area/ layer 4,AUDpo4,759,left,all,340,213.768,714.956,340,213.768,714.956
Posterior auditory area/ layer 4,AUDpo4,759,right,all,596,233.133,658.515,596,233.133,658.515
Posterior auditory area/ layer 5,AUDpo5,791,left,all,1053,229.347,740.953,1053,229.347,740.953
Posterior auditory area/ layer 5,AUDpo5,791,right,all,1325,232.931,676.326,1325,232.931,676.326
Posterior auditory area/ layer 6a,AUDpo6a,249,left,all,421,194.531,711.584,421,194.531,711.584
Posterior auditory area/ layer 6a,AUDpo6a,249,right,all,581,193.094,687.494,581,193.094,687.494
Posterior auditory area/ layer 6b,AUDpo6b,456,left,all,196,184.372,840.867,196,184.372,840.867
Posterior auditory area/ layer 6b,AUDpo6b,456,right,all,22,223.106,834.182,22,223.106,834.182
Ventral auditory area,AUDv,1018,left,all,13377,265.184,861.659,13377,265.184,861.659
Ventral auditory area,AUDv,1018,right,all,11953,257.741,782.656,11953,257.741,782.656
Ventral auditory area/ layer 1,AUDv1,959,left,all,1500,551.694,1363.5,1500,551.694,1363.5
Ventral auditory area/ layer 1,AUDv1,959,right,all,2801,375.92,989.862,2801,375.92,989.862
Ventral auditory area/ layer 2/3,AUDv2/3,755,left,all,2135,204.588,745.563,2135,204.588,745.563
Ventral auditory area/ layer 2/3,AUDv2/3,755,right,all,1520,196.212,662.283,1520,196.212,662.283
Ventral auditory area/ layer 4,AUDv4,990,left,all,1689,237.939,807.711,1689,237.939,807.711
Ventral auditory area/ layer 4,AUDv4,990,right,all,1533,230.429,728.577,1533,230.429,728.577
Ventral auditory area/ layer 5,AUDv5,1023,left,all,5533,245.834,798.046,5533,245.834,798.046
Ventral auditory area/ layer 5,AUDv5,1023,right,all,4039,238.063,719.436,4039,238.063,719.436
Ventral auditory area/ layer 6a,AUDv6a,520,left,all,2242,210.059,832.299,2242,210.059,832.299
Ventral auditory area/ layer 6a,AUDv6a,520,right,all,1795,202.759,745.08,1795,202.759,745.08
Ventral auditory area/ layer 6b,AUDv6b,598,left,all,278,179.867,876.112,278,179.867,876.112
Ventral auditory area/ layer 6b,AUDv6b,598,right,all,265,191.854,813.887,265,191.854,813.887
Visual areas,VIS,669,left,all,48912,248.235,876.005,48912,248.235,876.005
Visual areas,VIS,669,right,all,41743,223.481,712.077,41743,223.481,712.077
Anterolateral visual area,VISal,402,left,all,4172,231.266,849.865,4172,231.266,849.865
Anterolateral visual area,VISal,402,right,all,3992,234.475,762.891,3992,234.475,762.891
Anterolateral visual area/ layer 1,VISal1,1074,left,all,911,259.54,1016.73,911,259.54,1016.73
Anterolateral visual area/ layer 1,VISal1,1074,right,all,972,233.789,871.851,972,233.789,871.851
Anterolateral visual area/ layer 2/3,VISal2/3,905,left,all,641,205.57,738.715,641,205.57,738.715
Anterolateral visual area/ layer 2/3,VISal2/3,905,right,all,644,209.7,688.436,644,209.7,688.436
Anterolateral visual area/ layer 4,VISal4,1114,left,all,490,225.373,811.79,490,225.373,811.79
Anterolateral visual area/ layer 4,VISal4,1114,right,all,520,249.308,721.342,520,249.308,721.342
Anterolateral visual area/ layer 5,VISal5,233,left,all,1392,244.214,837.399,1392,244.214,837.399
Anterolateral visual area/ layer 5,VISal5,233,right,all,1255,258.634,759.234,1255,258.634,759.234
Anterolateral visual area/ layer 6a,VISal6a,601,left,all,543,202.52,762.652,543,202.52,762.652
Anterolateral visual area/ layer 6a,VISal6a,601,right,all,469,202.856,688.013,469,202.856,688.013
Anterolateral visual area/ layer 6b,VISal6b,649,left,all,195,186.064,863.179,195,186.064,863.179
Anterolateral visual area/ layer 6b,VISal6b,649,right,all,132,184.616,788.295,132,184.616,788.295
Anteromedial visual area,VISam,394,left,all,2041,230.679,907.292,2041,230.679,907.292
Anteromedial visual area,VISam,394,right,all,1886,234.735,823.005,1886,234.735,823.005
Anteromedial visual area/ layer 1,VISam1,281,left,all,0,0,0,0,0,0
