Region,,,,Experiment,Marker 1,,,Total,,
name,acronym,id,hemisphere,section,count,strength,channel Ex: 561.000000nm Em: 620.000000nm,count,strength,channel Ex: 561.000000nm Em: 620.000000nm
Anterolateral visual area/ layer 2/3,VISal2/3,905,left,all,521,167.042,617.837,521,167.042,617.837
Anterolateral visual area/ layer 2/3,VISal2/3,905,right,all,304,159.135,574.059,304,159.135,574.059
Anterolateral visual area/ layer 4,VISal4,1114,left,all,470,181.998,639.64,470,181.998,639.64
Anterolateral visual area/ layer 4,VISal4,1114,right,all,227,179.49,602.018,227,179.49,602.018
Anterolateral visual area/ layer 5,VISal5,233,left,all,1317,205.975,649.226,1317,205.975,649.226
Anterolateral visual area/ layer 5,VISal5,233,right,all,1068,191.159,602.707,1068,191.159,602.707
Anterolateral visual area/ layer 6a,VISal6a,601,left,all,440,169.41,578.307,440,169.41,578.307
Anterolateral visual area/ layer 6a,VISal6a,601,right,all,372,165.844,571.64,372,165.844,571.64
Anterolateral visual area/ layer 6b,VISal6b,649,left,all,85,157.939,563.059,85,157.939,563.059
Anterolateral visual area/ layer 6b,VISal6b,649,right,all,83,142.941,541.072,83,142.941,541.072
Anteromedial visual area,VISam,394,left,all,4343,242.03,916.462,4343,242.03,916.462
Anteromedial visual area,VISam,394,right,all,1983,189.839,677.566,1983,189.839,677.566
Anteromedial visual area/ layer 1,VISam1,281,left,all,1096,408.759,1576.18,1096,408.759,1576.18
Anteromedial visual area/ layer 1,VISam1,281,right,all,129,412.501,1550.94,129,412.501,1550.94
Anteromedial visual area/ layer 2/3,VISam2/3,1066,left,all,567,155.48,636.247,567,155.48,636.247
Anteromedial visual area/ layer 2/3,VISam2/3,1066,right,all,199,156.121,589.362,199,156.121,589.362
Anteromedial visual area/ layer 4,VISam4,401,left,all,176,161.107,670.358,176,161.107,670.358
Anteromedial visual area/ layer 4,VISam4,401,right,all,74,144.165,603.5,74,144.165,603.5
Anteromedial visual area/ layer 5,VISam5,433,left,all,1645,201.04,716.692,1645,201.04,716.692
Anteromedial visual area/ layer 5,VISam5,433,right,all,979,179.289,622.65,979,179.289,622.65
Anteromedial visual area/ layer 6a,VISam6a,1046,left,all,767,184.258,697.248,767,184.258,697.248
Anteromedial visual area/ layer 6a,VISam6a,1046,right,all,532,180.729,623.382,532,180.729,623.382
Anteromedial visual area/ layer 6b,VISam6b,441,left,all,92,158.572,654.576,92,158.572,654.576
Anteromedial visual area/ layer 6b,VISam6b,441,right,all,70,140.424,576.957,70,140.424,576.957
Lateral visual area,VISl,409,left,all,7287,310.364,998.507,7287,310.364,998.507
Lateral visual area,VISl,409,right,all,3590,263.469,755.636,3590,263.469,755.636
Lateral visual area/ layer 1,VISl1,421,left,all,2021,627.79,1849.83,2021,627.79,1849.83
Lateral visual area/ layer 1,VISl1,421,right,all,1216,452.477,1196.04,1216,452.477,1196.04
Lateral visual area/ layer 2/3,VISl2/3,973,left,all,779,186.658,696.005,779,186.658,696.005
Lateral visual area/ layer 2/3,VISl2/3,973,right,all,329,154.585,533.988,329,154.585,533.988
Lateral visual area/ layer 4,VISl4,573,left,all,1078,189.13,694.678,1078,189.13,694.678
Lateral visual area/ layer 4,VISl4,573,right,all,302,161.642,548.321,302,161.642,548.321
Lateral visual area/ layer 5,VISl5,613,left,all,2153,202.911,686.466,2153,202.911,686.466
Lateral visual area/ layer 5,VISl5,613,right,all,1239,177.469,540.202,1239,177.469,540.202
Lateral visual area/ layer 6a,VISl6a,74,left,all,1035,164.693,615.984,1035,164.693,615.984
Lateral visual area/ layer 6a,VISl6a,74,right,all,418,153.551,495.974,418,153.551,495.974
Lateral visual area/ layer 6b,VISl6b,121,left,all,221,164.007,592.991,221,164.007,592.991
Lateral visual area/ layer 6b,VISl6b,121,right,all,86,138.381,470.337,86,138.381,470.337
Primary visual area,VISp,385,left,all,35492,285.677,1019.2,35492,285.677,1019.2
Primary visual area,VISp,385,right,all,22540,320.491,1004.76,22540,320.491,1004.76
Primary visual area/ layer 1,VISp1,593,left,all,11444,482.937,1661.58,11444,482.937,1661.58
Primary visual area/ layer 1,VISp1,593,right,all,10855,481.208,1453.83,10855,481.208,1453.83
Primary visual area/ layer 2/3,VISp2/3,821,left,all,4693,189.133,725.035,4693,189.133,725.035
Primary visual area/ layer 2/3,VISp2/3,821,right,all,1824,168.465,595.998,1824,168.465,595.998
Primary visual area/ layer 4,VISp4,721,left,all,4101,196.942,745.309,4101,196.942,745.309
Primary visual area/ layer 4,VISp4,721,right,all,1336,180.786,618.685,1336,180.786,618.685
Primary visual area/ layer 5,VISp5,778,left,all,9878,204.263,728.077,9878,204.263,728.077
Primary visual area/ layer 5,VISp5,778,right,all,5746,177.691,598.575,5746,177.691,598.575
Primary visual area/ layer 6a,VISp6a,33,left,all,4719,168.553,656.837,4719,168.553,656.837
Primary visual area/ layer 6a,VISp6a,33,right,all,2360,156.056,546.692,2360,156.056,546.692
Primary visual area/ layer 6b,VISp6b,305,left,all,657,158.517,620.802,657,158.517,620.802
Primary visual area/ layer 6b,VISp6b,305,right,all,419,148.523,531.401,419,148.523,531.401
Posterolateral visual area,VISpl,425,left,all,3683,219.323,788.659,3683,219.323,788.659
Posterolateral visual area,VISpl,425,right,all,2652,259.312,775.876,2652,259.312,775.876
Posterolateral visual area/ layer 1,VISpl1,750,left,all,1027,350.582,1110.73,1027,350.582,1110.73
Posterolateral visual area/ layer 1,VISpl1,750,right,all,923,440.72,1167.34,923,440.72,1167.34
Posterolateral visual area/ layer 2/3,VISpl2/3,269,left,all,741,170.035,698.895,741,170.035,698.895
Posterolateral visual area/ layer 2/3,VISpl2/3,269,right,all,470,157.639,619.63,470,157.639,619.63
Posterolateral visual area/ layer 4,VISpl4,869,left,all,91,160.567,649.319,91,160.567,649.319
Posterolateral visual area/ layer 4,VISpl4,869,right,all,71,153.764,559.958,71,153.764,559.958
Posterolateral visual area/ layer 5,VISpl5,902,left,all,1274,170.301,653.849,1274,170.301,653.849
Posterolateral visual area/ layer 5,VISpl5,902,right,all,896,166.712,552.838,896,166.712,552.838
Posterolateral visual area/ layer 6a,VISpl6a,377,left,all,492,164.295,644.106,492,164.295,644.106
Posterolateral visual area/ layer 6a,VISpl6a,377,right,all,264,161.528,530.364,264,161.528,530.364
Posterolateral visual area/ layer 6b,VISpl6b,393,left,all,58,160.599,638.534,58,160.599,638.534
Posterolateral visual area/ layer 6b,VISpl6b,393,right,all,28,138.748,493.75,28,138.748,493.75
posteromedial visual area,VISpm,533,left,all,4209,212.147,826.059,4209,212.147,826.059
posteromedial visual area,VISpm,533,right,all,2705,244.58,876.072,2705,244.58,876.072
posteromedial visual area/ layer 1,VISpm1,805,left,all,1253,303.909,1279.79,1253,303.909,1279.79
posteromedial visual area/ layer 1,VISpm1,805,right,all,1000,372.78,1412.86,1000,372.78,1412.86
posteromedial visual area/ layer 2/3,VISpm2/3,41,left,all,465,166.339,611.548,465,166.339,611.548
posteromedial visual area/ layer 2/3,VISpm2/3,41,right,all,217,162.612,553.212,217,162.612,553.212
posteromedial visual area/ layer 4,VISpm4,501,left,all,170,176.662,648.194,170,176.662,648.194
posteromedial visual area/ layer 4,VISpm4,501,right,all,108,193.523,592.815,108,193.523,592.815
posteromedial visual area/ layer 5,VISpm5,565,left,all,1697,177.716,643.94,1697,177.716,643.94
posteromedial visual area/ layer 5,VISpm5,565,right,all,1018,172.829,561.797,1018,172.829,561.797
posteromedial visual area/ layer 6a,VISpm6a,257,left,all,537,167.652,619.38,537,167.652,619.38
posteromedial visual area/ layer 6a,VISpm6a,257,right,all,310,159.317,559.894,310,159.317,559.894
posteromedial visual area/ layer 6b,VISpm6b,469,left,all,87,151.001,613.506,87,151.001,613.506
posteromedial visual area/ layer 6b,VISpm6b,469,right,all,52,140.24,526.365,52,140.24,526.365
Laterointermediate area,VISli,312782574,left,all,2727,340.633,986.019,2727,340.633,986.019
Laterointermediate area,VISli,312782574,right,all,1718,311.927,818.922,1718,311.927,818.922
Laterointermediate area/ layer 1,VISli1,312782578,left,all,841,694.122,1768.07,841,694.122,1768.07
Laterointermediate area/ layer 1,VISli1,312782578,right,all,638,550.797,1330.26,638,550.797,1330.26
Laterointermediate area/ layer 2/3,VISli2/3,312782582,left,all,322,187.775,656.618,322,187.775,656.618
Laterointermediate area/ layer 2/3,VISli2/3,312782582,right,all,188,155.961,546.66,188,155.961,546.66
Laterointermediate area/ layer 4,VISli4,312782586,left,all,185,194.103,662.735,185,194.103,662.735
Laterointermediate area/ layer 4,VISli4,312782586,right,all,88,163.898,525,88,163.898,525
Laterointermediate area/ layer 5,VISli5,312782590,left,all,907,189.789,649.642,907,189.789,649.642
Laterointermediate area/ layer 5,VISli5,312782590,right,all,634,179.576,519.678,634,179.576,519.678
Laterointermediate area/ layer 6a,VISli6a,312782594,left,all,371,164.215,594.76,371,164.215,594.76
Laterointermediate area/ layer 6a,VISli6a,312782594,right,all,131,167.493,472.412,131,167.493,472.412
Laterointermediate area/ layer 6b,VISli6b,312782598,left,all,101,155.575,574.366,101,155.575,574.366
Laterointermediate area/ layer 6b,VISli6b,312782598,right,all,39,126.834,458.077,39,126.834,458.077
Postrhinal area,VISpor,312782628,left,all,8985,292.14,914.138,8985,292.14,914.138
Postrhinal area,VISpor,312782628,right,all,5194,406.697,999.239,5194,406.697,999.239
Postrhinal area/ layer 1,VISpor1,312782632,left,all,2452,546.262,1471.14,2452,546.262,1471.14
Postrhinal area/ layer 1,VISpor1,312782632,right,all,2519,666.128,1500.39,2519,666.128,1500.39
Postrhinal area/ layer 2/3,VISpor2/3,312782636,left,all,1500,185.234,735.053,1500,185.234,735.053
Postrhinal area/ layer 2/3,VISpor2/3,312782636,right,all,643,166.35,586.521,643,166.35,586.521
Postrhinal area/ layer 4,VISpor4,312782640,left,all,198,178.746,678.424,198,178.746,678.424
Postrhinal area/ layer 4,VISpor4,312782640,right,all,83,163.507,520.627,83,163.507,520.627
Postrhinal area/ layer 5,VISpor5,312782644,left,all,3048,211.533,704.114,3048,211.533,704.114
Postrhinal area/ layer 5,VISpor5,312782644,right,all,1372,166.135,517.748,1372,166.135,517.748
Postrhinal area/ layer 6a,VISpor6a,312782648,left,all,1466,182.747,681.964,1466,182.747,681.964
Postrhinal area/ layer 6a,VISpor6a,312782648,right,all,449,149.279,485.967,449,149.279,485.967
Postrhinal area/ layer 6b,VISpor6b,312782652,left,all,321,185.47,696.231,321,185.47,696.231
Postrhinal area/ layer 6b,VISpor6b,312782652,right,all,128,147.734,481.773,128,147.734,481.773
Anterior cingulate area,ACA,31,left,all,25366,177.694,752.702,25366,177.694,752.702
Anterior cingulate area,ACA,31,right,all,25751,191.946,734.66,25751,191.946,734.66
Anterior cingulate area/ dorsal part,ACAd,39,left,all,14922,183.854,727.294,14922,183.854,727.294
Anterior cingulate area/ dorsal part,ACAd,39,right,all,14404,193.49,705.349,14404,193.49,705.349
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,left,all,1166,212.43,752.602,1166,212.43,752.602
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,right,all,2016,268.997,809.67,2016,268.997,809.67
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,left,all,2334,151.318,681.917,2334,151.318,681.917
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,right,all,1972,153.302,672.968,1972,153.302,672.968
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,left,all,8166,196.203,737.713,8166,196.203,737.713
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,right,all,7794,194.446,701.206,7794,194.446,701.206
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,left,all,3082,166.669,720.024,3082,166.669,720.024
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,right,all,2508,162.863,660.349,2508,162.863,660.349
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,left,all,174,153.669,806.161,174,153.669,806.161
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,right,all,114,161.841,693.93,114,161.841,693.93
Anterior cingulate area/ ventral part,ACAv,48,left,all,10444,168.892,789.004,10444,168.892,789.004
Anterior cingulate area/ ventral part,ACAv,48,right,all,11347,189.986,771.867,11347,189.986,771.867
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,left,all,878,194.229,730.666,878,194.229,730.666
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,right,all,1938,290.901,828.089,1938,290.901,828.089
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,left,all,1497,150.69,755.659,1497,150.69,755.659
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,right,all,1350,154.823,753.941,1350,154.823,753.941
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,left,all,5980,172.703,803.711,5980,172.703,803.711
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,right,all,6217,175.62,766.679,6217,175.62,766.679
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,left,all,1717,159.237,789.944,1717,159.237,789.944
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,right,all,1563,158.29,742.615,1563,158.29,742.615
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,left,all,372,165.647,820.113,372,165.647,820.113
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,right,all,279,156.848,747.541,279,156.848,747.541
Prelimbic area,PL,972,left,all,8857,169.158,677.485,8857,169.158,677.485
Prelimbic area,PL,972,right,all,8609,194.349,686.115,8609,194.349,686.115
Prelimbic area/ layer 1,PL1,171,left,all,809,261.661,881.988,809,261.661,881.988
Prelimbic area/ layer 1,PL1,171,right,all,1924,305.528,911.904,1924,305.528,911.904
Prelimbic area/ layer 2/3,PL2/3,304,left,all,906,150.32,585.15,906,150.32,585.15
Prelimbic area/ layer 2/3,PL2/3,304,right,all,1019,150.039,589.89,1019,150.039,589.89
Prelimbic area/ layer 5,PL5,363,left,all,4772,162.323,641.785,4772,162.323,641.785
Prelimbic area/ layer 5,PL5,363,right,all,3868,166.839,614.518,3868,166.839,614.518
Prelimbic area/ layer 6a,PL6a,84,left,all,2286,158.667,712.137,2286,158.667,712.137
Prelimbic area/ layer 6a,PL6a,84,right,all,1599,159.078,642.658,1599,159.078,642.658
Prelimbic area/ layer 6b,PL6b,132,left,all,84,155.189,788.893,84,155.189,788.893
Prelimbic area/ layer 6b,PL6b,132,right,all,199,164.437,736.683,199,164.437,736.683
Infralimbic area,ILA,44,left,all,3297,177.604,738.869,3297,177.604,738.869
Infralimbic area,ILA,44,right,all,2773,213.576,728.179,2773,213.576,728.179
Infralimbic area/ layer 1,ILA1,707,left,all,207,283.54,744.855,207,283.54,744.855
Infralimbic area/ layer 1,ILA1,707,right,all,566,444.123,885.173,566,444.123,885.173
Infralimbic area/ layer 2/3,ILA2/3,556,left,all,235,166.88,696.677,235,166.88,696.677
Infralimbic area/ layer 2/3,ILA2/3,556,right,all,319,163.43,661.574,319,163.43,661.574
Infralimbic area/ layer 5,ILA5,827,left,all,1642,168.194,722.684,1642,168.194,722.684
Infralimbic area/ layer 5,ILA5,827,right,all,868,153.399,685.895,868,153.399,685.895
Infralimbic area/ layer 6a,ILA6a,1054,left,all,1197,174.324,768.087,1197,174.324,768.087
Infralimbic area/ layer 6a,ILA6a,1054,right,all,950,154.221,695.433,950,154.221,695.433
Infralimbic area/ layer 6b,ILA6b,1081,left,all,16,175.548,756.25,16,175.548,756.25
Infralimbic area/ layer 6b,ILA6b,1081,right,all,70,129.688,731.014,70,129.688,731.014
Orbital area,ORB,714,left,all,22660,172.491,683.611,22660,172.491,683.611
Orbital area,ORB,714,right,all,16226,167.046,601.626,16226,167.046,601.626
Orbital area/ lateral part,ORBl,723,left,all,12097,177.074,731.949,12097,177.074,731.949
Orbital area/ lateral part,ORBl,723,right,all,7662,165.401,610.61,7662,165.401,610.61
Orbital area/ lateral part/ layer 1,ORBl1,448,left,all,624,187.811,690.196,624,187.811,690.196
Orbital area/ lateral part/ layer 1,ORBl1,448,right,all,556,179.087,600.567,556,179.087,600.567
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,left,all,2091,177.74,706.267,2091,177.74,706.267
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,right,all,1420,164.619,613.03,1420,164.619,613.03
Orbital area/ lateral part/ layer 5,ORBl5,630,left,all,6414,184.032,739.302,6414,184.032,739.302
Orbital area/ lateral part/ layer 5,ORBl5,630,right,all,4119,170.231,616.392,4119,170.231,616.392
Orbital area/ lateral part/ layer 6a,ORBl6a,440,left,all,2666,159.893,738.295,2666,159.893,738.295
Orbital area/ lateral part/ layer 6a,ORBl6a,440,right,all,1421,149.661,591.434,1421,149.661,591.434
Orbital area/ lateral part/ layer 6b,ORBl6b,488,left,all,302,154.166,783.848,302,154.166,783.848
Orbital area/ lateral part/ layer 6b,ORBl6b,488,right,all,146,137.83,648.842,146,137.83,648.842
Orbital area/ medial part,ORBm,731,left,all,4808,172.085,623.999,4808,172.085,623.999
Orbital area/ medial part,ORBm,731,right,all,3847,182.366,608.733,3847,182.366,608.733
Orbital area/ medial part/ layer 1,ORBm1,484,left,all,823,202.066,594.018,823,202.066,594.018
Orbital area/ medial part/ layer 1,ORBm1,484,right,all,1130,251.123,644.199,1130,251.123,644.199
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,left,all,1060,164.876,607.275,1060,164.876,607.275
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,right,all,966,154.062,589.697,966,154.062,589.697
Orbital area/ medial part/ layer 5,ORBm5,620,left,all,2190,165.999,625.58,2190,165.999,625.58
Orbital area/ medial part/ layer 5,ORBm5,620,right,all,1260,156.13,593.277,1260,156.13,593.277
Orbital area/ medial part/ layer 6a,ORBm6a,910,left,all,721,166.452,676.313,721,166.452,676.313
Orbital area/ medial part/ layer 6a,ORBm6a,910,right,all,485,146.762,604.087,485,146.762,604.087
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,left,all,14,197.638,711.143,14,197.638,711.143
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,right,all,6,177.53,615.667,6,177.53,615.667
Orbital area/ ventrolateral part,ORBvl,746,left,all,5755,163.195,631.806,5755,163.195,631.806
Orbital area/ ventrolateral part,ORBvl,746,right,all,4717,157.222,581.237,4717,157.222,581.237
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,left,all,713,149.638,552.962,713,149.638,552.962
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,right,all,648,142.282,533.318,648,142.282,533.318
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,left,all,1643,178.987,638.637,1643,178.987,638.637
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,right,all,1405,167.997,600.312,1405,167.997,600.312
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,left,all,2590,160.352,640.547,2590,160.352,640.547
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,right,all,2168,158.159,584.047,2168,158.159,584.047
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,left,all,775,152.423,658.272,775,152.423,658.272
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,right,all,476,141.393,575.607,476,141.393,575.607
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,left,all,34,146.537,686.059,34,146.537,686.059
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,right,all,20,159.462,623.25,20,159.462,623.25
Agranular insular area,AI,95,left,all,45741,269.815,850.485,45741,269.815,850.485
Agranular insular area,AI,95,right,all,26514,210.738,627.565,26514,210.738,627.565
Agranular insular area/ dorsal part,AId,104,left,all,24240,275.569,854.401,24240,275.569,854.401
Agranular insular area/ dorsal part,AId,104,right,all,12443,206.939,629.735,12443,206.939,629.735
Agranular insular area/ dorsal part/ layer 1,AId1,996,left,all,3844,689.004,1621.51,3844,689.004,1621.51
Agranular insular area/ dorsal part/ layer 1,AId1,996,right,all,1774,425.906,1096.41,1774,425.906,1096.41
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,left,all,4358,174.295,679.246,4358,174.295,679.246
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,right,all,2353,161.633,529.585,2353,161.633,529.585
Agranular insular area/ dorsal part/ layer 5,AId5,1101,left,all,10781,212.916,717.888,10781,212.916,717.888
Agranular insular area/ dorsal part/ layer 5,AId5,1101,right,all,5561,176.854,555.122,5561,176.854,555.122
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,left,all,5058,186.242,717.189,5058,186.242,717.189
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,right,all,2653,164.987,564.385,2653,164.987,564.385
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,left,all,199,171.95,755.392,199,171.95,755.392
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,right,all,102,175.226,591.137,102,175.226,591.137
Agranular insular area/ posterior part,AIp,111,left,all,11173,285.166,869.166,11173,285.166,869.166
Agranular insular area/ posterior part,AIp,111,right,all,8104,225.125,613.849,8104,225.125,613.849
Agranular insular area/ posterior part/ layer 1,AIp1,120,left,all,3172,520.4,1439.46,3172,520.4,1439.46
Agranular insular area/ posterior part/ layer 1,AIp1,120,right,all,1751,396.433,1050.17,1751,396.433,1050.17
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,left,all,3138,190.046,642.813,3138,190.046,642.813
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,right,all,2651,175.085,494.951,2651,175.085,494.951
Agranular insular area/ posterior part/ layer 5,AIp5,344,left,all,3038,198.463,651.986,3038,198.463,651.986
Agranular insular area/ posterior part/ layer 5,AIp5,344,right,all,2254,183.6,491.5,2254,183.6,491.5
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,left,all,1699,183.289,626.233,1699,183.289,626.233
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,right,all,1388,174.39,492,1388,174.39,492
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,left,all,126,196.418,661.683,126,196.418,661.683
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,right,all,60,170.361,549.017,60,170.361,549.017
Agranular insular area/ ventral part,AIv,119,left,all,10328,239.701,821.083,10328,239.701,821.083
Agranular insular area/ ventral part,AIv,119,right,all,5967,199.121,641.666,5967,199.121,641.666
Agranular insular area/ ventral part/ layer 1,AIv1,704,left,all,1871,422.961,1217.98,1871,422.961,1217.98
Agranular insular area/ ventral part/ layer 1,AIv1,704,right,all,862,336.799,985.585,862,336.799,985.585
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,left,all,2586,188.806,695.887,2586,188.806,695.887
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,right,all,1715,178.154,566.818,1715,178.154,566.818
Agranular insular area/ ventral part/ layer 5,AIv5,800,left,all,4851,206.709,753.751,4851,206.709,753.751
Agranular insular area/ ventral part/ layer 5,AIv5,800,right,all,2809,177.287,596.194,2809,177.287,596.194
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,left,all,987,191.351,728.483,987,191.351,728.483
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,right,all,576,162.37,571.899,576,162.37,571.899
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,left,all,33,133.753,796.545,33,133.753,796.545
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,right,all,5,154.979,606.2,5,154.979,606.2
Retrosplenial area,RSP,254,left,all,46280,205.847,864.768,46280,205.847,864.768
Retrosplenial area,RSP,254,right,all,40063,207.856,858.038,40063,207.856,858.038
Retrosplenial area/ lateral agranular part,RSPagl,894,left,all,9674,212.046,829.708,9674,212.046,829.708
Retrosplenial area/ lateral agranular part,RSPagl,894,right,all,6664,217.094,821.268,6664,217.094,821.268
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,left,all,2923,295.745,1170.28,2923,295.745,1170.28
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,right,all,2406,306.842,1192.39,2406,306.842,1192.39
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,left,all,1324,160.126,651.364,1324,160.126,651.364
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,right,all,565,153.608,599.88,565,153.608,599.88
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,left,all,3757,184.559,687.46,3757,184.559,687.46
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,right,all,2443,168.534,608.433,2443,168.534,608.433
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,left,all,1582,169.932,696.927,1582,169.932,696.927
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,right,all,1184,169.192,625.079,1184,169.192,625.079
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,left,all,88,143.698,660.773,88,143.698,660.773
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,right,all,66,145.658,585,66,145.658,585
Retrosplenial area/ dorsal part,RSPd,879,left,all,14910,209.783,876.088,14910,209.783,876.088
Retrosplenial area/ dorsal part,RSPd,879,right,all,13174,219.599,889.364,13174,219.599,889.364
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,left,all,4380,277.495,1212.99,4380,277.495,1212.99
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,right,all,4479,294.352,1246.43,4479,294.352,1246.43
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,left,all,2435,164.383,721.708,2435,164.383,721.708
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,right,all,2183,170.99,722.951,2183,170.99,722.951
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,left,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,right,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,left,all,5406,193.075,743.35,5406,193.075,743.35
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,right,all,4325,192.083,706.933,4325,192.083,706.933
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,left,all,2619,174.855,734.409,2619,174.855,734.409
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,right,all,2123,170.038,686.379,2123,170.038,686.379
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,left,all,70,149.319,717.657,70,149.319,717.657
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,right,all,64,149.656,638.141,64,149.656,638.141
Retrosplenial area/ ventral part,RSPv,886,left,all,21696,200.379,872.622,21696,200.379,872.622
Retrosplenial area/ ventral part,RSPv,886,right,all,20225,197.163,849.748,20225,197.163,849.748
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,left,all,2844,212.832,853.407,2844,212.832,853.407
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,right,all,2338,193.145,804.647,2338,193.145,804.647
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,left,all,4127,195.461,866.646,4127,195.461,866.646
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,right,all,4360,194.195,858.979,4360,194.195,858.979
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,left,all,12286,204.52,887.472,12286,204.52,887.472
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,right,all,11550,204.561,870.642,11550,204.561,870.642
Retrosplenial area/ ventral part/ layer 6a,RSPv6a,590,left,all,2276,174.522,826.302,2276,174.522,826.302
Retrosplenial area/ ventral part/ layer 6a,RSPv6a,590,right,all,1875,165.244,759.814,1875,165.244,759.814
Retrosplenial area/ ventral part/ layer 6b,RSPv6b,622,left,all,163,156.495,886.65,163,156.495,886.65
Retrosplenial area/ ventral part/ layer 6b,RSPv6b,622,right,all,102,165.316,776.294,102,165.316,776.294
