Region,,,,Experiment,Marker 1,,,Total,,
Secondary motor area/ layer 6b,MOs6b,1085,left,all,64,211.818,976,64,211.818,976
Secondary motor area/ layer 6b,MOs6b,1085,right,all,27,204.52,826.037,27,204.52,826.037
Somatosensory areas,SS,453,left,all,137116,317.688,1224.76,137116,317.688,1224.76
Somatosensory areas,SS,453,right,all,88438,328.01,1049.23,88438,328.01,1049.23
Primary somatosensory area,SSp,322,left,all,93846,302.356,1213.44,93846,302.356,1213.44
Primary somatosensory area,SSp,322,right,all,59540,313.688,1033.79,59540,313.688,1033.79
Primary somatosensory area/ nose,SSp-n,353,left,all,13038,291.449,1165.25,13038,291.449,1165.25
Primary somatosensory area/ nose,SSp-n,353,right,all,7609,286.721,960.277,7609,286.721,960.277
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,left,all,2285,313.609,1199.35,2285,313.609,1199.35
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,right,all,1214,307.274,1005.97,1214,307.274,1005.97
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,left,all,1644,276.207,1082.52,1644,276.207,1082.52
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,right,all,925,269.351,887.412,925,269.351,887.412
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,left,all,2683,306.19,1222.55,2683,306.19,1222.55
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,right,all,1097,295.195,1010.24,1097,295.195,1010.24
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,left,all,3545,308.219,1218.09,3545,308.219,1218.09
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,right,all,2419,299.019,1011.58,2419,299.019,1011.58
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,left,all,2411,249.925,1048.6,2411,249.925,1048.6
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,right,all,1773,264.122,880.487,1773,264.122,880.487
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,left,all,470,239.384,1161.65,470,239.384,1161.65
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,right,all,181,243.305,819.26,181,243.305,819.26
Primary somatosensory area/ barrel field,SSp-bfd,329,left,all,27129,288.143,1220.43,27129,288.143,1220.43
Primary somatosensory area/ barrel field,SSp-bfd,329,right,all,16841,288.615,1001.7,16841,288.615,1001.7
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,left,all,4860,297.288,1230.71,4860,297.288,1230.71
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,right,all,1844,286.566,1061.06,1844,286.566,1061.06
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,left,all,3990,284.606,1151.78,3990,284.606,1151.78
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,right,all,2080,269.469,947.992,2080,269.469,947.992
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,left,all,6688,302.984,1283.04,6688,302.984,1283.04
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,right,all,3661,296.782,1031.54,3661,296.782,1031.54
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,left,all,6995,307.681,1280.92,6995,307.681,1280.92
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,right,all,5425,316.045,1065.76,5425,316.045,1065.76
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,left,all,4088,232.171,1075.52,4088,232.171,1075.52
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,right,all,3520,254.189,882.233,3520,254.189,882.233
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,left,all,508,214.426,1170.23,508,214.426,1170.23
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,right,all,311,243.811,892.299,311,243.811,892.299
Primary somatosensory area/ lower limb,SSp-ll,337,left,all,6720,288.384,1117.11,6720,288.384,1117.11
Primary somatosensory area/ lower limb,SSp-ll,337,right,all,4870,284.349,1010.14,4870,284.349,1010.14
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,left,all,1101,262.155,1104.77,1101,262.155,1104.77
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,right,all,1131,255.824,1026.17,1131,255.824,1026.17
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,left,all,964,269.922,1021.64,964,269.922,1021.64
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,right,all,665,266.769,916.916,665,266.769,916.916
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,left,all,565,275.19,1077,565,275.19,1077
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,right,all,453,262.145,930.316,453,262.145,930.316
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,left,all,2553,342.785,1239.89,2553,342.785,1239.89
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,right,all,1910,329.846,1097.42,1910,329.846,1097.42
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,left,all,1350,234.205,985.54,1350,234.205,985.54
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,right,all,660,239.697,884.092,660,239.697,884.092
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,left,all,187,226.298,1076.87,187,226.298,1076.87
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,right,all,51,217.3,941.471,51,217.3,941.471
Primary somatosensory area/ mouth,SSp-m,345,left,all,26623,342.138,1328.03,26623,342.138,1328.03
Primary somatosensory area/ mouth,SSp-m,345,right,all,15925,389.528,1180.42,15925,389.528,1180.42
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,left,all,7201,528.452,1819.15,7201,528.452,1819.15
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,right,all,6237,572.196,1602.44,6237,572.196,1602.44
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,left,all,4444,284.715,1201.06,4444,284.715,1201.06
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,right,all,1724,276.657,924.662,1724,276.657,924.662
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,left,all,4738,279.588,1196,4738,279.588,1196
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,right,all,1466,291.886,993.817,1466,291.886,993.817
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,left,all,5984,282.676,1169.32,5984,282.676,1169.32
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,right,all,3845,274.486,939.621,3845,274.486,939.621
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,left,all,3820,242.13,987.831,3820,242.13,987.831
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,right,all,2408,256.42,816.613,2408,256.42,816.613
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,left,all,436,222.305,1104.3,436,222.305,1104.3
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,right,all,245,231.52,708.478,245,231.52,708.478
Primary somatosensory area/ upper limb,SSp-ul,369,left,all,11083,276.324,1096.07,11083,276.324,1096.07
Primary somatosensory area/ upper limb,SSp-ul,369,right,all,7808,283.24,932.928,7808,283.24,932.928
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,left,all,1447,257.894,1081.7,1447,257.894,1081.7
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,right,all,565,260.019,978.612,565,260.019,978.612
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,left,all,1910,286.613,1059.58,1910,286.613,1059.58
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,right,all,1278,279.146,880.832,1278,279.146,880.832
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,left,all,1961,279.716,1114.92,1961,279.716,1114.92
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,right,all,1255,267.094,900.437,1255,267.094,900.437
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,left,all,3588,304.017,1182.17,3588,304.017,1182.17
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,right,all,3052,313.642,1017.91,3052,313.642,1017.91
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,left,all,1912,232.69,965.84,1912,232.69,965.84
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,right,all,1592,250.198,825.44,1592,250.198,825.44
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,left,all,265,217.565,1071.97,265,217.565,1071.97
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,right,all,66,259.495,831.303,66,259.495,831.303
Primary somatosensory area/ trunk,SSp-tr,361,left,all,4788,291.519,1149.19,4788,291.519,1149.19
Primary somatosensory area/ trunk,SSp-tr,361,right,all,3639,281.446,1015.69,3639,281.446,1015.69
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,left,all,542,282.564,1175.38,542,282.564,1175.38
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,right,all,669,283.48,1069.63,669,283.48,1069.63
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,left,all,1304,294.677,1170.57,1304,294.677,1170.57
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,right,all,1049,260.027,1018.76,1049,260.027,1018.76
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,left,all,406,286.582,1112.8,406,286.582,1112.8
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,right,all,256,285.896,918.906,256,285.896,918.906
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,left,all,1668,309.268,1177.74,1668,309.268,1177.74
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,right,all,1216,311.824,1045.8,1216,311.824,1045.8
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,left,all,759,266.876,1063.39,759,266.876,1063.39
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,right,all,359,250.816,902.66,359,250.816,902.66
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,left,all,109,216.631,1059.24,109,216.631,1059.24
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,right,all,90,215.074,898.489,90,215.074,898.489
Primary somatosensory area/ unassigned,SSp-un,182305689,left,all,4465,280.619,1133.65,4465,280.619,1133.65
Primary somatosensory area/ unassigned,SSp-un,182305689,right,all,2848,284.765,940.133,2848,284.765,940.133
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,left,all,671,258.701,1096.95,671,258.701,1096.95
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,right,all,212,250.647,919.047,212,250.647,919.047
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,left,all,616,269.064,1055.15,616,269.064,1055.15
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,right,all,373,268.459,874.418,373,268.459,874.418
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,left,all,807,280.655,1143.57,807,280.655,1143.57
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,right,all,470,284.218,943.791,470,284.218,943.791
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,left,all,1506,322.882,1228.47,1506,322.882,1228.47
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,right,all,1100,312.487,1015.8,1100,312.487,1015.8
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,left,all,766,233.078,1029.28,766,233.078,1029.28
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,right,all,632,260.481,860.256,632,260.481,860.256
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,left,all,99,225.696,1155.42,99,225.696,1155.42
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,right,all,61,258.968,850.131,61,258.968,850.131
Supplemental somatosensory area,SSs,378,left,all,43270,350.943,1249.31,43270,350.943,1249.31
Supplemental somatosensory area,SSs,378,right,all,28898,357.518,1081.04,28898,357.518,1081.04
Supplemental somatosensory area/ layer 1,SSs1,873,left,all,10691,594.833,1798.72,10691,594.833,1798.72
Supplemental somatosensory area/ layer 1,SSs1,873,right,all,8977,562.404,1533.05,8977,562.404,1533.05
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,left,all,4848,245.634,1018.88,4848,245.634,1018.88
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,right,all,3108,252.183,848.759,3108,252.183,848.759
Supplemental somatosensory area/ layer 4,SSs4,1035,left,all,5013,271.764,1089.98,5013,271.764,1089.98
Supplemental somatosensory area/ layer 4,SSs4,1035,right,all,2689,272.022,908.425,2689,272.022,908.425
Supplemental somatosensory area/ layer 5,SSs5,1090,left,all,12431,293.371,1110.38,12431,293.371,1110.38
Supplemental somatosensory area/ layer 5,SSs5,1090,right,all,7774,285.728,926.705,7774,285.728,926.705
Supplemental somatosensory area/ layer 6a,SSs6a,862,left,all,9213,255.782,1026.17,9213,255.782,1026.17
Supplemental somatosensory area/ layer 6a,SSs6a,862,right,all,5526,245.685,817.806,5526,245.685,817.806
Supplemental somatosensory area/ layer 6b,SSs6b,893,left,all,1074,250.781,1086.24,1074,250.781,1086.24
Supplemental somatosensory area/ layer 6b,SSs6b,893,right,all,824,229.008,817.313,824,229.008,817.313
Gustatory areas,GU,1057,left,all,7237,398.53,1315.26,7237,398.53,1315.26
Gustatory areas,GU,1057,right,all,5652,466.916,1253.88,5652,466.916,1253.88
Gustatory areas/ layer 1,GU1,36,left,all,2319,710.491,2112.96,2319,710.491,2112.96
Gustatory areas/ layer 1,GU1,36,right,all,2484,754.013,1900.85,2484,754.013,1900.85
Gustatory areas/ layer 2/3,GU2/3,180,left,all,1007,238.544,960.668,1007,238.544,960.668
Gustatory areas/ layer 2/3,GU2/3,180,right,all,361,230.897,758.097,361,230.897,758.097
Gustatory areas/ layer 4,GU4,148,left,all,465,259.314,949.069,465,259.314,949.069
Gustatory areas/ layer 4,GU4,148,right,all,215,238.146,745.4,215,238.146,745.4
Gustatory areas/ layer 5,GU5,187,left,all,2220,262.161,953.932,2220,262.161,953.932
Gustatory areas/ layer 5,GU5,187,right,all,1265,251.016,765.639,1265,251.016,765.639
Gustatory areas/ layer 6a,GU6a,638,left,all,1135,240.569,891.415,1135,240.569,891.415
Gustatory areas/ layer 6a,GU6a,638,right,all,1263,234.18,723.373,1263,234.18,723.373
Gustatory areas/ layer 6b,GU6b,662,left,all,91,227.397,883.055,91,227.397,883.055
Gustatory areas/ layer 6b,GU6b,662,right,all,64,284.128,767.484,64,284.128,767.484
Visceral area,VISC,677,left,all,9842,435.591,1385.31,9842,435.591,1385.31
Visceral area,VISC,677,right,all,7635,498.173,1332.46,7635,498.173,1332.46
Visceral area/ layer 1,VISC1,897,left,all,3050,810.332,2328.45,3050,810.332,2328.45
Visceral area/ layer 1,VISC1,897,right,all,3322,824.637,2050.86,3322,824.637,2050.86
Visceral area/ layer 2/3,VISC2/3,1106,left,all,1511,253.123,947.754,1511,253.123,947.754
Visceral area/ layer 2/3,VISC2/3,1106,right,all,947,238.404,761.748,947,238.404,761.748
Visceral area/ layer 4,VISC4,1010,left,all,452,262.613,969.914,452,262.613,969.914
Visceral area/ layer 4,VISC4,1010,right,all,344,247.437,784.535,344,247.437,784.535
Visceral area/ layer 5,VISC5,1058,left,all,3154,282.597,988.484,3154,282.597,988.484
Visceral area/ layer 5,VISC5,1058,right,all,1842,257.569,802.431,1842,257.569,802.431
Visceral area/ layer 6a,VISC6a,857,left,all,1502,253.393,923.714,1502,253.393,923.714
Visceral area/ layer 6a,VISC6a,857,right,all,1011,232.828,749.667,1011,232.828,749.667
Visceral area/ layer 6b,VISC6b,849,left,all,173,245.673,906.896,173,245.673,906.896
Visceral area/ layer 6b,VISC6b,849,right,all,169,256.748,787.905,169,256.748,787.905
Auditory areas,AUD,247,left,all,23683,360.261,1198.16,23683,360.261,1198.16
Auditory areas,AUD,247,right,all,12992,333.053,966.574,12992,333.053,966.574
Dorsal auditory area,AUDd,1011,left,all,5443,288.554,1125.31,5443,288.554,1125.31
Dorsal auditory area,AUDd,1011,right,all,2830,288.118,920.105,2830,288.118,920.105
Dorsal auditory area/ layer 1,AUDd1,527,left,all,1179,363.131,1368.26,1179,363.131,1368.26
Dorsal auditory area/ layer 1,AUDd1,527,right,all,775,362.481,1198.08,775,362.481,1198.08
Dorsal auditory area/ layer 2/3,AUDd2/3,600,left,all,667,241.912,1030.56,667,241.912,1030.56
Dorsal auditory area/ layer 2/3,AUDd2/3,600,right,all,362,244.772,792.149,362,244.772,792.149
Dorsal auditory area/ layer 4,AUDd4,678,left,all,620,269.269,1097.12,620,269.269,1097.12
Dorsal auditory area/ layer 4,AUDd4,678,right,all,258,268.307,839.884,258,268.307,839.884
Dorsal auditory area/ layer 5,AUDd5,252,left,all,2005,290.611,1091.3,2005,290.611,1091.3
Dorsal auditory area/ layer 5,AUDd5,252,right,all,1010,271.741,835.022,1010,271.741,835.022
Dorsal auditory area/ layer 6a,AUDd6a,156,left,all,797,235.236,976.726,797,235.236,976.726
Dorsal auditory area/ layer 6a,AUDd6a,156,right,all,366,242.759,774.208,366,242.759,774.208
Dorsal auditory area/ layer 6b,AUDd6b,243,left,all,175,251.492,1015.82,175,251.492,1015.82
Dorsal auditory area/ layer 6b,AUDd6b,243,right,all,59,225.607,766.186,59,225.607,766.186
Primary auditory area,AUDp,1002,left,all,8891,357.713,1199.96,8891,357.713,1199.96
Primary auditory area,AUDp,1002,right,all,3789,305.925,938.04,3789,305.925,938.04
Primary auditory area/ layer 1,AUDp1,735,left,all,2726,602.033,1757.76,2726,602.033,1757.76
Primary auditory area/ layer 1,AUDp1,735,right,all,978,436.096,1316.23,978,436.096,1316.23
Primary auditory area/ layer 2/3,AUDp2/3,251,left,all,717,241.037,955.148,717,241.037,955.148
Primary auditory area/ layer 2/3,AUDp2/3,251,right,all,416,260.404,786.587,416,260.404,786.587
Primary auditory area/ layer 4,AUDp4,816,left,all,758,251.154,1016.82,758,251.154,1016.82
Primary auditory area/ layer 4,AUDp4,816,right,all,324,274.01,882.858,324,274.01,882.858
Primary auditory area/ layer 5,AUDp5,847,left,all,3548,258.396,962.322,3548,258.396,962.322
Primary auditory area/ layer 5,AUDp5,847,right,all,1632,265.262,815.584,1632,265.262,815.584
Primary auditory area/ layer 6a,AUDp6a,954,left,all,931,228.594,880.875,931,228.594,880.875
Primary auditory area/ layer 6a,AUDp6a,954,right,all,369,236.788,743.566,369,236.788,743.566
Primary auditory area/ layer 6b,AUDp6b,1005,left,all,211,220.278,886.886,211,220.278,886.886
Primary auditory area/ layer 6b,AUDp6b,1005,right,all,70,217.967,689.814,70,217.967,689.814
Posterior auditory area,AUDpo,1027,left,all,2028,277.24,935.343,2028,277.24,935.343
Posterior auditory area,AUDpo,1027,right,all,786,251.54,696.427,786,251.54,696.427
Posterior auditory area/ layer 1,AUDpo1,696,left,all,376,427.163,1405.34,376,427.163,1405.34
Posterior auditory area/ layer 1,AUDpo1,696,right,all,50,274.705,891.54,50,274.705,891.54
Posterior auditory area/ layer 2/3,AUDpo2/3,643,left,all,191,218.863,799.764,191,218.863,799.764
Posterior auditory area/ layer 2/3,AUDpo2/3,643,right,all,108,229.802,661.306,108,229.802,661.306
Posterior auditory area/ layer 4,AUDpo4,759,left,all,169,253.989,842.296,169,253.989,842.296
Posterior auditory area/ layer 4,AUDpo4,759,right,all,51,242.872,702.725,51,242.872,702.725
Posterior auditory area/ layer 5,AUDpo5,791,left,all,927,253.196,844.142,927,253.196,844.142
Posterior auditory area/ layer 5,AUDpo5,791,right,all,375,253.034,683.909,375,253.034,683.909
Posterior auditory area/ layer 6a,AUDpo6a,249,left,all,280,221.854,795.418,280,221.854,795.418
Posterior auditory area/ layer 6a,AUDpo6a,249,right,all,176,258.924,694.415,176,258.924,694.415
Posterior auditory area/ layer 6b,AUDpo6b,456,left,all,85,236.108,801.494,85,236.108,801.494
Posterior auditory area/ layer 6b,AUDpo6b,456,right,all,26,242.755,648.923,26,242.755,648.923
Ventral auditory area,AUDv,1018,left,all,7321,439.665,1322.95,7321,439.665,1322.95
Ventral auditory area,AUDv,1018,right,all,5587,385.68,1047.47,5587,385.68,1047.47
Ventral auditory area/ layer 1,AUDv1,959,left,all,2620,785.041,2050.09,2620,785.041,2050.09
Ventral auditory area/ layer 1,AUDv1,959,right,all,1569,731.849,1728.59,1569,731.849,1728.59
Ventral auditory area/ layer 2/3,AUDv2/3,755,left,all,521,228.555,886.987,521,228.555,886.987
Ventral auditory area/ layer 2/3,AUDv2/3,755,right,all,769,240.707,766.425,769,240.707,766.425
Ventral auditory area/ layer 4,AUDv4,990,left,all,486,251.842,960.366,486,251.842,960.366
Ventral auditory area/ layer 4,AUDv4,990,right,all,757,248.93,813.911,757,248.93,813.911
Ventral auditory area/ layer 5,AUDv5,1023,left,all,2548,255.49,918.846,2548,255.49,918.846
Ventral auditory area/ layer 5,AUDv5,1023,right,all,1829,264.469,799.628,1829,264.469,799.628
Ventral auditory area/ layer 6a,AUDv6a,520,left,all,974,235.618,915.134,974,235.618,915.134
Ventral auditory area/ layer 6a,AUDv6a,520,right,all,560,225.925,717.446,560,225.925,717.446
Ventral auditory area/ layer 6b,AUDv6b,598,left,all,172,232.707,887.692,172,232.707,887.692
Ventral auditory area/ layer 6b,AUDv6b,598,right,all,103,220.832,682.087,103,220.832,682.087
Visual areas,VIS,669,left,all,40234,287.273,1058.17,40234,287.273,1058.17
Visual areas,VIS,669,right,all,28617,282.219,928.827,28617,282.219,928.827
Anterolateral visual area,VISal,402,left,all,2170,252.174,901.089,2170,252.174,901.089
Anterolateral visual area,VISal,402,right,all,1463,248.769,736.068,1463,248.769,736.068
Anterolateral visual area/ layer 1,VISal1,1074,left,all,296,257.606,993.176,296,257.606,993.176
Anterolateral visual area/ layer 1,VISal1,1074,right,all,70,228.787,857.329,70,228.787,857.329
Anterolateral visual area/ layer 2/3,VISal2/3,905,left,all,288,229.449,854.128,288,229.449,854.128
Anterolateral visual area/ layer 2/3,VISal2/3,905,right,all,200,239.255,704.5,200,239.255,704.5
Anterolateral visual area/ layer 4,VISal4,1114,left,all,327,257.962,896.81,327,257.962,896.81
Anterolateral visual area/ layer 4,VISal4,1114,right,all,143,250.936,728.531,143,250.936,728.531
Anterolateral visual area/ layer 5,VISal5,233,left,all,960,260.189,909.059,960,260.189,909.059
Anterolateral visual area/ layer 5,VISal5,233,right,all,786,255.121,742.753,786,255.121,742.753
Anterolateral visual area/ layer 6a,VISal6a,601,left,all,243,238.867,832.848,243,238.867,832.848
Anterolateral visual area/ layer 6a,VISal6a,601,right,all,222,240.382,709.419,222,240.382,709.419
Anterolateral visual area/ layer 6b,VISal6b,649,left,all,56,226.879,840.339,56,226.879,840.339
Anterolateral visual area/ layer 6b,VISal6b,649,right,all,42,245.468,725.714,42,245.468,725.714
Anteromedial visual area,VISam,394,left,all,1560,248.199,946.133,1560,248.199,946.133
