Region,,,,Experiment,Marker 1,,,Total,,
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,right,all,9684,138.389,732.302,9684,138.389,732.302
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,left,all,16697,171.829,1041.77,16697,171.829,1041.77
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,right,all,6721,161.023,809.286,6721,161.023,809.286
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,left,all,20128,191.122,1015.18,20128,191.122,1015.18
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,right,all,9420,190.213,817.426,9420,190.213,817.426
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,left,all,26208,139.88,860.404,26208,139.88,860.404
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,right,all,11865,144.677,700.788,11865,144.677,700.788
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,left,all,2080,144.265,950.711,2080,144.265,950.711
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,right,all,899,142.932,675.608,899,142.932,675.608
Primary somatosensory area/ upper limb,SSp-ul,369,left,all,48303,165.532,920.336,48303,165.532,920.336
Primary somatosensory area/ upper limb,SSp-ul,369,right,all,27374,172.974,788.346,27374,172.974,788.346
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,left,all,3194,282.998,1161.4,3194,282.998,1161.4
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,right,all,2422,263.4,1024.8,2422,263.4,1024.8
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,left,all,11557,152.349,904.915,11557,152.349,904.915
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,right,all,6028,157.654,778.178,6028,157.654,778.178
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,left,all,8321,149.473,970.985,8321,149.473,970.985
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,right,all,3509,142.062,764.753,3509,142.062,764.753
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,left,all,11194,194.359,971.399,11194,194.359,971.399
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,right,all,6577,204.036,834.139,6577,204.036,834.139
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,left,all,12386,138.615,805.998,12386,138.615,805.998
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,right,all,8033,149.359,708.364,8033,149.359,708.364
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,left,all,1651,117.983,818.231,1651,117.983,818.231
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,right,all,805,132.26,679.903,805,132.26,679.903
Primary somatosensory area/ trunk,SSp-tr,361,left,all,8705,181.822,844.84,8705,181.822,844.84
Primary somatosensory area/ trunk,SSp-tr,361,right,all,5065,167.991,713.7,5065,167.991,713.7
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,left,all,236,326.316,1268.13,236,326.316,1268.13
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,right,all,40,238.158,920.5,40,238.158,920.5
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,left,all,1144,225.54,990.903,1144,225.54,990.903
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,right,all,1223,215.538,912.519,1223,215.538,912.519
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,left,all,3674,155.57,778.05,3674,155.57,778.05
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,right,all,1555,133.446,640.456,1555,133.446,640.456
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,left,all,3165,177.557,823.583,3165,177.557,823.583
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,right,all,1865,156.299,638.506,1865,156.299,638.506
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,left,all,486,234.982,938.821,486,234.982,938.821
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,right,all,382,206.13,720.775,382,206.13,720.775
Primary somatosensory area/ unassigned,SSp-un,182305689,left,all,13927,159.651,867.781,13927,159.651,867.781
Primary somatosensory area/ unassigned,SSp-un,182305689,right,all,8093,170.507,758.624,8093,170.507,758.624
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,left,all,1215,256.251,1033.33,1215,256.251,1033.33
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,right,all,836,261.264,1029.17,836,261.264,1029.17
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,left,all,3414,146.587,854.477,3414,146.587,854.477
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,right,all,1806,162.325,771.481,1806,162.325,771.481
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,left,all,2410,140.456,897.739,2410,140.456,897.739
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,right,all,966,142.902,725.677,966,142.902,725.677
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,left,all,3300,170.492,896.315,3300,170.492,896.315
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,right,all,1938,182.133,755.483,1938,182.133,755.483
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,left,all,3217,144.487,784.424,3217,144.487,784.424
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,right,all,2362,149.06,679.438,2362,149.06,679.438
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,left,all,371,123.276,722.412,371,123.276,722.412
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,right,all,185,136.419,626.481,185,136.419,626.481
Supplemental somatosensory area,SSs,378,left,all,114785,187.226,914.039,114785,187.226,914.039
Supplemental somatosensory area,SSs,378,right,all,82447,184.264,738.678,82447,184.264,738.678
Supplemental somatosensory area/ layer 1,SSs1,873,left,all,14389,395.003,1226.58,14389,395.003,1226.58
Supplemental somatosensory area/ layer 1,SSs1,873,right,all,11952,252.297,907.711,11952,252.297,907.711
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,left,all,25190,138.959,841.968,25190,138.959,841.968
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,right,all,18298,156.342,714.332,18298,156.342,714.332
Supplemental somatosensory area/ layer 4,SSs4,1035,left,all,16029,153.548,933.026,16029,153.548,933.026
Supplemental somatosensory area/ layer 4,SSs4,1035,right,all,10624,176.908,752.92,10624,176.908,752.92
Supplemental somatosensory area/ layer 5,SSs5,1090,left,all,28249,186.32,917.475,28249,186.32,917.475
Supplemental somatosensory area/ layer 5,SSs5,1090,right,all,19630,198.221,740.638,19630,198.221,740.638
Supplemental somatosensory area/ layer 6a,SSs6a,862,left,all,27171,145.96,806.515,27171,145.96,806.515
Supplemental somatosensory area/ layer 6a,SSs6a,862,right,all,19700,160.581,659.171,19700,160.581,659.171
Supplemental somatosensory area/ layer 6b,SSs6b,893,left,all,3757,163.997,871.051,3757,163.997,871.051
Supplemental somatosensory area/ layer 6b,SSs6b,893,right,all,2243,170.238,650.271,2243,170.238,650.271
Gustatory areas,GU,1057,left,all,22143,191.999,817.026,22143,191.999,817.026
Gustatory areas,GU,1057,right,all,21855,172.516,663.964,21855,172.516,663.964
Gustatory areas/ layer 1,GU1,36,left,all,2058,399.688,1260.78,2058,399.688,1260.78
Gustatory areas/ layer 1,GU1,36,right,all,1786,243.861,869.185,1786,243.861,869.185
Gustatory areas/ layer 2/3,GU2/3,180,left,all,3959,142.47,716.143,3959,142.47,716.143
Gustatory areas/ layer 2/3,GU2/3,180,right,all,4079,141.71,641.53,4079,141.71,641.53
Gustatory areas/ layer 4,GU4,148,left,all,1650,154.367,726.496,1650,154.367,726.496
Gustatory areas/ layer 4,GU4,148,right,all,1935,170.589,674.188,1935,170.589,674.188
Gustatory areas/ layer 5,GU5,187,left,all,7313,177.081,769.225,7313,177.081,769.225
Gustatory areas/ layer 5,GU5,187,right,all,7194,175.364,647.324,7194,175.364,647.324
Gustatory areas/ layer 6a,GU6a,638,left,all,6611,186.968,815.131,6611,186.968,815.131
Gustatory areas/ layer 6a,GU6a,638,right,all,6255,173.207,636.073,6255,173.207,636.073
Gustatory areas/ layer 6b,GU6b,662,left,all,552,143.252,812.714,552,143.252,812.714
Gustatory areas/ layer 6b,GU6b,662,right,all,606,134.796,662.932,606,134.796,662.932
Visceral area,VISC,677,left,all,26671,227.499,836.751,26671,227.499,836.751
Visceral area,VISC,677,right,all,26579,157.575,635.566,26579,157.575,635.566
Visceral area/ layer 1,VISC1,897,left,all,3361,594.264,1516.3,3361,594.264,1516.3
Visceral area/ layer 1,VISC1,897,right,all,3155,190.253,760.284,3155,190.253,760.284
Visceral area/ layer 2/3,VISC2/3,1106,left,all,4908,143.393,681.799,4908,143.393,681.799
Visceral area/ layer 2/3,VISC2/3,1106,right,all,5508,127.794,617.75,5508,127.794,617.75
Visceral area/ layer 4,VISC4,1010,left,all,1946,135.613,673.618,1946,135.613,673.618
Visceral area/ layer 4,VISC4,1010,right,all,2581,157.582,674.473,2581,157.582,674.473
Visceral area/ layer 5,VISC5,1058,left,all,8088,201.045,767.897,8088,201.045,767.897
Visceral area/ layer 5,VISC5,1058,right,all,8367,172.98,624.696,8367,172.98,624.696
Visceral area/ layer 6a,VISC6a,857,left,all,7631,173.177,751.265,7631,173.177,751.265
Visceral area/ layer 6a,VISC6a,857,right,all,6459,146.627,589.756,6459,146.627,589.756
Visceral area/ layer 6b,VISC6b,849,left,all,737,210.395,841.142,737,210.395,841.142
Visceral area/ layer 6b,VISC6b,849,right,all,509,162.943,618.02,509,162.943,618.02
Auditory areas,AUD,247,left,all,71346,174.269,876.37,71346,174.269,876.37
Auditory areas,AUD,247,right,all,36091,213.8,793.572,36091,213.8,793.572
Dorsal auditory area,AUDd,1011,left,all,15328,173.595,928.573,15328,173.595,928.573
Dorsal auditory area,AUDd,1011,right,all,7060,205.815,788.616,7060,205.815,788.616
Dorsal auditory area/ layer 1,AUDd1,527,left,all,2217,296.12,1134.38,2217,296.12,1134.38
Dorsal auditory area/ layer 1,AUDd1,527,right,all,717,366.628,1053.92,717,366.628,1053.92
Dorsal auditory area/ layer 2/3,AUDd2/3,600,left,all,3553,131.989,863.492,3553,131.989,863.492
Dorsal auditory area/ layer 2/3,AUDd2/3,600,right,all,1608,249.356,882.126,1608,249.356,882.126
Dorsal auditory area/ layer 4,AUDd4,678,left,all,1673,146.756,933.4,1673,146.756,933.4
Dorsal auditory area/ layer 4,AUDd4,678,right,all,807,173.654,742.159,807,173.654,742.159
Dorsal auditory area/ layer 5,AUDd5,252,left,all,4219,175.417,928.895,4219,175.417,928.895
Dorsal auditory area/ layer 5,AUDd5,252,right,all,2314,150.067,693.526,2314,150.067,693.526
Dorsal auditory area/ layer 6a,AUDd6a,156,left,all,2694,145.059,830.268,2694,145.059,830.268
Dorsal auditory area/ layer 6a,AUDd6a,156,right,all,1355,186.684,738.263,1355,186.684,738.263
Dorsal auditory area/ layer 6b,AUDd6b,243,left,all,972,163.59,959.802,972,163.59,959.802
Dorsal auditory area/ layer 6b,AUDd6b,243,right,all,259,188.682,731.359,259,188.682,731.359
Primary auditory area,AUDp,1002,left,all,28487,174.843,895.223,28487,174.843,895.223
Primary auditory area,AUDp,1002,right,all,13043,217.436,819.606,13043,217.436,819.606
Primary auditory area/ layer 1,AUDp1,735,left,all,4236,306.017,1123.74,4236,306.017,1123.74
Primary auditory area/ layer 1,AUDp1,735,right,all,172,441.574,1179.9,172,441.574,1179.9
Primary auditory area/ layer 2/3,AUDp2/3,251,left,all,5579,131.21,826.358,5579,131.21,826.358
Primary auditory area/ layer 2/3,AUDp2/3,251,right,all,3389,364.486,1103.12,3389,364.486,1103.12
Primary auditory area/ layer 4,AUDp4,816,left,all,3302,146.742,922.21,3302,146.742,922.21
Primary auditory area/ layer 4,AUDp4,816,right,all,1399,125.443,659.089,1399,125.443,659.089
Primary auditory area/ layer 5,AUDp5,847,left,all,9182,171.19,879.979,9182,171.19,879.979
Primary auditory area/ layer 5,AUDp5,847,right,all,5601,157.02,721.742,5601,157.02,721.742
Primary auditory area/ layer 6a,AUDp6a,954,left,all,4572,143.285,785.061,4572,143.285,785.061
Primary auditory area/ layer 6a,AUDp6a,954,right,all,2108,192.294,728.139,2108,192.294,728.139
Primary auditory area/ layer 6b,AUDp6b,1005,left,all,1616,149.092,877.124,1616,149.092,877.124
Primary auditory area/ layer 6b,AUDp6b,1005,right,all,374,172.492,666.428,374,172.492,666.428
Posterior auditory area,AUDpo,1027,left,all,5819,151.878,768.115,5819,151.878,768.115
Posterior auditory area,AUDpo,1027,right,all,3151,213.52,806.197,3151,213.52,806.197
Posterior auditory area/ layer 1,AUDpo1,696,left,all,945,215.755,917.873,945,215.755,917.873
Posterior auditory area/ layer 1,AUDpo1,696,right,all,0,0,0,0,0,0
Posterior auditory area/ layer 2/3,AUDpo2/3,643,left,all,1320,119.344,724.311,1320,119.344,724.311
Posterior auditory area/ layer 2/3,AUDpo2/3,643,right,all,275,416.251,1244.89,275,416.251,1244.89
Posterior auditory area/ layer 4,AUDpo4,759,left,all,599,131.752,753.551,599,131.752,753.551
Posterior auditory area/ layer 4,AUDpo4,759,right,all,737,304.619,1012.68,737,304.619,1012.68
Posterior auditory area/ layer 5,AUDpo5,791,left,all,1923,162.771,771.959,1923,162.771,771.959
Posterior auditory area/ layer 5,AUDpo5,791,right,all,1201,125.244,637.787,1201,125.244,637.787
Posterior auditory area/ layer 6a,AUDpo6a,249,left,all,844,128.053,695.092,844,128.053,695.092
Posterior auditory area/ layer 6a,AUDpo6a,249,right,all,775,190.629,724.893,775,190.629,724.893
Posterior auditory area/ layer 6b,AUDpo6b,456,left,all,188,118.887,657.798,188,118.887,657.798
Posterior auditory area/ layer 6b,AUDpo6b,456,right,all,163,218.859,759.908,163,218.859,759.908
Ventral auditory area,AUDv,1018,left,all,21712,179.993,843.794,21712,179.993,843.794
Ventral auditory area,AUDv,1018,right,all,12837,214.565,766.747,12837,214.565,766.747
Ventral auditory area/ layer 1,AUDv1,959,left,all,2613,421.432,1301.59,2613,421.432,1301.59
Ventral auditory area/ layer 1,AUDv1,959,right,all,1405,449.639,1133.99,1405,449.639,1133.99
Ventral auditory area/ layer 2/3,AUDv2/3,755,left,all,3506,127.926,734.405,3506,127.926,734.405
Ventral auditory area/ layer 2/3,AUDv2/3,755,right,all,2852,268.292,879.971,2852,268.292,879.971
Ventral auditory area/ layer 4,AUDv4,990,left,all,2355,135.828,804.312,2355,135.828,804.312
Ventral auditory area/ layer 4,AUDv4,990,right,all,1407,122.484,637.577,1407,122.484,637.577
Ventral auditory area/ layer 5,AUDv5,1023,left,all,7864,162.217,800.559,7864,162.217,800.559
Ventral auditory area/ layer 5,AUDv5,1023,right,all,4698,167.049,692.476,4698,167.049,692.476
Ventral auditory area/ layer 6a,AUDv6a,520,left,all,4128,139.063,760.647,4128,139.063,760.647
Ventral auditory area/ layer 6a,AUDv6a,520,right,all,2081,162.553,645.683,2081,162.553,645.683
Ventral auditory area/ layer 6b,AUDv6b,598,left,all,1246,151.44,814.517,1246,151.44,814.517
Ventral auditory area/ layer 6b,AUDv6b,598,right,all,394,157.49,623.909,394,157.49,623.909
Visual areas,VIS,669,left,all,69397,177.313,851.308,69397,177.313,851.308
Visual areas,VIS,669,right,all,39464,187.453,756.782,39464,187.453,756.782
Anterolateral visual area,VISal,402,left,all,7043,172.145,866.32,7043,172.145,866.32
Anterolateral visual area,VISal,402,right,all,3029,203.174,847.48,3029,203.174,847.48
Anterolateral visual area/ layer 1,VISal1,1074,left,all,413,289.585,1123.53,413,289.585,1123.53
Anterolateral visual area/ layer 1,VISal1,1074,right,all,0,0,0,0,0,0
Anterolateral visual area/ layer 2/3,VISal2/3,905,left,all,1776,192.611,916.128,1776,192.611,916.128
Anterolateral visual area/ layer 2/3,VISal2/3,905,right,all,0,0,0,0,0,0
Anterolateral visual area/ layer 4,VISal4,1114,left,all,1039,125.041,798.239,1039,125.041,798.239
Anterolateral visual area/ layer 4,VISal4,1114,right,all,504,314.859,1107.39,504,314.859,1107.39
Anterolateral visual area/ layer 5,VISal5,233,left,all,2236,163.628,844.16,2236,163.628,844.16
Anterolateral visual area/ layer 5,VISal5,233,right,all,1547,196.698,841.13,1547,196.698,841.13
Anterolateral visual area/ layer 6a,VISal6a,601,left,all,1293,168.132,832.653,1293,168.132,832.653
Anterolateral visual area/ layer 6a,VISal6a,601,right,all,782,149.223,713.399,782,149.223,713.399
Anterolateral visual area/ layer 6b,VISal6b,649,left,all,286,131.31,758.392,286,131.31,758.392
Anterolateral visual area/ layer 6b,VISal6b,649,right,all,196,182.344,764.204,196,182.344,764.204
Anteromedial visual area,VISam,394,left,all,2487,179.894,892.975,2487,179.894,892.975
Anteromedial visual area,VISam,394,right,all,1878,185.567,810.878,1878,185.567,810.878
Anteromedial visual area/ layer 1,VISam1,281,left,all,0,0,0,0,0,0
