Region,,,,Experiment,Marker 1,,,Total,,
Anteromedial visual area/ layer 2/3,VISam2/3,1066,left,all,447,93.8802,599.049,447,93.8802,599.049
Anteromedial visual area/ layer 2/3,VISam2/3,1066,right,all,348,79.0555,540.664,348,79.0555,540.664
Anteromedial visual area/ layer 4,VISam4,401,left,all,154,93.6445,638.286,154,93.6445,638.286
Anteromedial visual area/ layer 4,VISam4,401,right,all,116,79.0555,556.414,116,79.0555,556.414
Anteromedial visual area/ layer 5,VISam5,433,left,all,927,138.374,771.142,927,138.374,771.142
Anteromedial visual area/ layer 5,VISam5,433,right,all,700,101.267,630.797,700,101.267,630.797
Anteromedial visual area/ layer 6a,VISam6a,1046,left,all,657,112.388,712.174,657,112.388,712.174
Anteromedial visual area/ layer 6a,VISam6a,1046,right,all,374,81.9996,566.853,374,81.9996,566.853
Anteromedial visual area/ layer 6b,VISam6b,441,left,all,145,105.81,747.041,145,105.81,747.041
Anteromedial visual area/ layer 6b,VISam6b,441,right,all,68,91.1822,585.103,68,91.1822,585.103
Lateral visual area,VISl,409,left,all,6261,144.28,800.284,6261,144.28,800.284
Lateral visual area,VISl,409,right,all,3909,106.687,667.574,3909,106.687,667.574
Lateral visual area/ layer 1,VISl1,421,left,all,541,154.719,693.908,541,154.719,693.908
Lateral visual area/ layer 1,VISl1,421,right,all,290,93.0873,555.655,290,93.0873,555.655
Lateral visual area/ layer 2/3,VISl2/3,973,left,all,1467,126.965,743.528,1467,126.965,743.528
Lateral visual area/ layer 2/3,VISl2/3,973,right,all,787,95.647,622.032,787,95.647,622.032
Lateral visual area/ layer 4,VISl4,573,left,all,981,159.681,865.21,981,159.681,865.21
Lateral visual area/ layer 4,VISl4,573,right,all,623,109.265,695.416,623,109.265,695.416
Lateral visual area/ layer 5,VISl5,613,left,all,1569,171.092,857.417,1569,171.092,857.417
Lateral visual area/ layer 5,VISl5,613,right,all,966,119.537,715.797,966,119.537,715.797
Lateral visual area/ layer 6a,VISl6a,74,left,all,1325,126.638,782.444,1325,126.638,782.444
Lateral visual area/ layer 6a,VISl6a,74,right,all,950,108.204,665.249,950,108.204,665.249
Lateral visual area/ layer 6b,VISl6b,121,left,all,378,107.121,829.696,378,107.121,829.696
Lateral visual area/ layer 6b,VISl6b,121,right,all,293,97.0366,690.024,293,97.0366,690.024
Primary visual area,VISp,385,left,all,29477,140.723,796.219,29477,140.723,796.219
Primary visual area,VISp,385,right,all,15716,105.787,669.556,15716,105.787,669.556
Primary visual area/ layer 1,VISp1,593,left,all,3770,156.981,708.092,3770,156.981,708.092
Primary visual area/ layer 1,VISp1,593,right,all,1509,103.124,573.588,1509,103.124,573.588
Primary visual area/ layer 2/3,VISp2/3,821,left,all,6919,120.253,751.878,6919,120.253,751.878
Primary visual area/ layer 2/3,VISp2/3,821,right,all,3451,98.4533,648.505,3451,98.4533,648.505
Primary visual area/ layer 4,VISp4,721,left,all,4482,143.421,858.532,4482,143.421,858.532
Primary visual area/ layer 4,VISp4,721,right,all,2399,106.086,705.597,2399,106.086,705.597
Primary visual area/ layer 5,VISp5,778,left,all,7411,161.141,859.602,7411,161.141,859.602
Primary visual area/ layer 5,VISp5,778,right,all,4323,118.11,726.914,4323,118.11,726.914
Primary visual area/ layer 6a,VISp6a,33,left,all,5778,130.135,774.979,5778,130.135,774.979
Primary visual area/ layer 6a,VISp6a,33,right,all,3206,98.4829,637.435,3206,98.4829,637.435
Primary visual area/ layer 6b,VISp6b,305,left,all,1117,121.129,807.632,1117,121.129,807.632
Primary visual area/ layer 6b,VISp6b,305,right,all,828,104.281,652.67,828,104.281,652.67
Posterolateral visual area,VISpl,425,left,all,3322,139.354,768.387,3322,139.354,768.387
Posterolateral visual area,VISpl,425,right,all,2631,107.531,625.992,2631,107.531,625.992
Posterolateral visual area/ layer 1,VISpl1,750,left,all,366,121.532,649.027,366,121.532,649.027
Posterolateral visual area/ layer 1,VISpl1,750,right,all,503,99.7509,572.33,503,99.7509,572.33
Posterolateral visual area/ layer 2/3,VISpl2/3,269,left,all,953,143.937,772.127,953,143.937,772.127
Posterolateral visual area/ layer 2/3,VISpl2/3,269,right,all,714,106.587,630.282,714,106.587,630.282
Posterolateral visual area/ layer 4,VISpl4,869,left,all,191,133.252,703.55,191,133.252,703.55
Posterolateral visual area/ layer 4,VISpl4,869,right,all,152,116.938,621.013,152,116.938,621.013
Posterolateral visual area/ layer 5,VISpl5,902,left,all,1248,147.074,804.51,1248,147.074,804.51
Posterolateral visual area/ layer 5,VISpl5,902,right,all,858,107.597,635.131,858,107.597,635.131
Posterolateral visual area/ layer 6a,VISpl6a,377,left,all,522,128.295,786.216,522,128.295,786.216
Posterolateral visual area/ layer 6a,VISpl6a,377,right,all,392,116.452,669.5,392,116.452,669.5
Posterolateral visual area/ layer 6b,VISpl6b,393,left,all,42,126.514,723.548,42,126.514,723.548
Posterolateral visual area/ layer 6b,VISpl6b,393,right,all,12,74.5217,608.583,12,74.5217,608.583
posteromedial visual area,VISpm,533,left,all,3180,123.117,757.879,3180,123.117,757.879
posteromedial visual area,VISpm,533,right,all,2020,95.7235,637.998,2020,95.7235,637.998
posteromedial visual area/ layer 1,VISpm1,805,left,all,302,169.074,731.083,302,169.074,731.083
posteromedial visual area/ layer 1,VISpm1,805,right,all,100,90.1746,580.91,100,90.1746,580.91
posteromedial visual area/ layer 2/3,VISpm2/3,41,left,all,621,96.2589,653.663,621,96.2589,653.663
posteromedial visual area/ layer 2/3,VISpm2/3,41,right,all,411,82.7614,588.214,411,82.7614,588.214
posteromedial visual area/ layer 4,VISpm4,501,left,all,273,97.2022,700.073,273,97.2022,700.073
posteromedial visual area/ layer 4,VISpm4,501,right,all,183,89.5121,642.514,183,89.5121,642.514
posteromedial visual area/ layer 5,VISpm5,565,left,all,1137,135.576,830.414,1137,135.576,830.414
posteromedial visual area/ layer 5,VISpm5,565,right,all,862,108.631,686.567,862,108.631,686.567
posteromedial visual area/ layer 6a,VISpm6a,257,left,all,681,117.865,760.88,681,117.865,760.88
posteromedial visual area/ layer 6a,VISpm6a,257,right,all,394,88.1512,605.865,394,88.1512,605.865
posteromedial visual area/ layer 6b,VISpm6b,469,left,all,166,118.808,782.434,166,118.808,782.434
posteromedial visual area/ layer 6b,VISpm6b,469,right,all,70,79.6731,582.814,70,79.6731,582.814
Laterointermediate area,VISli,312782574,left,all,2584,142.068,807.572,2584,142.068,807.572
Laterointermediate area,VISli,312782574,right,all,1754,107.96,677.254,1754,107.96,677.254
Laterointermediate area/ layer 1,VISli1,312782578,left,all,171,135.026,656.924,171,135.026,656.924
Laterointermediate area/ layer 1,VISli1,312782578,right,all,112,105.428,566.929,112,105.428,566.929
Laterointermediate area/ layer 2/3,VISli2/3,312782582,left,all,504,117.849,730.417,504,117.849,730.417
Laterointermediate area/ layer 2/3,VISli2/3,312782582,right,all,309,95.6086,612.113,309,95.6086,612.113
Laterointermediate area/ layer 4,VISli4,312782586,left,all,264,138.107,829.303,264,138.107,829.303
Laterointermediate area/ layer 4,VISli4,312782586,right,all,176,110.059,691.591,176,110.059,691.591
Laterointermediate area/ layer 5,VISli5,312782590,left,all,776,160.949,831.652,776,160.949,831.652
Laterointermediate area/ layer 5,VISli5,312782590,right,all,521,122.004,710.188,521,122.004,710.188
Laterointermediate area/ layer 6a,VISli6a,312782594,left,all,657,150.731,843.954,657,150.731,843.954
Laterointermediate area/ layer 6a,VISli6a,312782594,right,all,493,108.964,700.785,493,108.964,700.785
Laterointermediate area/ layer 6b,VISli6b,312782598,left,all,212,114.304,884.552,212,114.304,884.552
Laterointermediate area/ layer 6b,VISli6b,312782598,right,all,143,79.4231,685.664,143,79.4231,685.664
Postrhinal area,VISpor,312782628,left,all,6929,151.202,783.327,6929,151.202,783.327
Postrhinal area,VISpor,312782628,right,all,4640,111.846,642.461,4640,111.846,642.461
Postrhinal area/ layer 1,VISpor1,312782632,left,all,724,166.198,683.751,724,166.198,683.751
Postrhinal area/ layer 1,VISpor1,312782632,right,all,347,106.172,546.412,347,106.172,546.412
Postrhinal area/ layer 2/3,VISpor2/3,312782636,left,all,1805,158.275,791.014,1805,158.275,791.014
Postrhinal area/ layer 2/3,VISpor2/3,312782636,right,all,1179,106.201,605.018,1179,106.201,605.018
Postrhinal area/ layer 4,VISpor4,312782640,left,all,276,119.024,695.801,276,119.024,695.801
Postrhinal area/ layer 4,VISpor4,312782640,right,all,238,114.742,666.067,238,114.742,666.067
Postrhinal area/ layer 5,VISpor5,312782644,left,all,2374,160.878,800.207,2374,160.878,800.207
Postrhinal area/ layer 5,VISpor5,312782644,right,all,1459,121.626,660.53,1459,121.626,660.53
Postrhinal area/ layer 6a,VISpor6a,312782648,left,all,1331,138.463,800.051,1331,138.463,800.051
Postrhinal area/ layer 6a,VISpor6a,312782648,right,all,1171,112.127,679.588,1171,112.127,679.588
Postrhinal area/ layer 6b,VISpor6b,312782652,left,all,419,101.658,831.153,419,101.658,831.153
Postrhinal area/ layer 6b,VISpor6b,312782652,right,all,246,84.7635,650.659,246,84.7635,650.659
Anterior cingulate area,ACA,31,left,all,23766,104.949,754.048,23766,104.949,754.048
Anterior cingulate area,ACA,31,right,all,22582,104.14,720.136,22582,104.14,720.136
Anterior cingulate area/ dorsal part,ACAd,39,left,all,11898,117.624,763.369,11898,117.624,763.369
Anterior cingulate area/ dorsal part,ACAd,39,right,all,10538,114.943,735.447,10538,114.943,735.447
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,left,all,925,107.893,688.697,925,107.893,688.697
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,right,all,1278,186.75,806.039,1278,186.75,806.039
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,left,all,2541,106.741,720.855,2541,106.741,720.855
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,right,all,2143,101.997,703.405,2143,101.997,703.405
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,left,all,5008,137.591,814.044,5008,137.591,814.044
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,right,all,4243,115.518,760.943,4243,115.518,760.943
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,left,all,3299,99.7843,742.825,3299,99.7843,742.825
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,right,all,2743,92.9738,692.038,2743,92.9738,692.038
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,left,all,125,81.7715,692.12,125,81.7715,692.12
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,right,all,131,67.578,654.061,131,67.578,654.061
Anterior cingulate area/ ventral part,ACAv,48,left,all,11868,92.2408,744.703,11868,92.2408,744.703
Anterior cingulate area/ ventral part,ACAv,48,right,all,12044,94.6873,706.739,12044,94.6873,706.739
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,left,all,1163,89.0631,706.722,1163,89.0631,706.722
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,right,all,2102,137.236,725.677,2102,137.236,725.677
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,left,all,2509,91.2845,754.984,2509,91.2845,754.984
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,right,all,2205,83.4114,698.013,2205,83.4114,698.013
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,left,all,5249,102.593,781.884,5249,102.593,781.884
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,right,all,4976,92.0944,727.99,4976,92.0944,727.99
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,left,all,2462,77.723,698.735,2462,77.723,698.735
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,right,all,2290,78.4588,675.379,2290,78.4588,675.379
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,left,all,485,66.4649,613.544,485,66.4649,613.544
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,right,all,471,63.8827,591.04,471,63.8827,591.04
Prelimbic area,PL,972,left,all,8912,122.139,684.087,8912,122.139,684.087
Prelimbic area,PL,972,right,all,7135,115.863,633.457,7135,115.863,633.457
Prelimbic area/ layer 1,PL1,171,left,all,778,133.145,659.595,778,133.145,659.595
Prelimbic area/ layer 1,PL1,171,right,all,1348,145.772,629.201,1348,145.772,629.201
Prelimbic area/ layer 2/3,PL2/3,304,left,all,1934,110.129,651.906,1934,110.129,651.906
Prelimbic area/ layer 2/3,PL2/3,304,right,all,1159,111.497,617.762,1159,111.497,617.762
Prelimbic area/ layer 5,PL5,363,left,all,4122,132.926,711.625,4122,132.926,711.625
Prelimbic area/ layer 5,PL5,363,right,all,3282,115.679,661.598,3282,115.679,661.598
Prelimbic area/ layer 6a,PL6a,84,left,all,2068,107.901,668.887,2068,107.901,668.887
Prelimbic area/ layer 6a,PL6a,84,right,all,1335,90.0297,582.75,1335,90.0297,582.75
Prelimbic area/ layer 6b,PL6b,132,left,all,10,86.894,604.8,10,86.894,604.8
Prelimbic area/ layer 6b,PL6b,132,right,all,11,100.591,566.091,11,100.591,566.091
Infralimbic area,ILA,44,left,all,2495,99.6781,620.149,2495,99.6781,620.149
Infralimbic area,ILA,44,right,all,2190,99.8823,591.045,2190,99.8823,591.045
Infralimbic area/ layer 1,ILA1,707,left,all,119,93.8932,586.42,119,93.8932,586.42
Infralimbic area/ layer 1,ILA1,707,right,all,311,137.198,616.344,311,137.198,616.344
Infralimbic area/ layer 2/3,ILA2/3,556,left,all,359,92.925,590.34,359,92.925,590.34
Infralimbic area/ layer 2/3,ILA2/3,556,right,all,216,85.9747,546.569,216,85.9747,546.569
Infralimbic area/ layer 5,ILA5,827,left,all,1267,102.391,619.424,1267,102.391,619.424
Infralimbic area/ layer 5,ILA5,827,right,all,1023,98.3351,597.551,1023,98.3351,597.551
Infralimbic area/ layer 6a,ILA6a,1054,left,all,737,99.4868,642.411,737,99.4868,642.411
Infralimbic area/ layer 6a,ILA6a,1054,right,all,637,88.959,583.815,637,88.959,583.815
Infralimbic area/ layer 6b,ILA6b,1081,left,all,13,85.5677,560.769,13,85.5677,560.769
Infralimbic area/ layer 6b,ILA6b,1081,right,all,3,79.7933,487,3,79.7933,487
Orbital area,ORB,714,left,all,30181,160.972,859.223,30181,160.972,859.223
Orbital area,ORB,714,right,all,17494,122.699,726.463,17494,122.699,726.463
Orbital area/ lateral part,ORBl,723,left,all,16025,176.672,917.648,16025,176.672,917.648
Orbital area/ lateral part,ORBl,723,right,all,8067,119.94,743.031,8067,119.94,743.031
Orbital area/ lateral part/ layer 1,ORBl1,448,left,all,1155,183.361,921.195,1155,183.361,921.195
Orbital area/ lateral part/ layer 1,ORBl1,448,right,all,945,126.644,727.898,945,126.644,727.898
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,left,all,3487,166.615,922.362,3487,166.615,922.362
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,right,all,1729,124.545,769.971,1729,124.545,769.971
Orbital area/ lateral part/ layer 5,ORBl5,630,left,all,8222,192.82,952.796,8222,192.82,952.796
Orbital area/ lateral part/ layer 5,ORBl5,630,right,all,3991,124.345,775.68,3991,124.345,775.68
Orbital area/ lateral part/ layer 6a,ORBl6a,440,left,all,2984,146.419,828.855,2984,146.419,828.855
Orbital area/ lateral part/ layer 6a,ORBl6a,440,right,all,1335,98.6132,631.715,1335,98.6132,631.715
Orbital area/ lateral part/ layer 6b,ORBl6b,488,left,all,177,91.0499,665.904,177,91.0499,665.904
Orbital area/ lateral part/ layer 6b,ORBl6b,488,right,all,67,69.1121,534.507,67,69.1121,534.507
Orbital area/ medial part,ORBm,731,left,all,5387,127.801,720.777,5387,127.801,720.777
Orbital area/ medial part,ORBm,731,right,all,4236,126.763,680.868,4236,126.763,680.868
Orbital area/ medial part/ layer 1,ORBm1,484,left,all,1171,126.116,678.005,1171,126.116,678.005
Orbital area/ medial part/ layer 1,ORBm1,484,right,all,1293,140.39,648.892,1293,140.39,648.892
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,left,all,1352,124.93,700.285,1352,124.93,700.285
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,right,all,997,127.92,714.73,997,127.92,714.73
Orbital area/ medial part/ layer 5,ORBm5,620,left,all,1934,135.885,764.039,1934,135.885,764.039
Orbital area/ medial part/ layer 5,ORBm5,620,right,all,1491,125.125,705.731,1491,125.125,705.731
Orbital area/ medial part/ layer 6a,ORBm6a,910,left,all,921,117.478,715.455,921,117.478,715.455
Orbital area/ medial part/ layer 6a,ORBm6a,910,right,all,452,91.0368,616.774,452,91.0368,616.774
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,left,all,9,97.5322,612.111,9,97.5322,612.111
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,right,all,3,66.3733,508.667,3,66.3733,508.667
Orbital area/ ventrolateral part,ORBvl,746,left,all,8769,152.657,837.505,8769,152.657,837.505
Orbital area/ ventrolateral part,ORBvl,746,right,all,5191,123.669,737.922,5191,123.669,737.922
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,left,all,1192,131.625,776.195,1192,131.625,776.195
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,right,all,1004,135.293,743.243,1004,135.293,743.243
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,left,all,2547,157.951,839.309,2547,157.951,839.309
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,right,all,1502,138.822,772.477,1502,138.822,772.477
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,left,all,3484,161.571,873.74,3484,161.571,873.74
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,right,all,2059,116.212,745.265,2059,116.212,745.265
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,left,all,1511,140.969,803.337,1511,140.969,803.337
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,right,all,620,93.5023,623.011,620,93.5023,623.011
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,left,all,35,101.051,662.4,35,101.051,662.4
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,right,all,6,61.9283,551.333,6,61.9283,551.333
Agranular insular area,AI,95,left,all,33972,168.463,782.54,33972,168.463,782.54
Agranular insular area,AI,95,right,all,21666,108.972,627.487,21666,108.972,627.487
Agranular insular area/ dorsal part,AId,104,left,all,17035,159.893,774.483,17035,159.893,774.483
Agranular insular area/ dorsal part,AId,104,right,all,10763,106.942,619.047,10763,106.942,619.047
Agranular insular area/ dorsal part/ layer 1,AId1,996,left,all,1194,178.911,680.137,1194,178.911,680.137
Agranular insular area/ dorsal part/ layer 1,AId1,996,right,all,720,101.131,528.835,720,101.131,528.835
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,left,all,3401,130.186,697.012,3401,130.186,697.012
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,right,all,2712,102.276,611.159,2712,102.276,611.159
Agranular insular area/ dorsal part/ layer 5,AId5,1101,left,all,7564,171.282,795.283,7564,171.282,795.283
Agranular insular area/ dorsal part/ layer 5,AId5,1101,right,all,4764,116.22,652.528,4764,116.22,652.528
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,left,all,4681,160.84,822.173,4681,160.84,822.173
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,right,all,2464,97.0935,593.313,2464,97.0935,593.313
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,left,all,195,97.0153,751.646,195,97.0153,751.646
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,right,all,103,76.8124,524.379,103,76.8124,524.379
Agranular insular area/ posterior part,AIp,111,left,all,10075,197.542,796.626,10075,197.542,796.626
Agranular insular area/ posterior part,AIp,111,right,all,6090,114.759,646.654,6090,114.759,646.654
Agranular insular area/ posterior part/ layer 1,AIp1,120,left,all,1377,163.96,696.635,1377,163.96,696.635
Agranular insular area/ posterior part/ layer 1,AIp1,120,right,all,437,121.016,621.149,437,121.016,621.149
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,left,all,3049,180.351,797.805,3049,180.351,797.805
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,right,all,2315,116.475,657.086,2315,116.475,657.086
Agranular insular area/ posterior part/ layer 5,AIp5,344,left,all,3705,242.216,845.2,3705,242.216,845.2
Agranular insular area/ posterior part/ layer 5,AIp5,344,right,all,1970,119.761,659.16,1970,119.761,659.16
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,left,all,1806,165.27,778.276,1806,165.27,778.276
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,right,all,1297,103.882,620.729,1297,103.882,620.729
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,left,all,138,135.37,704.355,138,135.37,704.355
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,right,all,71,80.2011,590.127,71,80.2011,590.127
Agranular insular area/ ventral part,AIv,119,left,all,6862,147.044,781.862,6862,147.044,781.862
Agranular insular area/ ventral part,AIv,119,right,all,4813,106.189,622.109,4813,106.189,622.109
Agranular insular area/ ventral part/ layer 1,AIv1,704,left,all,765,149.734,691.877,765,149.734,691.877
Agranular insular area/ ventral part/ layer 1,AIv1,704,right,all,376,109.745,637.758,376,109.745,637.758
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,left,all,2279,139.925,750.193,2279,139.925,750.193
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,right,all,1501,105.418,609.112,1501,105.418,609.112
Agranular insular area/ ventral part/ layer 5,AIv5,800,left,all,3218,154.783,832.121,3218,154.783,832.121
Agranular insular area/ ventral part/ layer 5,AIv5,800,right,all,2406,109.498,642.682,2406,109.498,642.682
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,left,all,595,129.43,748.007,595,129.43,748.007
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,right,all,517,91.3004,555.882,517,91.3004,555.882
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,left,all,5,95.696,667.2,5,95.696,667.2
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,right,all,13,72.0823,496.231,13,72.0823,496.231
Retrosplenial area,RSP,254,left,all,38452,122.512,794.046,38452,122.512,794.046
Retrosplenial area,RSP,254,right,all,30920,115.842,779.59,30920,115.842,779.59
Retrosplenial area/ lateral agranular part,RSPagl,894,left,all,7959,120.758,676.924,7959,120.758,676.924
Retrosplenial area/ lateral agranular part,RSPagl,894,right,all,4897,100.476,635.529,4897,100.476,635.529
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,left,all,905,132.285,600.098,905,132.285,600.098
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,right,all,441,128.297,588.923,441,128.297,588.923
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,left,all,1850,102.425,614.625,1850,102.425,614.625
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,right,all,1212,91.2104,601.51,1212,91.2104,601.51
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,left,all,3173,134.156,727.769,3173,134.156,727.769
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,right,all,2106,105.347,671.037,2106,105.347,671.037
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,left,all,1819,112.316,692.368,1819,112.316,692.368
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,right,all,1033,91.6235,626.6,1033,91.6235,626.6
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,left,all,212,103.432,655.038,212,103.432,655.038
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,right,all,105,79.9918,599.61,105,79.9918,599.61
Retrosplenial area/ dorsal part,RSPd,879,left,all,12236,125.617,743.686,12236,125.617,743.686
Retrosplenial area/ dorsal part,RSPd,879,right,all,9494,115.452,712.37,9494,115.452,712.37
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,left,all,1582,142.83,664.159,1582,142.83,664.159
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,right,all,1671,152.077,664.014,1671,152.077,664.014
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,left,all,3199,112.39,708.757,3199,112.39,708.757
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,right,all,2392,102.614,696.961,2392,102.614,696.961
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,left,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,right,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,left,all,4494,135.67,799.352,4494,135.67,799.352
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,right,all,3368,115.968,761.937,3368,115.968,761.937
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,left,all,2843,116.36,742.324,2843,116.36,742.324
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,right,all,1978,100.588,691.11,1978,100.588,691.11
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,left,all,118,93.6025,669.61,118,93.6025,669.61
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,right,all,85,82.1316,627.329,85,82.1316,627.329
Retrosplenial area/ ventral part,RSPv,886,left,all,18257,121.196,878.855,18257,121.196,878.855
Retrosplenial area/ ventral part,RSPv,886,right,all,16529,120.619,860.88,16529,120.619,860.88
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,left,all,3157,113.605,799.031,3157,113.605,799.031
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,right,all,3672,138.839,824.487,3672,138.839,824.487
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,left,all,4222,121.65,889.261,4222,121.65,889.261
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,right,all,3667,107.626,849.402,3667,107.626,849.402
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,left,all,7680,135.559,947.118,7680,135.559,947.118
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,right,all,6790,127.854,921.449,6790,127.854,921.449
Retrosplenial area/ ventral part/ layer 6a,RSPv6a,590,left,all,3040,94.3116,784.07,3040,94.3116,784.07
Retrosplenial area/ ventral part/ layer 6a,RSPv6a,590,right,all,2274,92.6994,766.092,2274,92.6994,766.092
Retrosplenial area/ ventral part/ layer 6b,RSPv6b,622,left,all,158,79.8792,701.392,158,79.8792,701.392
Retrosplenial area/ ventral part/ layer 6b,RSPv6b,622,right,all,126,81.7124,702.214,126,81.7124,702.214
Posterior parietal association areas,PTLp,22,left,all,8251,127.007,750.208,8251,127.007,750.208
Posterior parietal association areas,PTLp,22,right,all,5103,102.244,606.787,5103,102.244,606.787
Anterior area,VISa,312782546,left,all,4410,114.596,693.533,4410,114.596,693.533
Anterior area,VISa,312782546,right,all,2941,99.2056,577.544,2941,99.2056,577.544
Anterior area/ layer 1,VISa1,312782550,left,all,304,93.3517,544.431,304,93.3517,544.431
Anterior area/ layer 1,VISa1,312782550,right,all,310,95.4533,502.913,310,95.4533,502.913
Anterior area/ layer 2/3,VISa2/3,312782554,left,all,987,93.4041,626.044,987,93.4041,626.044
Anterior area/ layer 2/3,VISa2/3,312782554,right,all,699,92.5745,549.831,699,92.5745,549.831
Anterior area/ layer 4,VISa4,312782558,left,all,551,124.987,721.858,551,124.987,721.858
Anterior area/ layer 4,VISa4,312782558,right,all,400,94.7054,577.975,400,94.7054,577.975
Anterior area/ layer 5,VISa5,312782562,left,all,1362,144.322,780.445,1362,144.322,780.445
Anterior area/ layer 5,VISa5,312782562,right,all,978,112.684,639.393,978,112.684,639.393
Anterior area/ layer 6a,VISa6a,312782566,left,all,986,102.084,669.511,986,102.084,669.511
Anterior area/ layer 6a,VISa6a,312782566,right,all,464,90.3794,546.343,464,90.3794,546.343
