Region,,,,Experiment,Marker 1,,,Total,,
name,acronym,id,hemisphere,section,count,strength,channel Ex: 561.000000nm Em: 620.000000nm,count,strength,channel Ex: 561.000000nm Em: 620.000000nm
Anterolateral visual area/ layer 4,VISal4,1114,left,all,631,125.167,973.631,631,125.167,973.631
Anterolateral visual area/ layer 4,VISal4,1114,right,all,345,117.749,831.174,345,117.749,831.174
Anterolateral visual area/ layer 5,VISal5,233,left,all,1161,148.397,988.633,1161,148.397,988.633
Anterolateral visual area/ layer 5,VISal5,233,right,all,643,102.028,793.411,643,102.028,793.411
Anterolateral visual area/ layer 6a,VISal6a,601,left,all,656,109.871,885.619,656,109.871,885.619
Anterolateral visual area/ layer 6a,VISal6a,601,right,all,472,75.7358,713.506,472,75.7358,713.506
Anterolateral visual area/ layer 6b,VISal6b,649,left,all,181,151.438,983.729,181,151.438,983.729
Anterolateral visual area/ layer 6b,VISal6b,649,right,all,89,71.7462,661.045,89,71.7462,661.045
Anteromedial visual area,VISam,394,left,all,3615,113.449,922.065,3615,113.449,922.065
Anteromedial visual area,VISam,394,right,all,3048,86.049,817.638,3048,86.049,817.638
Anteromedial visual area/ layer 1,VISam1,281,left,all,223,72.6725,709.296,223,72.6725,709.296
Anteromedial visual area/ layer 1,VISam1,281,right,all,348,67.2429,680.187,348,67.2429,680.187
Anteromedial visual area/ layer 2/3,VISam2/3,1066,left,all,950,87.2457,823.047,950,87.2457,823.047
Anteromedial visual area/ layer 2/3,VISam2/3,1066,right,all,918,69.0042,754.618,918,69.0042,754.618
Anteromedial visual area/ layer 4,VISam4,401,left,all,313,87.7458,892.879,313,87.7458,892.879
Anteromedial visual area/ layer 4,VISam4,401,right,all,273,98.8702,838.264,273,98.8702,838.264
Anteromedial visual area/ layer 5,VISam5,433,left,all,1289,143.614,1007.83,1289,143.614,1007.83
Anteromedial visual area/ layer 5,VISam5,433,right,all,854,112.557,932.59,854,112.557,932.59
Anteromedial visual area/ layer 6a,VISam6a,1046,left,all,718,118.827,978.981,718,118.827,978.981
Anteromedial visual area/ layer 6a,VISam6a,1046,right,all,572,80.2937,822.666,572,80.2937,822.666
Anteromedial visual area/ layer 6b,VISam6b,441,left,all,122,107.606,915.738,122,107.606,915.738
Anteromedial visual area/ layer 6b,VISam6b,441,right,all,83,78.1664,805.723,83,78.1664,805.723
Lateral visual area,VISl,409,left,all,5955,101.012,878.356,5955,101.012,878.356
Lateral visual area,VISl,409,right,all,4468,91.57,825.231,4468,91.57,825.231
Lateral visual area/ layer 1,VISl1,421,left,all,621,92.4749,740.75,621,92.4749,740.75
Lateral visual area/ layer 1,VISl1,421,right,all,663,71.6168,694.041,663,71.6168,694.041
Lateral visual area/ layer 2/3,VISl2/3,973,left,all,1461,81.5105,848.847,1461,81.5105,848.847
Lateral visual area/ layer 2/3,VISl2/3,973,right,all,1080,75.5477,801.456,1080,75.5477,801.456
Lateral visual area/ layer 4,VISl4,573,left,all,944,111.169,942.113,944,111.169,942.113
Lateral visual area/ layer 4,VISl4,573,right,all,684,114.602,917.455,684,114.602,917.455
Lateral visual area/ layer 5,VISl5,613,left,all,1463,114.079,922.662,1463,114.079,922.662
Lateral visual area/ layer 5,VISl5,613,right,all,988,110.614,889.9,988,110.614,889.9
Lateral visual area/ layer 6a,VISl6a,74,left,all,1157,101.325,877.817,1157,101.325,877.817
Lateral visual area/ layer 6a,VISl6a,74,right,all,891,85.837,810.594,891,85.837,810.594
Lateral visual area/ layer 6b,VISl6b,121,left,all,309,116.307,891.896,309,116.307,891.896
Lateral visual area/ layer 6b,VISl6b,121,right,all,162,98.1841,817.37,162,98.1841,817.37
Primary visual area,VISp,385,left,all,30759,113.843,977.681,30759,113.843,977.681
Primary visual area,VISp,385,right,all,22376,89.7886,853.054,22376,89.7886,853.054
Primary visual area/ layer 1,VISp1,593,left,all,4365,192.413,939.479,4365,192.413,939.479
Primary visual area/ layer 1,VISp1,593,right,all,3183,111.869,752.435,3183,111.869,752.435
Primary visual area/ layer 2/3,VISp2/3,821,left,all,8467,87.3745,940.223,8467,87.3745,940.223
Primary visual area/ layer 2/3,VISp2/3,821,right,all,6522,71.4866,829.018,6522,71.4866,829.018
Primary visual area/ layer 4,VISp4,721,left,all,5164,95.2246,1037.61,5164,95.2246,1037.61
Primary visual area/ layer 4,VISp4,721,right,all,3657,86.2906,919.668,3657,86.2906,919.668
Primary visual area/ layer 5,VISp5,778,left,all,6782,125.139,1050.01,6782,125.139,1050.01
Primary visual area/ layer 5,VISp5,778,right,all,4621,111.737,942.024,4621,111.737,942.024
Primary visual area/ layer 6a,VISp6a,33,left,all,5183,97.2416,932.769,5183,97.2416,932.769
Primary visual area/ layer 6a,VISp6a,33,right,all,3780,80.854,818.906,3780,80.854,818.906
Primary visual area/ layer 6b,VISp6b,305,left,all,798,97.1963,873.291,798,97.1963,873.291
Primary visual area/ layer 6b,VISp6b,305,right,all,613,80.365,773.706,613,80.365,773.706
Posterolateral visual area,VISpl,425,left,all,3852,154.63,1081.64,3852,154.63,1081.64
Posterolateral visual area,VISpl,425,right,all,2962,111.034,902.919,2962,111.034,902.919
Posterolateral visual area/ layer 1,VISpl1,750,left,all,825,253.189,1043.37,825,253.189,1043.37
Posterolateral visual area/ layer 1,VISpl1,750,right,all,404,90.0278,752.636,404,90.0278,752.636
Posterolateral visual area/ layer 2/3,VISpl2/3,269,left,all,865,131.527,1091.82,865,131.527,1091.82
Posterolateral visual area/ layer 2/3,VISpl2/3,269,right,all,828,102.86,869.57,828,102.86,869.57
Posterolateral visual area/ layer 4,VISpl4,869,left,all,179,105.381,981.598,179,105.381,981.598
Posterolateral visual area/ layer 4,VISpl4,869,right,all,131,104.486,904.534,131,104.486,904.534
Posterolateral visual area/ layer 5,VISpl5,902,left,all,1248,135.591,1138.29,1248,135.591,1138.29
Posterolateral visual area/ layer 5,VISpl5,902,right,all,1047,129.488,966.112,1047,129.488,966.112
Posterolateral visual area/ layer 6a,VISpl6a,377,left,all,666,117.325,1044.79,666,117.325,1044.79
Posterolateral visual area/ layer 6a,VISpl6a,377,right,all,489,103.813,938.37,489,103.813,938.37
Posterolateral visual area/ layer 6b,VISpl6b,393,left,all,69,98.0587,1002.13,69,98.0587,1002.13
Posterolateral visual area/ layer 6b,VISpl6b,393,right,all,63,116.143,976.222,63,116.143,976.222
posteromedial visual area,VISpm,533,left,all,4177,93.6,849.312,4177,93.6,849.312
posteromedial visual area,VISpm,533,right,all,3475,74.0685,732.568,3475,74.0685,732.568
posteromedial visual area/ layer 1,VISpm1,805,left,all,441,68.2588,675.639,441,68.2588,675.639
posteromedial visual area/ layer 1,VISpm1,805,right,all,568,63.1631,639.146,568,63.1631,639.146
posteromedial visual area/ layer 2/3,VISpm2/3,41,left,all,1235,79.1505,802.362,1235,79.1505,802.362
posteromedial visual area/ layer 2/3,VISpm2/3,41,right,all,1024,61.7229,710.051,1024,61.7229,710.051
posteromedial visual area/ layer 4,VISpm4,501,left,all,503,81.9917,868.889,503,81.9917,868.889
posteromedial visual area/ layer 4,VISpm4,501,right,all,317,73.6296,756.492,317,73.6296,756.492
posteromedial visual area/ layer 5,VISpm5,565,left,all,1295,121.681,940.145,1295,121.681,940.145
posteromedial visual area/ layer 5,VISpm5,565,right,all,928,96.04,810.018,928,96.04,810.018
posteromedial visual area/ layer 6a,VISpm6a,257,left,all,581,93.971,868.556,581,93.971,868.556
posteromedial visual area/ layer 6a,VISpm6a,257,right,all,536,71.3834,729.914,536,71.3834,729.914
posteromedial visual area/ layer 6b,VISpm6b,469,left,all,122,79.4985,815.852,122,79.4985,815.852
posteromedial visual area/ layer 6b,VISpm6b,469,right,all,102,74.3122,713.814,102,74.3122,713.814
Laterointermediate area,VISli,312782574,left,all,2483,100.147,835.094,2483,100.147,835.094
Laterointermediate area,VISli,312782574,right,all,2046,88.0574,789.715,2046,88.0574,789.715
Laterointermediate area/ layer 1,VISli1,312782578,left,all,270,70.5908,681.767,270,70.5908,681.767
Laterointermediate area/ layer 1,VISli1,312782578,right,all,339,71.8792,698.537,339,71.8792,698.537
Laterointermediate area/ layer 2/3,VISli2/3,312782582,left,all,570,74.8785,790.782,570,74.8785,790.782
Laterointermediate area/ layer 2/3,VISli2/3,312782582,right,all,479,76.7815,771.522,479,76.7815,771.522
Laterointermediate area/ layer 4,VISli4,312782586,left,all,320,112.298,898.153,320,112.298,898.153
Laterointermediate area/ layer 4,VISli4,312782586,right,all,251,107.107,860.271,251,107.107,860.271
Laterointermediate area/ layer 5,VISli5,312782590,left,all,663,113.044,870.881,663,113.044,870.881
Laterointermediate area/ layer 5,VISli5,312782590,right,all,514,96.8721,832.374,514,96.8721,832.374
Laterointermediate area/ layer 6a,VISli6a,312782594,left,all,499,113.121,851.804,499,113.121,851.804
Laterointermediate area/ layer 6a,VISli6a,312782594,right,all,375,88.1772,781.363,375,88.1772,781.363
Laterointermediate area/ layer 6b,VISli6b,312782598,left,all,161,121.696,924.609,161,121.696,924.609
Laterointermediate area/ layer 6b,VISli6b,312782598,right,all,88,105.427,825.17,88,105.427,825.17
Postrhinal area,VISpor,312782628,left,all,7104,156.072,984.948,7104,156.072,984.948
Postrhinal area,VISpor,312782628,right,all,5342,107.189,844.561,5342,107.189,844.561
Postrhinal area/ layer 1,VISpor1,312782632,left,all,1074,225.076,972.386,1074,225.076,972.386
Postrhinal area/ layer 1,VISpor1,312782632,right,all,648,79.9135,690.247,648,79.9135,690.247
Postrhinal area/ layer 2/3,VISpor2/3,312782636,left,all,1895,149.769,1013.45,1895,149.769,1013.45
Postrhinal area/ layer 2/3,VISpor2/3,312782636,right,all,1461,101.852,814.047,1461,101.852,814.047
Postrhinal area/ layer 4,VISpor4,312782640,left,all,351,119.697,883.376,351,119.697,883.376
Postrhinal area/ layer 4,VISpor4,312782640,right,all,277,107.425,881.274,277,107.425,881.274
Postrhinal area/ layer 5,VISpor5,312782644,left,all,2101,168.379,1019.25,2101,168.379,1019.25
Postrhinal area/ layer 5,VISpor5,312782644,right,all,1573,120.376,885.798,1573,120.376,885.798
Postrhinal area/ layer 6a,VISpor6a,312782648,left,all,1278,122.136,942.973,1278,122.136,942.973
Postrhinal area/ layer 6a,VISpor6a,312782648,right,all,1095,112.241,889.713,1095,112.241,889.713
Postrhinal area/ layer 6b,VISpor6b,312782652,left,all,405,77.3484,927.44,405,77.3484,927.44
Postrhinal area/ layer 6b,VISpor6b,312782652,right,all,288,104.169,914.354,288,104.169,914.354
Anterior cingulate area,ACA,31,left,all,42366,86.8172,932.693,42366,86.8172,932.693
Anterior cingulate area,ACA,31,right,all,41680,85.949,908.603,41680,85.949,908.603
Anterior cingulate area/ dorsal part,ACAd,39,left,all,18342,102.726,993.689,18342,102.726,993.689
Anterior cingulate area/ dorsal part,ACAd,39,right,all,16846,97.0716,962.801,16846,97.0716,962.801
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,left,all,1795,67.4543,834.29,1795,67.4543,834.29
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,right,all,2411,107.311,901.422,2411,107.311,901.422
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,left,all,3880,93.4584,963.026,3880,93.4584,963.026
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,right,all,3270,88.5454,950.293,3270,88.5454,950.293
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,left,all,6700,134.382,1107,6700,134.382,1107
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,right,all,6182,109.399,1034.53,6182,109.399,1034.53
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,left,all,5536,85.1332,943.5,5536,85.1332,943.5
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,right,all,4630,83.7795,920.105,4630,83.7795,920.105
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,left,all,431,66.941,816.749,431,66.941,816.749
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,right,all,353,64.5647,801.657,353,64.5647,801.657
Anterior cingulate area/ ventral part,ACAv,48,left,all,24024,74.6709,886.123,24024,74.6709,886.123
Anterior cingulate area/ ventral part,ACAv,48,right,all,24834,78.4041,871.838,24834,78.4041,871.838
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,left,all,3299,81.8709,856.3,3299,81.8709,856.3
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,right,all,3989,108.242,896.092,3989,108.242,896.092
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,left,all,4608,73.0167,909.642,4608,73.0167,909.642
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,right,all,4360,71.4794,881.954,4360,71.4794,881.954
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,left,all,9952,80.14,921.462,9952,80.14,921.462
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,right,all,9792,77.0721,896.039,9792,77.0721,896.039
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,left,all,5054,64.5677,839.769,5054,64.5677,839.769
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,right,all,5394,68.1763,825.437,5394,68.1763,825.437
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,left,all,1111,57.1223,771.441,1111,57.1223,771.441
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,right,all,1299,62.5307,773.654,1299,62.5307,773.654
Prelimbic area,PL,972,left,all,12843,92.2172,896.313,12843,92.2172,896.313
Prelimbic area,PL,972,right,all,12087,99.5886,899.672,12087,99.5886,899.672
Prelimbic area/ layer 1,PL1,171,left,all,1760,75.8477,766.049,1760,75.8477,766.049
Prelimbic area/ layer 1,PL1,171,right,all,1901,96.0955,818.15,1901,96.0955,818.15
Prelimbic area/ layer 2/3,PL2/3,304,left,all,2322,84.762,859.127,2322,84.762,859.127
Prelimbic area/ layer 2/3,PL2/3,304,right,all,2145,88.6679,862.309,2145,88.6679,862.309
Prelimbic area/ layer 5,PL5,363,left,all,5100,110.576,975.785,5100,110.576,975.785
Prelimbic area/ layer 5,PL5,363,right,all,4973,120.047,978.963,4973,120.047,978.963
Prelimbic area/ layer 6a,PL6a,84,left,all,3330,81.3087,881.628,3330,81.3087,881.628
Prelimbic area/ layer 6a,PL6a,84,right,all,2736,78.2254,860.372,2736,78.2254,860.372
Prelimbic area/ layer 6b,PL6b,132,left,all,331,58.4241,773.06,331,58.4241,773.06
Prelimbic area/ layer 6b,PL6b,132,right,all,332,59.7489,744.015,332,59.7489,744.015
Infralimbic area,ILA,44,left,all,4573,84.3625,897.22,4573,84.3625,897.22
Infralimbic area,ILA,44,right,all,4275,77.8614,862.161,4275,77.8614,862.161
Infralimbic area/ layer 1,ILA1,707,left,all,504,110.751,873.202,504,110.751,873.202
Infralimbic area/ layer 1,ILA1,707,right,all,444,70.1163,779.628,444,70.1163,779.628
Infralimbic area/ layer 2/3,ILA2/3,556,left,all,492,63.0852,816.809,492,63.0852,816.809
Infralimbic area/ layer 2/3,ILA2/3,556,right,all,545,68.4974,832.261,545,68.4974,832.261
Infralimbic area/ layer 5,ILA5,827,left,all,1779,89.0692,937.524,1779,89.0692,937.524
Infralimbic area/ layer 5,ILA5,827,right,all,1585,83.0645,914.738,1585,83.0645,914.738
Infralimbic area/ layer 6a,ILA6a,1054,left,all,1621,78.4215,895.373,1621,78.4215,895.373
Infralimbic area/ layer 6a,ILA6a,1054,right,all,1507,79.8968,854.861,1507,79.8968,854.861
Infralimbic area/ layer 6b,ILA6b,1081,left,all,177,75.4706,800.96,177,75.4706,800.96
Infralimbic area/ layer 6b,ILA6b,1081,right,all,194,63.5728,762.186,194,63.5728,762.186
Orbital area,ORB,714,left,all,31332,99.5363,957.408,31332,99.5363,957.408
Orbital area,ORB,714,right,all,26341,92.9453,918.346,26341,92.9453,918.346
Orbital area/ lateral part,ORBl,723,left,all,16153,103.733,1011.14,16153,103.733,1011.14
Orbital area/ lateral part,ORBl,723,right,all,12889,92.875,950.491,12889,92.875,950.491
Orbital area/ lateral part/ layer 1,ORBl1,448,left,all,1991,97.8812,946.114,1991,97.8812,946.114
Orbital area/ lateral part/ layer 1,ORBl1,448,right,all,1533,86.599,880.168,1533,86.599,880.168
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,left,all,3212,105.801,1028.03,3212,105.801,1028.03
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,right,all,2588,90.2372,974.601,2588,90.2372,974.601
Orbital area/ lateral part/ layer 5,ORBl5,630,left,all,6909,117.71,1062.94,6909,117.71,1062.94
Orbital area/ lateral part/ layer 5,ORBl5,630,right,all,5188,105.998,1029.98,5188,105.998,1029.98
Orbital area/ lateral part/ layer 6a,ORBl6a,440,left,all,3584,83.0926,939.41,3584,83.0926,939.41
Orbital area/ lateral part/ layer 6a,ORBl6a,440,right,all,3017,79.7296,855.122,3017,79.7296,855.122
Orbital area/ lateral part/ layer 6b,ORBl6b,488,left,all,457,65.2718,955.011,457,65.2718,955.011
Orbital area/ lateral part/ layer 6b,ORBl6b,488,right,all,563,71.6085,809.684,563,71.6085,809.684
Orbital area/ medial part,ORBm,731,left,all,6308,94.4979,873.561,6308,94.4979,873.561
Orbital area/ medial part,ORBm,731,right,all,5888,96.4267,876.603,5888,96.4267,876.603
Orbital area/ medial part/ layer 1,ORBm1,484,left,all,1601,102.05,783.634,1601,102.05,783.634
Orbital area/ medial part/ layer 1,ORBm1,484,right,all,1528,88.2734,753.435,1528,88.2734,753.435
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,left,all,1318,88.7656,864.146,1318,88.7656,864.146
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,right,all,1420,100.042,895.819,1420,100.042,895.819
Orbital area/ medial part/ layer 5,ORBm5,620,left,all,2205,99.4783,937.784,2205,99.4783,937.784
Orbital area/ medial part/ layer 5,ORBm5,620,right,all,2078,108.461,960.187,2078,108.461,960.187
Orbital area/ medial part/ layer 6a,ORBm6a,910,left,all,1122,82.0174,890.758,1122,82.0174,890.758
Orbital area/ medial part/ layer 6a,ORBm6a,910,right,all,822,76.7559,866.938,822,76.7559,866.938
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,left,all,62,70.065,800.597,62,70.065,800.597
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,right,all,40,58.612,755.875,40,58.612,755.875
Orbital area/ ventrolateral part,ORBvl,746,left,all,8871,95.4765,919.195,8871,95.4765,919.195
Orbital area/ ventrolateral part,ORBvl,746,right,all,7564,90.355,896.065,7564,90.355,896.065
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,left,all,1408,83.9761,809.619,1408,83.9761,809.619
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,right,all,1320,81.4922,802.742,1320,81.4922,802.742
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,left,all,2378,95.3463,936.548,2378,95.3463,936.548
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,right,all,2100,90.7809,902.69,2100,90.7809,902.69
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,left,all,3180,110.47,992.673,3180,110.47,992.673
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,right,all,2762,100.88,963.951,2762,100.88,963.951
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,left,all,1753,80.0005,859.063,1753,80.0005,859.063
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,right,all,1248,78.1519,846.412,1248,78.1519,846.412
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,left,all,152,68.8441,819.007,152,68.8441,819.007
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,right,all,134,67.6998,774.709,134,67.6998,774.709
Agranular insular area,AI,95,left,all,38824,156.104,1016.4,38824,156.104,1016.4
Agranular insular area,AI,95,right,all,31471,112.929,857.632,31471,112.929,857.632
Agranular insular area/ dorsal part,AId,104,left,all,19810,147.676,1001.09,19810,147.676,1001.09
Agranular insular area/ dorsal part,AId,104,right,all,15667,108.253,856.073,15667,108.253,856.073
Agranular insular area/ dorsal part/ layer 1,AId1,996,left,all,2477,290.918,1122.43,2477,290.918,1122.43
Agranular insular area/ dorsal part/ layer 1,AId1,996,right,all,1325,139.295,803.477,1325,139.295,803.477
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,left,all,4238,113.323,900.021,4238,113.323,900.021
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,right,all,3970,99.7308,803.257,3970,99.7308,803.257
Agranular insular area/ dorsal part/ layer 5,AId5,1101,left,all,7652,147.961,1038.57,7652,147.961,1038.57
Agranular insular area/ dorsal part/ layer 5,AId5,1101,right,all,6137,115.397,908.92,6137,115.397,908.92
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,left,all,5055,111.44,967.197,5055,111.44,967.197
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,right,all,3737,100.458,856.606,3737,100.458,856.606
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,left,all,388,74.8994,1032.66,388,74.8994,1032.66
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,right,all,498,64.049,761.807,498,64.049,761.807
Agranular insular area/ posterior part,AIp,111,left,all,10077,177.152,1016.89,10077,177.152,1016.89
Agranular insular area/ posterior part,AIp,111,right,all,9140,119.398,833.53,9140,119.398,833.53
Agranular insular area/ posterior part/ layer 1,AIp1,120,left,all,2171,335.29,1281.42,2171,335.29,1281.42
Agranular insular area/ posterior part/ layer 1,AIp1,120,right,all,1160,220.389,982.07,1160,220.389,982.07
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,left,all,3095,132.833,939.633,3095,132.833,939.633
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,right,all,3076,104.445,794.724,3076,104.445,794.724
Agranular insular area/ posterior part/ layer 5,AIp5,344,left,all,2882,146.019,956.813,2882,146.019,956.813
Agranular insular area/ posterior part/ layer 5,AIp5,344,right,all,2842,107.598,815.543,2842,107.598,815.543
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,left,all,1822,116.505,928.022,1822,116.505,928.022
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,right,all,1892,102.047,829.816,1892,102.047,829.816
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,left,all,107,121.783,1015.54,107,121.783,1015.54
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,right,all,170,91.1883,864.153,170,91.1883,864.153
Agranular insular area/ ventral part,AIv,119,left,all,8937,151.055,1049.77,8937,151.055,1049.77
Agranular insular area/ ventral part,AIv,119,right,all,6664,115.053,894.356,6664,115.053,894.356
Agranular insular area/ ventral part/ layer 1,AIv1,704,left,all,1557,273.792,1196.88,1557,273.792,1196.88
Agranular insular area/ ventral part/ layer 1,AIv1,704,right,all,877,172.835,947.323,877,172.835,947.323
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,left,all,2472,125.206,996.216,2472,125.206,996.216
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,right,all,2029,105.347,845.475,2029,105.347,845.475
Agranular insular area/ ventral part/ layer 5,AIv5,800,left,all,3825,131.317,1046.86,3825,131.317,1046.86
Agranular insular area/ ventral part/ layer 5,AIv5,800,right,all,2935,109.558,927.376,2935,109.558,927.376
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,left,all,1054,104.237,968.294,1054,104.237,968.294
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,right,all,778,97.388,842.46,778,97.388,842.46
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,left,all,29,69.6372,1062.1,29,69.6372,1062.1
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,right,all,45,90.4162,809.6,45,90.4162,809.6
Retrosplenial area,RSP,254,left,all,44911,115.309,1065.74,44911,115.309,1065.74
Retrosplenial area,RSP,254,right,all,41909,109.834,1037.61,41909,109.834,1037.61
Retrosplenial area/ lateral agranular part,RSPagl,894,left,all,9338,107.139,919.415,9338,107.139,919.415
Retrosplenial area/ lateral agranular part,RSPagl,894,right,all,8513,101.382,871.847,8513,101.382,871.847
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,left,all,1126,136.532,785.653,1126,136.532,785.653
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,right,all,1115,152.774,743.335,1115,152.774,743.335
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,left,all,2525,83.2193,831.68,2525,83.2193,831.68
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,right,all,2680,80.1332,808.382,2680,80.1332,808.382
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,left,all,3523,112.108,963.052,3523,112.108,963.052
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,right,all,2939,112.283,966.102,2939,112.283,966.102
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,left,all,1998,112.993,1025.13,1998,112.993,1025.13
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,right,all,1622,84.263,896.356,1622,84.263,896.356
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,left,all,166,95.7114,962.789,166,95.7114,962.789
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,right,all,157,71.9109,850.248,157,71.9109,850.248
Retrosplenial area/ dorsal part,RSPd,879,left,all,14850,113.973,994.524,14850,113.973,994.524
Retrosplenial area/ dorsal part,RSPd,879,right,all,13488,103.471,943.497,13488,103.471,943.497
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,left,all,2689,137.599,847.346,2689,137.599,847.346
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,right,all,2722,127.547,796.703,2722,127.547,796.703
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,left,all,3512,93.6406,931.266,3512,93.6406,931.266
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,right,all,3590,90.2423,917.789,3590,90.2423,917.789
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,left,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,right,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,left,all,5186,109.717,1048.53,5186,109.717,1048.53
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,right,all,4307,105.776,1024.39,4307,105.776,1024.39
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,left,all,3300,123.93,1094.73,3300,123.93,1094.73
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,right,all,2747,94.2473,995.442,2747,94.2473,995.442
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,left,all,163,96.1757,1038.67,163,96.1757,1038.67
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,right,all,122,81.8485,949.664,122,81.8485,949.664
Retrosplenial area/ ventral part,RSPv,886,left,all,20723,119.946,1182.72,20723,119.946,1182.72
Retrosplenial area/ ventral part,RSPv,886,right,all,19908,117.76,1172.26,19908,117.76,1172.26
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,left,all,4835,130.189,1057.85,4835,130.189,1057.85
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,right,all,4928,122.038,1047.25,4928,122.038,1047.25
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,left,all,5266,94.4304,1168.48,5266,94.4304,1168.48
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,right,all,4955,100.802,1198.23,4955,100.802,1198.23
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,left,all,7412,134.066,1278.08,7412,134.066,1278.08
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,right,all,6974,134.028,1267.13,6974,134.028,1267.13
