Region,,,,Experiment,Marker 1,,,Total,,
Primary motor area/ Layer 6b,MOp6b,882,right,all,926,125.244,598.587,926,125.244,598.587
Secondary motor area,MOs,993,left,all,134157,179.451,724.077,134157,179.451,724.077
Secondary motor area,MOs,993,right,all,119707,166.119,691.021,119707,166.119,691.021
Secondary motor area/ layer 1,MOs1,656,left,all,12334,142.644,566.954,12334,142.644,566.954
Secondary motor area/ layer 1,MOs1,656,right,all,14559,146.993,581.918,14559,146.993,581.918
Secondary motor area/ layer 2/3,MOs2/3,962,left,all,42660,159.759,669.798,42660,159.759,669.798
Secondary motor area/ layer 2/3,MOs2/3,962,right,all,38949,147.89,646.686,38949,147.89,646.686
Secondary motor area/ layer 5,MOs5,767,left,all,52957,217.767,809.89,52957,217.767,809.89
Secondary motor area/ layer 5,MOs5,767,right,all,43064,203.88,784.048,43064,203.88,784.048
Secondary motor area/ layer 6a,MOs6a,1021,left,all,25821,151.977,713.722,25821,151.977,713.722
Secondary motor area/ layer 6a,MOs6a,1021,right,all,22871,138.629,661.546,22871,138.629,661.546
Secondary motor area/ layer 6b,MOs6b,1085,left,all,385,112.842,663.026,385,112.842,663.026
Secondary motor area/ layer 6b,MOs6b,1085,right,all,264,132.034,627.769,264,132.034,627.769
Somatosensory areas,SS,453,left,all,439336,169.515,808.632,439336,169.515,808.632
Somatosensory areas,SS,453,right,all,297657,147.157,683.752,297657,147.157,683.752
Primary somatosensory area,SSp,322,left,all,297195,168.395,803.013,297195,168.395,803.013
Primary somatosensory area,SSp,322,right,all,203577,146.189,683.444,203577,146.189,683.444
Primary somatosensory area/ nose,SSp-n,353,left,all,41874,162.218,816.382,41874,162.218,816.382
Primary somatosensory area/ nose,SSp-n,353,right,all,28183,152.721,718.702,28183,152.721,718.702
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,left,all,4599,122.592,585.521,4599,122.592,585.521
Primary somatosensory area/ nose/ layer 1,SSp-n1,558,right,all,4296,122.202,556.292,4296,122.202,556.292
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,left,all,9312,140.393,779.951,9312,140.393,779.951
Primary somatosensory area/ nose/ layer 2/3,SSp-n2/3,838,right,all,6673,140.508,718.912,6673,140.508,718.912
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,left,all,7972,185.173,944.481,7972,185.173,944.481
Primary somatosensory area/ nose/ layer 4,SSp-n4,654,right,all,4515,160.712,812.183,4515,160.712,812.183
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,left,all,8914,222.301,959.674,8914,222.301,959.674
Primary somatosensory area/ nose/ layer 5,SSp-n5,702,right,all,4380,232.896,876.946,4380,232.896,876.946
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,left,all,10439,135.144,737.576,10439,135.144,737.576
Primary somatosensory area/ nose/ layer 6a,SSp-n6a,889,right,all,7917,130.414,669.648,7917,130.414,669.648
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,left,all,638,83.0962,698.975,638,83.0962,698.975
Primary somatosensory area/ nose/ layer 6b,SSp-n6b,929,right,all,402,157.642,642.801,402,157.642,642.801
Primary somatosensory area/ barrel field,SSp-bfd,329,left,all,77129,177.441,841.03,77129,177.441,841.03
Primary somatosensory area/ barrel field,SSp-bfd,329,right,all,50599,148.726,720.39,50599,148.726,720.39
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,left,all,3911,150.936,620.078,3911,150.936,620.078
Primary somatosensory area/ barrel field/ layer 1,SSp-bfd1,981,right,all,2414,142.18,580.609,2414,142.18,580.609
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,left,all,14380,155.957,766.408,14380,155.957,766.408
Primary somatosensory area/ barrel field/ layer 2/3,SSp-bfd2/3,201,right,all,8194,142.589,688.81,8194,142.589,688.81
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,left,all,19224,172.276,894.064,19224,172.276,894.064
Primary somatosensory area/ barrel field/ layer 4,SSp-bfd4,1047,right,all,11209,138.052,739.121,11209,138.052,739.121
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,left,all,19175,224.954,950.053,19175,224.954,950.053
Primary somatosensory area/ barrel field/ layer 5,SSp-bfd5,1070,right,all,12373,170.177,771.822,12373,170.177,771.822
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,left,all,18497,158.465,787.199,18497,158.465,787.199
Primary somatosensory area/ barrel field/ layer 6a,SSp-bfd6a,1038,right,all,14733,143.837,709.314,14733,143.837,709.314
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,left,all,1942,152.629,749.808,1942,152.629,749.808
Primary somatosensory area/ barrel field/ layer 6b,SSp-bfd6b,1062,right,all,1676,144.172,668.527,1676,144.172,668.527
Primary somatosensory area/ lower limb,SSp-ll,337,left,all,19158,165.042,747.781,19158,165.042,747.781
Primary somatosensory area/ lower limb,SSp-ll,337,right,all,17951,151.341,698.133,17951,151.341,698.133
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,left,all,6,105.71,468,6,105.71,468
Primary somatosensory area/ lower limb/ layer 1,SSp-ll1,1030,right,all,0,0,0,0,0,0
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,left,all,885,118.671,546.577,885,118.671,546.577
Primary somatosensory area/ lower limb/ layer 2/3,SSp-ll2/3,113,right,all,412,113.753,499.801,412,113.753,499.801
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,left,all,2192,123.13,606.38,2192,123.13,606.38
Primary somatosensory area/ lower limb/ layer 4,SSp-ll4,1094,right,all,1635,117.548,534.185,1635,117.548,534.185
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,left,all,7432,147.83,708.577,7432,147.83,708.577
Primary somatosensory area/ lower limb/ layer 5,SSp-ll5,1128,right,all,7450,138.675,659.525,7450,138.675,659.525
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,left,all,7897,194.47,837.131,7897,194.47,837.131
Primary somatosensory area/ lower limb/ layer 6a,SSp-ll6a,478,right,all,7750,170.763,774.481,7750,170.763,774.481
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,left,all,746,203.628,848.94,746,203.628,848.94
Primary somatosensory area/ lower limb/ layer 6b,SSp-ll6b,510,right,all,704,172.058,763.045,704,172.058,763.045
Primary somatosensory area/ mouth,SSp-m,345,left,all,99004,170.929,811.028,99004,170.929,811.028
Primary somatosensory area/ mouth,SSp-m,345,right,all,57960,146.339,662.978,57960,146.339,662.978
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,left,all,9354,151.117,613.455,9354,151.117,613.455
Primary somatosensory area/ mouth/ layer 1,SSp-m1,878,right,all,7813,119.071,531.34,7813,119.071,531.34
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,left,all,26118,155.99,811.643,26118,155.99,811.643
Primary somatosensory area/ mouth/ layer 2/3,SSp-m2/3,657,right,all,15801,131.799,682.007,15801,131.799,682.007
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,left,all,16735,205.529,952.533,16735,205.529,952.533
Primary somatosensory area/ mouth/ layer 4,SSp-m4,950,right,all,7769,174.477,759.285,7769,174.477,759.285
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,left,all,22899,214.38,910.571,22899,214.38,910.571
Primary somatosensory area/ mouth/ layer 5,SSp-m5,974,right,all,9336,207.03,778.054,9336,207.03,778.054
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,left,all,22599,131.206,691.742,22599,131.206,691.742
Primary somatosensory area/ mouth/ layer 6a,SSp-m6a,1102,right,all,16256,124.781,600.351,16256,124.781,600.351
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,left,all,1299,93.3493,718.829,1299,93.3493,718.829
Primary somatosensory area/ mouth/ layer 6b,SSp-m6b,2,right,all,985,154.495,585.117,985,154.495,585.117
Primary somatosensory area/ upper limb,SSp-ul,369,left,all,41226,159.109,747.68,41226,159.109,747.68
Primary somatosensory area/ upper limb,SSp-ul,369,right,all,34195,137.823,641.843,34195,137.823,641.843
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,left,all,2844,123.076,555.267,2844,123.076,555.267
Primary somatosensory area/ upper limb/ layer 1,SSp-ul1,450,right,all,2318,114.292,499.176,2318,114.292,499.176
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,left,all,10622,136.706,684.17,10622,136.706,684.17
Primary somatosensory area/ upper limb/ layer 2/3,SSp-ul2/3,854,right,all,7341,116.419,578.142,7341,116.419,578.142
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,left,all,6412,177.312,799.709,6412,177.312,799.709
Primary somatosensory area/ upper limb/ layer 4,SSp-ul4,577,right,all,4918,130.463,638.403,4918,130.463,638.403
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,left,all,10082,209.413,871.014,10082,209.413,871.014
Primary somatosensory area/ upper limb/ layer 5,SSp-ul5,625,right,all,7859,176.994,739.58,7859,176.994,739.58
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,left,all,10479,136.491,719.953,10479,136.491,719.953
Primary somatosensory area/ upper limb/ layer 6a,SSp-ul6a,945,right,all,10912,131.862,647.008,10912,131.862,647.008
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,left,all,787,100.088,665.476,787,100.088,665.476
Primary somatosensory area/ upper limb/ layer 6b,SSp-ul6b,1026,right,all,847,143.809,630.941,847,143.809,630.941
Primary somatosensory area/ trunk,SSp-tr,361,left,all,5016,136.596,666.529,5016,136.596,666.529
Primary somatosensory area/ trunk,SSp-tr,361,right,all,3593,132.867,618.068,3593,132.867,618.068
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 1,SSp-tr1,1006,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 2/3,SSp-tr2/3,670,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,left,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 4,SSp-tr4,1086,right,all,0,0,0,0,0,0
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,left,all,871,162.093,634.35,871,162.093,634.35
Primary somatosensory area/ trunk/ layer 5,SSp-tr5,1111,right,all,440,154.007,594.6,440,154.007,594.6
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,left,all,3518,132.366,667.243,3518,132.366,667.243
Primary somatosensory area/ trunk/ layer 6a,SSp-tr6a,9,right,all,2691,131.351,616.244,2691,131.351,616.244
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,left,all,627,124.908,707.22,627,124.908,707.22
Primary somatosensory area/ trunk/ layer 6b,SSp-tr6b,461,right,all,462,121.57,651.045,462,121.57,651.045
Primary somatosensory area/ unassigned,SSp-un,182305689,left,all,13788,162.337,784.048,13788,162.337,784.048
Primary somatosensory area/ unassigned,SSp-un,182305689,right,all,11096,138.994,657.933,11096,138.994,657.933
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,left,all,1065,111.48,544.538,1065,111.48,544.538
Primary somatosensory area/ unassigned/ layer 1,SSp-un1,182305693,right,all,894,113.957,510.55,894,113.957,510.55
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,left,all,3099,136.386,724.184,3099,136.386,724.184
Primary somatosensory area/ unassigned/ layer 2/3,SSp-un2/3,182305697,right,all,2327,121.665,606.427,2327,121.665,606.427
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,left,all,2271,178.091,842.831,2271,178.091,842.831
Primary somatosensory area/ unassigned/ layer 4,SSp-un4,182305701,right,all,1623,133.614,663.959,1623,133.614,663.959
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,left,all,3586,200.927,878.944,3586,200.927,878.944
Primary somatosensory area/ unassigned/ layer 5,SSp-un5,182305705,right,all,2576,167.976,725.42,2576,167.976,725.42
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,left,all,3495,154.646,778.389,3495,154.646,778.389
Primary somatosensory area/ unassigned/ layer 6a,SSp-un6a,182305709,right,all,3424,137.326,675.187,3424,137.326,675.187
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,left,all,272,115.658,734.706,272,115.658,734.706
Primary somatosensory area/ unassigned/ layer 6b,SSp-un6b,182305713,right,all,252,148.908,693.286,252,148.908,693.286
Supplemental somatosensory area,SSs,378,left,all,142141,171.858,820.38,142141,171.858,820.38
Supplemental somatosensory area,SSs,378,right,all,94080,149.253,684.419,94080,149.253,684.419
Supplemental somatosensory area/ layer 1,SSs1,873,left,all,11404,143.782,591.469,11404,143.782,591.469
Supplemental somatosensory area/ layer 1,SSs1,873,right,all,12470,116.826,534.082,12470,116.826,534.082
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,left,all,34637,147.051,770.815,34637,147.051,770.815
Supplemental somatosensory area/ layer 2/3,SSs2/3,806,right,all,25119,127.999,676.117,25119,127.999,676.117
Supplemental somatosensory area/ layer 4,SSs4,1035,left,all,20844,182.933,921.36,20844,182.933,921.36
Supplemental somatosensory area/ layer 4,SSs4,1035,right,all,11462,172.014,763.308,11462,172.014,763.308
Supplemental somatosensory area/ layer 5,SSs5,1090,left,all,41397,222.411,937.624,41397,222.411,937.624
Supplemental somatosensory area/ layer 5,SSs5,1090,right,all,20876,185.738,769.875,20876,185.738,769.875
Supplemental somatosensory area/ layer 6a,SSs6a,862,left,all,31450,140.9,743.131,31450,140.9,743.131
Supplemental somatosensory area/ layer 6a,SSs6a,862,right,all,22303,145.017,659.463,22303,145.017,659.463
Supplemental somatosensory area/ layer 6b,SSs6b,893,left,all,2409,101.05,736.697,2409,101.05,736.697
Supplemental somatosensory area/ layer 6b,SSs6b,893,right,all,1850,154.763,658.275,1850,154.763,658.275
Gustatory areas,GU,1057,left,all,25340,143.834,691.846,25340,143.834,691.846
Gustatory areas,GU,1057,right,all,20435,124.294,556.671,20435,124.294,556.671
Gustatory areas/ layer 1,GU1,36,left,all,1807,169.852,622.18,1807,169.852,622.18
Gustatory areas/ layer 1,GU1,36,right,all,1789,104.695,483.586,1789,104.695,483.586
Gustatory areas/ layer 2/3,GU2/3,180,left,all,5921,124.558,676.763,5921,124.558,676.763
Gustatory areas/ layer 2/3,GU2/3,180,right,all,5265,113.568,543.82,5265,113.568,543.82
Gustatory areas/ layer 4,GU4,148,left,all,2361,140.817,736.562,2361,140.817,736.562
Gustatory areas/ layer 4,GU4,148,right,all,1618,137.284,583.119,1618,137.284,583.119
Gustatory areas/ layer 5,GU5,187,left,all,8844,161.942,731.528,8844,161.942,731.528
Gustatory areas/ layer 5,GU5,187,right,all,6383,134.772,587.209,6383,134.772,587.209
Gustatory areas/ layer 6a,GU6a,638,left,all,5933,132.172,650.324,5933,132.172,650.324
Gustatory areas/ layer 6a,GU6a,638,right,all,5049,127.012,550.531,5049,127.012,550.531
Gustatory areas/ layer 6b,GU6b,662,left,all,474,108.573,702.458,474,108.573,702.458
Gustatory areas/ layer 6b,GU6b,662,right,all,331,93.8191,531.577,331,93.8191,531.577
Visceral area,VISC,677,left,all,33231,174.805,751.231,33231,174.805,751.231
Visceral area,VISC,677,right,all,26310,149.243,641.75,26310,149.243,641.75
Visceral area/ layer 1,VISC1,897,left,all,2268,122.42,556.228,2268,122.42,556.228
Visceral area/ layer 1,VISC1,897,right,all,3093,124.743,551.949,3093,124.743,551.949
Visceral area/ layer 2/3,VISC2/3,1106,left,all,8382,154.868,696.019,8382,154.868,696.019
Visceral area/ layer 2/3,VISC2/3,1106,right,all,7188,123.069,611.725,7188,123.069,611.725
Visceral area/ layer 4,VISC4,1010,left,all,2820,179.529,805.772,2820,179.529,805.772
Visceral area/ layer 4,VISC4,1010,right,all,1887,186.86,708.656,1887,186.86,708.656
Visceral area/ layer 5,VISC5,1058,left,all,10996,212.537,831.159,10996,212.537,831.159
Visceral area/ layer 5,VISC5,1058,right,all,7565,167.384,678.76,7565,167.384,678.76
Visceral area/ layer 6a,VISC6a,857,left,all,7986,162.323,740.341,7986,162.323,740.341
Visceral area/ layer 6a,VISC6a,857,right,all,6031,161.357,659.965,6031,161.357,659.965
Visceral area/ layer 6b,VISC6b,849,left,all,779,120.083,699.015,779,120.083,699.015
Visceral area/ layer 6b,VISC6b,849,right,all,546,117.449,600.535,546,117.449,600.535
Auditory areas,AUD,247,left,all,76222,159.764,725.66,76222,159.764,725.66
Auditory areas,AUD,247,right,all,54923,134.972,586.729,54923,134.972,586.729
Dorsal auditory area,AUDd,1011,left,all,14037,164.321,743.936,14037,164.321,743.936
Dorsal auditory area,AUDd,1011,right,all,10501,133.515,597.833,10501,133.515,597.833
Dorsal auditory area/ layer 1,AUDd1,527,left,all,1652,135.187,561.616,1652,135.187,561.616
Dorsal auditory area/ layer 1,AUDd1,527,right,all,1704,113.941,497.492,1704,113.941,497.492
Dorsal auditory area/ layer 2/3,AUDd2/3,600,left,all,3964,140.201,709.944,3964,140.201,709.944
Dorsal auditory area/ layer 2/3,AUDd2/3,600,right,all,2941,112.821,576.052,2941,112.821,576.052
Dorsal auditory area/ layer 4,AUDd4,678,left,all,1650,184.88,836.842,1650,184.88,836.842
Dorsal auditory area/ layer 4,AUDd4,678,right,all,1075,138.72,624.042,1075,138.72,624.042
Dorsal auditory area/ layer 5,AUDd5,252,left,all,4075,212.709,857.927,4075,212.709,857.927
Dorsal auditory area/ layer 5,AUDd5,252,right,all,2754,166.761,677.927,2754,166.761,677.927
Dorsal auditory area/ layer 6a,AUDd6a,156,left,all,2447,133.182,685.523,2447,133.182,685.523
Dorsal auditory area/ layer 6a,AUDd6a,156,right,all,1752,136.993,599.784,1752,136.993,599.784
Dorsal auditory area/ layer 6b,AUDd6b,243,left,all,249,119.484,587.566,249,119.484,587.566
Dorsal auditory area/ layer 6b,AUDd6b,243,right,all,275,100.663,535.538,275,100.663,535.538
Primary auditory area,AUDp,1002,left,all,27268,158.232,718.111,27268,158.232,718.111
Primary auditory area,AUDp,1002,right,all,19602,136.744,592.827,19602,136.744,592.827
Primary auditory area/ layer 1,AUDp1,735,left,all,4079,118.357,540.835,4079,118.357,540.835
Primary auditory area/ layer 1,AUDp1,735,right,all,4302,105.308,480.236,4302,105.308,480.236
Primary auditory area/ layer 2/3,AUDp2/3,251,left,all,6641,135.684,708.786,6641,135.684,708.786
Primary auditory area/ layer 2/3,AUDp2/3,251,right,all,4688,121.379,606.852,4688,121.379,606.852
Primary auditory area/ layer 4,AUDp4,816,left,all,3217,193.788,833.136,3217,193.788,833.136
Primary auditory area/ layer 4,AUDp4,816,right,all,1965,163.544,669.738,1965,163.544,669.738
Primary auditory area/ layer 5,AUDp5,847,left,all,9092,197.005,794.993,9092,197.005,794.993
Primary auditory area/ layer 5,AUDp5,847,right,all,5217,169.981,659.368,5217,169.981,659.368
Primary auditory area/ layer 6a,AUDp6a,954,left,all,3731,124.458,660.539,3731,124.458,660.539
Primary auditory area/ layer 6a,AUDp6a,954,right,all,3004,134.662,574.155,3004,134.662,574.155
Primary auditory area/ layer 6b,AUDp6b,1005,left,all,508,102.125,581.86,508,102.125,581.86
Primary auditory area/ layer 6b,AUDp6b,1005,right,all,426,107.308,537.481,426,107.308,537.481
Posterior auditory area,AUDpo,1027,left,all,6446,146.268,629.275,6446,146.268,629.275
Posterior auditory area,AUDpo,1027,right,all,5245,138.719,537.124,5245,138.719,537.124
Posterior auditory area/ layer 1,AUDpo1,696,left,all,1189,109.772,493.074,1189,109.772,493.074
Posterior auditory area/ layer 1,AUDpo1,696,right,all,839,121.485,462.452,839,121.485,462.452
Posterior auditory area/ layer 2/3,AUDpo2/3,643,left,all,1693,116.309,582.877,1693,116.309,582.877
Posterior auditory area/ layer 2/3,AUDpo2/3,643,right,all,1303,112.409,499.298,1303,112.409,499.298
Posterior auditory area/ layer 4,AUDpo4,759,left,all,722,201.168,712.08,722,201.168,712.08
Posterior auditory area/ layer 4,AUDpo4,759,right,all,629,133.852,552.06,629,133.852,552.06
Posterior auditory area/ layer 5,AUDpo5,791,left,all,1779,185.294,720.379,1779,185.294,720.379
Posterior auditory area/ layer 5,AUDpo5,791,right,all,1458,167.016,590.415,1458,167.016,590.415
Posterior auditory area/ layer 6a,AUDpo6a,249,left,all,945,135.14,646.848,945,135.14,646.848
Posterior auditory area/ layer 6a,AUDpo6a,249,right,all,814,153.241,566.544,814,153.241,566.544
Posterior auditory area/ layer 6b,AUDpo6b,456,left,all,118,108.659,646.483,118,108.659,646.483
Posterior auditory area/ layer 6b,AUDpo6b,456,right,all,202,132.416,541.559,202,132.416,541.559
Ventral auditory area,AUDv,1018,left,all,28471,162.039,745.702,28471,162.039,745.702
Ventral auditory area,AUDv,1018,right,all,19575,132.976,587.957,19575,132.976,587.957
Ventral auditory area/ layer 1,AUDv1,959,left,all,3041,125.398,566.768,3041,125.398,566.768
Ventral auditory area/ layer 1,AUDv1,959,right,all,3731,102.784,475.772,3731,102.784,475.772
Ventral auditory area/ layer 2/3,AUDv2/3,755,left,all,6673,133.141,707.559,6673,133.141,707.559
Ventral auditory area/ layer 2/3,AUDv2/3,755,right,all,4952,124.009,600.071,4952,124.009,600.071
Ventral auditory area/ layer 4,AUDv4,990,left,all,3894,175.847,850.951,3894,175.847,850.951
Ventral auditory area/ layer 4,AUDv4,990,right,all,2128,163.986,658.404,2128,163.986,658.404
Ventral auditory area/ layer 5,AUDv5,1023,left,all,9787,205.835,829.847,9787,205.835,829.847
Ventral auditory area/ layer 5,AUDv5,1023,right,all,5395,154.166,635.336,5395,154.166,635.336
Ventral auditory area/ layer 6a,AUDv6a,520,left,all,4680,129.237,665.916,4680,129.237,665.916
Ventral auditory area/ layer 6a,AUDv6a,520,right,all,3048,131.74,579.503,3048,131.74,579.503
Ventral auditory area/ layer 6b,AUDv6b,598,left,all,396,99.8946,590.879,396,99.8946,590.879
Ventral auditory area/ layer 6b,AUDv6b,598,right,all,321,72.2518,521.994,321,72.2518,521.994
Visual areas,VIS,669,left,all,62094,144.841,679.302,62094,144.841,679.302
Visual areas,VIS,669,right,all,51092,142.644,595.635,51092,142.644,595.635
Anterolateral visual area,VISal,402,left,all,6668,155.107,677.69,6668,155.107,677.69
Anterolateral visual area,VISal,402,right,all,3566,121.646,500.625,3566,121.646,500.625
Anterolateral visual area/ layer 1,VISal1,1074,left,all,332,119.064,494.163,332,119.064,494.163
Anterolateral visual area/ layer 1,VISal1,1074,right,all,0,0,0,0,0,0
Anterolateral visual area/ layer 2/3,VISal2/3,905,left,all,1414,134.93,588.539,1414,134.93,588.539
Anterolateral visual area/ layer 2/3,VISal2/3,905,right,all,51,122.075,447.804,51,122.075,447.804
Anterolateral visual area/ layer 4,VISal4,1114,left,all,1033,125.128,624.503,1033,125.128,624.503
Anterolateral visual area/ layer 4,VISal4,1114,right,all,267,127.925,451.551,267,127.925,451.551
Anterolateral visual area/ layer 5,VISal5,233,left,all,2419,164.461,715.453,2419,164.461,715.453
Anterolateral visual area/ layer 5,VISal5,233,right,all,1568,105.838,464.54,1568,105.838,464.54
Anterolateral visual area/ layer 6a,VISal6a,601,left,all,1205,190.273,785.786,1205,190.273,785.786
Anterolateral visual area/ layer 6a,VISal6a,601,right,all,1390,130.086,535.019,1390,130.086,535.019
Anterolateral visual area/ layer 6b,VISal6b,649,left,all,265,179.499,754.396,265,179.499,754.396
Anterolateral visual area/ layer 6b,VISal6b,649,right,all,290,160.812,585.355,290,160.812,585.355
Anteromedial visual area,VISam,394,left,all,0,0,0,0,0,0
Anteromedial visual area,VISam,394,right,all,5,130.326,470.6,5,130.326,470.6
Anteromedial visual area/ layer 1,VISam1,281,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 1,VISam1,281,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 2/3,VISam2/3,1066,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 2/3,VISam2/3,1066,right,all,0,0,0,0,0,0
