Region,,,,Experiment,Marker 1,,,Total,,
Visceral area/ layer 1,VISC1,897,right,all,1897,5882.33,516.751,1897,5882.33,516.751
Visceral area/ layer 2/3,VISC2/3,1106,left,all,2301,5259.26,482.441,2301,5259.26,482.441
Visceral area/ layer 2/3,VISC2/3,1106,right,all,708,3343.39,311.021,708,3343.39,311.021
Visceral area/ layer 4,VISC4,1010,left,all,622,3290.26,389.018,622,3290.26,389.018
Visceral area/ layer 4,VISC4,1010,right,all,485,3616.89,324.163,485,3616.89,324.163
Visceral area/ layer 5,VISC5,1058,left,all,3204,3573.81,398.321,3204,3573.81,398.321
Visceral area/ layer 5,VISC5,1058,right,all,1791,3584.08,310.113,1791,3584.08,310.113
Visceral area/ layer 6a,VISC6a,857,left,all,1786,3568.77,381.367,1786,3568.77,381.367
Visceral area/ layer 6a,VISC6a,857,right,all,2071,3619.19,324.548,2071,3619.19,324.548
Visceral area/ layer 6b,VISC6b,849,left,all,237,3773.06,397.16,237,3773.06,397.16
Visceral area/ layer 6b,VISC6b,849,right,all,75,5875.72,403.733,75,5875.72,403.733
Auditory areas,AUD,247,left,all,25429,4503.69,462.628,25429,4503.69,462.628
Auditory areas,AUD,247,right,all,22010,4886.42,423.129,22010,4886.42,423.129
Dorsal auditory area,AUDd,1011,left,all,5548,4057.87,488.698,5548,4057.87,488.698
Dorsal auditory area,AUDd,1011,right,all,4797,4617.72,420.712,4797,4617.72,420.712
Dorsal auditory area/ layer 1,AUDd1,527,left,all,1485,5501.17,598.713,1485,5501.17,598.713
Dorsal auditory area/ layer 1,AUDd1,527,right,all,1264,6675.15,573.911,1264,6675.15,573.911
Dorsal auditory area/ layer 2/3,AUDd2/3,600,left,all,921,3465.65,455.982,921,3465.65,455.982
Dorsal auditory area/ layer 2/3,AUDd2/3,600,right,all,678,3603.93,361.311,678,3603.93,361.311
Dorsal auditory area/ layer 4,AUDd4,678,left,all,791,3520.97,455.506,791,3520.97,455.506
Dorsal auditory area/ layer 4,AUDd4,678,right,all,700,3865.88,365.243,700,3865.88,365.243
Dorsal auditory area/ layer 5,AUDd5,252,left,all,1747,3691.22,446.562,1747,3691.22,446.562
Dorsal auditory area/ layer 5,AUDd5,252,right,all,1428,4108.34,373.41,1428,4108.34,373.41
Dorsal auditory area/ layer 6a,AUDd6a,156,left,all,514,3161.67,421.152,514,3161.67,421.152
Dorsal auditory area/ layer 6a,AUDd6a,156,right,all,661,3668.27,350.362,661,3668.27,350.362
Dorsal auditory area/ layer 6b,AUDd6b,243,left,all,90,3258.01,503.644,90,3258.01,503.644
Dorsal auditory area/ layer 6b,AUDd6b,243,right,all,66,4133.52,413.242,66,4133.52,413.242
Primary auditory area,AUDp,1002,left,all,9245,4698.44,472.185,9245,4698.44,472.185
Primary auditory area,AUDp,1002,right,all,8892,5320.85,453.018,8892,5320.85,453.018
Primary auditory area/ layer 1,AUDp1,735,left,all,3363,7119.6,603.645,3363,7119.6,603.645
Primary auditory area/ layer 1,AUDp1,735,right,all,2637,9149.78,671.564,2637,9149.78,671.564
Primary auditory area/ layer 2/3,AUDp2/3,251,left,all,910,3238.89,397.798,910,3238.89,397.798
Primary auditory area/ layer 2/3,AUDp2/3,251,right,all,1005,3568.18,367.486,1005,3568.18,367.486
Primary auditory area/ layer 4,AUDp4,816,left,all,1081,3365.41,401.857,1081,3365.41,401.857
Primary auditory area/ layer 4,AUDp4,816,right,all,1174,3691.62,367.872,1174,3691.62,367.872
Primary auditory area/ layer 5,AUDp5,847,left,all,2854,3350.87,393.749,2854,3350.87,393.749
Primary auditory area/ layer 5,AUDp5,847,right,all,3045,3811.69,362.097,3045,3811.69,362.097
Primary auditory area/ layer 6a,AUDp6a,954,left,all,962,3184.91,394.668,962,3184.91,394.668
Primary auditory area/ layer 6a,AUDp6a,954,right,all,981,3533.26,340.401,981,3533.26,340.401
Primary auditory area/ layer 6b,AUDp6b,1005,left,all,75,3749.39,472.8,75,3749.39,472.8
Primary auditory area/ layer 6b,AUDp6b,1005,right,all,50,3846.72,391.92,50,3846.72,391.92
Posterior auditory area,AUDpo,1027,left,all,1738,3614.85,386.596,1738,3614.85,386.596
Posterior auditory area,AUDpo,1027,right,all,2002,3726.35,342.471,2002,3726.35,342.471
Posterior auditory area/ layer 1,AUDpo1,696,left,all,406,4668.03,504.379,406,4668.03,504.379
Posterior auditory area/ layer 1,AUDpo1,696,right,all,209,4856.41,456.598,209,4856.41,456.598
Posterior auditory area/ layer 2/3,AUDpo2/3,643,left,all,200,3246.2,349.875,200,3246.2,349.875
Posterior auditory area/ layer 2/3,AUDpo2/3,643,right,all,279,3418.99,312.953,279,3418.99,312.953
Posterior auditory area/ layer 4,AUDpo4,759,left,all,224,3298,348.219,224,3298,348.219
Posterior auditory area/ layer 4,AUDpo4,759,right,all,445,3588.53,324.004,445,3588.53,324.004
Posterior auditory area/ layer 5,AUDpo5,791,left,all,638,3391.48,348.881,638,3391.48,348.881
Posterior auditory area/ layer 5,AUDpo5,791,right,all,763,3677.55,324.873,763,3677.55,324.873
Posterior auditory area/ layer 6a,AUDpo6a,249,left,all,240,3079.34,350.267,240,3079.34,350.267
Posterior auditory area/ layer 6a,AUDpo6a,249,right,all,277,3461.62,360.245,277,3461.62,360.245
Posterior auditory area/ layer 6b,AUDpo6b,456,left,all,30,3219.47,416.633,30,3219.47,416.633
Posterior auditory area/ layer 6b,AUDpo6b,456,right,all,29,4466.41,380.552,29,4466.41,380.552
Ventral auditory area,AUDv,1018,left,all,8898,4752.93,451.295,8898,4752.93,451.295
Ventral auditory area,AUDv,1018,right,all,6319,4846.62,408.458,6319,4846.62,408.458
Ventral auditory area/ layer 1,AUDv1,959,left,all,1385,8538.56,613.999,1385,8538.56,613.999
Ventral auditory area/ layer 1,AUDv1,959,right,all,1558,8702.96,640.979,1558,8702.96,640.979
Ventral auditory area/ layer 2/3,AUDv2/3,755,left,all,1972,6163.74,534.631,1972,6163.74,534.631
Ventral auditory area/ layer 2/3,AUDv2/3,755,right,all,626,3370.48,327.658,626,3370.48,327.658
Ventral auditory area/ layer 4,AUDv4,990,left,all,646,3211.96,371.627,646,3211.96,371.627
Ventral auditory area/ layer 4,AUDv4,990,right,all,1033,3655.57,334.825,1033,3655.57,334.825
Ventral auditory area/ layer 5,AUDv5,1023,left,all,3209,3332.24,372.24,3209,3332.24,372.24
Ventral auditory area/ layer 5,AUDv5,1023,right,all,2166,3673.81,330.777,2166,3673.81,330.777
Ventral auditory area/ layer 6a,AUDv6a,520,left,all,1574,3297.71,400.151,1574,3297.71,400.151
Ventral auditory area/ layer 6a,AUDv6a,520,right,all,787,3416.57,325.513,787,3416.57,325.513
Ventral auditory area/ layer 6b,AUDv6b,598,left,all,112,3143.25,415.357,112,3143.25,415.357
Ventral auditory area/ layer 6b,AUDv6b,598,right,all,149,3584.69,394.45,149,3584.69,394.45
Visual areas,VIS,669,left,all,49056,3939.64,442.771,49056,3939.64,442.771
Visual areas,VIS,669,right,all,34619,3846.63,379.431,34619,3846.63,379.431
Anterolateral visual area,VISal,402,left,all,1421,3358.02,395.126,1421,3358.02,395.126
Anterolateral visual area,VISal,402,right,all,2672,3909.82,376.591,2672,3909.82,376.591
Anterolateral visual area/ layer 1,VISal1,1074,left,all,344,4011.44,500.919,344,4011.44,500.919
Anterolateral visual area/ layer 1,VISal1,1074,right,all,337,4713.43,491.786,337,4713.43,491.786
Anterolateral visual area/ layer 2/3,VISal2/3,905,left,all,169,3232.09,359.32,169,3232.09,359.32
Anterolateral visual area/ layer 2/3,VISal2/3,905,right,all,380,3619.68,342.524,380,3619.68,342.524
Anterolateral visual area/ layer 4,VISal4,1114,left,all,247,3138.94,360.275,247,3138.94,360.275
Anterolateral visual area/ layer 4,VISal4,1114,right,all,632,3870.82,359.847,632,3870.82,359.847
Anterolateral visual area/ layer 5,VISal5,233,left,all,502,3177.07,361.275,502,3177.07,361.275
